[1740779685.5698097]	Q_Header<(2621443, 50054, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 203, 253, 253, 253, 253, 249, 253, 204, 230, 149, 156, 149, 253, 253, 253, 253, 253, 177, 109, 58, 54, 63, 162, 182, 134, 125, 40, 29, 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8127908146650461, y=-0.575917558547674, z=0.03332460650350042, w=0.08111428945632246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.18)>	COMP<170>
[1740779687.4998555]	Q_Header<(2621443, 50246, 257, 173, 250, 8, 58, 192, 49)>	Q_Data<(0, 0, 9, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 17, 0, 0, 0, 0, 23, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42, 0, 125, 242, 253, 249, 253, 106, 253, 253, 253, 253, 253, 253, 253, 253, 138, 100, 33, 130, 253, 253, 253, 253, 253, 253, 253, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7744319452786321, y=-0.6260520541238122, z=0.038391999809289055, w=0.08270454648900902)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.016666666666666666, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.29)>	COMP<171>
[1740779687.5100014]	Q_Header<(2621443, 50247, 257, 173, 250, 8, 58, 193, 61)>	Q_Data<(0, 0, 52, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 5, 0, 0, 5, 7, 30, 0, 16, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 13, 43, 37, 116, 158, 165, 136, 142, 253, 253, 253, 253, 253, 253, 253, 253, 201, 130, 126, 207, 253, 253, 253, 253, 248, 253, 195, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7738147084567348, y=-0.6267789273656894, z=0.03845269493041039, w=0.08294795620702813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.005555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=0.28)>	COMP<165>
[1740779687.5198529]	Q_Header<(2621443, 50248, 257, 173, 250, 8, 58, 194, 53)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 21, 23, 34, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 15, 36, 73, 96, 0, 157, 253, 253, 253, 253, 253, 253, 253, 253, 224, 207, 231, 253, 253, 253, 253, 110, 226, 243, 86, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7738147084567348, y=-0.6267789273656894, z=0.03845269493041039, w=0.08294795620702813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.005555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=0.28)>	COMP<165>
[1740779687.5298507]	Q_Header<(2621443, 50249, 257, 173, 250, 8, 58, 195, 47)>	Q_Data<(0, 0, 50, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 20, 0, 22, 26, 41, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 101, 164, 151, 115, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7738147084567348, y=-0.6267789273656894, z=0.03845269493041039, w=0.08294795620702813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.005555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=0.28)>	COMP<165>
[1740779687.539855]	Q_Header<(2621443, 50250, 257, 173, 250, 8, 58, 196, 38)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 22, 27, 38, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 143, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 17, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7738147084567348, y=-0.6267789273656894, z=0.03845269493041039, w=0.08294795620702813)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.005555555555555556, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.08, z=0.28)>	COMP<165>
[1740779687.5499384]	Q_Header<(2621443, 50251, 257, 173, 250, 8, 58, 197, 50)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 24, 0, 20, 21, 34, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 58, 208, 253, 236, 253, 253, 253, 253, 253, 253, 253, 233, 253, 129, 253, 170, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733727641592218, y=-0.6273163341510917, z=0.038451964440084425, w=0.08300741529922988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.14)>	COMP<165>
[1740779687.5599382]	Q_Header<(2621443, 50252, 257, 173, 250, 8, 58, 198, 68)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 0, 15, 11, 34, 37, 11, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 109, 148, 150, 253, 253, 253, 253, 253, 253, 98, 229, 253, 196, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 109, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 153, 0, 0, 0, 111, 0, 0, 35, 0, 0, 182, 102, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733727641592218, y=-0.6273163341510917, z=0.038451964440084425, w=0.08300741529922988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.14)>	COMP<165>
[1740779687.5700617]	Q_Header<(2621443, 50253, 257, 173, 250, 8, 58, 199, 92)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 11, 19, 0, 0, 0, 38, 35, 31, 0, 0, 0, 4, 0, 21, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 18, 69, 215, 253, 140, 253, 253, 253, 253, 253, 253, 253, 211, 141, 30, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 130, 98, 63, 56, 250, 253, 101, 179, 115, 0, 0, 129, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 116, 209, 253, 253, 253, 253, 205, 110, 135, 178, 253, 253, 189, 81, 253, 84, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 109, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733727641592218, y=-0.6273163341510917, z=0.038451964440084425, w=0.08300741529922988)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0033333333333333335, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.09, z=0.14)>	COMP<165>
[1740779687.5800264]	Q_Header<(2621443, 50254, 257, 173, 250, 8, 58, 200, 76)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 11, 20, 0, 0, 0, 20, 11, 29, 0, 0, 0, 0, 0, 28, 0, 0, 0, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 118, 204, 181, 253, 253, 253, 253, 253, 253, 253, 253, 170, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 162, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 220, 172, 253, 0, 0, 0, 0, 0, 0, 0, 98, 0, 175, 253, 253, 253, 253, 253, 253, 253, 253, 202, 253, 253, 253, 253, 217, 253, 82, 253, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7730124482375442, y=-0.6277483640049856, z=0.038513292920480884, w=0.08306908346240013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.13, z=0.17)>	COMP<170>
[1740779687.589975]	Q_Header<(2621443, 50255, 257, 173, 250, 8, 58, 201, 84)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 13, 17, 27, 7, 0, 10, 0, 11, 17, 0, 0, 0, 0, 0, 21, 0, 0, 0, 13, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 101, 161, 193, 253, 141, 253, 253, 253, 253, 253, 158, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 111, 14, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 0, 239, 253, 253, 213, 0, 0, 0, 0, 0, 135, 251, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 0, 253, 168, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7730124482375442, y=-0.6277483640049856, z=0.038513292920480884, w=0.08306908346240013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.13, z=0.17)>	COMP<170>
[1740779687.6000588]	Q_Header<(2621443, 50256, 257, 173, 250, 8, 58, 202, 92)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 15, 16, 36, 29, 0, 16, 0, 22, 26, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 58, 73, 171, 138, 253, 253, 253, 253, 207, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 16, 0, 152, 180, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 114, 0, 176, 253, 253, 253, 0, 0, 37, 114, 0, 105, 253, 0, 253, 253, 253, 253, 253, 240, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 0, 185, 0, 233, 253, 121, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7730124482375442, y=-0.6277483640049856, z=0.038513292920480884, w=0.08306908346240013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.01, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.13, z=0.17)>	COMP<170>
[1740779687.6100965]	Q_Header<(2621443, 50257, 257, 173, 250, 8, 58, 203, 91)>	Q_Data<(0, 0, 35, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 27, 18, 8, 32, 34, 8, 0, 0, 25, 23, 27, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 95, 189, 177, 140, 179, 100, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 106, 0, 0, 0, 0, 0, 0, 0, 68, 144, 170, 98, 124, 49, 253, 231, 214, 253, 253, 253, 162, 253, 253, 253, 253, 253, 224, 0, 143, 253, 187, 244, 219, 164, 0, 177, 209, 0, 88, 218, 0, 253, 253, 253, 253, 253, 0, 253, 253, 253, 253, 253, 253, 253, 245, 162, 0, 0, 0, 141, 253, 253, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7725441993947391, y=-0.6283139755526147, z=0.03894155006825026, w=0.08294916386011301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.022222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.15, z=0.05)>	COMP<174>
[1740779687.6200655]	Q_Header<(2621443, 50258, 257, 173, 250, 8, 58, 204, 96)>	Q_Data<(0, 0, 39, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 22, 16, 0, 15, 15, 0, 0, 0, 0, 0, 12, 27, 31, 30, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 46, 40, 38, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 51, 69, 0, 0, 36, 0, 0, 0, 61, 84, 136, 145, 89, 159, 223, 253, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 0, 253, 253, 253, 253, 253, 253, 137, 160, 213, 44, 253, 253, 0, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 253, 211, 159, 62, 0, 0, 144, 253, 253, 175, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7725441993947391, y=-0.6283139755526147, z=0.03894155006825026, w=0.08294916386011301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.022222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.15, z=0.05)>	COMP<174>
[1740779687.629796]	Q_Header<(2621443, 50259, 257, 173, 250, 8, 58, 205, 111)>	Q_Data<(0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 16, 0, 0, 0, 11, 0, 39, 31, 0, 0, 33, 24, 0, 39, 41, 38, 0, 0, 19, 0, 0, 0, 43, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 91, 0, 24, 61, 210, 201, 162, 211, 253, 253, 253, 235, 232, 253, 253, 253, 253, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 200, 53, 253, 253, 216, 253, 253, 253, 152, 88, 125, 192, 253, 253, 191, 253, 211, 253, 253, 253, 141, 139, 160, 253, 253, 253, 196, 253, 0, 253, 91, 0, 0, 69, 253, 253, 0, 96, 223, 153, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7725441993947391, y=-0.6283139755526147, z=0.03894155006825026, w=0.08294916386011301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.022222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.15, z=0.05)>	COMP<174>
[1740779687.6322398]	Q_Header<(2621443, 50260, 257, 173, 250, 8, 58, 206, 86)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 16, 0, 0, 10, 0, 0, 54, 62, 23, 0, 42, 29, 96, 119, 87, 84, 42, 37, 25, 0, 19, 0, 39, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 149, 121, 140, 129, 143, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 228, 253, 130, 253, 253, 253, 117, 0, 55, 253, 253, 253, 253, 253, 151, 253, 253, 228, 21, 0, 0, 197, 253, 253, 86, 130, 184, 253, 0, 0, 0, 0, 142, 166, 0, 0, 243, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7725441993947391, y=-0.6283139755526147, z=0.03894155006825026, w=0.08294916386011301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.022222222222222223, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.15, z=0.05)>	COMP<174>
[1740779687.6500826]	Q_Header<(2621443, 50261, 257, 173, 250, 8, 58, 207, 94)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 8, 0, 0, 11, 0, 0, 60, 63, 29, 49, 84, 90, 185, 197, 113, 116, 67, 74, 66, 27, 82, 39, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 139, 238, 253, 253, 122, 239, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 253, 195, 253, 253, 253, 253, 253, 253, 199, 116, 221, 132, 244, 253, 253, 0, 0, 0, 253, 253, 253, 253, 253, 222, 234, 136, 0, 0, 0, 0, 94, 252, 253, 91, 72, 210, 253, 0, 0, 0, 0, 0, 30, 0, 0, 210, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7722163668039638, y=-0.6287227943761959, z=0.03936765385619322, w=0.0827025906591346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=-0.07)>	COMP<174>
[1740779687.6600406]	Q_Header<(2621443, 50262, 257, 173, 250, 8, 58, 208, 86)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 19, 11, 0, 0, 0, 0, 18, 45, 45, 126, 146, 206, 207, 253, 253, 117, 114, 45, 96, 109, 58, 104, 86, 144, 65, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 119, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 172, 0, 94, 53, 147, 152, 0, 0, 0, 162, 253, 253, 200, 244, 179, 0, 0, 0, 0, 0, 0, 0, 0, 163, 78, 101, 136, 141, 0, 0, 0, 0, 0, 17, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7722163668039638, y=-0.6287227943761959, z=0.03936765385619322, w=0.0827025906591346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.18, z=-0.07)>	COMP<174>
