[1740779803.0332098]	Q_Header<(2621443, 61804, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 193, 185, 151, 253, 253, 203, 253, 253, 194, 149, 161, 155, 253, 253, 253, 100, 77, 30, 47, 36, 0, 0, 0, 0, 0, 26, 22, 23, 77, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5566418681560926, y=-0.8259295789351146, z=0.06396498660390187, w=0.06243910428987749)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.012222222222222223, z=-0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.11, z=0.0)>	COMP<172>
[1740779805.0810053]	Q_Header<(2621443, 62008, 257, 173, 250, 8, 58, 204, 90)>	Q_Data<(0, 0, 25, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 15, 12, 18, 15, 0, 0, 0, 0, 15, 0, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 103, 131, 0, 253, 253, 245, 253, 253, 253, 234, 171, 253, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 102, 128, 118, 0, 26, 253, 253, 241, 0, 0, 0, 212, 253, 253, 200, 214, 125, 125, 0, 0, 0, 0, 0, 0, 253, 220, 253, 185, 253, 174, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 184, 133, 132, 102, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5340028066356496, y=-0.8407080419018673, z=0.06341626655554233, w=0.063477302423257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.01)>	COMP<171>
[1740779805.0905998]	Q_Header<(2621443, 62009, 257, 173, 250, 8, 58, 205, 86)>	Q_Data<(0, 0, 44, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 14, 17, 20, 22, 20, 0, 0, 0, 0, 0, 0, 32, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 137, 253, 253, 75, 253, 253, 253, 253, 253, 253, 253, 162, 253, 253, 232, 213, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 90, 224, 213, 155, 58, 110, 89, 71, 0, 0, 0, 174, 253, 253, 80, 134, 8, 0, 0, 0, 0, 0, 0, 0, 91, 112, 253, 104, 127, 65, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 41, 0, 0, 0, 86, 0, 0, 0, 0, 0, 5, 226, 0, 89, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5340028066356496, y=-0.8407080419018673, z=0.06341626655554233, w=0.063477302423257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.01)>	COMP<171>
[1740779805.1008263]	Q_Header<(2621443, 62010, 257, 173, 250, 8, 58, 206, 74)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 16, 13, 27, 0, 0, 0, 0, 18, 0, 32, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 47, 160, 253, 253, 253, 149, 253, 253, 253, 253, 253, 253, 253, 253, 146, 131, 239, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 253, 253, 76, 125, 234, 219, 175, 84, 0, 0, 0, 0, 0, 0, 125, 156, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 192, 253, 149, 107, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5340028066356496, y=-0.8407080419018673, z=0.06341626655554233, w=0.063477302423257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.012222222222222223, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.17, z=0.01)>	COMP<171>
[1740779805.112791]	Q_Header<(2621443, 62011, 257, 173, 250, 8, 58, 207, 86)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 7, 11, 37, 26, 0, 0, 0, 29, 13, 0, 17, 34, 6, 52, 46, 9, 0, 0, 0, 3, 0, 0, 0, 0, 17, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 170, 175, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 63, 253, 253, 252, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 105, 156, 152, 0, 115, 164, 171, 105, 61, 0, 0, 0, 0, 0, 0, 0, 59, 232, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 253, 169, 59, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5333915706612993, y=-0.8410728737513106, z=0.06384341262292241, w=0.06335512648431497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.017777777777777778, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=0.0)>	COMP<171>
[1740779805.120911]	Q_Header<(2621443, 62012, 257, 173, 250, 8, 58, 208, 97)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32, 43, 15, 0, 0, 15, 51, 17, 25, 68, 14, 44, 45, 0, 22, 0, 0, 16, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 150, 253, 253, 139, 182, 253, 253, 253, 241, 253, 253, 253, 138, 253, 253, 0, 253, 253, 186, 39, 0, 0, 0, 59, 103, 0, 98, 77, 0, 0, 0, 28, 52, 6, 176, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 164, 131, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5333915706612993, y=-0.8410728737513106, z=0.06384341262292241, w=0.06335512648431497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.017777777777777778, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=0.0)>	COMP<171>
[1740779805.1310375]	Q_Header<(2621443, 62013, 257, 173, 250, 8, 58, 209, 96)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 29, 8, 7, 42, 38, 42, 37, 5, 50, 99, 111, 15, 75, 51, 49, 0, 53, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 68, 253, 253, 253, 142, 143, 253, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 187, 178, 211, 223, 164, 183, 253, 253, 253, 253, 240, 188, 253, 127, 239, 206, 111, 31, 0, 0, 0, 0, 69, 58, 84, 72, 0, 0, 0, 176, 253, 253, 253, 253, 253, 156, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5333915706612993, y=-0.8410728737513106, z=0.06384341262292241, w=0.06335512648431497)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.017777777777777778, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.16, z=0.0)>	COMP<171>
[1740779805.1410913]	Q_Header<(2621443, 62014, 257, 173, 250, 8, 58, 210, 89)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 6, 0, 0, 10, 12, 36, 57, 115, 118, 103, 89, 52, 97, 169, 187, 75, 116, 179, 182, 141, 147, 69, 75, 141, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 163, 253, 253, 253, 180, 204, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 253, 253, 253, 120, 40, 226, 253, 242, 253, 253, 250, 72, 133, 75, 53, 16, 25, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 222, 0, 75, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5329446372666128, y=-0.8413469794686506, z=0.06420725588690754, w=0.06310865264929885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.02666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.08)>	COMP<172>
[1740779805.1508923]	Q_Header<(2621443, 62015, 257, 173, 250, 8, 58, 211, 84)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 9, 0, 17, 35, 32, 49, 104, 217, 215, 143, 99, 70, 144, 184, 181, 157, 178, 253, 253, 229, 221, 125, 151, 253, 163, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 61, 230, 253, 253, 253, 149, 215, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 63, 134, 162, 0, 199, 186, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 210, 111, 185, 62, 86, 116, 0, 0, 48, 69, 78, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5329446372666128, y=-0.8413469794686506, z=0.06420725588690754, w=0.06310865264929885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.02666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.08)>	COMP<172>
[1740779805.1611533]	Q_Header<(2621443, 62016, 257, 173, 250, 8, 58, 212, 90)>	Q_Data<(0, 0, 12, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 25, 15, 16, 38, 28, 42, 136, 253, 253, 119, 107, 101, 181, 113, 253, 253, 211, 253, 253, 226, 253, 181, 201, 253, 201, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 103, 242, 253, 189, 253, 56, 142, 113, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 96, 75, 98, 119, 100, 31, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 213, 130, 96, 161, 0, 87, 176, 0, 215, 139, 253, 213, 78, 0, 0, 143, 165, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5329446372666128, y=-0.8413469794686506, z=0.06420725588690754, w=0.06310865264929885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.02666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.08)>	COMP<172>
[1740779805.1724355]	Q_Header<(2621443, 62017, 257, 173, 250, 8, 58, 213, 95)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 33, 33, 30, 23, 100, 157, 110, 253, 253, 162, 253, 174, 231, 130, 253, 253, 189, 253, 253, 241, 253, 203, 195, 253, 179, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 198, 253, 253, 253, 34, 89, 81, 0, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 129, 180, 253, 133, 44, 69, 76, 68, 48, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 55, 211, 253, 209, 253, 253, 0, 0, 47, 118, 66, 95, 157, 0, 253, 248, 253, 253, 94, 49, 46, 253, 253, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5329446372666128, y=-0.8413469794686506, z=0.06420725588690754, w=0.06310865264929885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.02666666666666667, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.16, z=0.08)>	COMP<172>
[1740779805.1810117]	Q_Header<(2621443, 62018, 257, 173, 250, 8, 58, 214, 93)>	Q_Data<(0, 0, 16, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 29, 25, 28, 70, 152, 242, 190, 253, 253, 249, 253, 253, 253, 166, 253, 253, 145, 253, 253, 253, 253, 178, 143, 203, 108, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 122, 143, 253, 219, 25, 0, 59, 32, 74, 168, 214, 155, 253, 253, 253, 253, 253, 253, 253, 253, 179, 117, 194, 116, 0, 0, 60, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 227, 217, 167, 251, 204, 45, 0, 0, 0, 63, 41, 107, 19, 157, 245, 253, 243, 0, 106, 113, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.532526938456591, y=-0.8416061838828578, z=0.06451357867605922, w=0.06286564431063482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.02)>	COMP<176>
[1740779805.191001]	Q_Header<(2621443, 62019, 257, 173, 250, 8, 58, 215, 83)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 26, 42, 143, 208, 253, 253, 195, 98, 253, 253, 253, 253, 174, 253, 247, 137, 165, 137, 253, 253, 117, 83, 132, 38, 73, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 56, 140, 91, 0, 0, 0, 0, 0, 80, 0, 60, 253, 253, 253, 253, 253, 253, 253, 253, 214, 0, 99, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 253, 217, 169, 113, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 134, 113, 0, 72, 0, 244, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.532526938456591, y=-0.8416061838828578, z=0.06451357867605922, w=0.06286564431063482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.02)>	COMP<176>
[1740779805.2008424]	Q_Header<(2621443, 62020, 257, 173, 250, 8, 58, 216, 69)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 12, 38, 114, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 240, 253, 145, 64, 197, 125, 156, 66, 122, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 0, 0, 0, 0, 0, 0, 49, 0, 0, 113, 147, 253, 253, 253, 253, 253, 253, 156, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 253, 178, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.532526938456591, y=-0.8416061838828578, z=0.06451357867605922, w=0.06286564431063482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.03, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.02)>	COMP<176>
[1740779805.210796]	Q_Header<(2621443, 62021, 257, 173, 250, 8, 58, 217, 51)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 253, 253, 253, 187, 57, 28, 226, 253, 80, 78, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 253, 253, 241, 210, 253, 253, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 207, 0, 0, 0, 0, 0, 0, 0, 24, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5318496952767338, y=-0.8420241445992448, z=0.0650011390256738, w=0.06249874775801875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.035555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<176>
[1740779805.2207413]	Q_Header<(2621443, 62022, 257, 173, 250, 8, 58, 218, 52)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 223, 253, 175, 87, 129, 253, 253, 135, 35, 53, 67, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 215, 166, 123, 77, 127, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5318496952767338, y=-0.8420241445992448, z=0.0650011390256738, w=0.06249874775801875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.035555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<176>
[1740779805.230738]	Q_Header<(2621443, 62023, 257, 173, 250, 8, 58, 219, 49)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 44, 153, 253, 253, 253, 253, 253, 253, 249, 253, 253, 160, 253, 253, 253, 253, 243, 173, 126, 179, 234, 253, 145, 45, 74, 44, 0, 42, 97, 68, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5318496952767338, y=-0.8420241445992448, z=0.0650011390256738, w=0.06249874775801875)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.035555555555555556, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<176>
[1740779805.2407975]	Q_Header<(2621443, 62024, 257, 173, 250, 8, 58, 220, 50)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 66, 186, 253, 253, 253, 253, 253, 253, 242, 188, 253, 253, 253, 253, 253, 253, 253, 181, 164, 221, 132, 246, 112, 43, 94, 43, 0, 66, 135, 155, 98, 32, 46, 79, 72, 110, 0, 0, 43, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5313622264568669, y=-0.842330586644983, z=0.06536744136633409, w=0.06213263801207105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03333333333333333, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.03)>	COMP<172>
