[1740780030.5023453]	Q_Header<(2621443, 19018, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 112, 161, 253, 253, 253, 253, 253, 253, 232, 83, 253, 253, 253, 253, 117, 121, 96, 49, 0, 30, 0, 0, 0, 0, 57, 2, 94, 81, 50, 62, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23157335909137766, y=-0.9686529279863372, z=0.0898460686827907, w=-0.0036011671550846814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.05)>	COMP<186>
[1740780032.4326363]	Q_Header<(2621443, 19210, 257, 173, 250, 8, 58, 192, 98)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 0, 0, 20, 0, 3, 16, 0, 0, 0, 0, 26, 33, 32, 32, 44, 38, 41, 42, 70, 161, 249, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 13, 0, 0, 0, 0, 0, 0, 74, 154, 91, 0, 78, 85, 59, 41, 253, 253, 253, 240, 248, 0, 0, 119, 219, 214, 253, 253, 253, 253, 156, 0, 0, 0, 0, 0, 0, 0, 253, 253, 240, 253, 253, 150, 80, 0, 0, 0, 0, 138, 72, 0, 194, 77, 253, 202, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2231394863939491, y=-0.970742213100591, z=0.08868207705973961, w=-0.0019530808437107142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.023333333333333334, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.03)>	COMP<190>
[1740780032.443251]	Q_Header<(2621443, 19211, 257, 173, 250, 8, 58, 193, 116)>	Q_Data<(0, 0, 51, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 0, 0, 5, 0, 0, 11, 0, 0, 0, 0, 0, 29, 18, 21, 0, 0, 17, 0, 38, 79, 116, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 23, 0, 16, 0, 0, 0, 40, 100, 79, 194, 253, 217, 253, 253, 99, 253, 253, 253, 253, 253, 74, 250, 0, 53, 146, 253, 253, 253, 253, 253, 253, 253, 67, 0, 0, 51, 91, 0, 0, 253, 253, 253, 253, 253, 82, 0, 0, 0, 36, 0, 88, 98, 217, 253, 224, 253, 231, 0, 0, 0, 26, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 64, 0, 120, 240, 0, 35, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320683654179008, y=-0.9707086487177001, z=0.08886769319246551, w=-0.0024414201426501514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.04)>	COMP<189>
[1740780032.4528055]	Q_Header<(2621443, 19212, 257, 173, 250, 8, 58, 194, 127)>	Q_Data<(0, 0, 62, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 11, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 0, 12, 0, 0, 0, 33, 84, 110, 203, 245, 253, 253, 253, 237, 237, 253, 253, 165, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 100, 180, 209, 253, 253, 178, 253, 227, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 171, 0, 85, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 114, 227, 242, 191, 77, 253, 239, 212, 174, 67, 0, 0, 0, 0, 0, 207, 185, 253, 253, 253, 253, 184, 0, 146, 0, 60, 155, 114, 0, 112, 37, 0, 0, 0, 57, 85, 0, 0, 0, 217, 187, 0, 190, 237, 0, 147, 0, 0, 0, 0, 103, 0, 47, 0, 0, 0, 0, 0, 162, 196, 102, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320683654179008, y=-0.9707086487177001, z=0.08886769319246551, w=-0.0024414201426501514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.04)>	COMP<189>
[1740780032.4626951]	Q_Header<(2621443, 19213, 257, 173, 250, 8, 58, 195, 122)>	Q_Data<(0, 0, 21, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 17, 6, 0, 8, 0, 0, 0, 0, 4, 0, 8, 0, 0, 26, 0, 0, 0, 31, 33, 91, 112, 192, 242, 126, 151, 74, 240, 241, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 58, 80, 93, 0, 0, 77, 131, 193, 182, 202, 253, 253, 253, 253, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 173, 174, 206, 238, 235, 253, 247, 253, 253, 0, 0, 0, 216, 253, 253, 253, 124, 190, 109, 0, 0, 0, 0, 0, 0, 0, 139, 253, 253, 253, 253, 253, 87, 68, 0, 147, 28, 0, 168, 0, 0, 93, 0, 0, 0, 0, 202, 176, 54, 0, 0, 188, 194, 0, 167, 129, 170, 129, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 98, 42, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320683654179008, y=-0.9707086487177001, z=0.08886769319246551, w=-0.0024414201426501514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.04)>	COMP<189>
[1740780032.4738991]	Q_Header<(2621443, 19214, 257, 173, 250, 8, 58, 196, 118)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 17, 0, 21, 0, 18, 0, 0, 10, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 14, 16, 83, 110, 0, 91, 83, 128, 115, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 88, 76, 82, 41, 42, 150, 216, 232, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 195, 39, 140, 0, 170, 160, 0, 0, 58, 240, 253, 253, 253, 198, 0, 57, 24, 0, 0, 0, 0, 0, 0, 163, 253, 253, 166, 253, 210, 0, 0, 0, 58, 0, 0, 87, 0, 0, 55, 0, 0, 0, 53, 160, 174, 100, 0, 0, 0, 65, 0, 139, 70, 0, 253, 253, 253, 29, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320298628932453, y=-0.970691904278211, z=0.08904926360298729, w=-0.0028075847331990506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.05)>	COMP<188>
[1740780032.4846437]	Q_Header<(2621443, 19215, 257, 173, 250, 8, 58, 197, 88)>	Q_Data<(0, 0, 29, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 10, 11, 0, 25, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 44, 48, 8, 0, 0, 77, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 129, 152, 236, 253, 253, 253, 253, 253, 253, 253, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 73, 82, 0, 0, 0, 0, 0, 0, 194, 215, 234, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 188, 168, 83, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 143, 185, 123, 0, 0, 0, 0, 0, 0, 120, 91, 253, 253, 253, 152, 90, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320298628932453, y=-0.970691904278211, z=0.08904926360298729, w=-0.0028075847331990506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.05)>	COMP<188>
[1740780032.4937363]	Q_Header<(2621443, 19216, 257, 173, 250, 8, 58, 198, 70)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 20, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 143, 122, 136, 0, 35, 47, 0, 0, 0, 100, 69, 112, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 32, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 91, 202, 253, 253, 253, 176, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320298628932453, y=-0.970691904278211, z=0.08904926360298729, w=-0.0028075847331990506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.05)>	COMP<188>
[1740780032.5024977]	Q_Header<(2621443, 19217, 257, 173, 250, 8, 58, 199, 72)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 0, 0, 0, 12, 0, 0, 0, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 17, 72, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 174, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 209, 129, 225, 250, 73, 115, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 67, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22320298628932453, y=-0.970691904278211, z=0.08904926360298729, w=-0.0028075847331990506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.025555555555555557, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.05)>	COMP<188>
[1740780032.5125096]	Q_Header<(2621443, 19218, 257, 173, 250, 8, 58, 200, 70)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0, 0, 0, 12, 0, 0, 31, 10, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 74, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 0, 134, 122, 113, 174, 86, 28, 69, 0, 2, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22327139956842068, y=-0.9706629489711848, z=0.08917427959799415, w=-0.0033570057343529627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.02)>	COMP<188>
[1740780032.5224528]	Q_Header<(2621443, 19219, 257, 173, 250, 8, 58, 201, 62)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 16, 0, 10, 16, 21, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 95, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 98, 20, 74, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 89, 198, 253, 198, 0, 62, 0, 102, 191, 134, 0, 0, 0, 0, 0, 0, 0, 0, 116, 49, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22327139956842068, y=-0.9706629489711848, z=0.08917427959799415, w=-0.0033570057343529627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.02)>	COMP<188>
[1740780032.5328374]	Q_Header<(2621443, 19220, 257, 173, 250, 8, 58, 202, 75)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 5, 16, 14, 6, 21, 23, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 127, 208, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 89, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 0, 50, 0, 0, 0, 0, 0, 0, 0, 60, 138, 26, 0, 0, 0, 0, 171, 253, 253, 253, 0, 156, 107, 230, 253, 240, 73, 0, 0, 0, 0, 0, 0, 0, 81, 82, 84, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22327139956842068, y=-0.9706629489711848, z=0.08917427959799415, w=-0.0033570057343529627)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.02)>	COMP<188>
[1740780032.5436976]	Q_Header<(2621443, 19221, 257, 173, 250, 8, 58, 203, 85)>	Q_Data<(0, 0, 30, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 8, 19, 25, 8, 17, 24, 0, 0, 10, 0, 7, 0, 23, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 17, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 248, 189, 0, 82, 253, 253, 253, 253, 253, 253, 253, 242, 253, 253, 135, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 47, 0, 0, 0, 0, 223, 253, 253, 253, 0, 134, 98, 253, 253, 253, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 91, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22332915298179914, y=-0.9706486799315528, z=0.08917296870904852, w=-0.0036621342385646212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.02)>	COMP<187>
[1740780032.5527134]	Q_Header<(2621443, 19222, 257, 173, 250, 8, 58, 204, 68)>	Q_Data<(0, 0, 31, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 14, 17, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 81, 0, 0, 197, 122, 253, 253, 253, 178, 81, 243, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 79, 246, 253, 253, 222, 100, 71, 146, 253, 253, 219, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22332915298179914, y=-0.9706486799315528, z=0.08917296870904852, w=-0.0036621342385646212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.02)>	COMP<187>
[1740780032.5622847]	Q_Header<(2621443, 19223, 257, 173, 250, 8, 58, 205, 76)>	Q_Data<(0, 0, 51, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 23, 15, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 205, 202, 253, 253, 253, 253, 60, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 236, 0, 88, 57, 65, 225, 210, 119, 26, 0, 127, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 244, 253, 239, 158, 178, 97, 0, 91, 209, 203, 122, 51, 0, 0, 0, 26, 103, 0, 23, 0, 0, 0, 0, 0, 104, 208, 161, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22332915298179914, y=-0.9706486799315528, z=0.08917296870904852, w=-0.0036621342385646212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.02)>	COMP<187>
[1740780032.572622]	Q_Header<(2621443, 19224, 257, 173, 250, 8, 58, 206, 93)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 21, 5, 20, 0, 0, 0, 6, 0, 0, 0, 0, 22, 22, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 79, 0, 116, 253, 253, 166, 253, 165, 249, 138, 253, 253, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 86, 139, 89, 88, 118, 110, 40, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 253, 253, 140, 132, 49, 0, 0, 103, 91, 35, 0, 0, 0, 0, 23, 154, 0, 90, 0, 0, 0, 0, 0, 184, 253, 253, 253, 0, 10, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 147)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22332915298179914, y=-0.9706486799315528, z=0.08917296870904852, w=-0.0036621342385646212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.02)>	COMP<187>
[1740780032.5826168]	Q_Header<(2621443, 19225, 257, 173, 250, 8, 58, 207, 88)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 14, 0, 14, 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54, 53, 61, 21, 0, 0, 0, 90, 101, 34, 205, 253, 253, 253, 151, 106, 137, 74, 140, 199, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 82, 150, 155, 134, 33, 84, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 9, 102, 0, 0, 0, 0, 168, 253, 253, 253, 46, 0, 91, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 69, 154)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2233881521756248, y=-0.9706398317073665, z=0.08911112081322738, w=-0.0039062409123606524)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.014444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=0.01)>	COMP<188>
[1740780032.5925548]	Q_Header<(2621443, 19226, 257, 173, 250, 8, 58, 208, 83)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 40, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 45, 83, 87, 99, 112, 59, 30, 14, 0, 72, 88, 86, 253, 253, 253, 253, 253, 107, 109, 61, 58, 74, 71, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 208, 117, 69, 63, 27, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 236, 253, 253, 0, 0, 97, 121, 0, 0, 0, 25, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 125, 240)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2233881521756248, y=-0.9706398317073665, z=0.08911112081322738, w=-0.0039062409123606524)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.014444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=0.01)>	COMP<188>
