[1740780450.4652903]	Q_Header<(2621443, 61018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 23, 6, 34, 52, 76, 158, 129, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6779371974344055, y=-0.7287809613187001, z=0.0834985222013385, w=-0.04803606503834313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03666666666666667, z=0.19111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.03)>	COMP<152>
[1740780452.3055708]	Q_Header<(2621443, 61202, 257, 173, 250, 8, 58, 184, 79)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 51, 147, 239, 253, 253, 253, 253, 191, 217, 253, 253, 223, 162, 238, 253, 40, 253, 224, 135, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 77, 79, 117, 176, 253, 107, 0, 26, 0, 139, 209, 89, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 88, 198, 0, 151, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5546392888148967, y=-0.8259468313242194, z=0.09369113110276948, w=-0.03753748900860146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03666666666666667, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.1, z=-0.06)>	COMP<125>
[1740780452.3155832]	Q_Header<(2621443, 61203, 257, 173, 250, 8, 58, 185, 72)>	Q_Data<(0, 0, 15, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 99, 49, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 84, 98, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 134, 217, 253, 225, 253, 84, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 221, 201, 253, 253, 253, 253, 253, 212, 231, 105, 72, 0, 0, 62, 61, 0, 0, 0, 0, 67, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 122, 180, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5527785430104752, y=-0.8271231991694779, z=0.0943574723964, w=-0.03741340917140569)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.05, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=-0.08)>	COMP<125>
[1740780452.3255339]	Q_Header<(2621443, 61204, 257, 173, 250, 8, 58, 186, 66)>	Q_Data<(0, 0, 0, 80, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 126, 73, 35, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 23, 20, 0, 0, 46, 172, 166, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 242, 253, 253, 253, 82, 253, 253, 253, 253, 253, 253, 253, 253, 253, 34, 146, 190, 253, 253, 253, 253, 253, 167, 175, 167, 79, 131, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5527785430104752, y=-0.8271231991694779, z=0.0943574723964, w=-0.03741340917140569)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.05, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=-0.08)>	COMP<125>
[1740780452.3357213]	Q_Header<(2621443, 61205, 257, 173, 250, 8, 58, 187, 68)>	Q_Data<(0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 127, 71, 63, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 6, 0, 0, 19, 0, 0, 108, 234, 186, 253, 253, 253, 253, 253, 253, 253, 186, 184, 253, 253, 253, 253, 253, 253, 253, 253, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 155, 138, 253, 253, 253, 68, 112, 128, 198, 154, 78, 135, 98, 0, 0, 0, 0, 0, 44, 43, 122, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5527785430104752, y=-0.8271231991694779, z=0.0943574723964, w=-0.03741340917140569)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.05, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.11, z=-0.08)>	COMP<125>
[1740780452.3455532]	Q_Header<(2621443, 61206, 257, 173, 250, 8, 58, 188, 66)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 83, 30, 0, 0, 0, 0, 0, 155, 116, 82, 90, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 151, 253, 253, 180, 253, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 216, 253, 253, 253, 253, 253, 253, 253, 253, 157, 116, 48, 184, 253, 137, 6, 0, 91, 123, 90, 0, 0, 49, 0, 0, 0, 0, 0, 64, 107, 202, 150, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.550852760131095, y=-0.8283238568131955, z=0.09515561806585895, w=-0.03723215331633994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06111111111111111, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.01)>	COMP<126>
[1740780452.3556216]	Q_Header<(2621443, 61207, 257, 173, 250, 8, 58, 189, 90)>	Q_Data<(0, 0, 63, 0, 80, 0, 4, 64, 72, 76, 0, 0, 0, 0, 0, 25, 124, 91, 79, 104, 67, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 39, 0, 0, 0, 77, 166, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 113, 241, 253, 94, 89, 253, 253, 0, 230, 253, 253, 253, 229, 80, 63, 57, 60, 147, 45, 0, 51, 0, 0, 31, 46, 0, 0, 0, 34, 0, 0, 0, 28, 136, 200, 176, 91, 0, 28, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 77, 253, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.550852760131095, y=-0.8283238568131955, z=0.09515561806585895, w=-0.03723215331633994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06111111111111111, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.01)>	COMP<126>
[1740780452.3655598]	Q_Header<(2621443, 61208, 257, 173, 250, 8, 58, 190, 79)>	Q_Data<(0, 0, 62, 0, 72, 35, 69, 74, 55, 79, 0, 0, 0, 0, 74, 88, 101, 65, 58, 95, 59, 15, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 43, 0, 0, 0, 56, 146, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 112, 158, 68, 94, 86, 93, 116, 109, 147, 217, 253, 131, 163, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 67, 164, 209, 253, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 219, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.550852760131095, y=-0.8283238568131955, z=0.09515561806585895, w=-0.03723215331633994)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.06111111111111111, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.13, z=0.01)>	COMP<126>
[1740780452.376503]	Q_Header<(2621443, 61209, 257, 173, 250, 8, 58, 191, 80)>	Q_Data<(0, 0, 56, 0, 75, 15, 71, 85, 0, 53, 0, 0, 0, 0, 0, 32, 111, 79, 60, 62, 42, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 26, 0, 0, 0, 17, 97, 126, 146, 247, 249, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 128, 131, 128, 79, 71, 100, 142, 153, 104, 130, 0, 69, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 142, 217, 253, 253, 253, 253, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5482803833662817, y=-0.8298974031650154, z=0.09643582385825729, w=-0.03686534025973886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.06888888888888889, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.12)>	COMP<124>
[1740780452.38554]	Q_Header<(2621443, 61210, 257, 173, 250, 8, 58, 192, 68)>	Q_Data<(0, 0, 0, 0, 81, 0, 74, 82, 49, 0, 0, 0, 0, 0, 0, 0, 95, 94, 66, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 54, 122, 115, 44, 200, 230, 204, 213, 253, 253, 253, 253, 253, 253, 253, 253, 50, 144, 99, 0, 28, 49, 139, 151, 19, 78, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 208, 253, 253, 253, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 161, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5482803833662817, y=-0.8298974031650154, z=0.09643582385825729, w=-0.03686534025973886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.06888888888888889, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.12)>	COMP<124>
[1740780452.395694]	Q_Header<(2621443, 61211, 257, 173, 250, 8, 58, 193, 70)>	Q_Data<(0, 0, 0, 0, 81, 0, 80, 72, 24, 21, 0, 0, 79, 71, 0, 0, 73, 96, 67, 22, 0, 21, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 31, 30, 36, 0, 102, 66, 176, 183, 253, 253, 253, 253, 253, 253, 253, 229, 80, 109, 40, 0, 0, 0, 125, 122, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 16, 139, 215, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5482803833662817, y=-0.8298974031650154, z=0.09643582385825729, w=-0.03686534025973886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.06888888888888889, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.12)>	COMP<124>
[1740780452.4055114]	Q_Header<(2621443, 61212, 257, 173, 250, 8, 58, 194, 64)>	Q_Data<(0, 0, 0, 79, 79, 57, 52, 74, 0, 87, 0, 0, 90, 44, 0, 0, 49, 70, 72, 21, 36, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 22, 0, 32, 49, 39, 75, 207, 245, 253, 253, 253, 206, 209, 144, 50, 43, 0, 0, 0, 0, 77, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 80, 125, 77, 117, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5482803833662817, y=-0.8298974031650154, z=0.09643582385825729, w=-0.03686534025973886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.06888888888888889, z=0.15)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.12)>	COMP<124>
[1740780452.415562]	Q_Header<(2621443, 61213, 257, 173, 250, 8, 58, 195, 58)>	Q_Data<(0, 0, 0, 0, 63, 70, 83, 88, 91, 84, 70, 0, 87, 0, 0, 0, 62, 72, 79, 40, 78, 91, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 0, 86, 43, 219, 200, 159, 174, 154, 127, 65, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 81, 149, 68, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5463362558601057, y=-0.83107076972307, z=0.09747503079081543, w=-0.03656076608872789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.07555555555555556, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.23, z=0.04)>	COMP<124>
[1740780452.4349017]	Q_Header<(2621443, 61214, 257, 173, 250, 8, 58, 196, 48)>	Q_Data<(0, 0, 60, 0, 62, 71, 0, 4, 73, 78, 88, 0, 53, 0, 0, 0, 62, 90, 81, 45, 104, 133, 53, 18, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 107, 81, 18, 44, 174, 148, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 179, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5463362558601057, y=-0.83107076972307, z=0.09747503079081543, w=-0.03656076608872789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.07555555555555556, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.23, z=0.04)>	COMP<124>
[1740780452.4362545]	Q_Header<(2621443, 61215, 257, 173, 250, 8, 58, 197, 43)>	Q_Data<(0, 0, 0, 0, 72, 61, 0, 64, 77, 91, 99, 0, 0, 0, 0, 0, 48, 74, 60, 36, 106, 136, 63, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 140, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 86, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5463362558601057, y=-0.83107076972307, z=0.09747503079081543, w=-0.03656076608872789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.07555555555555556, z=0.14777777777777779)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.23, z=0.04)>	COMP<124>
[1740780452.4454203]	Q_Header<(2621443, 61216, 257, 173, 250, 8, 58, 198, 36)>	Q_Data<(0, 0, 0, 0, 78, 54, 15, 87, 91, 72, 27, 0, 0, 0, 0, 0, 27, 24, 20, 19, 79, 103, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5443865479031845, y=-0.8322357417490662, z=0.09857431044552563, w=-0.036194777767304454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.08, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.23, z=0.13)>	COMP<126>
[1740780452.4554188]	Q_Header<(2621443, 61217, 257, 173, 250, 8, 58, 199, 31)>	Q_Data<(0, 0, 63, 0, 65, 64, 25, 64, 77, 44, 0, 0, 0, 0, 0, 0, 19, 21, 9, 0, 36, 56, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5443865479031845, y=-0.8322357417490662, z=0.09857431044552563, w=-0.036194777767304454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.08, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.23, z=0.13)>	COMP<126>
[1740780452.4654286]	Q_Header<(2621443, 61218, 257, 173, 250, 8, 58, 200, 30)>	Q_Data<(0, 0, 62, 78, 61, 68, 72, 11, 79, 94, 94, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5443865479031845, y=-0.8322357417490662, z=0.09857431044552563, w=-0.036194777767304454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=0.08, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.23, z=0.13)>	COMP<126>
