[1740779843.0308285]	Q_Header<(2621443, 268, 257, 173, 250, 8, 58, 0, 35)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 135, 253, 253, 253, 190, 253, 253, 253, 176, 189, 156, 191, 253, 253, 253, 219, 173, 82, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41565771845956356, y=-0.9049253060031555, z=0.07415919646525253, w=0.053284755978737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0044444444444444444, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<180>
[1740779845.0526302]	Q_Header<(2621443, 469, 257, 173, 250, 8, 58, 201, 90)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 42, 23, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 44, 34, 197, 253, 235, 206, 149, 200, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 41, 0, 0, 0, 0, 0, 0, 0, 0, 51, 87, 149, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 200, 108, 236, 222, 0, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 236, 243, 175, 124, 94, 172, 253, 253, 178, 0, 0, 153, 0, 0, 0, 0, 0, 79, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 75, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34832371667017464, y=-0.9330949676631558, z=0.07708653480890672, w=0.045409645208097066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.022222222222222223, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.03)>	COMP<178>
[1740779845.0646813]	Q_Header<(2621443, 470, 257, 173, 250, 8, 58, 202, 112)>	Q_Data<(0, 0, 56, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 65, 19, 16, 0, 0, 17, 12, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 37, 102, 133, 124, 81, 74, 114, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 21, 52, 124, 0, 0, 5, 0, 0, 69, 103, 93, 166, 177, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 253, 183, 237, 118, 236, 253, 253, 26, 130, 209, 253, 253, 253, 253, 175, 80, 253, 253, 253, 253, 252, 228, 253, 241, 56, 0, 83, 215, 183, 123, 0, 69, 197, 0, 0, 0, 0, 0, 0, 0, 44, 0, 62, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 59, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34832371667017464, y=-0.9330949676631558, z=0.07708653480890672, w=0.045409645208097066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.022222222222222223, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.03)>	COMP<178>
[1740779845.072395]	Q_Header<(2621443, 471, 257, 173, 250, 8, 58, 203, 102)>	Q_Data<(0, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 61, 15, 0, 0, 0, 23, 20, 14, 10, 10, 12, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 68, 57, 0, 19, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 82, 0, 44, 45, 0, 131, 46, 0, 148, 192, 41, 98, 214, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 253, 231, 253, 253, 253, 253, 151, 49, 81, 253, 253, 253, 0, 0, 0, 198, 50, 119, 183, 0, 0, 253, 253, 253, 253, 253, 202, 253, 241, 59, 61, 0, 43, 0, 0, 0, 84, 159, 61, 0, 0, 0, 0, 0, 0, 95, 0, 40, 94, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34832371667017464, y=-0.9330949676631558, z=0.07708653480890672, w=0.045409645208097066)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.022222222222222223, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.03)>	COMP<178>
[1740779845.0820374]	Q_Header<(2621443, 472, 257, 173, 250, 8, 58, 204, 100)>	Q_Data<(0, 0, 27, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 68, 19, 0, 0, 0, 28, 10, 23, 14, 12, 15, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 90, 45, 104, 182, 253, 129, 227, 253, 156, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 253, 253, 253, 253, 245, 46, 160, 91, 253, 253, 253, 253, 91, 0, 62, 253, 253, 253, 0, 56, 0, 52, 0, 58, 0, 0, 0, 191, 253, 253, 253, 253, 174, 248, 210, 0, 14, 0, 0, 0, 0, 43, 0, 72, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 125, 177, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34722995206677304, y=-0.9335352639938994, z=0.07690450687363931, w=0.045044068311703024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.022222222222222223, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.07)>	COMP<176>
[1740779845.0909665]	Q_Header<(2621443, 473, 257, 173, 250, 8, 58, 205, 102)>	Q_Data<(0, 0, 38, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 47, 19, 13, 0, 12, 31, 0, 23, 12, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 56, 0, 0, 119, 160, 176, 140, 141, 253, 253, 253, 219, 253, 253, 227, 236, 220, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 241, 115, 164, 15, 158, 148, 201, 147, 0, 0, 21, 253, 253, 253, 0, 0, 0, 0, 0, 22, 0, 0, 0, 48, 194, 245, 249, 176, 111, 102, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 30, 0, 0, 101, 34, 0, 0, 124, 222, 235, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34722995206677304, y=-0.9335352639938994, z=0.07690450687363931, w=0.045044068311703024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.022222222222222223, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.07)>	COMP<176>
[1740779845.1011462]	Q_Header<(2621443, 474, 257, 173, 250, 8, 58, 206, 82)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 45, 26, 26, 16, 0, 18, 0, 18, 0, 0, 6, 0, 14, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 68, 176, 253, 253, 253, 225, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 253, 253, 253, 253, 253, 253, 221, 161, 173, 0, 68, 0, 39, 52, 0, 0, 0, 118, 236, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 64, 0, 0, 0, 0, 0, 0, 94, 253, 253, 166, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.34722995206677304, y=-0.9335352639938994, z=0.07690450687363931, w=0.045044068311703024)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.022222222222222223, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.07)>	COMP<176>
[1740779845.1111991]	Q_Header<(2621443, 475, 257, 173, 250, 8, 58, 207, 74)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 24, 31, 10, 0, 0, 0, 21, 0, 8, 0, 0, 36, 53, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 65, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 253, 109, 140, 253, 253, 253, 253, 253, 253, 253, 253, 236, 42, 253, 253, 253, 253, 253, 171, 205, 163, 178, 106, 0, 48, 0, 0, 0, 0, 0, 0, 38, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 253, 253, 190, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3458298139578179, y=-0.9340945063202339, z=0.07660014410820006, w=0.04473936703690091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.017777777777777778, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<180>
[1740779845.1211627]	Q_Header<(2621443, 476, 257, 173, 250, 8, 58, 208, 79)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 19, 20, 0, 0, 0, 0, 27, 0, 17, 0, 0, 19, 49, 36, 0, 10, 39, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 253, 188, 89, 82, 253, 253, 253, 253, 253, 253, 253, 246, 144, 253, 253, 253, 224, 159, 81, 101, 58, 126, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 46, 121, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3458298139578179, y=-0.9340945063202339, z=0.07660014410820006, w=0.04473936703690091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.017777777777777778, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<180>
[1740779845.131311]	Q_Header<(2621443, 477, 257, 173, 250, 8, 58, 209, 87)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 18, 35, 8, 17, 22, 0, 8, 28, 32, 0, 42, 54, 0, 0, 11, 0, 42, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 159, 253, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 76, 248, 164, 195, 253, 253, 253, 253, 253, 253, 221, 135, 253, 253, 253, 181, 0, 13, 0, 0, 0, 0, 0, 100, 20, 0, 0, 0, 0, 81, 105, 234, 253, 253, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3458298139578179, y=-0.9340945063202339, z=0.07660014410820006, w=0.04473936703690091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.017777777777777778, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<180>
[1740779845.1413984]	Q_Header<(2621443, 478, 257, 173, 250, 8, 58, 210, 90)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 21, 13, 25, 0, 18, 23, 25, 16, 0, 24, 50, 52, 33, 29, 62, 76, 73, 25, 0, 16, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 65, 253, 253, 253, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 203, 253, 192, 253, 253, 253, 253, 226, 152, 95, 191, 253, 215, 101, 0, 27, 0, 0, 33, 0, 0, 69, 0, 0, 0, 0, 127, 253, 253, 253, 253, 253, 109, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 134, 93, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3458298139578179, y=-0.9340945063202339, z=0.07660014410820006, w=0.04473936703690091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.017777777777777778, z=-0.07666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=0.01)>	COMP<180>
[1740779845.1513875]	Q_Header<(2621443, 479, 257, 173, 250, 8, 58, 211, 84)>	Q_Data<(0, 0, 49, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 24, 4, 8, 0, 32, 29, 36, 12, 39, 56, 84, 48, 40, 39, 103, 108, 106, 21, 37, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 41, 0, 169, 253, 253, 253, 177, 192, 53, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 228, 253, 117, 73, 193, 253, 163, 157, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 253, 133, 0, 66, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 60, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3447854841397134, y=-0.9345035488870865, z=0.07635451241968162, w=0.04467746050456191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.07)>	COMP<180>
[1740779845.1612334]	Q_Header<(2621443, 480, 257, 173, 250, 8, 58, 212, 97)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 16, 6, 0, 19, 35, 61, 100, 42, 97, 71, 122, 150, 68, 100, 127, 188, 215, 77, 91, 113, 190, 178, 169, 7, 0, 0, 0, 0, 0, 0, 0, 0, 23, 65, 30, 0, 0, 0, 41, 0, 0, 0, 22, 0, 0, 88, 253, 253, 253, 253, 124, 56, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 253, 166, 253, 114, 71, 30, 67, 15, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 57, 253, 253, 253, 253, 253, 138, 66, 124, 102, 0, 0, 18, 0, 131, 123, 41, 0, 77, 0, 253, 225, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3447854841397134, y=-0.9345035488870865, z=0.07635451241968162, w=0.04467746050456191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.07)>	COMP<180>
[1740779845.171208]	Q_Header<(2621443, 481, 257, 173, 250, 8, 58, 213, 96)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 0, 0, 22, 35, 66, 127, 177, 40, 130, 60, 160, 221, 81, 183, 149, 253, 253, 72, 155, 181, 253, 253, 253, 89, 27, 0, 0, 0, 0, 0, 0, 0, 50, 85, 60, 15, 0, 0, 58, 0, 0, 0, 0, 0, 0, 175, 253, 253, 253, 253, 64, 102, 122, 196, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 120, 187, 73, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 251, 120, 253, 253, 200, 190, 104, 95, 148, 11, 105, 39, 139, 179, 253, 253, 74, 10, 89, 0, 253, 253, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3447854841397134, y=-0.9345035488870865, z=0.07635451241968162, w=0.04467746050456191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.006666666666666667, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.07)>	COMP<180>
[1740779845.1813328]	Q_Header<(2621443, 482, 257, 173, 250, 8, 58, 214, 99)>	Q_Data<(0, 0, 24, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 8, 0, 24, 13, 75, 159, 221, 79, 144, 134, 186, 253, 154, 246, 173, 253, 253, 121, 243, 172, 253, 253, 253, 119, 48, 0, 0, 0, 0, 0, 0, 0, 47, 78, 42, 0, 0, 0, 18, 0, 0, 0, 0, 0, 62, 211, 253, 253, 253, 253, 71, 45, 87, 79, 116, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 121, 56, 46, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 212, 152, 0, 0, 0, 72, 0, 128, 84, 136, 206, 253, 253, 0, 0, 108, 120, 253, 253, 253, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3437372686546144, y=-0.9349018965290098, z=0.07616905384960206, w=0.04473711255749864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0033333333333333335, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.02)>	COMP<183>
[1740779845.1912587]	Q_Header<(2621443, 483, 257, 173, 250, 8, 58, 215, 101)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 0, 5, 24, 35, 73, 114, 205, 118, 212, 253, 253, 253, 220, 253, 163, 253, 253, 186, 253, 109, 253, 253, 253, 121, 33, 0, 0, 0, 0, 0, 0, 0, 21, 49, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 43, 191, 253, 191, 143, 180, 39, 0, 94, 81, 133, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 127, 112, 205, 90, 0, 32, 81, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 253, 253, 170, 0, 0, 0, 0, 0, 0, 62, 0, 56, 139, 253, 253, 0, 140, 229, 253, 253, 136, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3437372686546144, y=-0.9349018965290098, z=0.07616905384960206, w=0.04473711255749864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0033333333333333335, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.02)>	COMP<183>
[1740779845.2011867]	Q_Header<(2621443, 484, 257, 173, 250, 8, 58, 216, 91)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 4, 37, 67, 90, 65, 127, 253, 235, 253, 253, 253, 253, 253, 245, 99, 253, 253, 212, 253, 183, 172, 253, 253, 140, 65, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 165, 83, 19, 37, 0, 0, 29, 58, 67, 142, 253, 203, 253, 253, 253, 253, 253, 253, 253, 253, 135, 43, 125, 0, 0, 0, 41, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 253, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 197, 149, 0, 102, 149, 232, 253, 212, 253, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3437372686546144, y=-0.9349018965290098, z=0.07616905384960206, w=0.04473711255749864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.0033333333333333335, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.02)>	COMP<183>
[1740779845.2111628]	Q_Header<(2621443, 485, 257, 173, 250, 8, 58, 217, 73)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 91, 166, 199, 152, 253, 253, 253, 253, 253, 253, 253, 170, 156, 171, 244, 191, 253, 183, 81, 221, 253, 187, 97, 24, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 55, 0, 0, 0, 0, 0, 0, 0, 0, 12, 88, 124, 253, 253, 253, 253, 253, 253, 253, 253, 62, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 253, 253, 253, 253, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 41, 52, 123, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3422878862965371, y=-0.9354322655814422, z=0.07611144689939048, w=0.04486119765120449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0022222222222222222, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.01)>	COMP<184>
