[1740780442.965258]	Q_Header<(2621443, 60268, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 81, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7909781233994637, y=-0.6057919495902212, z=0.06445504269695453, w=-0.056703347221089724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.2, z=-0.08)>	COMP<172>
[1740780444.9456897]	Q_Header<(2621443, 60466, 257, 173, 250, 8, 58, 198, 102)>	Q_Data<(0, 0, 18, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 0, 0, 120, 243, 253, 253, 148, 253, 253, 138, 116, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 162, 253, 230, 41, 248, 137, 0, 186, 253, 221, 0, 0, 214, 253, 253, 144, 133, 101, 84, 0, 67, 0, 251, 253, 224, 25, 33, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 110, 253, 253, 136, 26, 217, 253, 55, 0, 0, 0, 0, 0, 148, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 120, 253, 253, 180, 128, 150, 253, 253, 0, 0, 0, 218, 253, 144, 0, 0, 0, 253, 253, 224, 0, 32, 0, 176, 253, 253, 253, 253, 253, 253, 100)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7794264220918092, y=-0.6201841718774372, z=0.06799381630464178, w=-0.05694634704868113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.01)>	COMP<172>
[1740780444.955633]	Q_Header<(2621443, 60467, 257, 173, 250, 8, 58, 199, 89)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 125, 153, 155, 93, 238, 253, 152, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 86, 147, 253, 239, 132, 253, 253, 123, 253, 253, 253, 111, 0, 182, 253, 253, 253, 253, 168, 91, 33, 128, 125, 253, 253, 237, 189, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 253, 253, 219, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 0, 253, 253, 41, 163, 0, 0, 0, 181, 253, 253, 253, 253, 183, 71, 253, 253, 106, 151, 0, 0, 111, 253, 253, 238, 253, 253, 253, 58)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7794264220918092, y=-0.6201841718774372, z=0.06799381630464178, w=-0.05694634704868113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.01)>	COMP<172>
[1740780444.9665244]	Q_Header<(2621443, 60468, 257, 173, 250, 8, 58, 200, 87)>	Q_Data<(0, 0, 75, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 56, 79, 74, 67, 60, 152, 207, 110, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 205, 175, 120, 253, 253, 253, 253, 211, 253, 253, 253, 156, 62, 173, 253, 253, 253, 253, 163, 68, 0, 90, 220, 253, 253, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 230, 253, 253, 156, 0, 0, 0, 0, 253, 253, 253, 253, 253, 166, 109, 253, 253, 253, 253, 0, 0, 0, 253, 253, 178, 253, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7794264220918092, y=-0.6201841718774372, z=0.06799381630464178, w=-0.05694634704868113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.01)>	COMP<172>
[1740780444.975629]	Q_Header<(2621443, 60469, 257, 173, 250, 8, 58, 201, 76)>	Q_Data<(0, 0, 35, 0, 27, 60, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 38, 0, 20, 86, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 99, 199, 253, 253, 202, 253, 249, 253, 253, 253, 253, 253, 253, 149, 236, 253, 250, 236, 253, 253, 144, 0, 0, 0, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 250, 253, 253, 51, 0, 0, 0, 0, 253, 253, 253, 253, 253, 112, 175, 253, 253, 253, 253, 64, 126, 83, 253, 253, 175, 0, 154, 96, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7792042860064972, y=-0.6204582730118313, z=0.06799041079433209, w=-0.05700452754210608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.05)>	COMP<173>
[1740780444.985533]	Q_Header<(2621443, 60470, 257, 173, 250, 8, 58, 202, 82)>	Q_Data<(0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 25, 0, 0, 0, 0, 39, 49, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 88, 179, 178, 246, 210, 253, 253, 253, 253, 253, 253, 253, 253, 253, 44, 253, 253, 196, 227, 253, 145, 67, 0, 0, 0, 150, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 223, 253, 253, 144, 129, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 228, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 233, 180, 253, 253, 253, 253, 0, 60, 37, 158, 192, 163, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7792042860064972, y=-0.6204582730118313, z=0.06799041079433209, w=-0.05700452754210608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.05)>	COMP<173>
[1740780444.9955509]	Q_Header<(2621443, 60471, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 0, 0, 65, 82, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 11, 0, 23, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 167, 91, 253, 253, 250, 30, 210, 240, 39, 0, 0, 0, 47, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 0, 166, 253, 210, 156, 202, 0, 53, 141, 138, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 207, 253, 253, 131, 253, 169, 110, 103, 244, 217, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7792042860064972, y=-0.6204582730118313, z=0.06799041079433209, w=-0.05700452754210608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.05)>	COMP<173>
[1740780445.005678]	Q_Header<(2621443, 60472, 257, 173, 250, 8, 58, 204, 94)>	Q_Data<(0, 0, 0, 29, 70, 52, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 26, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 64, 157, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 213, 129, 70, 253, 253, 225, 60, 253, 253, 134, 19, 0, 0, 0, 154, 252, 253, 253, 253, 240, 253, 253, 253, 174, 215, 253, 253, 0, 0, 100, 0, 0, 0, 69, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 226, 253, 147, 231, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7792042860064972, y=-0.6204582730118313, z=0.06799041079433209, w=-0.05700452754210608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.05)>	COMP<173>
[1740780445.0155587]	Q_Header<(2621443, 60473, 257, 173, 250, 8, 58, 205, 80)>	Q_Data<(0, 0, 16, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 15, 60, 14, 0, 187, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 111, 63, 253, 253, 0, 183, 253, 253, 168, 0, 0, 0, 0, 0, 199, 253, 253, 253, 253, 253, 253, 253, 167, 82, 188, 214, 0, 0, 47, 0, 77, 0, 96, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7789902990218942, y=-0.6207264233371984, z=0.0679930418483421, w=-0.05700673347069256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.01)>	COMP<168>
[1740780445.0270128]	Q_Header<(2621443, 60474, 257, 173, 250, 8, 58, 206, 70)>	Q_Data<(0, 0, 76, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 47, 76, 26, 7, 0, 12, 0, 0, 0, 0, 82, 181, 151, 128, 182, 142, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 207, 120, 123, 253, 210, 244, 253, 253, 150, 59, 0, 0, 0, 0, 242, 253, 253, 253, 253, 253, 253, 253, 248, 172, 159, 253, 0, 89, 0, 115, 113, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 74, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7789902990218942, y=-0.6207264233371984, z=0.0679930418483421, w=-0.05700673347069256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.01)>	COMP<168>
[1740780445.0355487]	Q_Header<(2621443, 60475, 257, 173, 250, 8, 58, 207, 85)>	Q_Data<(0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 91, 51, 32, 89, 0, 0, 45, 0, 69, 96, 127, 192, 253, 253, 211, 253, 186, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 242, 71, 238, 0, 0, 253, 253, 225, 161, 231, 109, 106, 80, 0, 0, 0, 229, 253, 253, 253, 253, 181, 182, 253, 253, 253, 169, 253, 142, 206, 57, 159, 113, 0, 0, 156, 0, 87, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7789902990218942, y=-0.6207264233371984, z=0.0679930418483421, w=-0.05700673347069256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.0022222222222222222, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.12, z=-0.01)>	COMP<168>
[1740780445.0456576]	Q_Header<(2621443, 60476, 257, 173, 250, 8, 58, 208, 100)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 21, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 37, 0, 32, 59, 121, 73, 176, 107, 0, 141, 67, 88, 194, 228, 253, 253, 250, 253, 113, 253, 253, 253, 253, 253, 184, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 0, 194, 54, 0, 253, 253, 136, 0, 65, 0, 166, 208, 91, 0, 0, 145, 251, 117, 168, 158, 66, 39, 175, 253, 253, 118, 175, 223, 253, 0, 128, 95, 0, 0, 113, 0, 135, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7786963734040364, y=-0.6211016065025454, z=0.0679329882112159, w=-0.05700755704337435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.06)>	COMP<168>
[1740780445.055542]	Q_Header<(2621443, 60477, 257, 173, 250, 8, 58, 209, 84)>	Q_Data<(0, 0, 0, 72, 0, 31, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 59, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 0, 0, 131, 238, 253, 253, 253, 207, 136, 247, 189, 156, 191, 217, 253, 253, 209, 191, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 0, 112, 0, 0, 231, 178, 0, 26, 0, 0, 163, 218, 121, 0, 0, 19, 95, 0, 80, 0, 0, 0, 95, 253, 253, 0, 106, 207, 239, 0, 0, 0, 0, 0, 0, 0, 125, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7786963734040364, y=-0.6211016065025454, z=0.0679329882112159, w=-0.05700755704337435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.06)>	COMP<168>
[1740780445.0654693]	Q_Header<(2621443, 60478, 257, 173, 250, 8, 58, 210, 73)>	Q_Data<(0, 0, 0, 79, 15, 67, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 100, 81, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 39, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 250, 253, 253, 205, 47, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 250, 253, 253, 253, 253, 253, 253, 238, 209, 32, 88, 3, 0, 47, 0, 0, 0, 0, 0, 112, 150, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 133, 0, 0, 134, 148, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7786963734040364, y=-0.6211016065025454, z=0.0679329882112159, w=-0.05700755704337435)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=-0.06)>	COMP<168>
[1740780445.0754948]	Q_Header<(2621443, 60479, 257, 173, 250, 8, 58, 211, 57)>	Q_Data<(0, 0, 62, 58, 36, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 119, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 146, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 253, 253, 253, 253, 0, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 99, 224, 253, 253, 253, 253, 253, 253, 188, 214, 86, 140, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 157, 106, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.778509408300256, y=-0.6213426716187068, z=0.06787161599607092, w=-0.05700727458662791)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.04)>	COMP<173>
[1740780445.0854776]	Q_Header<(2621443, 60480, 257, 173, 250, 8, 58, 212, 60)>	Q_Data<(0, 0, 62, 56, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 135, 14, 18, 24, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 163, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 253, 253, 253, 253, 253, 253, 253, 253, 236, 208, 150, 199, 253, 253, 253, 113, 177, 105, 221, 227, 65, 94, 20, 32, 0, 0, 0, 0, 0, 0, 122, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.778509408300256, y=-0.6213426716187068, z=0.06787161599607092, w=-0.05700727458662791)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.04)>	COMP<173>
[1740780445.0954564]	Q_Header<(2621443, 60481, 257, 173, 250, 8, 58, 213, 62)>	Q_Data<(0, 0, 62, 61, 81, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 157, 127, 65, 48, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 134, 207, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 232, 253, 253, 253, 253, 253, 253, 177, 98, 172, 150, 148, 164, 253, 204, 0, 54, 33, 161, 156, 0, 72, 0, 55, 0, 0, 0, 0, 0, 43, 220, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.778509408300256, y=-0.6213426716187068, z=0.06787161599607092, w=-0.05700727458662791)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.04)>	COMP<173>
[1740780445.1056974]	Q_Header<(2621443, 60482, 257, 173, 250, 8, 58, 214, 76)>	Q_Data<(0, 0, 62, 0, 78, 0, 0, 22, 53, 91, 33, 0, 0, 0, 0, 0, 139, 105, 82, 73, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 165, 232, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 159, 253, 253, 253, 185, 253, 253, 253, 89, 117, 109, 124, 42, 159, 103, 70, 74, 0, 42, 18, 0, 35, 0, 58, 0, 0, 0, 0, 0, 119, 232, 140, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.778509408300256, y=-0.6213426716187068, z=0.06787161599607092, w=-0.05700727458662791)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.0022222222222222222, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.04)>	COMP<173>
