[1740780617.9665525]	Q_Header<(2621443, 12232, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 79, 0, 166, 193, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30811042614145606, y=-0.947097758010494, z=0.08984519557849115, w=-0.0012817589043127135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.014444444444444444, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.26)>	COMP<184>
[1740780619.976698]	Q_Header<(2621443, 12433, 257, 173, 250, 8, 58, 201, 30)>	Q_Data<(0, 0, 76, 0, 81, 0, 77, 74, 83, 26, 0, 0, 0, 0, 0, 0, 135, 32, 91, 141, 107, 34, 48, 56, 51, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792661023408724, y=-0.9213712714737382, z=0.08459330831098312, w=-0.008727881016212543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.005555555555555556, z=-0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.21)>	COMP<178>
[1740780619.9865935]	Q_Header<(2621443, 12434, 257, 173, 250, 8, 58, 202, 34)>	Q_Data<(0, 0, 74, 65, 78, 0, 76, 87, 91, 0, 0, 0, 0, 0, 0, 67, 144, 62, 114, 189, 154, 9, 80, 69, 59, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792661023408724, y=-0.9213712714737382, z=0.08459330831098312, w=-0.008727881016212543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.005555555555555556, z=-0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.21)>	COMP<178>
[1740780619.9965703]	Q_Header<(2621443, 12435, 257, 173, 250, 8, 58, 203, 28)>	Q_Data<(0, 0, 75, 79, 78, 0, 16, 0, 46, 0, 0, 44, 0, 0, 15, 99, 137, 88, 147, 219, 185, 26, 91, 73, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792661023408724, y=-0.9213712714737382, z=0.08459330831098312, w=-0.008727881016212543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.005555555555555556, z=-0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.21)>	COMP<178>
[1740780620.006589]	Q_Header<(2621443, 12436, 257, 173, 250, 8, 58, 204, 33)>	Q_Data<(0, 0, 61, 55, 72, 65, 87, 36, 75, 0, 0, 0, 0, 0, 0, 26, 91, 100, 159, 209, 178, 40, 86, 64, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3792661023408724, y=-0.9213712714737382, z=0.08459330831098312, w=-0.008727881016212543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06222222222222222, y=-0.005555555555555556, z=-0.15222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.21)>	COMP<178>
[1740780620.0164194]	Q_Header<(2621443, 12437, 257, 173, 250, 8, 58, 205, 27)>	Q_Data<(0, 0, 62, 41, 76, 0, 86, 71, 45, 0, 57, 45, 0, 0, 0, 0, 68, 84, 134, 151, 129, 37, 60, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38195771327161726, y=-0.9203484113810669, z=0.08367913469085766, w=-0.00805663441224888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.0, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.2)>	COMP<178>
[1740780620.026613]	Q_Header<(2621443, 12438, 257, 173, 250, 8, 58, 206, 31)>	Q_Data<(0, 0, 62, 65, 0, 38, 86, 64, 0, 0, 0, 33, 49, 0, 0, 0, 81, 51, 85, 76, 58, 15, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38195771327161726, y=-0.9203484113810669, z=0.08367913469085766, w=-0.00805663441224888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.0, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.2)>	COMP<178>
[1740780620.0366418]	Q_Header<(2621443, 12439, 257, 173, 250, 8, 58, 207, 32)>	Q_Data<(0, 0, 69, 79, 0, 69, 78, 0, 0, 0, 0, 0, 99, 0, 0, 0, 65, 42, 44, 36, 24, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38195771327161726, y=-0.9203484113810669, z=0.08367913469085766, w=-0.00805663441224888)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05333333333333334, y=0.0, z=-0.14444444444444443)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.2)>	COMP<178>
[1740780620.046653]	Q_Header<(2621443, 12440, 257, 173, 250, 8, 58, 208, 26)>	Q_Data<(0, 0, 76, 55, 18, 70, 66, 0, 0, 0, 0, 0, 117, 0, 0, 0, 78, 91, 79, 73, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3838449649427467, y=-0.9196044024157043, z=0.08325083990807863, w=-0.007751361193787379)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.006666666666666667, z=-0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.36)>	COMP<178>
[1740780620.056614]	Q_Header<(2621443, 12441, 257, 173, 250, 8, 58, 209, 30)>	Q_Data<(0, 0, 76, 52, 61, 56, 46, 0, 0, 0, 0, 0, 106, 0, 0, 0, 87, 106, 70, 80, 56, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3838449649427467, y=-0.9196044024157043, z=0.08325083990807863, w=-0.007751361193787379)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.006666666666666667, z=-0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.36)>	COMP<178>
[1740780620.0666175]	Q_Header<(2621443, 12442, 257, 173, 250, 8, 58, 210, 27)>	Q_Data<(0, 0, 76, 66, 82, 69, 16, 0, 0, 0, 0, 0, 78, 0, 0, 0, 73, 84, 44, 70, 48, 0, 0, 0, 0, 0, 0, 0, 27, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3838449649427467, y=-0.9196044024157043, z=0.08325083990807863, w=-0.007751361193787379)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.006666666666666667, z=-0.1411111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=-0.36)>	COMP<178>
[1740780620.0766969]	Q_Header<(2621443, 12443, 257, 173, 250, 8, 58, 211, 26)>	Q_Data<(0, 0, 76, 67, 35, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 53, 14, 57, 45, 0, 0, 0, 0, 0, 0, 0, 33, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3856935831971789, y=-0.9188528566941496, z=0.08301048791710133, w=-0.0076906775570255645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.22, z=-0.16)>	COMP<179>
[1740780620.0866413]	Q_Header<(2621443, 12444, 257, 173, 250, 8, 58, 212, 33)>	Q_Data<(0, 0, 76, 64, 82, 51, 0, 0, 0, 0, 45, 73, 0, 0, 0, 0, 43, 37, 5, 49, 47, 3, 0, 0, 0, 0, 0, 0, 42, 55, 29, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3856935831971789, y=-0.9188528566941496, z=0.08301048791710133, w=-0.0076906775570255645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.22, z=-0.16)>	COMP<179>
[1740780620.0966084]	Q_Header<(2621443, 12445, 257, 173, 250, 8, 58, 213, 29)>	Q_Data<(0, 0, 33, 51, 63, 82, 0, 0, 0, 0, 91, 79, 0, 0, 0, 0, 60, 31, 12, 35, 39, 11, 0, 0, 0, 0, 0, 0, 38, 62, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3856935831971789, y=-0.9188528566941496, z=0.08301048791710133, w=-0.0076906775570255645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.22, z=-0.16)>	COMP<179>
[1740780620.1066225]	Q_Header<(2621443, 12446, 257, 173, 250, 8, 58, 214, 31)>	Q_Data<(0, 0, 0, 76, 63, 83, 0, 0, 0, 0, 47, 70, 0, 0, 0, 0, 61, 22, 16, 27, 25, 12, 0, 0, 0, 0, 0, 0, 13, 50, 23, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3856935831971789, y=-0.9188528566941496, z=0.08301048791710133, w=-0.0076906775570255645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.02, z=-0.1388888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.22, z=-0.16)>	COMP<179>
[1740780620.1166687]	Q_Header<(2621443, 12447, 257, 173, 250, 8, 58, 215, 22)>	Q_Data<(0, 0, 62, 74, 4, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 10, 0, 17, 0, 10, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3881889899718916, y=-0.9177984028627884, z=0.08300896640908374, w=-0.008056752622058128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.13666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.26, z=-0.05)>	COMP<175>
[1740780620.126616]	Q_Header<(2621443, 12448, 257, 173, 250, 8, 58, 216, 29)>	Q_Data<(0, 0, 58, 65, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 11, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 36, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3881889899718916, y=-0.9177984028627884, z=0.08300896640908374, w=-0.008056752622058128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.13666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.26, z=-0.05)>	COMP<175>
[1740780620.136719]	Q_Header<(2621443, 12449, 257, 173, 250, 8, 58, 217, 26)>	Q_Data<(0, 0, 77, 59, 82, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 33, 0, 9, 0, 0, 0, 0, 0, 0, 0, 24, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3881889899718916, y=-0.9177984028627884, z=0.08300896640908374, w=-0.008056752622058128)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.022222222222222223, z=-0.13666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.26, z=-0.05)>	COMP<175>
