[1740780427.9651985]	Q_Header<(2621443, 58768, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 63, 65, 83, 61, 70, 7, 0, 0, 0, 0, 0, 0, 0, 0, 99, 129, 199, 41, 67, 39, 14, 29, 0, 0, 0, 5, 0, 0, 0, 0, 0, 22, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3961696218263918, y=-0.9133079989231438, z=0.09295429580058462, w=-0.016662194848036507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=-0.044444444444444446, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.05, z=-0.38)>	COMP<90>
[1740780429.955279]	Q_Header<(2621443, 58967, 257, 173, 250, 8, 58, 199, 26)>	Q_Data<(0, 0, 0, 80, 30, 72, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 82, 47, 51, 47, 50, 23, 0, 0, 0, 0, 0, 0, 0, 34, 63, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45018490388875515, y=-0.8881630587566655, z=0.08898720036195838, w=-0.024108329316168423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.021111111111111112, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.27)>	COMP<191>
[1740780429.9653354]	Q_Header<(2621443, 58968, 257, 173, 250, 8, 58, 200, 37)>	Q_Data<(0, 0, 0, 69, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 109, 40, 59, 59, 56, 40, 10, 0, 0, 0, 0, 0, 0, 23, 57, 19, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45018490388875515, y=-0.8881630587566655, z=0.08898720036195838, w=-0.024108329316168423)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.021111111111111112, z=-0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.08, z=0.27)>	COMP<191>
[1740780429.9753747]	Q_Header<(2621443, 58969, 257, 173, 250, 8, 58, 201, 37)>	Q_Data<(0, 0, 0, 79, 58, 32, 84, 71, 0, 0, 0, 0, 0, 42, 0, 0, 121, 124, 21, 41, 55, 43, 43, 12, 0, 0, 5, 0, 0, 0, 21, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45112361653098, y=-0.8876594175632583, z=0.08917488888536892, w=-0.0244147539727225)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.31)>	COMP<190>
[1740780429.985207]	Q_Header<(2621443, 58970, 257, 173, 250, 8, 58, 202, 32)>	Q_Data<(0, 0, 63, 59, 74, 5, 73, 65, 0, 0, 0, 0, 0, 90, 0, 0, 119, 113, 0, 25, 41, 15, 27, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45112361653098, y=-0.8876594175632583, z=0.08917488888536892, w=-0.0244147539727225)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.31)>	COMP<190>
[1740780429.995235]	Q_Header<(2621443, 58971, 257, 173, 250, 8, 58, 203, 29)>	Q_Data<(0, 0, 62, 59, 81, 0, 52, 65, 0, 0, 0, 0, 0, 112, 7, 0, 113, 93, 25, 42, 27, 0, 0, 14, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45112361653098, y=-0.8876594175632583, z=0.08917488888536892, w=-0.0244147539727225)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.31)>	COMP<190>
[1740780430.0052454]	Q_Header<(2621443, 58972, 257, 173, 250, 8, 58, 204, 30)>	Q_Data<(0, 0, 62, 65, 81, 66, 72, 74, 0, 0, 0, 0, 0, 110, 0, 0, 97, 80, 46, 46, 8, 0, 0, 6, 0, 0, 0, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45112361653098, y=-0.8876594175632583, z=0.08917488888536892, w=-0.0244147539727225)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=0.31)>	COMP<190>
[1740780430.0152624]	Q_Header<(2621443, 58973, 257, 173, 250, 8, 58, 205, 27)>	Q_Data<(0, 0, 55, 59, 71, 9, 81, 46, 0, 0, 0, 0, 0, 0, 0, 0, 71, 73, 69, 30, 0, 0, 0, 0, 0, 0, 0, 14, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.452264158630675, y=-0.8870725076299906, z=0.0891711114385177, w=-0.02465785696178039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.24)>	COMP<192>
[1740780430.0269835]	Q_Header<(2621443, 58974, 257, 173, 250, 8, 58, 206, 26)>	Q_Data<(0, 0, 77, 58, 76, 65, 68, 75, 0, 0, 0, 0, 0, 0, 0, 0, 39, 50, 73, 24, 0, 8, 0, 0, 0, 0, 0, 54, 82, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.452264158630675, y=-0.8870725076299906, z=0.0891711114385177, w=-0.02465785696178039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.24)>	COMP<192>
[1740780430.0351899]	Q_Header<(2621443, 58975, 257, 173, 250, 8, 58, 207, 29)>	Q_Data<(0, 0, 0, 69, 59, 70, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 39, 55, 38, 11, 10, 13, 0, 22, 0, 0, 14, 69, 112, 45, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.452264158630675, y=-0.8870725076299906, z=0.0891711114385177, w=-0.02465785696178039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.017777777777777778, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.24)>	COMP<192>
[1740780430.0452886]	Q_Header<(2621443, 58976, 257, 173, 250, 8, 58, 208, 37)>	Q_Data<(0, 0, 0, 44, 61, 84, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 27, 64, 50, 25, 6, 4, 0, 17, 0, 8, 37, 51, 113, 53, 20, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530159861172842, y=-0.8866832700519789, z=0.08917493340303856, w=-0.02484202456881362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.12)>	COMP<192>
[1740780430.0552495]	Q_Header<(2621443, 58977, 257, 173, 250, 8, 58, 209, 31)>	Q_Data<(0, 0, 0, 77, 61, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 61, 63, 42, 0, 0, 0, 17, 0, 14, 58, 49, 82, 41, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530159861172842, y=-0.8866832700519789, z=0.08917493340303856, w=-0.02484202456881362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.12)>	COMP<192>
[1740780430.0651278]	Q_Header<(2621443, 58978, 257, 173, 250, 8, 58, 210, 26)>	Q_Data<(0, 0, 0, 78, 37, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 41, 45, 35, 0, 0, 0, 20, 0, 19, 71, 64, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4530159861172842, y=-0.8866832700519789, z=0.08917493340303856, w=-0.02484202456881362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.12)>	COMP<192>
[1740780430.0752916]	Q_Header<(2621443, 58979, 257, 173, 250, 8, 58, 211, 28)>	Q_Data<(0, 0, 67, 49, 82, 83, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 17, 16, 0, 0, 0, 0, 12, 12, 0, 63, 44, 28, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4537272282185458, y=-0.8863366704586658, z=0.08898766461429106, w=-0.024901897916756344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.09)>	COMP<189>
[1740780430.085158]	Q_Header<(2621443, 58980, 257, 173, 250, 8, 58, 212, 24)>	Q_Data<(0, 0, 0, 0, 24, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 2, 0, 0, 11, 7, 0, 43, 12, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4537272282185458, y=-0.8863366704586658, z=0.08898766461429106, w=-0.024901897916756344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.09)>	COMP<189>
[1740780430.0952082]	Q_Header<(2621443, 58981, 257, 173, 250, 8, 58, 213, 28)>	Q_Data<(0, 0, 0, 69, 54, 66, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 0, 0, 0, 0, 0, 16, 23, 0, 21, 11, 0, 0, 0, 0, 13, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4537272282185458, y=-0.8863366704586658, z=0.08898766461429106, w=-0.024901897916756344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.09)>	COMP<189>
[1740780430.105151]	Q_Header<(2621443, 58982, 257, 173, 250, 8, 58, 214, 20)>	Q_Data<(0, 0, 0, 78, 60, 65, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4537272282185458, y=-0.8863366704586658, z=0.08898766461429106, w=-0.024901897916756344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.12, z=0.09)>	COMP<189>
[1740780430.1153045]	Q_Header<(2621443, 58983, 257, 173, 250, 8, 58, 215, 23)>	Q_Data<(0, 0, 66, 0, 79, 51, 0, 0, 0, 0, 64, 22, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 23, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4544647454936446, y=-0.8859804251391008, z=0.08880556066253731, w=-0.024780108336075704)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0011111111111111111, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=-0.02)>	COMP<196>
