[1740779850.5312393]	Q_Header<(2621443, 1018, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 225, 253, 253, 253, 253, 253, 253, 232, 129, 19, 77, 87, 38, 42, 45, 0, 24, 69, 200, 253, 253, 253, 112, 103, 197, 189, 185, 82, 36, 17, 35, 0, 0, 18, 42, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19708608595402743, y=-0.976580171961734, z=0.08117822679431913, w=0.029297405158852017)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.17, z=-0.16)>	COMP<181>
[1740779852.5908568]	Q_Header<(2621443, 1223, 257, 173, 250, 8, 58, 205, 61)>	Q_Data<(0, 0, 30, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 13, 0, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 48, 90, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 105, 105, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 190, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19305428695912794, y=-0.9766239790177066, z=0.08489994092954377, w=0.04156496029692258)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.023333333333333334, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.01)>	COMP<180>
[1740779852.6011114]	Q_Header<(2621443, 1224, 257, 173, 250, 8, 58, 206, 63)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 10, 22, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 15, 88, 144, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 148, 146, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 167, 188, 0, 124, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 176, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19305428695912794, y=-0.9766239790177066, z=0.08489994092954377, w=0.04156496029692258)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.023333333333333334, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.01)>	COMP<180>
[1740779852.6112974]	Q_Header<(2621443, 1225, 257, 173, 250, 8, 58, 207, 70)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 11, 14, 0, 0, 19, 0, 5, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 7, 0, 75, 148, 106, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 253, 253, 253, 126, 0, 0, 0, 0, 115, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 156, 253, 253, 253, 253, 0, 231, 253, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 178, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19360646371709425, y=-0.976577370578029, z=0.08447394255499951, w=0.04095521347861609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03222222222222222, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.05, z=0.0)>	COMP<181>
[1740779852.6212065]	Q_Header<(2621443, 1226, 257, 173, 250, 8, 58, 208, 91)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 10, 12, 0, 15, 15, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 64, 168, 251, 253, 155, 253, 253, 253, 253, 253, 253, 253, 105, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 33, 0, 0, 0, 0, 0, 0, 45, 193, 239, 184, 168, 253, 253, 253, 253, 0, 0, 128, 248, 253, 253, 146, 64, 0, 121, 112, 0, 0, 0, 0, 176, 216, 253, 253, 239, 253, 253, 253, 0, 253, 253, 253, 0, 0, 56, 0, 0, 0, 0, 137, 113, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19360646371709425, y=-0.976577370578029, z=0.08447394255499951, w=0.04095521347861609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03222222222222222, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.05, z=0.0)>	COMP<181>
[1740779852.632457]	Q_Header<(2621443, 1227, 257, 173, 250, 8, 58, 209, 95)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 24, 24, 15, 21, 0, 0, 0, 0, 0, 15, 0, 0, 18, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 91, 104, 157, 166, 253, 253, 253, 253, 253, 253, 179, 70, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 56, 68, 0, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 62, 217, 253, 253, 253, 177, 112, 0, 234, 253, 22, 0, 0, 0, 231, 253, 253, 218, 150, 253, 117, 180, 110, 253, 253, 253, 79, 0, 192, 166, 0, 59, 181, 253, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19360646371709425, y=-0.976577370578029, z=0.08447394255499951, w=0.04095521347861609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03222222222222222, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.05, z=0.0)>	COMP<181>
[1740779852.6414309]	Q_Header<(2621443, 1228, 257, 173, 250, 8, 58, 210, 110)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 31, 31, 0, 23, 0, 0, 0, 0, 0, 30, 25, 11, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 47, 156, 253, 253, 253, 253, 212, 206, 52, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 48, 36, 90, 0, 178, 83, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 104, 252, 253, 253, 253, 228, 0, 140, 253, 253, 101, 0, 0, 0, 197, 253, 244, 179, 216, 253, 129, 0, 138, 159, 253, 253, 164, 180, 223, 235, 70, 83, 237, 253, 253, 253, 100, 45, 0, 0, 0, 9, 0, 0, 0, 0, 0, 29, 38, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 126, 101, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1940886184328032, y=-0.9765465078380036, z=0.08410506798754805, w=0.04016047513483789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.04888888888888889, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.04)>	COMP<182>
[1740779852.6513722]	Q_Header<(2621443, 1229, 257, 173, 250, 8, 58, 211, 119)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 28, 29, 0, 12, 18, 0, 0, 0, 0, 22, 17, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 18, 36, 0, 0, 0, 0, 78, 140, 201, 253, 176, 98, 99, 42, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 97, 94, 106, 38, 70, 61, 0, 0, 0, 23, 0, 0, 162, 40, 253, 225, 50, 150, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 238, 253, 253, 253, 253, 253, 194, 250, 253, 94, 0, 55, 0, 102, 223, 253, 138, 206, 253, 64, 80, 127, 112, 253, 253, 230, 124, 0, 221, 221, 0, 215, 253, 253, 243, 82, 85, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 83, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1940886184328032, y=-0.9765465078380036, z=0.08410506798754805, w=0.04016047513483789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.04888888888888889, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.04)>	COMP<182>
[1740779852.6613073]	Q_Header<(2621443, 1230, 257, 173, 250, 8, 58, 212, 105)>	Q_Data<(0, 0, 6, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 14, 14, 0, 0, 33, 18, 0, 0, 0, 25, 19, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 81, 131, 53, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 111, 82, 134, 118, 78, 63, 0, 0, 106, 22, 64, 161, 253, 127, 253, 253, 138, 135, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 67, 195, 253, 253, 131, 253, 253, 253, 133, 236, 29, 88, 226, 226, 0, 37, 253, 253, 253, 241, 74, 0, 50, 129, 253, 253, 253, 201, 253, 253, 253, 0, 106, 207, 216, 79, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1940886184328032, y=-0.9765465078380036, z=0.08410506798754805, w=0.04016047513483789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.04888888888888889, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.04)>	COMP<182>
[1740779852.6713004]	Q_Header<(2621443, 1231, 257, 173, 250, 8, 58, 213, 108)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 0, 0, 0, 0, 27, 0, 0, 0, 14, 17, 15, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 12, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 28, 89, 144, 113, 0, 10, 200, 205, 114, 98, 169, 165, 148, 245, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 0, 124, 253, 253, 150, 253, 253, 245, 0, 98, 0, 192, 253, 253, 0, 0, 83, 62, 132, 76, 69, 0, 0, 32, 253, 253, 253, 253, 253, 253, 253, 0, 0, 137, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 183, 121, 0, 0, 0, 0, 0, 0, 118, 238, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1940886184328032, y=-0.9765465078380036, z=0.08410506798754805, w=0.04016047513483789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.04888888888888889, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.04)>	COMP<182>
[1740779852.6813638]	Q_Header<(2621443, 1232, 257, 173, 250, 8, 58, 214, 96)>	Q_Data<(0, 0, 2, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 13, 0, 0, 2, 22, 0, 25, 0, 0, 0, 0, 15, 17, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 188, 253, 253, 253, 253, 253, 253, 221, 102, 152, 237, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 102, 161, 196, 0, 0, 136, 63, 0, 0, 0, 197, 253, 253, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 253, 253, 253, 253, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 197, 0, 0, 28, 0, 0, 0, 163, 253, 215, 191, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19457770604021207, y=-0.9765505949320555, z=0.08355611027887401, w=0.03881788614854921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.06555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.05, z=-0.07)>	COMP<182>
[1740779852.6911967]	Q_Header<(2621443, 1233, 257, 173, 250, 8, 58, 215, 83)>	Q_Data<(0, 0, 42, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 15, 4, 15, 0, 14, 0, 27, 0, 0, 14, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 101, 135, 253, 253, 253, 253, 253, 253, 253, 253, 86, 114, 235, 237, 159, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 127, 122, 0, 80, 0, 0, 0, 0, 0, 0, 0, 129, 253, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 149, 228, 249, 253, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 98, 89, 0, 0, 0, 0, 0, 125, 207, 253, 253, 0, 253, 38, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19457770604021207, y=-0.9765505949320555, z=0.08355611027887401, w=0.03881788614854921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.06555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.05, z=-0.07)>	COMP<182>
[1740779852.7011569]	Q_Header<(2621443, 1234, 257, 173, 250, 8, 58, 216, 76)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 22, 3, 0, 0, 0, 24, 0, 0, 13, 4, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 253, 86, 253, 253, 253, 253, 253, 253, 253, 253, 191, 176, 224, 253, 165, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 253, 253, 219, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 158, 127, 77, 69, 0, 0, 0, 0, 0, 0, 0, 253, 253, 90, 253, 24, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19457770604021207, y=-0.9765505949320555, z=0.08355611027887401, w=0.03881788614854921)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.06555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.05, z=-0.07)>	COMP<182>
[1740779852.7111998]	Q_Header<(2621443, 1235, 257, 173, 250, 8, 58, 217, 65)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 11, 35, 0, 16, 0, 0, 15, 0, 0, 10, 0, 0, 25, 20, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 115, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 200, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 253, 253, 245, 64, 181, 253, 253, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19482717055121498, y=-0.976577295996065, z=0.0831921784026648, w=0.03765926197684826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07111111111111111, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<180>
[1740779852.7213018]	Q_Header<(2621443, 1236, 257, 173, 250, 8, 58, 218, 90)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 17, 34, 25, 25, 0, 21, 21, 0, 11, 0, 0, 0, 8, 13, 0, 0, 26, 6, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 108, 253, 191, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 202, 96, 253, 253, 253, 253, 253, 253, 253, 200, 253, 138, 253, 253, 253, 174, 0, 43, 190, 205, 65, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 66, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 139, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 253, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19482717055121498, y=-0.976577295996065, z=0.0831921784026648, w=0.03765926197684826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07111111111111111, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<180>
[1740779852.7313666]	Q_Header<(2621443, 1237, 257, 173, 250, 8, 58, 219, 89)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 15, 32, 34, 21, 0, 0, 0, 0, 17, 0, 0, 6, 0, 0, 0, 30, 31, 38, 0, 0, 10, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 195, 205, 253, 202, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 253, 171, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 32, 204, 242, 202, 75, 0, 0, 91, 109, 88, 131, 78, 0, 0, 0, 0, 0, 0, 0, 198, 253, 253, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 167, 164, 0, 62, 154, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19482717055121498, y=-0.976577295996065, z=0.0831921784026648, w=0.03765926197684826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.07111111111111111, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.07, z=0.06)>	COMP<180>
[1740779852.741326]	Q_Header<(2621443, 1238, 257, 173, 250, 8, 58, 220, 90)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 13, 29, 21, 0, 0, 0, 0, 6, 7, 30, 11, 0, 0, 30, 34, 87, 55, 54, 50, 25, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 0, 0, 132, 253, 253, 253, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 253, 253, 253, 253, 156, 253, 253, 253, 253, 202, 91, 53, 106, 90, 0, 24, 0, 0, 36, 0, 66, 117, 30, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 128, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 140, 149, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500545615654938, y=-0.9766141796434888, z=0.08288494818797937, w=0.03643763922549608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.06)>	COMP<181>
[1740779852.7512758]	Q_Header<(2621443, 1239, 257, 173, 250, 8, 58, 221, 101)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 15, 22, 0, 15, 27, 26, 34, 45, 69, 82, 78, 66, 16, 45, 76, 160, 115, 54, 85, 55, 33, 54, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 45, 76, 47, 0, 27, 221, 253, 253, 253, 129, 239, 56, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 253, 253, 253, 253, 0, 114, 49, 166, 110, 57, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 35, 95, 253, 253, 253, 253, 168, 176, 0, 115, 17, 0, 0, 48, 0, 14, 0, 0, 97, 81, 131, 107, 0, 115, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19500545615654938, y=-0.9766141796434888, z=0.08288494818797937, w=0.03643763922549608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.07444444444444444, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.06)>	COMP<181>
