[1740780410.4649677]	Q_Header<(2621443, 57018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 78, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 39, 28, 3, 0, 0, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5708537843094214, y=-0.8163947630624206, z=0.07916148382864531, w=-0.03686471567656266)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=0.01)>	COMP<124>
[1740780412.4252543]	Q_Header<(2621443, 57213, 257, 173, 250, 8, 58, 195, 68)>	Q_Data<(0, 0, 0, 78, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 67, 138, 80, 50, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 25, 62, 0, 0, 77, 37, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 95, 253, 253, 233, 253, 253, 253, 253, 253, 176, 253, 253, 171, 113, 173, 209, 253, 253, 0, 129, 125, 21, 180, 32, 60, 0, 64, 0, 0, 0, 0, 0, 0, 77, 81, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923394281045257, y=-0.800650037905736, z=0.08233548567882587, w=-0.0362544688608025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0011111111111111111, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=0.29)>	COMP<134>
[1740780412.4353287]	Q_Header<(2621443, 57214, 257, 173, 250, 8, 58, 196, 75)>	Q_Data<(0, 0, 0, 0, 31, 0, 0, 70, 0, 58, 0, 26, 0, 0, 0, 0, 137, 104, 144, 86, 67, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 120, 139, 253, 253, 176, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 179, 253, 253, 165, 237, 253, 253, 253, 253, 191, 253, 253, 162, 75, 118, 138, 253, 198, 0, 137, 135, 0, 111, 0, 0, 0, 45, 41, 0, 0, 0, 0, 132, 167, 159, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923394281045257, y=-0.800650037905736, z=0.08233548567882587, w=-0.0362544688608025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=-0.0011111111111111111, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.08, z=0.29)>	COMP<134>
[1740780412.4453776]	Q_Header<(2621443, 57215, 257, 173, 250, 8, 58, 197, 81)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 85, 39, 80, 45, 90, 0, 0, 61, 35, 77, 120, 134, 82, 72, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 34, 0, 0, 0, 135, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 208, 129, 142, 253, 247, 253, 253, 250, 253, 253, 146, 21, 16, 0, 156, 125, 0, 130, 128, 0, 33, 0, 0, 0, 29, 0, 31, 0, 0, 115, 224, 239, 202, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923395781524263, y=-0.8005892062468187, z=0.08276274785931892, w=-0.036620684893503945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<134>
[1740780412.4552753]	Q_Header<(2621443, 57216, 257, 173, 250, 8, 58, 198, 86)>	Q_Data<(0, 0, 54, 0, 25, 0, 64, 74, 73, 48, 57, 91, 0, 0, 112, 80, 141, 94, 110, 70, 64, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 31, 42, 0, 0, 0, 122, 154, 222, 127, 253, 243, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 149, 236, 108, 100, 124, 83, 123, 91, 114, 158, 253, 253, 253, 126, 0, 0, 0, 35, 30, 0, 95, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 253, 221, 79, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923395781524263, y=-0.8005892062468187, z=0.08276274785931892, w=-0.036620684893503945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<134>
[1740780412.4653144]	Q_Header<(2621443, 57217, 257, 173, 250, 8, 58, 199, 78)>	Q_Data<(0, 0, 77, 0, 0, 0, 76, 84, 19, 0, 0, 32, 0, 0, 101, 75, 169, 104, 79, 43, 41, 26, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 91, 120, 143, 74, 192, 156, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 70, 38, 89, 78, 77, 52, 117, 68, 192, 253, 252, 22, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 142, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923395781524263, y=-0.8005892062468187, z=0.08276274785931892, w=-0.036620684893503945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<134>
[1740780412.4753149]	Q_Header<(2621443, 57218, 257, 173, 250, 8, 58, 200, 73)>	Q_Data<(0, 0, 76, 0, 0, 66, 87, 75, 0, 0, 0, 0, 0, 0, 0, 0, 168, 126, 56, 19, 21, 11, 0, 0, 0, 0, 16, 0, 0, 23, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 56, 77, 62, 56, 93, 59, 84, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 106, 0, 0, 100, 73, 45, 148, 91, 128, 183, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 253, 253, 108, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923395781524263, y=-0.8005892062468187, z=0.08276274785931892, w=-0.036620684893503945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.1, z=0.22)>	COMP<134>
[1740780412.4853249]	Q_Header<(2621443, 57219, 257, 173, 250, 8, 58, 201, 76)>	Q_Data<(0, 0, 0, 0, 69, 70, 67, 72, 0, 0, 0, 35, 40, 0, 0, 0, 142, 116, 49, 11, 14, 8, 13, 0, 0, 0, 11, 0, 0, 23, 0, 15, 0, 10, 0, 31, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 26, 0, 0, 0, 14, 0, 0, 111, 164, 191, 212, 253, 253, 253, 253, 253, 253, 253, 253, 73, 0, 0, 80, 55, 40, 148, 87, 55, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923542216108124, y=-0.8005479619420315, z=0.08294790182061763, w=-0.03686573414249673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.22)>	COMP<130>
[1740780412.4952073]	Q_Header<(2621443, 57220, 257, 173, 250, 8, 58, 202, 69)>	Q_Data<(0, 0, 0, 0, 68, 71, 72, 77, 0, 47, 87, 95, 65, 0, 0, 0, 96, 76, 47, 9, 50, 43, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 14, 11, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 68, 68, 102, 253, 253, 253, 207, 253, 253, 229, 168, 52, 0, 0, 50, 0, 14, 101, 36, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 230, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923542216108124, y=-0.8005479619420315, z=0.08294790182061763, w=-0.03686573414249673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.22)>	COMP<130>
[1740780412.5052435]	Q_Header<(2621443, 57221, 257, 173, 250, 8, 58, 203, 61)>	Q_Data<(0, 0, 0, 22, 63, 81, 67, 78, 0, 88, 88, 112, 100, 0, 0, 0, 79, 71, 52, 40, 99, 98, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 129, 144, 133, 253, 253, 191, 71, 40, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 31, 84, 0, 45, 121, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923542216108124, y=-0.8005479619420315, z=0.08294790182061763, w=-0.03686573414249673)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=0.22)>	COMP<130>
[1740780412.5152652]	Q_Header<(2621443, 57222, 257, 173, 250, 8, 58, 204, 50)>	Q_Data<(0, 0, 0, 80, 54, 69, 76, 53, 0, 65, 85, 111, 99, 0, 0, 0, 74, 76, 45, 60, 140, 142, 55, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 105, 158, 141, 115, 154, 157, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 170, 0, 78, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923431848528192, y=-0.8005330461133001, z=0.08300739117978714, w=-0.03723125633799276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.28)>	COMP<129>
[1740780412.524931]	Q_Header<(2621443, 57223, 257, 173, 250, 8, 58, 205, 49)>	Q_Data<(0, 0, 43, 79, 76, 0, 86, 0, 72, 36, 0, 82, 74, 0, 0, 0, 57, 56, 0, 67, 153, 156, 60, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 97, 84, 3, 79, 123, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 188, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923431848528192, y=-0.8005330461133001, z=0.08300739117978714, w=-0.03723125633799276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.28)>	COMP<129>
[1740780412.527418]	Q_Header<(2621443, 57224, 257, 173, 250, 8, 58, 206, 48)>	Q_Data<(0, 0, 62, 70, 77, 44, 86, 0, 40, 10, 9, 72, 17, 0, 0, 0, 33, 25, 24, 60, 133, 135, 44, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 33, 0, 0, 67, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 136, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923431848528192, y=-0.8005330461133001, z=0.08300739117978714, w=-0.03723125633799276)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.09, z=0.28)>	COMP<129>
[1740780412.5451238]	Q_Header<(2621443, 57225, 257, 173, 250, 8, 58, 207, 36)>	Q_Data<(0, 0, 62, 62, 59, 83, 86, 7, 91, 0, 76, 70, 0, 0, 0, 0, 0, 0, 20, 43, 93, 90, 0, 14, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923467761724188, y=-0.800537899667949, z=0.08282478879608164, w=-0.037475622933525514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<129>
[1740780412.555093]	Q_Header<(2621443, 57226, 257, 173, 250, 8, 58, 208, 28)>	Q_Data<(0, 0, 62, 60, 82, 64, 0, 81, 79, 0, 100, 0, 0, 0, 0, 0, 14, 0, 13, 29, 56, 47, 37, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923467761724188, y=-0.800537899667949, z=0.08282478879608164, w=-0.037475622933525514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<129>
[1740780412.5650396]	Q_Header<(2621443, 57227, 257, 173, 250, 8, 58, 209, 28)>	Q_Data<(0, 0, 53, 0, 29, 84, 0, 86, 37, 0, 95, 0, 0, 0, 0, 0, 21, 18, 24, 19, 38, 23, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923467761724188, y=-0.800537899667949, z=0.08282478879608164, w=-0.037475622933525514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<129>
[1740780412.5750575]	Q_Header<(2621443, 57228, 257, 173, 250, 8, 58, 210, 26)>	Q_Data<(0, 0, 36, 80, 72, 37, 0, 89, 58, 35, 62, 0, 0, 0, 0, 0, 18, 28, 30, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923467761724188, y=-0.800537899667949, z=0.08282478879608164, w=-0.037475622933525514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.01888888888888889, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.19)>	COMP<129>
[1740780412.5851314]	Q_Header<(2621443, 57229, 257, 173, 250, 8, 58, 211, 33)>	Q_Data<(0, 0, 0, 79, 60, 49, 5, 15, 0, 78, 30, 0, 0, 0, 0, 0, 29, 17, 19, 0, 13, 11, 20, 14, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5923986242969639, y=-0.8005254848834719, z=0.0825183329950026, w=-0.03759711029949822)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.021111111111111112, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.14)>	COMP<125>
