[1740780425.4651442]	Q_Header<(2621443, 58518, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 59, 79, 68, 63, 86, 0, 40, 0, 0, 37, 57, 0, 0, 0, 27, 51, 38, 122, 122, 90, 60, 11, 0, 0, 0, 0, 0, 0, 28, 8, 2, 0, 0, 0, 6, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3160308709192673, y=-0.944125442690256, z=0.09270971280926361, w=-0.012511844059183043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.052222222222222225, y=-0.02666666666666667, z=-0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.28)>	COMP<83>
[1740780427.3885856]	Q_Header<(2621443, 58710, 257, 173, 250, 8, 58, 192, 26)>	Q_Data<(0, 0, 46, 0, 82, 17, 87, 0, 91, 59, 0, 0, 0, 0, 0, 0, 28, 42, 27, 4, 13, 18, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39672331563443675, y=-0.9133181069467249, z=0.09069705338965739, w=-0.015319623419114404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.34)>	COMP<96>
[1740780427.3958914]	Q_Header<(2621443, 58711, 257, 173, 250, 8, 58, 193, 27)>	Q_Data<(0, 0, 0, 0, 78, 13, 86, 0, 65, 0, 0, 0, 0, 0, 0, 0, 25, 51, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39672331563443675, y=-0.9133181069467249, z=0.09069705338965739, w=-0.015319623419114404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.34)>	COMP<96>
[1740780427.4053924]	Q_Header<(2621443, 58712, 257, 173, 250, 8, 58, 194, 34)>	Q_Data<(0, 0, 0, 65, 0, 72, 86, 0, 77, 0, 0, 0, 0, 0, 0, 0, 43, 69, 44, 54, 64, 63, 13, 10, 8, 0, 0, 0, 0, 0, 32, 44, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39672331563443675, y=-0.9133181069467249, z=0.09069705338965739, w=-0.015319623419114404)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.34)>	COMP<96>
[1740780427.4154985]	Q_Header<(2621443, 58713, 257, 173, 250, 8, 58, 195, 40)>	Q_Data<(0, 0, 0, 79, 0, 71, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 84, 78, 57, 59, 91, 97, 28, 17, 0, 0, 0, 0, 0, 0, 31, 38, 8, 10, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39696590256744946, y=-0.9131924714351444, z=0.09087980149491579, w=-0.015441631818813762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0077777777777777776, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<97>
[1740780427.4253902]	Q_Header<(2621443, 58714, 257, 173, 250, 8, 58, 196, 26)>	Q_Data<(0, 0, 0, 34, 0, 83, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 83, 56, 54, 85, 99, 24, 17, 0, 0, 0, 0, 0, 0, 23, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39696590256744946, y=-0.9131924714351444, z=0.09087980149491579, w=-0.015441631818813762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0077777777777777776, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<97>
[1740780427.435444]	Q_Header<(2621443, 58715, 257, 173, 250, 8, 58, 197, 27)>	Q_Data<(0, 0, 0, 79, 61, 84, 75, 7, 0, 0, 0, 0, 0, 50, 0, 0, 47, 95, 44, 42, 60, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39696590256744946, y=-0.9131924714351444, z=0.09087980149491579, w=-0.015441631818813762)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0077777777777777776, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=-0.14)>	COMP<97>
[1740780427.4454002]	Q_Header<(2621443, 58716, 257, 173, 250, 8, 58, 198, 23)>	Q_Data<(0, 0, 0, 79, 60, 84, 83, 51, 0, 0, 0, 0, 0, 78, 0, 0, 73, 87, 45, 29, 29, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714781323345305, y=-0.9130676634351402, z=0.09130676634351402, w=-0.015624687288729672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.0044444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=-0.14)>	COMP<91>
[1740780427.4553695]	Q_Header<(2621443, 58717, 257, 173, 250, 8, 58, 199, 29)>	Q_Data<(0, 0, 63, 62, 61, 82, 82, 43, 0, 0, 0, 0, 0, 0, 0, 0, 91, 81, 53, 21, 27, 18, 0, 11, 0, 0, 0, 0, 12, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714781323345305, y=-0.9130676634351402, z=0.09130676634351402, w=-0.015624687288729672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.0044444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=-0.14)>	COMP<91>
[1740780427.475257]	Q_Header<(2621443, 58718, 257, 173, 250, 8, 58, 200, 31)>	Q_Data<(0, 0, 59, 65, 65, 0, 54, 0, 0, 19, 0, 0, 0, 31, 0, 0, 73, 85, 64, 29, 19, 0, 0, 13, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714781323345305, y=-0.9130676634351402, z=0.09130676634351402, w=-0.015624687288729672)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.0044444444444444444, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.05, z=-0.14)>	COMP<91>
[1740780427.4774468]	Q_Header<(2621443, 58719, 257, 173, 250, 8, 58, 201, 36)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 40, 0, 50, 0, 0, 0, 19, 0, 0, 94, 119, 65, 35, 0, 0, 4, 12, 0, 0, 0, 40, 48, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39716349835753645, y=-0.9129816518260382, z=0.09204280859430844, w=-0.015930486102861074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=-0.0044444444444444444, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.12)>	COMP<91>
[1740780427.4952424]	Q_Header<(2621443, 58720, 257, 173, 250, 8, 58, 202, 30)>	Q_Data<(0, 0, 68, 0, 52, 0, 0, 87, 0, 46, 0, 0, 0, 0, 0, 0, 111, 125, 60, 46, 3, 0, 0, 10, 0, 7, 0, 78, 99, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39716349835753645, y=-0.9129816518260382, z=0.09204280859430844, w=-0.015930486102861074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=-0.0044444444444444444, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.12)>	COMP<91>
[1740780427.5052023]	Q_Header<(2621443, 58721, 257, 173, 250, 8, 58, 203, 35)>	Q_Data<(0, 0, 56, 0, 0, 0, 0, 89, 0, 0, 0, 0, 8, 0, 0, 0, 96, 103, 54, 56, 27, 6, 0, 0, 0, 0, 4, 100, 118, 40, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39716349835753645, y=-0.9129816518260382, z=0.09204280859430844, w=-0.015930486102861074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.044444444444444446, y=-0.0044444444444444444, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.04, z=-0.12)>	COMP<91>
[1740780427.5152886]	Q_Header<(2621443, 58722, 257, 173, 250, 8, 58, 204, 31)>	Q_Data<(0, 0, 59, 0, 0, 0, 0, 48, 0, 0, 0, 0, 74, 0, 0, 0, 63, 66, 46, 57, 23, 13, 0, 0, 11, 0, 50, 103, 100, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971541549692309, y=-0.9128991387543856, z=0.09283409708132784, w=-0.016296320789424414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=-0.0044444444444444444, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.15)>	COMP<94>
[1740780427.5249298]	Q_Header<(2621443, 58723, 257, 173, 250, 8, 58, 205, 24)>	Q_Data<(0, 0, 66, 22, 76, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 13, 34, 40, 0, 0, 0, 0, 0, 0, 64, 86, 57, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971541549692309, y=-0.9128991387543856, z=0.09283409708132784, w=-0.016296320789424414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=-0.0044444444444444444, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.15)>	COMP<94>
[1740780427.5274634]	Q_Header<(2621443, 58724, 257, 173, 250, 8, 58, 206, 29)>	Q_Data<(0, 0, 57, 60, 78, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 11, 16, 0, 0, 0, 0, 7, 0, 59, 55, 36, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971541549692309, y=-0.9128991387543856, z=0.09283409708132784, w=-0.016296320789424414)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.058888888888888886, y=-0.0044444444444444444, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.02, z=0.15)>	COMP<94>
[1740780427.5451965]	Q_Header<(2621443, 58725, 257, 173, 250, 8, 58, 207, 25)>	Q_Data<(0, 0, 0, 53, 0, 41, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 7, 0, 0, 0, 15, 0, 35, 14, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971666344216564, y=-0.9128057503881776, z=0.09363049288501935, w=-0.01666305381852039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.18)>	COMP<94>
[1740780427.5552437]	Q_Header<(2621443, 58726, 257, 173, 250, 8, 58, 208, 29)>	Q_Data<(0, 0, 0, 78, 0, 53, 84, 0, 0, 0, 38, 0, 0, 0, 0, 0, 34, 0, 0, 13, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3971666344216564, y=-0.9128057503881776, z=0.09363049288501935, w=-0.01666305381852039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06111111111111111, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.18)>	COMP<94>
