[1740779700.5700316]	Q_Header<(2621443, 51554, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 83, 199, 253, 253, 253, 253, 253, 103, 246, 61, 67, 35, 81, 224, 253, 253, 171, 54, 150, 123, 48, 0, 0, 72, 112, 169, 253, 232, 66, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.754715225448885, y=-0.6497936344625014, z=0.04028403144328865, w=0.08093428135424355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.022222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.03)>	COMP<162>
[1740779702.5402377]	Q_Header<(2621443, 51751, 257, 173, 250, 8, 58, 197, 88)>	Q_Data<(0, 0, 50, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 13, 0, 5, 28, 35, 25, 19, 0, 0, 0, 0, 0, 0, 0, 24, 45, 17, 26, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 127, 175, 182, 253, 253, 253, 253, 94, 253, 253, 253, 224, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 64, 129, 133, 135, 253, 253, 253, 253, 253, 253, 108, 173, 109, 0, 166, 153, 0, 0, 0, 0, 0, 0, 125, 0, 0, 253, 253, 253, 204, 253, 253, 253, 253, 0, 196, 253, 253, 253, 153, 139, 230, 253, 175, 201, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7719765429531196, y=-0.6290925227876188, z=0.035522639784844684, w=0.08386272691473642)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.025555555555555557, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=-0.04)>	COMP<195>
[1740779702.550282]	Q_Header<(2621443, 51752, 257, 173, 250, 8, 58, 198, 86)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 20, 0, 0, 0, 22, 13, 22, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 35, 37, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 82, 77, 219, 253, 253, 234, 229, 207, 253, 253, 94, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 95, 170, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 222, 201, 0, 253, 219, 0, 0, 0, 0, 0, 50, 239, 85, 210, 253, 253, 253, 253, 253, 253, 253, 253, 10, 253, 253, 253, 253, 253, 183, 101, 253, 175, 173, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7723896949204152, y=-0.6285317327768025, z=0.0354609571512257, w=0.08428843687752616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.022222222222222223, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.08)>	COMP<195>
[1740779702.560305]	Q_Header<(2621443, 51753, 257, 173, 250, 8, 58, 199, 78)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 29, 21, 0, 0, 0, 0, 15, 29, 0, 18, 0, 0, 0, 0, 0, 0, 9, 0, 7, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 89, 192, 131, 210, 128, 253, 253, 89, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 148, 177, 192, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 132, 227, 253, 253, 253, 220, 36, 36, 88, 0, 55, 253, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 155, 63, 141, 253, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7723896949204152, y=-0.6285317327768025, z=0.0354609571512257, w=0.08428843687752616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.022222222222222223, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.08)>	COMP<195>
[1740779702.5704255]	Q_Header<(2621443, 51754, 257, 173, 250, 8, 58, 200, 87)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 29, 22, 0, 8, 0, 0, 0, 17, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 28, 0, 101, 68, 138, 51, 188, 143, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 74, 0, 47, 0, 206, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 227, 166, 248, 253, 253, 253, 253, 201, 174, 139, 0, 0, 211, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 182, 122, 0, 0, 0, 136, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7723896949204152, y=-0.6285317327768025, z=0.0354609571512257, w=0.08428843687752616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.022222222222222223, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.08)>	COMP<195>
[1740779702.5901296]	Q_Header<(2621443, 51755, 257, 173, 250, 8, 58, 201, 99)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 20, 17, 20, 0, 0, 0, 0, 16, 0, 0, 0, 26, 20, 14, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 32, 0, 64, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 111, 81, 29, 159, 103, 39, 0, 56, 189, 253, 208, 119, 118, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 221, 253, 253, 253, 253, 253, 253, 253, 192, 148, 79, 170, 253, 160, 185, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 69, 253, 253, 253, 253, 99, 108, 21, 170, 224, 129, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7726985367015303, y=-0.6281074756078553, z=0.035522160218032436, w=0.0845940104161391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.015555555555555555, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.13, z=-0.03)>	COMP<195>
[1740779702.591545]	Q_Header<(2621443, 51756, 257, 173, 250, 8, 58, 202, 94)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 0, 18, 29, 0, 14, 0, 0, 27, 23, 22, 14, 36, 23, 29, 46, 23, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 104, 91, 57, 160, 126, 181, 253, 210, 253, 253, 110, 0, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 181, 253, 253, 253, 253, 253, 253, 253, 148, 105, 102, 253, 253, 253, 207, 198, 253, 253, 253, 226, 231, 176, 253, 253, 253, 251, 253, 128, 253, 253, 206, 177, 79, 115, 111, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 99, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7726985367015303, y=-0.6281074756078553, z=0.035522160218032436, w=0.0845940104161391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.015555555555555555, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.13, z=-0.03)>	COMP<195>
[1740779702.6103551]	Q_Header<(2621443, 51757, 257, 173, 250, 8, 58, 203, 94)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 0, 5, 27, 0, 9, 0, 26, 45, 0, 12, 24, 47, 70, 73, 113, 68, 37, 42, 29, 47, 18, 33, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 218, 253, 253, 253, 157, 253, 253, 253, 253, 199, 68, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 253, 253, 253, 253, 253, 253, 75, 0, 68, 253, 253, 253, 242, 253, 253, 253, 202, 66, 76, 0, 179, 253, 253, 173, 0, 221, 253, 253, 245, 184, 0, 76, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 104, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7729575534824321, y=-0.6277533510397043, z=0.03570595142034293, w=0.0847787461929168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.01)>	COMP<197>
[1740779702.6116588]	Q_Header<(2621443, 51758, 257, 173, 250, 8, 58, 204, 97)>	Q_Data<(0, 0, 40, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 22, 0, 0, 5, 31, 52, 56, 72, 68, 111, 113, 102, 141, 88, 54, 90, 93, 110, 65, 57, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 171, 222, 236, 253, 253, 253, 253, 253, 67, 253, 253, 253, 242, 253, 111, 102, 206, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 44, 121, 193, 193, 246, 253, 134, 0, 0, 0, 253, 253, 253, 186, 253, 0, 0, 0, 0, 0, 0, 82, 204, 249, 34, 194, 253, 253, 253, 193, 118, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7729575534824321, y=-0.6277533510397043, z=0.03570595142034293, w=0.0847787461929168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.01)>	COMP<197>
[1740779702.6300023]	Q_Header<(2621443, 51759, 257, 173, 250, 8, 58, 205, 88)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 6, 10, 21, 0, 0, 25, 27, 59, 74, 121, 103, 184, 206, 123, 165, 64, 0, 110, 120, 133, 94, 99, 109, 63, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 121, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 90, 62, 96, 178, 238, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 148, 241, 176, 44, 0, 0, 0, 0, 0, 244, 253, 77, 0, 159, 0, 0, 0, 0, 0, 0, 0, 99, 157, 0, 133, 199, 253, 253, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7729575534824321, y=-0.6277533510397043, z=0.03570595142034293, w=0.0847787461929168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.01)>	COMP<197>
[1740779702.632432]	Q_Header<(2621443, 51760, 257, 173, 250, 8, 58, 206, 89)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 9, 14, 24, 21, 21, 14, 79, 137, 58, 139, 203, 253, 253, 161, 253, 145, 47, 99, 149, 150, 144, 193, 201, 129, 85, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 101, 138, 253, 253, 253, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 59, 191, 91, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 0, 155, 210, 146, 0, 0, 0, 0, 33, 91, 165, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 48, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7729575534824321, y=-0.6277533510397043, z=0.03570595142034293, w=0.0847787461929168)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.01)>	COMP<197>
[1740779702.6500595]	Q_Header<(2621443, 51761, 257, 173, 250, 8, 58, 207, 83)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 21, 0, 0, 14, 35, 46, 80, 156, 221, 160, 174, 253, 253, 253, 237, 253, 253, 164, 84, 188, 232, 217, 253, 253, 152, 118, 27, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 131, 115, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 145, 55, 141, 123, 253, 253, 253, 253, 253, 253, 228, 253, 144, 253, 253, 253, 253, 253, 184, 124, 112, 158, 0, 0, 99, 129, 0, 0, 0, 0, 0, 83, 183, 158, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733451759163633, y=-0.6272213912957024, z=0.036073164875025314, w=0.08502524309798691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<197>
[1740779702.6514022]	Q_Header<(2621443, 51762, 257, 173, 250, 8, 58, 208, 91)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 19, 0, 0, 24, 44, 50, 125, 235, 253, 239, 178, 253, 229, 185, 253, 253, 253, 253, 82, 231, 253, 249, 253, 253, 143, 148, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 136, 145, 190, 229, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 106, 0, 0, 114, 253, 218, 253, 253, 243, 253, 253, 239, 41, 176, 253, 253, 253, 201, 49, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 93, 190, 43, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733451759163633, y=-0.6272213912957024, z=0.036073164875025314, w=0.08502524309798691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<197>
[1740779702.6699486]	Q_Header<(2621443, 51763, 257, 173, 250, 8, 58, 209, 85)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 15, 13, 25, 25, 31, 105, 184, 253, 253, 253, 166, 253, 215, 192, 165, 194, 253, 253, 163, 253, 253, 118, 213, 229, 165, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 81, 118, 75, 138, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 51, 115, 49, 0, 0, 19, 133, 77, 172, 201, 142, 253, 204, 0, 0, 60, 95, 129, 154, 87, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 140, 76, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7733451759163633, y=-0.6272213912957024, z=0.036073164875025314, w=0.08502524309798691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<197>
[1740779702.680097]	Q_Header<(2621443, 51764, 257, 173, 250, 8, 58, 210, 73)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 0, 10, 40, 45, 65, 101, 192, 253, 253, 253, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 53, 119, 157, 121, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 156, 253, 253, 253, 219, 249, 193, 253, 118, 253, 95, 72, 0, 0, 0, 0, 0, 0, 0, 32, 94, 154, 237, 0, 0, 0, 0, 0, 0, 0, 87, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 35, 174, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7735951849408039, y=-0.6268714906924653, z=0.036375757808656345, w=0.08520227835718834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.02)>	COMP<197>
[1740779702.6900997]	Q_Header<(2621443, 51765, 257, 173, 250, 8, 58, 211, 75)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 58, 114, 125, 109, 195, 236, 183, 253, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 123, 54, 117, 131, 73, 0, 53, 68, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 18, 148, 182, 0, 51, 201, 253, 253, 253, 185, 108, 158, 0, 0, 0, 50, 0, 0, 0, 0, 0, 63, 64, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7735951849408039, y=-0.6268714906924653, z=0.036375757808656345, w=0.08520227835718834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.02)>	COMP<197>
[1740779702.6999629]	Q_Header<(2621443, 51766, 257, 173, 250, 8, 58, 212, 53)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 115, 204, 225, 120, 253, 253, 180, 253, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 75, 43, 123, 202, 148, 31, 49, 74, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 24, 104, 195, 253, 253, 113, 98, 183, 18, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7735951849408039, y=-0.6268714906924653, z=0.036375757808656345, w=0.08520227835718834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0044444444444444444, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.02)>	COMP<197>
[1740779702.7101007]	Q_Header<(2621443, 51767, 257, 173, 250, 8, 58, 213, 55)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 83, 198, 253, 253, 253, 253, 253, 197, 253, 194, 177, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 122, 223, 200, 234, 156, 85, 80, 47, 58, 40, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 243, 192, 12, 78, 182, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7738655720375653, y=-0.6265265475956785, z=0.03656009761420472, w=0.08520516906415658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.01, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.01)>	COMP<197>
