[1740780392.9648924]	Q_Header<(2621443, 55268, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 0, 79, 66, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 143, 118, 100, 47, 40, 0, 37, 33, 0, 0, 0, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39178040188595703, y=-0.9153953057307344, z=0.09057518560504133, w=-0.01885965791910901)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07333333333333333, y=-0.03111111111111111, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<107>
[1740780394.8249962]	Q_Header<(2621443, 55453, 257, 173, 250, 8, 58, 185, 47)>	Q_Data<(0, 0, 0, 0, 0, 84, 67, 71, 0, 0, 27, 105, 71, 0, 0, 0, 60, 73, 41, 89, 182, 162, 54, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 88, 131, 55, 107, 102, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 162, 122, 232, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36784982472312533, y=-0.9245377708488307, z=0.0985693490837643, w=-0.01415980742255933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.08, z=0.28)>	COMP<103>
[1740780394.8357077]	Q_Header<(2621443, 55454, 257, 173, 250, 8, 58, 186, 42)>	Q_Data<(0, 0, 0, 0, 64, 66, 0, 0, 0, 0, 68, 80, 0, 0, 0, 0, 53, 63, 38, 91, 184, 165, 58, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32, 40, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 122, 73, 187, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36784982472312533, y=-0.9245377708488307, z=0.0985693490837643, w=-0.01415980742255933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.08, z=0.28)>	COMP<103>
[1740780394.8461306]	Q_Header<(2621443, 55455, 257, 173, 250, 8, 58, 187, 39)>	Q_Data<(0, 0, 0, 0, 70, 81, 0, 0, 89, 28, 87, 65, 0, 0, 0, 0, 27, 42, 23, 72, 143, 129, 47, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 27, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36687508479449626, y=-0.9248474729480956, z=0.09924120576873248, w=-0.014526080549174866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.22)>	COMP<102>
[1740780394.8546882]	Q_Header<(2621443, 55456, 257, 173, 250, 8, 58, 188, 32)>	Q_Data<(0, 0, 0, 0, 30, 84, 44, 0, 91, 46, 72, 53, 0, 0, 0, 0, 20, 26, 0, 37, 84, 76, 29, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36687508479449626, y=-0.9248474729480956, z=0.09924120576873248, w=-0.014526080549174866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.22)>	COMP<102>
[1740780394.8646493]	Q_Header<(2621443, 55457, 257, 173, 250, 8, 58, 189, 23)>	Q_Data<(0, 0, 0, 0, 76, 5, 28, 53, 31, 29, 45, 28, 0, 0, 0, 0, 0, 10, 23, 0, 47, 41, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36687508479449626, y=-0.9248474729480956, z=0.09924120576873248, w=-0.014526080549174866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.11, z=0.22)>	COMP<102>
[1740780394.8747776]	Q_Header<(2621443, 55458, 257, 173, 250, 8, 58, 190, 23)>	Q_Data<(0, 0, 0, 80, 15, 52, 0, 40, 69, 80, 0, 0, 0, 0, 0, 0, 18, 8, 23, 21, 27, 20, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36614586560906487, y=-0.9250996641167855, z=0.09954724234178776, w=-0.014770344970394015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=0.13)>	COMP<102>
[1740780394.8859184]	Q_Header<(2621443, 55459, 257, 173, 250, 8, 58, 191, 31)>	Q_Data<(0, 0, 0, 51, 63, 81, 28, 0, 75, 87, 0, 0, 0, 0, 0, 0, 26, 27, 27, 0, 21, 12, 16, 0, 0, 0, 7, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36614586560906487, y=-0.9250996641167855, z=0.09954724234178776, w=-0.014770344970394015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=0.13)>	COMP<102>
[1740780394.894707]	Q_Header<(2621443, 55460, 257, 173, 250, 8, 58, 192, 31)>	Q_Data<(0, 0, 75, 45, 61, 84, 87, 0, 72, 74, 0, 0, 0, 0, 0, 0, 27, 35, 42, 18, 23, 12, 17, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36614586560906487, y=-0.9250996641167855, z=0.09954724234178776, w=-0.014770344970394015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=0.13)>	COMP<102>
[1740780394.904771]	Q_Header<(2621443, 55461, 257, 173, 250, 8, 58, 193, 32)>	Q_Data<(0, 0, 76, 79, 61, 72, 64, 0, 72, 0, 0, 0, 0, 0, 0, 0, 17, 24, 29, 23, 42, 39, 23, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36614586560906487, y=-0.9250996641167855, z=0.09954724234178776, w=-0.014770344970394015)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=0.13)>	COMP<102>
[1740780394.9089952]	Q_Header<(2621443, 55462, 257, 173, 250, 8, 58, 194, 38)>	Q_Data<(0, 0, 35, 28, 68, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 81, 55, 35, 41, 54, 45, 28, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 18, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542625631633563, y=-0.9253762271608426, z=0.09961176721367292, w=-0.014831899162329975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.0)>	COMP<106>
[1740780394.924916]	Q_Header<(2621443, 55463, 257, 173, 250, 8, 58, 195, 29)>	Q_Data<(0, 0, 0, 75, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 85, 53, 58, 42, 21, 31, 0, 0, 0, 0, 0, 0, 0, 7, 45, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542625631633563, y=-0.9253762271608426, z=0.09961176721367292, w=-0.014831899162329975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.0)>	COMP<106>
[1740780394.9350753]	Q_Header<(2621443, 55464, 257, 173, 250, 8, 58, 196, 25)>	Q_Data<(0, 0, 76, 79, 46, 72, 60, 65, 0, 0, 0, 0, 0, 0, 0, 0, 115, 67, 29, 54, 8, 29, 32, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36542625631633563, y=-0.9253762271608426, z=0.09961176721367292, w=-0.014831899162329975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.01, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.16, z=0.0)>	COMP<106>
[1740780394.944975]	Q_Header<(2621443, 55465, 257, 173, 250, 8, 58, 197, 28)>	Q_Data<(0, 0, 76, 79, 69, 47, 0, 67, 0, 0, 0, 0, 0, 19, 0, 0, 68, 63, 53, 9, 21, 32, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3644364154118844, y=-0.9257698122538037, z=0.09960814435642192, w=-0.014648256523003224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.15, z=0.0)>	COMP<103>
[1740780394.9549863]	Q_Header<(2621443, 55466, 257, 173, 250, 8, 58, 198, 27)>	Q_Data<(0, 0, 0, 79, 68, 19, 80, 84, 0, 0, 0, 0, 0, 4, 0, 0, 57, 91, 76, 33, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3644364154118844, y=-0.9257698122538037, z=0.09960814435642192, w=-0.014648256523003224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.15, z=0.0)>	COMP<103>
[1740780394.9648771]	Q_Header<(2621443, 55467, 257, 173, 250, 8, 58, 199, 22)>	Q_Data<(0, 0, 0, 75, 68, 80, 79, 71, 0, 0, 0, 0, 0, 0, 0, 0, 79, 75, 71, 35, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3644364154118844, y=-0.9257698122538037, z=0.09960814435642192, w=-0.014648256523003224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.15, z=0.0)>	COMP<103>
[1740780394.975037]	Q_Header<(2621443, 55468, 257, 173, 250, 8, 58, 200, 26)>	Q_Data<(0, 0, 63, 59, 68, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 28, 58, 29, 0, 0, 0, 12, 0, 0, 0, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3636534874362626, y=-0.9261017732243055, z=0.09942791725976363, w=-0.014343499420530665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.18)>	COMP<103>
[1740780394.9849985]	Q_Header<(2621443, 55469, 257, 173, 250, 8, 58, 201, 34)>	Q_Data<(0, 0, 61, 0, 24, 0, 18, 0, 0, 0, 29, 0, 0, 0, 0, 0, 58, 90, 45, 20, 6, 7, 0, 20, 12, 0, 0, 53, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3636534874362626, y=-0.9261017732243055, z=0.09942791725976363, w=-0.014343499420530665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.11, z=-0.18)>	COMP<103>
