[1740780078.003519]	Q_Header<(2621443, 23768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 191, 100, 253, 253, 199, 253, 253, 253, 253, 231, 217, 253, 253, 253, 251, 124, 79, 55, 17, 23, 0, 0, 60, 101, 181, 171, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 37, 0, 43, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.24658291126359447, y=-0.9649692641280764, z=0.08935578764601541, w=-0.00683596189641648)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.03333333333333333, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.09, z=0.19)>	COMP<155>
[1740780079.8836968]	Q_Header<(2621443, 23956, 257, 173, 250, 8, 58, 188, 48)>	Q_Data<(0, 0, 12, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 0, 0, 0, 0, 25, 13, 52, 51, 87, 223, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 157, 118, 112, 230, 253, 210, 208, 132, 150, 113, 25, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 37, 0, 71, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30229872906620303, y=-0.9490703082938536, z=0.08782714942989424, w=-0.01293909359217344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.043333333333333335, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.21, z=0.04)>	COMP<160>
[1740780079.8923805]	Q_Header<(2621443, 23957, 257, 173, 250, 8, 58, 189, 43)>	Q_Data<(0, 0, 41, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 33, 70, 60, 45, 134, 253, 253, 253, 253, 253, 213, 177, 233, 227, 253, 253, 225, 248, 253, 253, 253, 138, 147, 224, 119, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30229872906620303, y=-0.9490703082938536, z=0.08782714942989424, w=-0.01293909359217344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.043333333333333335, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.21, z=0.04)>	COMP<160>
[1740780079.902421]	Q_Header<(2621443, 23958, 257, 173, 250, 8, 58, 190, 40)>	Q_Data<(0, 0, 22, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 0, 13, 47, 49, 0, 79, 194, 253, 253, 253, 253, 190, 186, 223, 253, 253, 253, 253, 253, 253, 253, 253, 162, 253, 222, 59, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30229872906620303, y=-0.9490703082938536, z=0.08782714942989424, w=-0.01293909359217344)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.043333333333333335, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.21, z=0.04)>	COMP<160>
[1740780079.9114482]	Q_Header<(2621443, 23959, 257, 173, 250, 8, 58, 191, 36)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 24, 0, 0, 44, 128, 219, 253, 253, 221, 214, 217, 253, 253, 253, 253, 253, 215, 253, 253, 220, 253, 253, 248, 40, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30345904475517693, y=-0.9486451996439491, z=0.08831561499612652, w=-0.013610492152132834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03666666666666667, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=-0.03)>	COMP<160>
[1740780079.9227595]	Q_Header<(2621443, 23960, 257, 173, 250, 8, 58, 192, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 16, 30, 0, 16, 24, 14, 0, 3, 24, 68, 117, 190, 247, 142, 190, 190, 253, 253, 253, 253, 253, 253, 135, 253, 178, 253, 253, 253, 137, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30345904475517693, y=-0.9486451996439491, z=0.08831561499612652, w=-0.013610492152132834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03666666666666667, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=-0.03)>	COMP<160>
[1740780079.9339416]	Q_Header<(2621443, 23961, 257, 173, 250, 8, 58, 193, 51)>	Q_Data<(0, 0, 39, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 28, 12, 6, 0, 17, 36, 0, 45, 101, 123, 113, 113, 185, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 156, 194, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 176, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30345904475517693, y=-0.9486451996439491, z=0.08831561499612652, w=-0.013610492152132834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03666666666666667, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.2, z=-0.03)>	COMP<160>
[1740780079.9428647]	Q_Header<(2621443, 23962, 257, 173, 250, 8, 58, 194, 70)>	Q_Data<(0, 0, 53, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 32, 0, 16, 11, 37, 33, 16, 8, 40, 33, 52, 32, 142, 144, 253, 253, 253, 253, 253, 253, 253, 253, 210, 253, 253, 250, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 32, 0, 0, 0, 0, 20, 0, 34, 0, 62, 42, 253, 253, 253, 123, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 183, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3043285347030275, y=-0.9483258009789286, z=0.0886861935265742, w=-0.01403842017282317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.03, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=0.09)>	COMP<158>
[1740780079.9528637]	Q_Header<(2621443, 23963, 257, 173, 250, 8, 58, 195, 88)>	Q_Data<(0, 0, 15, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 29, 16, 0, 10, 20, 38, 25, 28, 15, 0, 20, 0, 33, 81, 122, 253, 253, 253, 253, 253, 253, 253, 253, 141, 253, 253, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 26, 0, 0, 0, 0, 19, 0, 113, 157, 163, 139, 253, 253, 253, 232, 84, 0, 101, 0, 91, 226, 177, 63, 252, 97, 0, 40, 0, 0, 0, 0, 0, 0, 241, 253, 253, 207, 144, 0, 0, 0, 0, 45, 142, 127, 0, 0, 0, 0, 0, 154, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3043285347030275, y=-0.9483258009789286, z=0.0886861935265742, w=-0.01403842017282317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.03, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=0.09)>	COMP<158>
[1740780079.9629407]	Q_Header<(2621443, 23964, 257, 173, 250, 8, 58, 196, 104)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 11, 25, 0, 5, 0, 16, 28, 12, 14, 20, 10, 21, 0, 0, 32, 90, 227, 253, 253, 253, 253, 253, 253, 253, 221, 253, 253, 253, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 50, 81, 36, 55, 99, 157, 69, 253, 253, 253, 253, 253, 253, 253, 253, 123, 58, 190, 0, 185, 253, 253, 201, 253, 224, 0, 65, 0, 0, 0, 121, 0, 0, 253, 253, 253, 175, 132, 0, 0, 0, 0, 115, 253, 243, 107, 156, 88, 0, 67, 138, 0, 33, 0, 91, 52, 109, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 219, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3043285347030275, y=-0.9483258009789286, z=0.0886861935265742, w=-0.01403842017282317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.03, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=0.09)>	COMP<158>
[1740780079.973005]	Q_Header<(2621443, 23965, 257, 173, 250, 8, 58, 197, 114)>	Q_Data<(0, 0, 6, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 17, 21, 0, 17, 33, 14, 12, 0, 0, 0, 0, 0, 0, 0, 14, 41, 118, 200, 253, 253, 253, 253, 253, 253, 253, 250, 253, 247, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 56, 25, 32, 0, 0, 0, 0, 146, 226, 253, 208, 171, 215, 253, 166, 253, 253, 253, 253, 253, 253, 253, 253, 236, 75, 209, 43, 239, 253, 253, 253, 253, 253, 54, 33, 0, 0, 43, 238, 230, 156, 240, 253, 219, 0, 0, 0, 0, 0, 0, 208, 253, 253, 247, 253, 184, 0, 62, 79, 19, 132, 0, 155, 146, 200, 175, 115, 0, 0, 0, 0, 61, 0, 0, 0, 253, 253, 0, 0, 143, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3043285347030275, y=-0.9483258009789286, z=0.0886861935265742, w=-0.01403842017282317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.03, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=0.09)>	COMP<158>
[1740780079.9831042]	Q_Header<(2621443, 23966, 257, 173, 250, 8, 58, 198, 117)>	Q_Data<(0, 0, 47, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 0, 17, 0, 28, 31, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 65, 133, 201, 253, 253, 244, 253, 253, 233, 186, 231, 166, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 51, 29, 0, 46, 71, 72, 189, 163, 253, 253, 253, 253, 220, 253, 253, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 79, 183, 64, 207, 253, 253, 253, 253, 253, 123, 0, 0, 156, 88, 253, 253, 253, 149, 126, 33, 0, 0, 0, 0, 0, 0, 244, 253, 253, 253, 253, 220, 0, 0, 25, 151, 159, 0, 208, 190, 250, 251, 173, 64, 0, 0, 0, 54, 0, 0, 91, 253, 253, 0, 87, 181, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30518089444403035, y=-0.9480139305009359, z=0.08905178499876805, w=-0.014282465859980619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.016666666666666666, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.07, z=0.05)>	COMP<158>
[1740780079.9934852]	Q_Header<(2621443, 23967, 257, 173, 250, 8, 58, 199, 118)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 16, 26, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 25, 65, 103, 161, 184, 149, 243, 164, 152, 95, 102, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 49, 0, 0, 71, 96, 152, 200, 253, 253, 253, 253, 253, 253, 194, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 151, 121, 50, 223, 253, 211, 234, 210, 80, 0, 0, 193, 188, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 253, 253, 253, 155, 0, 0, 45, 141, 133, 0, 200, 167, 223, 213, 158, 76, 0, 0, 0, 0, 0, 0, 80, 253, 253, 0, 178, 205, 0, 236, 240, 0, 167, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 54, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30518089444403035, y=-0.9480139305009359, z=0.08905178499876805, w=-0.014282465859980619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.016666666666666666, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.07, z=0.05)>	COMP<158>
[1740780080.0054088]	Q_Header<(2621443, 23968, 257, 173, 250, 8, 58, 200, 118)>	Q_Data<(0, 0, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 4, 0, 25, 13, 0, 0, 0, 8, 8, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 71, 101, 102, 84, 117, 40, 50, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 55, 73, 47, 33, 178, 152, 168, 233, 253, 253, 253, 253, 253, 253, 253, 114, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 98, 69, 94, 69, 103, 41, 102, 0, 0, 0, 187, 203, 253, 253, 253, 0, 35, 0, 0, 42, 0, 0, 0, 0, 94, 253, 253, 189, 181, 0, 0, 0, 0, 0, 66, 34, 160, 94, 157, 107, 88, 0, 0, 0, 0, 0, 70, 0, 0, 231, 212, 0, 201, 170, 0, 253, 253, 66, 253, 253, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30518089444403035, y=-0.9480139305009359, z=0.08905178499876805, w=-0.014282465859980619)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.016666666666666666, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.07, z=0.05)>	COMP<158>
[1740780080.0139775]	Q_Header<(2621443, 23969, 257, 173, 250, 8, 58, 201, 98)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 4, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 32, 53, 49, 0, 48, 0, 0, 10, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 79, 0, 104, 74, 162, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 88, 101, 97, 0, 0, 47, 54, 0, 0, 0, 0, 109, 120, 177, 253, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 178, 74, 0, 0, 0, 0, 0, 0, 0, 151, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 86, 0, 0, 128, 101, 0, 253, 253, 182, 253, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3063979602363584, y=-0.9475753650735984, z=0.08953900551130234, w=-0.014282295357631048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=-0.09)>	COMP<158>
[1740780080.0228605]	Q_Header<(2621443, 23970, 257, 173, 250, 8, 58, 202, 80)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 21, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 153, 119, 253, 253, 253, 253, 253, 253, 183, 243, 253, 165, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 187, 113, 245, 181, 0, 54, 0, 79, 0, 0, 0, 0, 0, 0, 53, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 115, 242, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 253, 179, 238, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3063979602363584, y=-0.9475753650735984, z=0.08953900551130234, w=-0.014282295357631048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=-0.09)>	COMP<158>
[1740780080.0328891]	Q_Header<(2621443, 23971, 257, 173, 250, 8, 58, 203, 90)>	Q_Data<(0, 0, 19, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 13, 0, 0, 17, 0, 0, 0, 0, 15, 23, 0, 0, 0, 0, 14, 38, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 57, 17, 82, 125, 196, 239, 184, 253, 253, 253, 253, 253, 253, 251, 253, 199, 253, 253, 212, 253, 253, 253, 208, 253, 253, 253, 253, 253, 215, 253, 253, 253, 165, 237, 120, 85, 253, 195, 71, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 94, 248, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 160, 120, 76, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3063979602363584, y=-0.9475753650735984, z=0.08953900551130234, w=-0.014282295357631048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0077777777777777776, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=-0.09)>	COMP<158>
[1740780080.0428727]	Q_Header<(2621443, 23972, 257, 173, 250, 8, 58, 204, 71)>	Q_Data<(0, 0, 22, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 10, 0, 0, 0, 26, 0, 17, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 108, 253, 253, 253, 82, 131, 63, 56, 183, 131, 63, 0, 0, 0, 0, 0, 0, 0, 0, 74, 138, 91, 89, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 177, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30736871751794087, y=-0.9472522827399608, z=0.08965938165882748, w=-0.014098922507276478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.005555555555555556, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.08, z=-0.06)>	COMP<164>
