[1740779298.7711885]	Q_Header<(2621443, 11304, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 225, 206, 253, 253, 253, 253, 253, 253, 200, 35, 253, 253, 253, 121, 129, 7, 40, 8, 10, 16, 56, 121, 143, 126, 106, 0, 20, 100, 193, 133, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8442492937973982, y=0.5268623412419854, z=-0.039001973592867084, w=-0.09021113766863466)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.015555555555555555, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.04, z=0.06)>	COMP<109>
[1740779300.7171295]	Q_Header<(2621443, 11499, 257, 173, 250, 8, 58, 195, 75)>	Q_Data<(0, 0, 45, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 179, 253, 253, 253, 245, 253, 253, 253, 250, 139, 87, 156, 253, 253, 223, 86, 36, 0, 63, 120, 81, 51, 171, 229, 133, 253, 253, 253, 218, 47, 95, 151, 159, 206, 145, 0, 0, 0, 93, 186, 242, 193, 132, 54, 0, 45, 0, 24, 28, 0, 0, 0, 0, 0, 0, 36, 58, 101, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521610740730996, y=0.5139089130278971, z=-0.03747506800464712, w=-0.0911852631904606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.07, z=-0.15)>	COMP<116>
[1740779300.727563]	Q_Header<(2621443, 11500, 257, 173, 250, 8, 58, 196, 64)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 173, 180, 211, 253, 197, 253, 253, 233, 253, 89, 78, 149, 253, 253, 226, 84, 21, 0, 91, 161, 120, 87, 236, 253, 186, 253, 253, 253, 218, 61, 60, 127, 248, 253, 251, 15, 0, 0, 70, 147, 200, 87, 238, 113, 95, 110, 0, 26, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521610740730996, y=0.5139089130278971, z=-0.03747506800464712, w=-0.0911852631904606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.07, z=-0.15)>	COMP<116>
[1740779300.7381296]	Q_Header<(2621443, 11501, 257, 173, 250, 8, 58, 197, 60)>	Q_Data<(0, 0, 51, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 162, 75, 253, 253, 202, 253, 253, 253, 253, 48, 89, 237, 253, 253, 181, 60, 8, 0, 66, 160, 126, 114, 253, 253, 175, 253, 253, 253, 216, 79, 37, 81, 253, 253, 253, 62, 19, 0, 0, 0, 70, 129, 253, 122, 118, 122, 0, 25, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521610740730996, y=0.5139089130278971, z=-0.03747506800464712, w=-0.0911852631904606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0077777777777777776, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.07, z=-0.15)>	COMP<116>
[1740779300.7470925]	Q_Header<(2621443, 11502, 257, 173, 250, 8, 58, 198, 59)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 130, 229, 226, 253, 253, 249, 253, 253, 230, 253, 131, 130, 253, 253, 253, 116, 0, 28, 69, 89, 110, 95, 119, 253, 253, 136, 205, 201, 180, 188, 52, 25, 54, 253, 253, 229, 79, 27, 0, 0, 65, 55, 167, 224, 79, 118, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521875233148859, y=0.5139248636521515, z=-0.03753726735701582, w=-0.0908218761418529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.04)>	COMP<107>
[1740779300.7568388]	Q_Header<(2621443, 11503, 257, 173, 250, 8, 58, 199, 56)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 162, 253, 253, 123, 253, 253, 253, 253, 253, 253, 188, 176, 236, 253, 253, 78, 75, 27, 139, 184, 99, 26, 98, 201, 196, 91, 101, 0, 165, 159, 0, 0, 45, 193, 253, 113, 115, 29, 0, 0, 53, 27, 114, 127, 0, 55, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521875233148859, y=0.5139248636521515, z=-0.03753726735701582, w=-0.0908218761418529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.04)>	COMP<107>
[1740779300.7686467]	Q_Header<(2621443, 11504, 257, 173, 250, 8, 58, 200, 59)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 251, 154, 240, 178, 253, 253, 253, 224, 208, 193, 145, 253, 220, 105, 126, 85, 190, 253, 190, 102, 58, 101, 113, 127, 0, 51, 134, 118, 0, 0, 16, 165, 253, 253, 148, 41, 0, 16, 0, 0, 63, 0, 25, 95, 103, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8521875233148859, y=0.5139248636521515, z=-0.03753726735701582, w=-0.0908218761418529)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.04)>	COMP<107>
[1740779300.779806]	Q_Header<(2621443, 11505, 257, 173, 250, 8, 58, 201, 63)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 238, 187, 199, 253, 220, 253, 253, 253, 214, 189, 167, 78, 135, 104, 123, 151, 112, 196, 253, 236, 127, 67, 130, 239, 182, 33, 0, 24, 32, 0, 0, 0, 128, 253, 253, 202, 64, 0, 0, 41, 76, 37, 0, 14, 191, 249, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522159749567428, y=0.5139662483070064, z=-0.037657899917518466, w=-0.09026909882983761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.05, z=-0.01)>	COMP<111>
[1740779300.789259]	Q_Header<(2621443, 11506, 257, 173, 250, 8, 58, 202, 68)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 132, 139, 253, 253, 253, 225, 253, 238, 203, 150, 110, 97, 91, 85, 120, 144, 101, 158, 231, 244, 129, 78, 142, 239, 172, 38, 0, 34, 25, 0, 0, 0, 44, 253, 253, 253, 93, 0, 18, 168, 167, 45, 8, 0, 195, 253, 71, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 198, 41, 153, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522159749567428, y=0.5139662483070064, z=-0.037657899917518466, w=-0.09026909882983761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.05, z=-0.01)>	COMP<111>
[1740779300.7971468]	Q_Header<(2621443, 11507, 257, 173, 250, 8, 58, 203, 68)>	Q_Data<(0, 0, 30, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 140, 253, 253, 253, 253, 253, 190, 189, 179, 146, 136, 64, 54, 66, 72, 110, 129, 68, 93, 196, 225, 119, 61, 99, 160, 95, 0, 29, 73, 68, 60, 78, 54, 0, 217, 253, 253, 102, 0, 81, 231, 210, 0, 35, 107, 115, 253, 96, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 253, 253, 97, 226, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522159749567428, y=0.5139662483070064, z=-0.037657899917518466, w=-0.09026909882983761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.05, z=-0.01)>	COMP<111>
[1740779300.807956]	Q_Header<(2621443, 11508, 257, 173, 250, 8, 58, 204, 67)>	Q_Data<(0, 0, 30, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 215, 253, 253, 253, 253, 253, 253, 158, 117, 123, 129, 0, 102, 40, 58, 98, 100, 45, 39, 159, 179, 97, 52, 56, 56, 0, 0, 0, 87, 93, 127, 161, 79, 25, 159, 253, 232, 68, 62, 83, 225, 199, 0, 37, 115, 0, 253, 146, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 253, 253, 204, 253, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522114638597372, y=0.5140245612423338, z=-0.0378408012313283, w=-0.08990241969959127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.021111111111111112, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.06, z=-0.04)>	COMP<111>
[1740779300.8170865]	Q_Header<(2621443, 11509, 257, 173, 250, 8, 58, 205, 69)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 253, 253, 253, 253, 216, 231, 253, 253, 145, 83, 103, 82, 150, 83, 49, 60, 53, 47, 41, 103, 124, 85, 75, 0, 43, 8, 25, 55, 91, 56, 192, 222, 55, 22, 115, 164, 126, 66, 82, 68, 172, 134, 90, 101, 0, 0, 172, 108, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 253, 182, 242, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522114638597372, y=0.5140245612423338, z=-0.0378408012313283, w=-0.08990241969959127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.021111111111111112, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.06, z=-0.04)>	COMP<111>
[1740779300.8268292]	Q_Header<(2621443, 11510, 257, 173, 250, 8, 58, 206, 74)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 253, 253, 253, 253, 116, 253, 186, 253, 219, 88, 68, 104, 162, 118, 0, 67, 86, 83, 73, 74, 84, 58, 46, 0, 59, 28, 50, 147, 119, 94, 218, 253, 89, 0, 83, 67, 0, 90, 97, 0, 85, 58, 30, 103, 0, 59, 45, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 106, 0, 0, 0, 0, 0, 0, 0, 41, 228, 198, 194, 123, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522114638597372, y=0.5140245612423338, z=-0.0378408012313283, w=-0.08990241969959127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.021111111111111112, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.06, z=-0.04)>	COMP<111>
[1740779300.8368397]	Q_Header<(2621443, 11511, 257, 173, 250, 8, 58, 207, 68)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39, 172, 253, 253, 253, 211, 253, 253, 253, 253, 142, 52, 97, 146, 135, 50, 76, 82, 82, 88, 71, 59, 26, 0, 0, 0, 0, 132, 237, 190, 136, 207, 235, 145, 0, 38, 62, 37, 84, 80, 0, 0, 0, 0, 0, 0, 41, 0, 30, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 145, 0, 0, 0, 0, 0, 0, 0, 0, 159, 69, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522114638597372, y=0.5140245612423338, z=-0.0378408012313283, w=-0.08990241969959127)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.021111111111111112, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.06, z=-0.04)>	COMP<111>
[1740779300.8469388]	Q_Header<(2621443, 11512, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 56, 89, 240, 253, 253, 253, 253, 253, 253, 227, 148, 0, 75, 119, 131, 68, 78, 77, 79, 79, 64, 3, 0, 0, 0, 0, 100, 208, 253, 253, 228, 205, 178, 186, 91, 0, 34, 0, 57, 35, 0, 9, 0, 0, 36, 0, 25, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 130, 0, 0, 0, 0, 0, 0, 38, 0, 88, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522335454259522, y=0.514037880081456, z=-0.03802488711597567, w=-0.08953853836137449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=0.03)>	COMP<114>
[1740779300.8577921]	Q_Header<(2621443, 11513, 257, 173, 250, 8, 58, 209, 59)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 74, 83, 253, 253, 253, 253, 187, 253, 253, 154, 114, 64, 53, 97, 107, 50, 56, 59, 62, 45, 52, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 193, 107, 183, 99, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 53, 0, 0, 0, 99, 0, 107, 57, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522335454259522, y=0.514037880081456, z=-0.03802488711597567, w=-0.08953853836137449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=0.03)>	COMP<114>
[1740779300.8668]	Q_Header<(2621443, 11514, 257, 173, 250, 8, 58, 210, 56)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 72, 96, 253, 198, 253, 225, 143, 253, 214, 79, 67, 50, 24, 70, 70, 17, 26, 41, 24, 0, 0, 0, 0, 23, 0, 0, 185, 253, 253, 253, 253, 151, 69, 147, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 185, 208, 161, 124, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522335454259522, y=0.514037880081456, z=-0.03802488711597567, w=-0.08953853836137449)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=0.03)>	COMP<114>
[1740779300.87683]	Q_Header<(2621443, 11515, 257, 173, 250, 8, 58, 211, 51)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 60, 173, 205, 253, 253, 253, 158, 225, 165, 84, 34, 25, 0, 35, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 162, 253, 253, 253, 168, 134, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 253, 253, 229, 241, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8522154813040019, y=0.5140880182642419, z=-0.03832925032291866, w=-0.08929250513125796)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.017777777777777778, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.06, z=0.04)>	COMP<114>
