[1740780075.5027883]	Q_Header<(2621443, 23518, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 226, 253, 253, 253, 253, 253, 163, 253, 253, 112, 253, 253, 253, 178, 253, 78, 119, 99, 47, 0, 0, 0, 0, 61, 56, 0, 69, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 110, 97, 60, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23894746901642164, y=-0.9664707974138025, z=0.09393107402714505, w=-0.0039061655215966756)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=-0.16)>	COMP<159>
[1740780077.4130847]	Q_Header<(2621443, 23709, 257, 173, 250, 8, 58, 191, 118)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 11, 19, 17, 0, 0, 0, 0, 0, 0, 21, 17, 0, 0, 26, 35, 55, 97, 140, 171, 253, 253, 253, 253, 201, 248, 253, 253, 161, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 28, 18, 0, 0, 39, 47, 140, 188, 11, 91, 162, 222, 124, 253, 253, 253, 109, 253, 253, 252, 117, 0, 73, 191, 183, 82, 253, 253, 253, 253, 253, 203, 30, 0, 0, 83, 143, 86, 201, 253, 253, 253, 140, 0, 0, 0, 0, 0, 0, 123, 199, 228, 253, 253, 0, 0, 0, 112, 22, 0, 0, 84, 0, 110, 135, 0, 0, 0, 0, 0, 0, 0, 0, 167, 221, 25, 0, 85, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23785919248943277, y=-0.9670621108038422, z=0.09033400176657955, w=-0.007324378521614558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.011111111111111112, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=0.01)>	COMP<155>
[1740780077.4229298]	Q_Header<(2621443, 23710, 257, 173, 250, 8, 58, 192, 108)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 0, 27, 6, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 0, 0, 58, 99, 104, 253, 253, 253, 253, 229, 185, 253, 253, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 57, 66, 74, 78, 191, 253, 253, 246, 154, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 141, 207, 179, 130, 253, 253, 253, 253, 253, 183, 0, 0, 115, 247, 253, 251, 253, 162, 253, 227, 0, 0, 0, 0, 0, 0, 23, 253, 253, 204, 253, 253, 0, 0, 0, 173, 120, 0, 0, 117, 0, 185, 143, 0, 0, 0, 0, 0, 0, 0, 22, 253, 253, 0, 41, 109, 134, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23785919248943277, y=-0.9670621108038422, z=0.09033400176657955, w=-0.007324378521614558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.011111111111111112, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=0.01)>	COMP<155>
[1740780077.433029]	Q_Header<(2621443, 23711, 257, 173, 250, 8, 58, 193, 123)>	Q_Data<(0, 0, 47, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 0, 0, 0, 2, 6, 0, 0, 11, 0, 0, 0, 11, 0, 9, 20, 0, 0, 0, 7, 40, 59, 153, 187, 236, 253, 180, 134, 143, 181, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 64, 40, 0, 0, 76, 73, 242, 253, 133, 249, 253, 253, 253, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 129, 253, 253, 216, 193, 132, 97, 253, 253, 253, 253, 253, 103, 0, 46, 176, 253, 253, 253, 253, 38, 151, 56, 26, 112, 60, 0, 0, 0, 0, 253, 253, 182, 253, 253, 0, 0, 0, 171, 138, 0, 0, 88, 27, 216, 149, 0, 0, 0, 69, 0, 125, 65, 25, 252, 253, 0, 136, 134, 182, 253, 163, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23785919248943277, y=-0.9670621108038422, z=0.09033400176657955, w=-0.007324378521614558)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.011111111111111112, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=0.01)>	COMP<155>
[1740780077.4431293]	Q_Header<(2621443, 23712, 257, 173, 250, 8, 58, 194, 123)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0, 21, 9, 0, 10, 11, 0, 24, 0, 35, 16, 0, 18, 9, 17, 0, 0, 0, 21, 49, 91, 142, 124, 155, 116, 30, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 0, 35, 91, 136, 0, 180, 253, 253, 253, 204, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 0, 105, 64, 176, 221, 195, 164, 0, 0, 0, 162, 253, 232, 253, 253, 108, 0, 67, 91, 126, 26, 0, 0, 0, 0, 253, 253, 151, 249, 191, 0, 0, 0, 149, 0, 0, 0, 0, 0, 145, 66, 0, 0, 0, 0, 80, 122, 59, 0, 121, 151, 0, 194, 149, 143, 253, 253, 253, 0, 138, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23809638566006402, y=-0.9669118025190295, z=0.09130791923800456, w=-0.007385199350132722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.05)>	COMP<158>
[1740780077.4536846]	Q_Header<(2621443, 23713, 257, 173, 250, 8, 58, 195, 112)>	Q_Data<(0, 0, 14, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 22, 17, 0, 21, 12, 0, 22, 0, 30, 0, 0, 0, 0, 0, 0, 7, 0, 0, 41, 68, 66, 74, 93, 59, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 166, 203, 253, 253, 171, 251, 253, 253, 253, 253, 115, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 0, 115, 171, 20, 110, 121, 111, 0, 0, 0, 14, 137, 173, 117, 253, 253, 58, 0, 0, 51, 85, 0, 0, 0, 0, 30, 220, 253, 0, 0, 48, 0, 0, 0, 0, 0, 0, 68, 0, 0, 71, 0, 0, 0, 0, 0, 97, 98, 59, 0, 0, 0, 0, 202, 105, 82, 253, 253, 253, 133, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23809638566006402, y=-0.9669118025190295, z=0.09130791923800456, w=-0.007385199350132722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.05)>	COMP<158>
[1740780077.4678838]	Q_Header<(2621443, 23714, 257, 173, 250, 8, 58, 196, 90)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 19, 0, 0, 0, 12, 0, 7, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 32, 30, 44, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 79, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 126, 152, 250, 211, 67, 192, 155, 56, 0, 0, 0, 0, 43, 0, 0, 137, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 84, 0, 0, 0, 0, 0, 0, 0, 0, 128, 166, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 110, 61, 0, 253, 253, 246, 156, 237, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23809638566006402, y=-0.9669118025190295, z=0.09130791923800456, w=-0.007385199350132722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.08, z=-0.05)>	COMP<158>
[1740780077.4736688]	Q_Header<(2621443, 23715, 257, 173, 250, 8, 58, 197, 65)>	Q_Data<(0, 0, 16, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 12, 22, 20, 0, 0, 22, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 84, 169, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 122, 178, 253, 169, 23, 189, 176, 0, 0, 0, 0, 0, 0, 0, 49, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 253, 46, 102, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23834012804656943, y=-0.9667881250339718, z=0.09197914800670426, w=-0.007385187066231729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.05)>	COMP<155>
[1740780077.4827392]	Q_Header<(2621443, 23716, 257, 173, 250, 8, 58, 198, 56)>	Q_Data<(0, 0, 52, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 0, 10, 2, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55, 97, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 225, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 58, 103, 142, 209, 0, 85, 60, 117, 0, 0, 0, 0, 0, 0, 0, 0, 55, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23834012804656943, y=-0.9667881250339718, z=0.09197914800670426, w=-0.007385187066231729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.05)>	COMP<155>
[1740780077.492806]	Q_Header<(2621443, 23717, 257, 173, 250, 8, 58, 199, 78)>	Q_Data<(0, 0, 55, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 26, 0, 10, 0, 0, 0, 0, 6, 0, 0, 0, 23, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 101, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 147, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 5, 0, 0, 141, 119, 79, 0, 0, 113, 0, 0, 0, 0, 0, 165, 231, 250, 253, 0, 15, 126, 38, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 70, 0, 0, 0, 158, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23834012804656943, y=-0.9667881250339718, z=0.09197914800670426, w=-0.007385187066231729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.05)>	COMP<155>
[1740780077.5028157]	Q_Header<(2621443, 23718, 257, 173, 250, 8, 58, 200, 84)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 31, 0, 25, 13, 0, 0, 0, 17, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 153, 207, 253, 253, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 228, 162, 253, 253, 253, 178, 253, 253, 253, 253, 253, 253, 253, 253, 81, 29, 0, 0, 96, 100, 84, 0, 0, 149, 77, 0, 0, 0, 0, 253, 253, 253, 253, 113, 151, 253, 85, 173, 162, 13, 15, 0, 0, 0, 0, 0, 0, 0, 35, 81, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23834012804656943, y=-0.9667881250339718, z=0.09197914800670426, w=-0.007385187066231729)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0077777777777777776, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.05, z=-0.05)>	COMP<155>
[1740780077.5133252]	Q_Header<(2621443, 23719, 257, 173, 250, 8, 58, 201, 84)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 22, 0, 2, 11, 0, 0, 0, 20, 12, 13, 19, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 60, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 231, 183, 219, 253, 253, 172, 253, 253, 253, 226, 253, 253, 197, 176, 27, 0, 0, 0, 0, 61, 72, 0, 0, 140, 63, 4, 0, 0, 40, 253, 253, 253, 253, 172, 231, 253, 0, 224, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23864286566862358, y=-0.9666561909103991, z=0.0925885491609468, w=-0.007263043737740718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.15)>	COMP<155>
[1740780077.5228703]	Q_Header<(2621443, 23720, 257, 173, 250, 8, 58, 202, 78)>	Q_Data<(0, 0, 50, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 0, 0, 11, 0, 0, 21, 0, 14, 26, 26, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 0, 0, 0, 0, 0, 0, 0, 51, 27, 0, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 252, 253, 253, 253, 253, 163, 228, 47, 135, 229, 203, 176, 253, 253, 239, 137, 154, 161, 135, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 253, 253, 253, 253, 175, 219, 253, 62, 233, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23864286566862358, y=-0.9666561909103991, z=0.0925885491609468, w=-0.007263043737740718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.15)>	COMP<155>
[1740780077.533904]	Q_Header<(2621443, 23721, 257, 173, 250, 8, 58, 203, 73)>	Q_Data<(0, 0, 15, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 0, 0, 22, 0, 0, 25, 5, 19, 31, 0, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 38, 118, 253, 253, 253, 198, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 146, 144, 192, 111, 202, 176, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 229, 253, 253, 253, 76, 91, 139, 66, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 76, 0, 54, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 84, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23864286566862358, y=-0.9666561909103991, z=0.0925885491609468, w=-0.007263043737740718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.015555555555555555, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=-0.15)>	COMP<155>
[1740780077.5428474]	Q_Header<(2621443, 23722, 257, 173, 250, 8, 58, 204, 75)>	Q_Data<(0, 0, 40, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 0, 18, 0, 0, 9, 0, 0, 12, 6, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 31, 0, 144, 171, 253, 253, 253, 124, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 90, 180, 63, 37, 59, 0, 0, 34, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 244, 253, 196, 160, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 169, 181, 170, 225, 45, 0, 61, 123, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2390762393623144, y=-0.966497893873436, z=0.09314024540895884, w=-0.007019087956769507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.17)>	COMP<152>
[1740780077.5557852]	Q_Header<(2621443, 23723, 257, 173, 250, 8, 58, 205, 85)>	Q_Data<(0, 0, 49, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 0, 0, 21, 0, 0, 15, 0, 0, 0, 29, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 70, 66, 0, 221, 253, 174, 253, 216, 140, 26, 177, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 126, 93, 18, 63, 79, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 253, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 66, 192, 222, 206, 253, 183, 0, 94, 216, 214, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 253, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2390762393623144, y=-0.966497893873436, z=0.09314024540895884, w=-0.007019087956769507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.17)>	COMP<152>
[1740780077.5645218]	Q_Header<(2621443, 23724, 257, 173, 250, 8, 58, 206, 84)>	Q_Data<(0, 0, 63, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 68, 59, 43, 16, 0, 0, 52, 73, 68, 47, 253, 253, 213, 253, 253, 119, 82, 84, 175, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 72, 100, 121, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 182, 159, 253, 203, 0, 127, 253, 249, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 253, 253, 253, 182)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2390762393623144, y=-0.966497893873436, z=0.09314024540895884, w=-0.007019087956769507)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.17)>	COMP<152>
[1740780077.5733771]	Q_Header<(2621443, 23725, 257, 173, 250, 8, 58, 207, 93)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 5, 10, 0, 0, 0, 13, 0, 3, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 86, 98, 91, 103, 58, 45, 46, 76, 50, 40, 143, 253, 253, 253, 221, 243, 90, 84, 0, 168, 128, 80, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 131, 151, 151, 60, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 253, 253, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 69, 0, 40, 159, 96, 51, 15, 205, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 253, 196)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2393871340389072, y=-0.9663989018964859, z=0.09338661781731974, w=-0.006775107567138883)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.016666666666666666, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=-0.14)>	COMP<160>
