[1740780118.004233]	Q_Header<(2621443, 27768, 257, 173, 250, 8, 58, 0, 74)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 27, 61, 113, 161, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 197, 109, 185, 127, 104, 138, 159, 177, 253, 253, 244, 68, 194, 253, 253, 253, 111, 22, 0, 59, 119, 216, 49, 57, 23, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 183, 198, 95, 125, 63, 0, 0, 89, 175, 43, 0, 0, 57, 76, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12615938715580874, y=-0.9865090346392534, z=0.10418677981372304, w=0.005371081794732061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.01, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.16, z=0.04)>	COMP<93>
[1740780120.007884]	Q_Header<(2621443, 27968, 257, 173, 250, 8, 58, 200, 117)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 24, 37, 63, 70, 115, 158, 154, 135, 128, 152, 253, 253, 233, 40, 12, 91, 64, 128, 128, 91, 36, 77, 33, 253, 253, 253, 210, 232, 189, 253, 253, 253, 82, 237, 185, 253, 253, 219, 208, 139, 93, 0, 84, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 71, 75, 90, 222, 236, 253, 253, 0, 142, 112, 73, 0, 0, 0, 59, 0, 0, 0, 0, 97, 105, 85, 138, 0, 46, 0, 0, 0, 148, 177, 162, 147, 163, 222, 98, 0, 0, 0, 253, 253, 200, 253, 253, 169, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 246, 0, 0, 117, 44, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12823195076985228, y=-0.9872212297488627, z=0.09460234349989102, w=0.0010986078599987345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.025555555555555557, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.0)>	COMP<95>
[1740780120.0132434]	Q_Header<(2621443, 27969, 257, 173, 250, 8, 58, 201, 99)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 66, 126, 61, 122, 129, 147, 205, 234, 201, 253, 253, 253, 90, 32, 95, 68, 160, 154, 119, 46, 98, 73, 253, 253, 253, 169, 175, 176, 143, 253, 249, 56, 219, 253, 253, 253, 218, 95, 211, 211, 60, 78, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 57, 136, 16, 149, 112, 253, 231, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 133, 57, 117, 0, 80, 0, 0, 0, 98, 200, 166, 107, 154, 185, 104, 0, 0, 0, 250, 253, 200, 253, 192, 57, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12823195076985228, y=-0.9872212297488627, z=0.09460234349989102, w=0.0010986078599987345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.025555555555555557, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.0)>	COMP<95>
[1740780120.0233128]	Q_Header<(2621443, 27970, 257, 173, 250, 8, 58, 202, 92)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 83, 174, 118, 110, 188, 253, 253, 253, 216, 253, 253, 253, 192, 142, 149, 122, 153, 143, 115, 0, 115, 121, 180, 253, 239, 105, 97, 138, 134, 178, 138, 29, 205, 253, 253, 253, 87, 38, 253, 253, 75, 96, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 112, 110, 0, 0, 84, 251, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 50, 0, 49, 0, 0, 0, 0, 150, 94, 0, 69, 90, 0, 0, 0, 0, 72, 253, 153, 132, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12823195076985228, y=-0.9872212297488627, z=0.09460234349989102, w=0.0010986078599987345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.025555555555555557, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.0)>	COMP<95>
[1740780120.0331259]	Q_Header<(2621443, 27971, 257, 173, 250, 8, 58, 203, 79)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 70, 89, 180, 165, 204, 253, 253, 253, 253, 220, 158, 115, 166, 253, 211, 193, 128, 103, 99, 82, 0, 111, 116, 93, 179, 170, 99, 70, 100, 161, 129, 0, 0, 186, 253, 253, 253, 152, 25, 253, 253, 59, 65, 253, 253, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 243, 216, 127, 251, 253, 235, 253, 124, 37, 0, 0, 80, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12823195076985228, y=-0.9872212297488627, z=0.09460234349989102, w=0.0010986078599987345)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.025555555555555557, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.0)>	COMP<95>
[1740780120.0432656]	Q_Header<(2621443, 27972, 257, 173, 250, 8, 58, 204, 79)>	Q_Data<(0, 0, 17, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 88, 101, 158, 206, 253, 253, 253, 253, 253, 253, 253, 189, 63, 253, 235, 179, 119, 0, 43, 37, 7, 104, 156, 111, 159, 142, 88, 142, 134, 103, 79, 0, 0, 148, 253, 253, 253, 143, 44, 180, 209, 0, 0, 147, 225, 80, 212, 253, 253, 253, 253, 253, 253, 16, 163, 180, 204, 253, 100, 0, 73, 112, 0, 232, 82, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12890848136858177, y=-0.9871386691165118, z=0.09454509357951381, w=0.0010376156170766526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.09)>	COMP<92>
[1740780120.0528865]	Q_Header<(2621443, 27973, 257, 173, 250, 8, 58, 205, 79)>	Q_Data<(0, 0, 46, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 22, 39, 79, 94, 159, 253, 253, 253, 253, 253, 253, 253, 253, 91, 145, 196, 232, 139, 193, 71, 0, 9, 68, 104, 247, 253, 253, 212, 140, 158, 180, 39, 0, 0, 0, 88, 253, 253, 240, 52, 38, 68, 113, 0, 0, 45, 116, 0, 93, 212, 253, 191, 253, 253, 119, 199, 83, 0, 249, 253, 144, 0, 0, 86, 0, 71, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12890848136858177, y=-0.9871386691165118, z=0.09454509357951381, w=0.0010376156170766526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.09)>	COMP<92>
[1740780120.0630498]	Q_Header<(2621443, 27974, 257, 173, 250, 8, 58, 206, 69)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 79, 101, 60, 53, 197, 253, 253, 253, 253, 253, 253, 253, 252, 191, 213, 124, 187, 193, 253, 86, 53, 50, 127, 105, 253, 253, 253, 253, 253, 211, 215, 0, 0, 0, 0, 0, 163, 203, 97, 0, 31, 0, 37, 0, 0, 0, 88, 0, 0, 0, 0, 117, 137, 89, 80, 196, 127, 0, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12890848136858177, y=-0.9871386691165118, z=0.09454509357951381, w=0.0010376156170766526)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.012222222222222223, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.09)>	COMP<92>
[1740780120.0738668]	Q_Header<(2621443, 27975, 257, 173, 250, 8, 58, 207, 67)>	Q_Data<(0, 0, 67, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 142, 183, 16, 136, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 169, 196, 253, 253, 52, 85, 51, 159, 120, 253, 253, 253, 253, 235, 253, 229, 24, 77, 9, 0, 0, 83, 96, 28, 0, 0, 68, 31, 19, 0, 0, 43, 0, 0, 61, 93, 68, 126, 44, 142, 193, 137, 0, 206, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12957566801329204, y=-0.9870455502171261, z=0.09460305483777798, w=0.001220684578551974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=0.04)>	COMP<92>
[1740780120.083099]	Q_Header<(2621443, 27976, 257, 173, 250, 8, 58, 208, 63)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 177, 228, 69, 209, 253, 253, 244, 253, 186, 253, 253, 253, 180, 253, 253, 253, 253, 253, 253, 115, 81, 25, 150, 140, 253, 253, 253, 253, 133, 253, 202, 140, 138, 35, 0, 0, 37, 0, 0, 0, 0, 51, 51, 0, 0, 0, 0, 0, 0, 0, 91, 0, 96, 0, 110, 145, 66, 0, 108, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12957566801329204, y=-0.9870455502171261, z=0.09460305483777798, w=0.001220684578551974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=0.04)>	COMP<92>
[1740780120.0930545]	Q_Header<(2621443, 27977, 257, 173, 250, 8, 58, 209, 62)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 72, 174, 228, 141, 240, 253, 253, 174, 253, 179, 253, 253, 249, 189, 253, 253, 253, 253, 253, 253, 135, 45, 0, 100, 127, 146, 253, 253, 253, 253, 234, 139, 184, 162, 38, 0, 0, 24, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 93, 60, 0, 80, 43, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12957566801329204, y=-0.9870455502171261, z=0.09460305483777798, w=0.001220684578551974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=0.04)>	COMP<92>
[1740780120.103053]	Q_Header<(2621443, 27978, 257, 173, 250, 8, 58, 210, 58)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 127, 180, 201, 247, 253, 253, 253, 253, 218, 253, 253, 253, 240, 126, 253, 253, 253, 253, 253, 238, 102, 10, 21, 27, 78, 24, 129, 197, 206, 251, 138, 38, 168, 122, 0, 0, 0, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 116, 100, 0, 0, 99, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.12957566801329204, y=-0.9870455502171261, z=0.09460305483777798, w=0.001220684578551974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=0.04)>	COMP<92>
[1740780120.1130817]	Q_Header<(2621443, 27979, 257, 173, 250, 8, 58, 211, 60)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 167, 210, 194, 253, 253, 197, 253, 253, 191, 253, 253, 253, 221, 117, 162, 253, 229, 229, 179, 68, 34, 13, 43, 0, 18, 0, 0, 0, 183, 180, 57, 41, 114, 45, 0, 0, 0, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 113, 72, 90, 128, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1306130939636657, y=-0.9868612692983695, z=0.09509121513803324, w=0.0016479222135602682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.05)>	COMP<92>
[1740780120.1231067]	Q_Header<(2621443, 27980, 257, 173, 250, 8, 58, 212, 53)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 151, 190, 227, 253, 253, 150, 253, 253, 87, 253, 253, 253, 176, 112, 185, 154, 96, 68, 77, 86, 0, 43, 55, 24, 18, 49, 30, 46, 126, 99, 0, 35, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 72, 62, 82, 111, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1306130939636657, y=-0.9868612692983695, z=0.09509121513803324, w=0.0016479222135602682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.05)>	COMP<92>
[1740780120.1336443]	Q_Header<(2621443, 27981, 257, 173, 250, 8, 58, 213, 56)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 97, 75, 243, 253, 253, 166, 239, 241, 177, 231, 253, 253, 142, 110, 170, 188, 148, 68, 73, 32, 19, 0, 32, 35, 22, 63, 29, 0, 45, 18, 12, 0, 24, 0, 36, 41, 0, 0, 36, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1306130939636657, y=-0.9868612692983695, z=0.09509121513803324, w=0.0016479222135602682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.017777777777777778, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.05, z=-0.05)>	COMP<92>
[1740780120.1431217]	Q_Header<(2621443, 27982, 257, 173, 250, 8, 58, 214, 57)>	Q_Data<(0, 0, 24, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 174, 181, 253, 253, 253, 228, 250, 253, 253, 253, 253, 253, 188, 130, 98, 128, 104, 96, 129, 85, 73, 120, 97, 40, 26, 51, 13, 0, 0, 0, 0, 0, 25, 0, 68, 139, 81, 62, 141, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 24, 0, 32, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1314096491929725, y=-0.9867015275678558, z=0.09564278694165718, w=0.0020141748366781665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.02)>	COMP<92>
[1740780120.1530752]	Q_Header<(2621443, 27983, 257, 173, 250, 8, 58, 215, 60)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 227, 231, 227, 253, 253, 253, 253, 215, 253, 253, 253, 253, 242, 151, 72, 43, 44, 133, 180, 107, 133, 234, 199, 28, 0, 8, 23, 0, 0, 0, 0, 26, 85, 80, 100, 217, 183, 183, 233, 121, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 7, 0, 40, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1314096491929725, y=-0.9867015275678558, z=0.09564278694165718, w=0.0020141748366781665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.02)>	COMP<92>
[1740780120.1629875]	Q_Header<(2621443, 27984, 257, 173, 250, 8, 58, 216, 52)>	Q_Data<(0, 0, 70, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 226, 212, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 152, 80, 93, 114, 140, 178, 102, 157, 253, 204, 85, 0, 33, 54, 0, 0, 0, 0, 29, 130, 132, 99, 236, 248, 253, 253, 139, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1314096491929725, y=-0.9867015275678558, z=0.09564278694165718, w=0.0020141748366781665)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.027777777777777776, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.02)>	COMP<92>
