[1740780055.502584]	Q_Header<(2621443, 21518, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 183, 253, 169, 253, 253, 217, 253, 253, 253, 253, 100, 135, 253, 253, 253, 111, 15, 54, 0, 0, 0, 15, 31, 115, 214, 253, 229, 113, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 41, 105, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27753158346839946, y=-0.9558878664391035, z=0.09594890020064305, w=-0.0069581263504283125)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.02666666666666667, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=-0.31)>	COMP<165>
[1740780057.442725]	Q_Header<(2621443, 21712, 257, 173, 250, 8, 58, 194, 68)>	Q_Data<(0, 0, 45, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 4, 16, 16, 0, 0, 23, 28, 0, 0, 0, 0, 79, 69, 90, 124, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 74, 0, 0, 0, 160, 197, 61, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 140, 143, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29021574283738577, y=-0.9526156286447776, z=0.09045209902944389, w=-0.010802983487322245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.05)>	COMP<164>
[1740780057.4527063]	Q_Header<(2621443, 21713, 257, 173, 250, 8, 58, 195, 79)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 23, 23, 0, 0, 28, 25, 0, 0, 6, 16, 23, 43, 69, 51, 69, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 109, 0, 0, 0, 253, 253, 154, 163, 0, 0, 116, 136, 243, 0, 145, 175, 154, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 230, 208, 0, 0, 0, 57, 0, 175, 100, 0, 0, 0, 0, 31, 135, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29021574283738577, y=-0.9526156286447776, z=0.09045209902944389, w=-0.010802983487322245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.05)>	COMP<164>
[1740780057.462793]	Q_Header<(2621443, 21714, 257, 173, 250, 8, 58, 196, 101)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 25, 0, 22, 18, 0, 0, 24, 32, 18, 0, 0, 11, 0, 19, 0, 43, 22, 69, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 66, 0, 0, 0, 0, 0, 12, 0, 110, 142, 129, 137, 0, 253, 241, 175, 244, 253, 253, 234, 227, 78, 93, 205, 253, 253, 79, 253, 253, 253, 40, 74, 19, 0, 0, 0, 0, 0, 196, 253, 253, 253, 227, 185, 0, 0, 0, 25, 105, 233, 171, 168, 134, 65, 0, 0, 110, 154, 0, 0, 0, 80, 169, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29021574283738577, y=-0.9526156286447776, z=0.09045209902944389, w=-0.010802983487322245)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.05)>	COMP<164>
[1740780057.4739537]	Q_Header<(2621443, 21715, 257, 173, 250, 8, 58, 197, 98)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 23, 43, 0, 17, 0, 0, 0, 0, 0, 25, 0, 0, 44, 229, 232, 253, 253, 253, 253, 253, 253, 253, 253, 125, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 131, 140, 178, 253, 228, 200, 253, 253, 253, 253, 253, 253, 253, 253, 248, 78, 126, 236, 253, 253, 173, 253, 253, 253, 104, 95, 0, 0, 0, 82, 81, 117, 67, 253, 253, 253, 127, 127, 0, 0, 0, 0, 158, 200, 128, 253, 253, 220, 39, 0, 44, 192, 0, 26, 0, 244, 253, 237, 128, 0, 0, 0, 0, 0, 0, 0, 88, 243, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29041167924745914, y=-0.9525966956736223, z=0.09002884129676382, w=-0.01074242445303758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.01)>	COMP<174>
[1740780057.4828262]	Q_Header<(2621443, 21716, 257, 173, 250, 8, 58, 198, 107)>	Q_Data<(0, 0, 40, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 0, 0, 0, 0, 0, 0, 5, 37, 0, 6, 0, 0, 0, 0, 0, 0, 0, 28, 48, 129, 86, 253, 253, 253, 253, 253, 253, 253, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 61, 0, 22, 0, 0, 0, 81, 73, 130, 62, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 126, 117, 212, 253, 253, 164, 253, 253, 253, 91, 54, 0, 0, 138, 179, 103, 253, 198, 119, 86, 253, 98, 42, 0, 0, 0, 0, 178, 215, 0, 253, 253, 253, 0, 0, 43, 219, 56, 57, 128, 253, 253, 253, 180, 40, 0, 0, 0, 0, 116, 0, 162, 253, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29041167924745914, y=-0.9525966956736223, z=0.09002884129676382, w=-0.01074242445303758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.01)>	COMP<174>
[1740780057.4928453]	Q_Header<(2621443, 21717, 257, 173, 250, 8, 58, 199, 123)>	Q_Data<(0, 0, 46, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 0, 17, 18, 0, 0, 5, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 46, 48, 155, 220, 253, 253, 239, 159, 185, 186, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 66, 90, 44, 0, 136, 177, 209, 253, 167, 208, 181, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 183, 197, 186, 110, 139, 166, 158, 43, 0, 0, 0, 191, 229, 151, 253, 253, 0, 68, 227, 159, 0, 0, 0, 0, 0, 143, 253, 201, 253, 253, 253, 0, 0, 0, 194, 66, 0, 65, 253, 253, 253, 158, 0, 0, 0, 163, 69, 144, 0, 100, 253, 227, 0, 68, 0, 125, 145, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29041167924745914, y=-0.9525966956736223, z=0.09002884129676382, w=-0.01074242445303758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.01)>	COMP<174>
[1740780057.5030448]	Q_Header<(2621443, 21718, 257, 173, 250, 8, 58, 200, 120)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 0, 7, 17, 0, 0, 11, 0, 0, 27, 19, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 65, 77, 137, 139, 119, 36, 80, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 105, 67, 0, 104, 124, 214, 253, 253, 253, 253, 253, 215, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 114, 205, 160, 96, 28, 0, 0, 0, 0, 0, 0, 58, 179, 203, 173, 253, 253, 31, 67, 213, 168, 0, 0, 0, 0, 0, 108, 253, 220, 251, 251, 143, 0, 0, 0, 78, 0, 63, 0, 215, 253, 186, 55, 0, 0, 0, 229, 0, 102, 0, 0, 242, 136, 0, 133, 0, 108, 253, 253, 253, 190, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29041167924745914, y=-0.9525966956736223, z=0.09002884129676382, w=-0.01074242445303758)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=0.01)>	COMP<174>
[1740780057.5130208]	Q_Header<(2621443, 21719, 257, 173, 250, 8, 58, 201, 109)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 6, 0, 0, 0, 14, 5, 23, 0, 29, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 69, 67, 22, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 72, 31, 43, 131, 235, 253, 245, 253, 253, 253, 253, 253, 253, 168, 253, 253, 253, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 253, 88, 169, 35, 125, 54, 181, 86, 0, 0, 0, 0, 0, 111, 118, 145, 253, 239, 0, 0, 143, 99, 0, 0, 0, 0, 0, 113, 253, 155, 100, 59, 0, 0, 0, 0, 0, 0, 71, 0, 127, 140, 0, 0, 0, 0, 0, 187, 0, 168, 0, 0, 79, 0, 0, 100, 0, 70, 253, 253, 253, 221, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2906451513559751, y=-0.952561712980408, z=0.08965932955521365, w=-0.010619961431318704)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.0)>	COMP<164>
[1740780057.523058]	Q_Header<(2621443, 21720, 257, 173, 250, 8, 58, 202, 99)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 0, 7, 26, 0, 0, 0, 23, 7, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 49, 0, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 207, 0, 76, 125, 84, 139, 249, 139, 0, 15, 0, 0, 0, 12, 6, 42, 180, 107, 0, 0, 53, 0, 0, 0, 0, 0, 0, 89, 145, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 104, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 157, 229, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2906451513559751, y=-0.952561712980408, z=0.08965932955521365, w=-0.010619961431318704)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.0)>	COMP<164>
[1740780057.533652]	Q_Header<(2621443, 21721, 257, 173, 250, 8, 58, 203, 58)>	Q_Data<(0, 0, 29, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 7, 28, 0, 0, 0, 28, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 115, 217, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 253, 253, 253, 253, 253, 253, 246, 70, 0, 76, 220, 126, 85, 233, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 253, 40, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2906451513559751, y=-0.952561712980408, z=0.08965932955521365, w=-0.010619961431318704)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0011111111111111111, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.14, z=0.0)>	COMP<164>
[1740780057.5428598]	Q_Header<(2621443, 21722, 257, 173, 250, 8, 58, 204, 64)>	Q_Data<(0, 0, 34, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 13, 27, 0, 0, 0, 30, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 60, 108, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 123, 25, 63, 200, 134, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 203, 176, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29113443839613995, y=-0.9524429583169316, z=0.08935446914296623, w=-0.010436894961371054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.08)>	COMP<164>
[1740780057.552866]	Q_Header<(2621443, 21723, 257, 173, 250, 8, 58, 205, 69)>	Q_Data<(0, 0, 44, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 19, 0, 10, 4, 29, 36, 0, 0, 0, 0, 0, 0, 20, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 119, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 19, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 120, 133, 0, 21, 130, 102, 0, 0, 68, 40, 0, 0, 0, 0, 0, 84, 169, 253, 198, 0, 0, 177, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29113443839613995, y=-0.9524429583169316, z=0.08935446914296623, w=-0.010436894961371054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.08)>	COMP<164>
[1740780057.5645282]	Q_Header<(2621443, 21724, 257, 173, 250, 8, 58, 206, 69)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 11, 17, 28, 35, 14, 0, 0, 14, 0, 0, 13, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 125, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 98, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 0, 77, 0, 0, 12, 63, 28, 0, 131, 101, 0, 0, 0, 0, 105, 253, 206, 253, 253, 86, 156, 253, 253, 0, 118, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29113443839613995, y=-0.9524429583169316, z=0.08935446914296623, w=-0.010436894961371054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.08)>	COMP<164>
[1740780057.574024]	Q_Header<(2621443, 21725, 257, 173, 250, 8, 58, 207, 61)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 10, 0, 15, 19, 35, 27, 17, 14, 12, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 104, 39, 105, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 81, 0, 0, 0, 0, 0, 0, 0, 0, 109, 80, 0, 0, 0, 0, 143, 253, 253, 253, 253, 131, 239, 253, 253, 0, 100, 156, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2914451386240866, y=-0.9523389524506017, z=0.089478235229929, w=-0.010192950397952347)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.016666666666666666, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.0)>	COMP<169>
[1740780057.5828674]	Q_Header<(2621443, 21726, 257, 173, 250, 8, 58, 208, 69)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 20, 0, 21, 0, 35, 39, 21, 0, 17, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 141, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 236, 129, 96, 0, 101, 160, 238, 253, 253, 253, 173, 187, 129, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 22, 0, 0, 0, 165, 253, 253, 253, 253, 91, 248, 253, 253, 61, 60, 134, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2914451386240866, y=-0.9523389524506017, z=0.089478235229929, w=-0.010192950397952347)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.016666666666666666, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.0)>	COMP<169>
[1740780057.5928216]	Q_Header<(2621443, 21727, 257, 173, 250, 8, 58, 209, 79)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 0, 0, 29, 32, 0, 19, 6, 41, 44, 17, 0, 19, 0, 0, 7, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 0, 0, 131, 217, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 190, 179, 0, 119, 154, 78, 83, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 164, 253, 253, 253, 218, 0, 78, 204, 114, 61, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2914451386240866, y=-0.9523389524506017, z=0.089478235229929, w=-0.010192950397952347)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.016666666666666666, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.0)>	COMP<169>
[1740780057.6035018]	Q_Header<(2621443, 21728, 257, 173, 250, 8, 58, 210, 77)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 14, 17, 0, 24, 19, 0, 24, 12, 39, 37, 0, 22, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 110, 26, 68, 253, 253, 253, 253, 176, 253, 179, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 195, 0, 64, 156, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 108, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 79, 191, 163, 104, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 98, 181)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2914451386240866, y=-0.9523389524506017, z=0.089478235229929, w=-0.010192950397952347)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.016666666666666666, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.0)>	COMP<169>
