[1740780597.9663956]	Q_Header<(2621443, 10232, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 0, 0, 81, 83, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47349561162120657, y=-0.8764368371849093, z=0.08593475395239222, w=-0.016601032013530314)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.14, z=0.09)>	COMP<148>
[1740780599.8673444]	Q_Header<(2621443, 10422, 257, 173, 250, 8, 58, 190, 87)>	Q_Data<(0, 0, 0, 79, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 88, 41, 37, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 31, 122, 191, 159, 39, 141, 253, 253, 253, 225, 221, 56, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 253, 253, 253, 56, 150, 109, 198, 165, 253, 253, 253, 253, 144, 122, 0, 151, 196, 0, 0, 0, 0, 138, 204, 149, 134, 49, 130, 253, 253, 116, 105, 227, 253, 253, 138, 103, 0, 0, 50, 0, 0, 89, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308513599068674, y=-0.876650988031768, z=0.0863650454685617, w=-0.014648488277353221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0011111111111111111, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.1, z=0.08)>	COMP<145>
[1740780599.8775537]	Q_Header<(2621443, 10423, 257, 173, 250, 8, 58, 191, 90)>	Q_Data<(0, 0, 50, 75, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 86, 63, 47, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 198, 137, 253, 253, 253, 253, 167, 182, 253, 253, 253, 184, 131, 253, 253, 156, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 129, 161, 138, 0, 46, 208, 253, 146, 135, 86, 0, 0, 112, 190, 0, 0, 0, 0, 42, 0, 0, 26, 0, 120, 238, 253, 49, 0, 171, 217, 116, 100, 0, 0, 0, 0, 0, 0, 45, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 56, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730941773192167, y=-0.8766067055423288, z=0.08673291523295149, w=-0.014831877833643358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.08)>	COMP<145>
[1740780599.886409]	Q_Header<(2621443, 10424, 257, 173, 250, 8, 58, 192, 76)>	Q_Data<(0, 0, 55, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 73, 72, 42, 55, 14, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 143, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 253, 142, 188, 213, 87, 131, 253, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 170, 81, 64, 88, 74, 94, 124, 0, 0, 13, 0, 0, 66, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 75, 122, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730941773192167, y=-0.8766067055423288, z=0.08673291523295149, w=-0.014831877833643358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.08)>	COMP<145>
[1740780599.8963563]	Q_Header<(2621443, 10425, 257, 173, 250, 8, 58, 193, 68)>	Q_Data<(0, 0, 54, 0, 0, 0, 0, 0, 67, 73, 0, 0, 0, 0, 0, 0, 44, 73, 71, 45, 58, 28, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 99, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 249, 231, 222, 186, 253, 253, 49, 253, 253, 253, 253, 253, 253, 253, 226, 217, 253, 253, 253, 253, 147, 253, 253, 253, 136, 0, 44, 181, 128, 61, 36, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730941773192167, y=-0.8766067055423288, z=0.08673291523295149, w=-0.014831877833643358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.08)>	COMP<145>
[1740780599.9087152]	Q_Header<(2621443, 10426, 257, 173, 250, 8, 58, 194, 60)>	Q_Data<(0, 0, 18, 0, 69, 0, 0, 0, 71, 90, 0, 0, 0, 0, 0, 0, 60, 68, 62, 48, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 115, 146, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 253, 253, 179, 240, 253, 253, 253, 253, 253, 253, 164, 151, 253, 253, 253, 253, 253, 196, 245, 190, 132, 32, 82, 197, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308034059582316, y=-0.876581067170328, z=0.08703555227578942, w=-0.015014548288810799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.17)>	COMP<143>
[1740780599.916645]	Q_Header<(2621443, 10427, 257, 173, 250, 8, 58, 195, 76)>	Q_Data<(0, 0, 0, 75, 79, 0, 0, 0, 75, 93, 0, 0, 0, 0, 0, 0, 64, 51, 55, 34, 14, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 23, 0, 81, 139, 128, 253, 253, 253, 228, 253, 253, 253, 253, 253, 253, 243, 139, 253, 245, 227, 185, 248, 253, 253, 224, 253, 253, 253, 137, 173, 253, 253, 253, 253, 221, 104, 131, 119, 132, 74, 68, 134, 87, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308034059582316, y=-0.876581067170328, z=0.08703555227578942, w=-0.015014548288810799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.17)>	COMP<143>
[1740780599.9266582]	Q_Header<(2621443, 10428, 257, 173, 250, 8, 58, 196, 82)>	Q_Data<(0, 0, 0, 57, 0, 58, 0, 0, 42, 93, 55, 0, 0, 0, 0, 0, 67, 40, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 27, 142, 186, 253, 253, 253, 144, 203, 253, 253, 213, 253, 253, 155, 87, 127, 147, 106, 133, 198, 253, 218, 232, 253, 253, 240, 120, 107, 253, 253, 226, 163, 101, 90, 71, 39, 72, 15, 0, 0, 23, 0, 0, 0, 0, 0, 45, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308034059582316, y=-0.876581067170328, z=0.08703555227578942, w=-0.015014548288810799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.17)>	COMP<143>
[1740780599.936808]	Q_Header<(2621443, 10429, 257, 173, 250, 8, 58, 197, 77)>	Q_Data<(0, 0, 0, 0, 82, 73, 88, 0, 70, 90, 85, 18, 0, 0, 0, 0, 57, 36, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 168, 253, 253, 253, 37, 148, 253, 253, 197, 251, 204, 0, 151, 83, 17, 36, 32, 79, 161, 91, 169, 253, 253, 192, 36, 0, 147, 126, 98, 71, 0, 109, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 116, 109, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308034059582316, y=-0.876581067170328, z=0.08703555227578942, w=-0.015014548288810799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.17)>	COMP<143>
[1740780599.946663]	Q_Header<(2621443, 10430, 257, 173, 250, 8, 58, 198, 68)>	Q_Data<(0, 0, 78, 0, 81, 84, 44, 0, 91, 66, 100, 91, 0, 0, 0, 0, 48, 12, 37, 15, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 94, 253, 253, 253, 22, 52, 208, 253, 224, 189, 102, 118, 155, 140, 0, 54, 0, 0, 55, 63, 106, 253, 253, 141, 0, 0, 0, 0, 0, 0, 0, 104, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 160, 156, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730921927648867, y=-0.8765419920392902, z=0.08734291418482168, w=-0.015136997007572171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.005555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.15)>	COMP<142>
[1740780599.9566755]	Q_Header<(2621443, 10431, 257, 173, 250, 8, 58, 199, 65)>	Q_Data<(0, 0, 76, 70, 81, 84, 46, 16, 48, 87, 100, 93, 0, 0, 65, 0, 41, 55, 80, 46, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 25, 221, 253, 172, 9, 37, 126, 245, 220, 144, 99, 107, 101, 111, 0, 0, 0, 0, 38, 43, 13, 169, 175, 86, 0, 0, 0, 0, 0, 0, 0, 56, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 179, 157, 161, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730921927648867, y=-0.8765419920392902, z=0.08734291418482168, w=-0.015136997007572171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.005555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.15)>	COMP<142>
[1740780599.9665883]	Q_Header<(2621443, 10432, 257, 173, 250, 8, 58, 200, 61)>	Q_Data<(0, 0, 0, 79, 71, 68, 54, 0, 72, 78, 97, 93, 0, 57, 0, 0, 32, 73, 101, 74, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 89, 148, 120, 0, 40, 53, 161, 161, 104, 118, 71, 0, 56, 0, 0, 0, 0, 0, 0, 0, 56, 67, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 93, 142, 183, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4730921927648867, y=-0.8765419920392902, z=0.08734291418482168, w=-0.015136997007572171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.005555555555555556, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.15)>	COMP<142>
[1740780599.9766738]	Q_Header<(2621443, 10433, 257, 173, 250, 8, 58, 201, 53)>	Q_Data<(0, 0, 0, 0, 0, 0, 87, 0, 88, 53, 0, 0, 54, 53, 0, 0, 29, 64, 95, 88, 32, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 114, 64, 0, 0, 16, 84, 84, 53, 107, 27, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 35, 124, 177, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.09)>	COMP<142>
[1740780599.9865794]	Q_Header<(2621443, 10434, 257, 173, 250, 8, 58, 202, 54)>	Q_Data<(0, 0, 59, 80, 79, 20, 0, 0, 73, 73, 0, 0, 68, 0, 0, 0, 47, 34, 67, 77, 30, 0, 12, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 81, 17, 117, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.09)>	COMP<142>
[1740780599.9965181]	Q_Header<(2621443, 10435, 257, 173, 250, 8, 58, 203, 43)>	Q_Data<(0, 0, 57, 56, 81, 64, 17, 0, 46, 94, 0, 0, 0, 0, 0, 0, 71, 13, 36, 44, 0, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.09)>	COMP<142>
[1740780600.0064988]	Q_Header<(2621443, 10436, 257, 173, 250, 8, 58, 204, 28)>	Q_Data<(0, 0, 77, 71, 81, 74, 0, 0, 40, 93, 0, 0, 0, 0, 0, 0, 89, 29, 27, 27, 23, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0033333333333333335, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.17, z=0.09)>	COMP<142>
[1740780600.0162673]	Q_Header<(2621443, 10437, 257, 173, 250, 8, 58, 205, 29)>	Q_Data<(0, 0, 0, 0, 59, 82, 0, 0, 75, 91, 0, 0, 0, 0, 0, 0, 118, 69, 29, 45, 66, 16, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=0.14)>	COMP<146>
[1740780600.0263972]	Q_Header<(2621443, 10438, 257, 173, 250, 8, 58, 206, 28)>	Q_Data<(0, 0, 0, 0, 62, 0, 27, 12, 74, 0, 0, 0, 0, 0, 0, 0, 145, 99, 19, 53, 77, 39, 11, 16, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47308670717070167, y=-0.8765318283677521, z=0.08746397256813514, w=-0.015197857061734578)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.0077777777777777776, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.18, z=0.14)>	COMP<146>
