[1740780407.9649992]	Q_Header<(2621443, 56768, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 82, 83, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31, 29, 38, 23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5228178475259885, y=-0.8478242727041216, z=0.0831894380315109, w=-0.030578069298449712)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.11)>	COMP<118>
[1740780409.8658335]	Q_Header<(2621443, 56958, 257, 173, 250, 8, 58, 190, 70)>	Q_Data<(0, 0, 0, 0, 81, 82, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 91, 81, 47, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 26, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 40, 137, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 210, 151, 253, 253, 177, 226, 253, 253, 253, 253, 253, 253, 138, 253, 229, 89, 253, 253, 253, 253, 253, 253, 253, 253, 98, 195, 253, 164, 85, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 104, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5593743509784299, y=-0.824199807486385, z=0.08074765590228727, w=-0.03570474580713383)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0077777777777777776, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=0.05)>	COMP<124>
[1740780409.8769813]	Q_Header<(2621443, 56959, 257, 173, 250, 8, 58, 191, 62)>	Q_Data<(0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 109, 91, 44, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 26, 0, 0, 110, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 151, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 227, 248, 199, 117, 253, 253, 253, 253, 225, 238, 252, 253, 144, 189, 253, 168, 64, 0, 0, 0, 0, 0, 0, 19, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5597485072838055, y=-0.8239673806925498, z=0.08068776868707785, w=-0.035339045438591586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.01)>	COMP<124>
[1740780409.8871088]	Q_Header<(2621443, 56960, 257, 173, 250, 8, 58, 192, 71)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 109, 111, 57, 42, 16, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 37, 74, 40, 0, 80, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 186, 170, 148, 253, 253, 253, 149, 110, 135, 122, 229, 105, 139, 219, 122, 0, 0, 0, 0, 0, 0, 0, 132, 162, 34, 0, 72, 9, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5597485072838055, y=-0.8239673806925498, z=0.08068776868707785, w=-0.035339045438591586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.01)>	COMP<124>
[1740780409.8958728]	Q_Header<(2621443, 56961, 257, 173, 250, 8, 58, 193, 79)>	Q_Data<(0, 0, 56, 57, 26, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 162, 102, 111, 61, 59, 27, 0, 0, 0, 0, 0, 0, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 43, 18, 0, 116, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 123, 236, 253, 253, 253, 253, 176, 253, 253, 147, 104, 120, 167, 253, 193, 44, 72, 107, 75, 155, 0, 72, 75, 43, 0, 0, 0, 0, 0, 0, 107, 199, 200, 98, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 87, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5597485072838055, y=-0.8239673806925498, z=0.08068776868707785, w=-0.035339045438591586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.013333333333333334, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.01)>	COMP<124>
[1740780409.9072974]	Q_Header<(2621443, 56962, 257, 173, 250, 8, 58, 194, 91)>	Q_Data<(0, 0, 29, 0, 40, 0, 48, 72, 0, 69, 0, 72, 0, 0, 62, 0, 118, 117, 110, 66, 68, 36, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 16, 0, 7, 114, 169, 253, 253, 253, 166, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 253, 197, 68, 111, 204, 113, 205, 244, 253, 253, 253, 53, 0, 13, 66, 175, 90, 27, 102, 80, 47, 96, 0, 0, 0, 0, 0, 0, 0, 0, 66, 126, 118, 241, 169, 106, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 222, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5601659315844177, y=-0.8237088050406737, z=0.08056428739283411, w=-0.035033258305671805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.008888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.09)>	COMP<123>
[1740780409.9153662]	Q_Header<(2621443, 56963, 257, 173, 250, 8, 58, 195, 91)>	Q_Data<(0, 0, 0, 80, 78, 0, 71, 80, 82, 54, 60, 36, 0, 0, 103, 83, 124, 122, 97, 65, 66, 33, 0, 7, 0, 0, 0, 0, 0, 0, 0, 15, 40, 0, 0, 0, 0, 0, 0, 0, 0, 39, 48, 0, 0, 32, 138, 189, 253, 234, 253, 253, 104, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 195, 233, 204, 0, 118, 59, 91, 53, 89, 18, 253, 253, 167, 40, 0, 0, 53, 108, 0, 0, 90, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 40, 180, 253, 253, 253, 238, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 193, 253, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5601659315844177, y=-0.8237088050406737, z=0.08056428739283411, w=-0.035033258305671805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.008888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.09)>	COMP<123>
[1740780409.925239]	Q_Header<(2621443, 56964, 257, 173, 250, 8, 58, 196, 83)>	Q_Data<(0, 0, 0, 79, 71, 38, 80, 70, 67, 25, 68, 71, 0, 0, 119, 0, 135, 106, 67, 48, 53, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 42, 144, 174, 192, 33, 253, 210, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 155, 253, 147, 78, 130, 113, 84, 82, 129, 23, 248, 227, 40, 0, 0, 0, 41, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 253, 253, 253, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 163, 253, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5601659315844177, y=-0.8237088050406737, z=0.08056428739283411, w=-0.035033258305671805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.008888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.09)>	COMP<123>
[1740780409.9355032]	Q_Header<(2621443, 56965, 257, 173, 250, 8, 58, 197, 75)>	Q_Data<(0, 0, 63, 0, 0, 85, 83, 79, 0, 0, 0, 0, 0, 0, 21, 0, 114, 94, 56, 17, 35, 30, 0, 0, 0, 0, 0, 0, 7, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 125, 89, 34, 155, 112, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 222, 253, 110, 57, 115, 113, 61, 86, 147, 80, 151, 139, 35, 0, 0, 0, 0, 0, 25, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 253, 253, 253, 199, 243, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 161, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5601659315844177, y=-0.8237088050406737, z=0.08056428739283411, w=-0.035033258305671805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.008888888888888889, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.09)>	COMP<123>
[1740780409.945359]	Q_Header<(2621443, 56966, 257, 173, 250, 8, 58, 198, 75)>	Q_Data<(0, 0, 57, 0, 0, 72, 70, 84, 20, 0, 0, 0, 30, 0, 0, 0, 99, 105, 47, 0, 22, 19, 0, 0, 0, 0, 0, 0, 28, 31, 13, 15, 6, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 46, 50, 36, 0, 65, 0, 79, 204, 38, 216, 253, 253, 253, 253, 253, 253, 253, 239, 233, 81, 58, 103, 111, 62, 42, 139, 79, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 147, 66, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5607302541124867, y=-0.8233646596252797, z=0.08026126963730487, w=-0.03479005604050477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0044444444444444444, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.01)>	COMP<126>
[1740780409.955446]	Q_Header<(2621443, 56967, 257, 173, 250, 8, 58, 199, 79)>	Q_Data<(0, 0, 14, 0, 70, 70, 71, 80, 0, 0, 78, 105, 103, 0, 0, 0, 101, 114, 31, 23, 37, 35, 0, 0, 0, 0, 0, 0, 18, 18, 20, 3, 15, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 17, 104, 79, 113, 177, 253, 253, 237, 253, 253, 253, 223, 166, 62, 72, 76, 72, 0, 0, 90, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 205, 246, 224, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5607302541124867, y=-0.8233646596252797, z=0.08026126963730487, w=-0.03479005604050477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0044444444444444444, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.01)>	COMP<126>
[1740780409.9652758]	Q_Header<(2621443, 56968, 257, 173, 250, 8, 58, 200, 57)>	Q_Data<(0, 0, 0, 0, 80, 67, 46, 71, 0, 84, 100, 98, 123, 44, 0, 0, 77, 91, 48, 34, 89, 90, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 60, 49, 34, 188, 175, 111, 225, 253, 253, 180, 114, 32, 0, 53, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 24, 20, 48, 168, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5607302541124867, y=-0.8233646596252797, z=0.08026126963730487, w=-0.03479005604050477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0044444444444444444, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.15, z=-0.01)>	COMP<126>
[1740780409.9760392]	Q_Header<(2621443, 56969, 257, 173, 250, 8, 58, 201, 50)>	Q_Data<(0, 0, 69, 0, 79, 84, 0, 87, 0, 69, 100, 90, 95, 36, 0, 0, 24, 65, 57, 54, 135, 138, 39, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 40, 133, 124, 167, 129, 164, 142, 125, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 176, 36, 36, 119, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5612187906668371, y=-0.8230598577642521, z=0.08007820047361504, w=-0.03454593099700161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.14)>	COMP<126>
[1740780409.985235]	Q_Header<(2621443, 56970, 257, 173, 250, 8, 58, 202, 52)>	Q_Data<(0, 0, 76, 0, 76, 19, 45, 69, 0, 51, 98, 93, 90, 0, 0, 0, 63, 74, 41, 62, 151, 158, 32, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 77, 80, 116, 0, 131, 100, 109, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 200, 37, 43, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5612187906668371, y=-0.8230598577642521, z=0.08007820047361504, w=-0.03454593099700161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.14)>	COMP<126>
[1740780409.9951267]	Q_Header<(2621443, 56971, 257, 173, 250, 8, 58, 203, 41)>	Q_Data<(0, 0, 0, 0, 72, 0, 87, 46, 0, 24, 0, 0, 0, 0, 0, 0, 51, 61, 4, 52, 131, 137, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 99, 75, 95, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5612187906668371, y=-0.8230598577642521, z=0.08007820047361504, w=-0.03454593099700161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.14)>	COMP<126>
[1740780410.0052035]	Q_Header<(2621443, 56972, 257, 173, 250, 8, 58, 204, 44)>	Q_Data<(0, 0, 0, 0, 70, 43, 40, 67, 11, 0, 34, 40, 0, 0, 0, 0, 30, 40, 14, 30, 84, 87, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 59, 49, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 63, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5612187906668371, y=-0.8230598577642521, z=0.08007820047361504, w=-0.03454593099700161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=0.0, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.16, z=-0.14)>	COMP<126>
[1740780410.0152678]	Q_Header<(2621443, 56973, 257, 173, 250, 8, 58, 205, 29)>	Q_Data<(0, 0, 0, 69, 64, 83, 84, 70, 29, 0, 82, 48, 0, 0, 0, 0, 26, 28, 26, 20, 39, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616668702921437, y=-0.8227852001236793, z=0.07983702090220864, w=-0.034364099975491946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.005555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.05)>	COMP<126>
[1740780410.0269496]	Q_Header<(2621443, 56974, 257, 173, 250, 8, 58, 206, 33)>	Q_Data<(0, 0, 0, 79, 75, 83, 21, 69, 0, 19, 76, 19, 0, 0, 0, 0, 35, 25, 15, 0, 17, 13, 18, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5616668702921437, y=-0.8227852001236793, z=0.07983702090220864, w=-0.034364099975491946)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.005555555555555556, z=-0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.15, z=-0.05)>	COMP<126>
