[1740780630.4666274]	Q_Header<(2621443, 13482, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 57, 56, 0, 84, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 24, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4533659350667048, y=-0.8870786887802219, z=0.08569275347787474, w=-0.014404195029044472)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.015555555555555555, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.15, z=-0.14)>	COMP<172>
[1740780632.4168553]	Q_Header<(2621443, 13677, 257, 173, 250, 8, 58, 195, 64)>	Q_Data<(0, 0, 62, 32, 0, 0, 0, 31, 81, 82, 0, 0, 0, 0, 0, 0, 66, 64, 42, 42, 41, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33, 80, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 220, 184, 253, 253, 253, 217, 253, 225, 253, 253, 253, 253, 253, 88, 238, 253, 253, 253, 253, 212, 222, 163, 80, 0, 0, 127, 202, 103, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524439370152839, y=-0.8873101249599619, z=0.08819391460772767, w=-0.014037785716108904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.13)>	COMP<169>
[1740780632.4268153]	Q_Header<(2621443, 13678, 257, 173, 250, 8, 58, 196, 64)>	Q_Data<(0, 0, 62, 58, 0, 17, 26, 74, 79, 76, 0, 0, 0, 0, 0, 0, 71, 54, 13, 24, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 253, 253, 253, 253, 82, 253, 253, 253, 253, 253, 252, 106, 102, 197, 212, 199, 185, 253, 253, 228, 253, 229, 253, 253, 0, 204, 253, 253, 253, 253, 153, 118, 0, 56, 26, 0, 98, 170, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524439370152839, y=-0.8873101249599619, z=0.08819391460772767, w=-0.014037785716108904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.13)>	COMP<169>
[1740780632.4369757]	Q_Header<(2621443, 13679, 257, 173, 250, 8, 58, 197, 79)>	Q_Data<(0, 0, 62, 53, 0, 63, 70, 86, 80, 76, 72, 0, 0, 0, 0, 0, 69, 57, 47, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 143, 253, 253, 253, 220, 214, 200, 253, 253, 253, 253, 230, 42, 124, 45, 122, 90, 96, 250, 253, 68, 190, 253, 253, 240, 71, 117, 224, 211, 176, 146, 82, 54, 0, 0, 0, 0, 49, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524439370152839, y=-0.8873101249599619, z=0.08819391460772767, w=-0.014037785716108904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=0.13)>	COMP<169>
[1740780632.4469314]	Q_Header<(2621443, 13680, 257, 173, 250, 8, 58, 198, 89)>	Q_Data<(0, 0, 62, 19, 65, 84, 74, 72, 0, 79, 91, 94, 0, 0, 0, 0, 53, 61, 80, 40, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 18, 122, 253, 191, 253, 215, 194, 181, 253, 253, 158, 198, 130, 44, 167, 144, 76, 33, 0, 139, 155, 0, 148, 253, 253, 118, 127, 0, 69, 17, 90, 65, 29, 32, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524473373741782, y=-0.8872557592618951, z=0.08868285190944031, w=-0.014282028456165885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.008888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.18)>	COMP<169>
[1740780632.4569283]	Q_Header<(2621443, 13681, 257, 173, 250, 8, 58, 199, 79)>	Q_Data<(0, 0, 0, 78, 70, 84, 81, 18, 0, 91, 79, 111, 0, 0, 0, 0, 47, 82, 124, 73, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 24, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 198, 147, 253, 196, 119, 160, 196, 165, 131, 94, 44, 104, 136, 132, 40, 3, 0, 36, 51, 0, 39, 183, 186, 83, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 147, 189, 71, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524473373741782, y=-0.8872557592618951, z=0.08868285190944031, w=-0.014282028456165885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.008888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.18)>	COMP<169>
[1740780632.4669242]	Q_Header<(2621443, 13682, 257, 173, 250, 8, 58, 200, 73)>	Q_Data<(0, 0, 0, 79, 64, 81, 0, 73, 20, 55, 72, 111, 0, 0, 0, 0, 44, 101, 158, 101, 41, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 116, 189, 122, 0, 91, 82, 122, 127, 55, 121, 62, 59, 63, 0, 0, 0, 17, 0, 0, 0, 73, 60, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 175, 224, 123, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524473373741782, y=-0.8872557592618951, z=0.08868285190944031, w=-0.014282028456165885)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.008888888888888889, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.06, z=0.18)>	COMP<169>
[1740780632.4769633]	Q_Header<(2621443, 13683, 257, 173, 250, 8, 58, 201, 62)>	Q_Data<(0, 0, 46, 0, 61, 62, 39, 84, 65, 83, 51, 88, 0, 50, 0, 0, 43, 97, 153, 104, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 52, 52, 32, 0, 80, 25, 80, 75, 61, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 20, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 103, 169, 224, 131, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524612370856729, y=-0.8872219806120789, z=0.08892972108914413, w=-0.014404539586161986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.13)>	COMP<169>
[1740780632.4868016]	Q_Header<(2621443, 13684, 257, 173, 250, 8, 58, 202, 56)>	Q_Data<(0, 0, 77, 0, 39, 58, 82, 0, 84, 47, 0, 0, 62, 43, 0, 0, 41, 75, 115, 87, 27, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 30, 0, 29, 8, 64, 22, 38, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 89, 178, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524612370856729, y=-0.8872219806120789, z=0.08892972108914413, w=-0.014404539586161986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.13)>	COMP<169>
[1740780632.496841]	Q_Header<(2621443, 13685, 257, 173, 250, 8, 58, 203, 47)>	Q_Data<(0, 0, 76, 0, 58, 76, 0, 0, 91, 76, 0, 0, 64, 0, 0, 0, 34, 49, 70, 57, 22, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 108, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524612370856729, y=-0.8872219806120789, z=0.08892972108914413, w=-0.014404539586161986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.13)>	COMP<169>
[1740780632.506759]	Q_Header<(2621443, 13686, 257, 173, 250, 8, 58, 204, 29)>	Q_Data<(0, 0, 0, 0, 69, 84, 0, 0, 90, 74, 0, 0, 0, 0, 0, 0, 20, 13, 30, 21, 25, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524612370856729, y=-0.8872219806120789, z=0.08892972108914413, w=-0.014404539586161986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.13)>	COMP<169>
[1740780632.5165286]	Q_Header<(2621443, 13687, 257, 173, 250, 8, 58, 205, 24)>	Q_Data<(0, 0, 0, 0, 69, 82, 87, 0, 21, 47, 0, 0, 0, 0, 0, 0, 75, 55, 23, 44, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524555229886971, y=-0.8872107759562528, z=0.08905066883050171, w=-0.014526428500109257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.06)>	COMP<170>
[1740780632.5267596]	Q_Header<(2621443, 13688, 257, 173, 250, 8, 58, 206, 37)>	Q_Data<(0, 0, 0, 59, 59, 60, 83, 0, 91, 20, 0, 0, 0, 0, 0, 0, 105, 81, 52, 88, 72, 21, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524555229886971, y=-0.8872107759562528, z=0.08905066883050171, w=-0.014526428500109257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.06)>	COMP<170>
[1740780632.5367875]	Q_Header<(2621443, 13689, 257, 173, 250, 8, 58, 207, 29)>	Q_Data<(0, 0, 0, 79, 60, 44, 11, 59, 91, 0, 0, 0, 0, 0, 0, 0, 93, 77, 79, 110, 99, 54, 0, 35, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524555229886971, y=-0.8872107759562528, z=0.08905066883050171, w=-0.014526428500109257)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.01, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.06)>	COMP<170>
[1740780632.546757]	Q_Header<(2621443, 13690, 257, 173, 250, 8, 58, 208, 28)>	Q_Data<(0, 0, 0, 79, 60, 44, 58, 72, 91, 0, 0, 0, 0, 0, 0, 0, 66, 33, 95, 140, 163, 81, 22, 68, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524604381104219, y=-0.8872204139178596, z=0.08892956405326922, w=-0.014526586303828465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.03)>	COMP<170>
[1740780632.556695]	Q_Header<(2621443, 13691, 257, 173, 250, 8, 58, 209, 24)>	Q_Data<(0, 0, 0, 44, 60, 37, 28, 73, 48, 0, 0, 0, 0, 0, 0, 0, 74, 72, 105, 170, 185, 72, 51, 78, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524604381104219, y=-0.8872204139178596, z=0.08892956405326922, w=-0.014526586303828465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.03)>	COMP<170>
[1740780632.5666773]	Q_Header<(2621443, 13692, 257, 173, 250, 8, 58, 210, 28)>	Q_Data<(0, 0, 0, 80, 73, 85, 0, 75, 0, 0, 0, 0, 0, 0, 0, 19, 99, 87, 113, 170, 174, 5, 69, 77, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4524604381104219, y=-0.8872204139178596, z=0.08892956405326922, w=-0.014526586303828465)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.17, z=-0.03)>	COMP<170>
[1740780632.5767598]	Q_Header<(2621443, 13693, 257, 173, 250, 8, 58, 211, 23)>	Q_Data<(0, 0, 0, 78, 78, 13, 66, 70, 0, 0, 0, 0, 0, 0, 0, 0, 121, 77, 113, 141, 149, 50, 71, 60, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4523486583160827, y=-0.8873016389071507, z=0.08868743766472381, w=-0.014526916837029778)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=-0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.12)>	COMP<172>
