[1740779828.040874]	Q_Header<(2621443, 64304, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 192, 115, 185, 253, 253, 253, 253, 253, 215, 83, 121, 181, 202, 253, 253, 253, 253, 215, 103, 36, 28, 0, 0, 0, 0, 73, 228, 253, 180, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.49402329829024033, y=-0.86475439710602, z=0.0662237804107871, w=0.06127988528334585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.0, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=0.0)>	COMP<190>
[1740779829.951053]	Q_Header<(2621443, 64495, 257, 173, 250, 8, 58, 191, 80)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 10, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 108, 186, 253, 253, 253, 253, 253, 253, 215, 253, 253, 160, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 104, 212, 247, 253, 253, 253, 253, 253, 253, 253, 253, 190, 22, 108, 193, 253, 253, 253, 68, 0, 0, 0, 0, 0, 0, 86, 226, 253, 253, 136, 166, 143, 217, 253, 253, 181, 246, 253, 253, 0, 113, 0, 0, 0, 101, 0, 237, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 103, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5012811668517082, y=-0.8606557571868911, z=0.06512443748091716, w=0.0612181919337956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.2, z=-0.22)>	COMP<195>
[1740779829.9611008]	Q_Header<(2621443, 64496, 257, 173, 250, 8, 58, 192, 83)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 126, 143, 244, 226, 253, 253, 253, 209, 253, 244, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 75, 253, 100, 253, 253, 253, 253, 32, 34, 74, 130, 0, 0, 49, 41, 253, 253, 253, 253, 253, 253, 239, 253, 253, 252, 224, 218, 253, 107, 253, 162, 0, 94, 201, 125, 253, 253, 0, 0, 68, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5012811668517082, y=-0.8606557571868911, z=0.06512443748091716, w=0.0612181919337956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.2, z=-0.22)>	COMP<195>
[1740779829.971099]	Q_Header<(2621443, 64497, 257, 173, 250, 8, 58, 193, 90)>	Q_Data<(0, 0, 13, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 58, 73, 200, 253, 253, 253, 98, 145, 206, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 98, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 253, 253, 253, 253, 253, 221, 181, 200, 0, 0, 0, 35, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 236, 142, 225, 241, 201, 77, 215, 253, 104, 253, 253, 0, 0, 54, 0, 0, 0, 0, 0, 0, 148, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 113, 0, 0, 0, 154, 55, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5012811668517082, y=-0.8606557571868911, z=0.06512443748091716, w=0.0612181919337956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.2, z=-0.22)>	COMP<195>
[1740779829.981155]	Q_Header<(2621443, 64498, 257, 173, 250, 8, 58, 194, 93)>	Q_Data<(0, 0, 45, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 17, 24, 3, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 123, 185, 253, 217, 59, 57, 129, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 41, 56, 36, 0, 0, 0, 0, 0, 0, 0, 51, 118, 94, 108, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 253, 253, 253, 253, 253, 253, 253, 163, 0, 139, 253, 217, 120, 253, 253, 253, 253, 253, 253, 175, 253, 174, 129, 253, 25, 182, 121, 107, 183, 232, 253, 0, 169, 206, 32, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 165, 60, 0, 0, 81, 49, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5015283040155192, y=-0.8605388290513332, z=0.06488068482031117, w=0.06109648683455454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.1)>	COMP<192>
[1740779829.9911056]	Q_Header<(2621443, 64499, 257, 173, 250, 8, 58, 195, 97)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 8, 0, 0, 0, 31, 8, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 65, 117, 76, 44, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 45, 63, 0, 0, 76, 50, 89, 115, 124, 85, 54, 0, 166, 104, 253, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 55, 253, 253, 253, 253, 253, 253, 253, 0, 0, 253, 253, 253, 41, 134, 253, 253, 253, 253, 253, 0, 72, 0, 174, 253, 253, 168, 177, 151, 231, 189, 220, 0, 0, 0, 60, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 166, 74, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5015283040155192, y=-0.8605388290513332, z=0.06488068482031117, w=0.06109648683455454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.1)>	COMP<192>
[1740779830.0010452]	Q_Header<(2621443, 64500, 257, 173, 250, 8, 58, 196, 98)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 27, 0, 15, 0, 0, 0, 0, 0, 13, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 65, 0, 0, 0, 137, 133, 0, 235, 253, 237, 163, 168, 0, 250, 167, 253, 253, 253, 182, 239, 253, 253, 253, 253, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 54, 128, 253, 253, 253, 253, 253, 253, 180, 0, 0, 253, 253, 253, 91, 80, 99, 253, 154, 186, 122, 0, 0, 91, 147, 253, 253, 253, 203, 172, 226, 107, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 228, 115, 0, 0, 0, 71, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5015283040155192, y=-0.8605388290513332, z=0.06488068482031117, w=0.06109648683455454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.1)>	COMP<192>
[1740779830.011202]	Q_Header<(2621443, 64501, 257, 173, 250, 8, 58, 197, 93)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 12, 11, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 100, 94, 203, 253, 253, 188, 253, 253, 253, 238, 253, 137, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 217, 215, 227, 253, 253, 204, 0, 0, 50, 253, 253, 253, 75, 0, 0, 33, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 173, 146, 170, 0, 0, 0, 0, 0, 0, 53, 30, 0, 0, 0, 0, 0, 49, 0, 108, 0, 50, 119, 186, 65, 0, 0, 0, 157, 55, 81, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5018492558674175, y=-0.8603827670526778, z=0.06463857479489116, w=0.06091529522691348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.16)>	COMP<191>
[1740779830.0210347]	Q_Header<(2621443, 64502, 257, 173, 250, 8, 58, 198, 79)>	Q_Data<(0, 0, 42, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 6, 9, 26, 0, 8, 23, 19, 22, 18, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 239, 53, 186, 0, 114, 184, 0, 0, 0, 75, 154, 253, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 253, 222, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 133, 68, 0, 7, 79, 0, 0, 0, 0, 135, 110, 154, 105, 253, 113, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5018492558674175, y=-0.8603827670526778, z=0.06463857479489116, w=0.06091529522691348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.16)>	COMP<191>
[1740779830.031031]	Q_Header<(2621443, 64503, 257, 173, 250, 8, 58, 199, 81)>	Q_Data<(0, 0, 54, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 21, 20, 30, 32, 0, 0, 38, 6, 0, 0, 27, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 123, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 253, 72, 253, 202, 253, 253, 253, 211, 253, 194, 253, 253, 253, 100, 135, 0, 166, 25, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 101, 229, 175, 147, 253, 170, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5018492558674175, y=-0.8603827670526778, z=0.06463857479489116, w=0.06091529522691348)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.008888888888888889, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=-0.16)>	COMP<191>
[1740779830.0411465]	Q_Header<(2621443, 64504, 257, 173, 250, 8, 58, 200, 80)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 11, 14, 0, 0, 13, 0, 0, 0, 40, 22, 0, 23, 34, 9, 0, 0, 38, 27, 0, 0, 25, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 101, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 45, 134, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 251, 102, 0, 220, 253, 208, 91, 0, 0, 115, 0, 0, 0, 0, 0, 0, 56, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 253, 172, 0, 253, 104, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5020638322297675, y=-0.8602710570482096, z=0.06463476760653096, w=0.06072860601369057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.23)>	COMP<191>
[1740779830.0511527]	Q_Header<(2621443, 64505, 257, 173, 250, 8, 58, 201, 92)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 23, 18, 0, 0, 28, 0, 6, 15, 37, 11, 16, 28, 19, 30, 0, 0, 62, 48, 25, 0, 0, 22, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 152, 202, 69, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 253, 224, 253, 253, 191, 217, 253, 227, 253, 253, 253, 253, 253, 163, 253, 253, 253, 253, 253, 253, 178, 0, 125, 171, 127, 67, 0, 0, 42, 0, 0, 0, 25, 43, 0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 82, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5020638322297675, y=-0.8602710570482096, z=0.06463476760653096, w=0.06072860601369057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.23)>	COMP<191>
[1740779830.061038]	Q_Header<(2621443, 64506, 257, 173, 250, 8, 58, 202, 87)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 11, 0, 14, 0, 24, 0, 37, 40, 45, 37, 11, 13, 53, 61, 44, 0, 62, 64, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 38, 253, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 209, 253, 253, 253, 253, 184, 64, 253, 253, 253, 253, 178, 253, 175, 198, 216, 231, 167, 117, 117, 0, 0, 0, 89, 52, 0, 82, 0, 0, 0, 0, 33, 178, 220, 232, 231, 113, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5020638322297675, y=-0.8602710570482096, z=0.06463476760653096, w=0.06072860601369057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.23)>	COMP<191>
[1740779830.071046]	Q_Header<(2621443, 64507, 257, 173, 250, 8, 58, 203, 83)>	Q_Data<(0, 0, 27, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 28, 0, 17, 0, 24, 0, 58, 67, 91, 79, 58, 95, 76, 108, 29, 52, 71, 35, 35, 37, 95, 82, 43, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 70, 55, 0, 0, 73, 253, 253, 253, 253, 253, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 99, 71, 210, 253, 253, 253, 253, 76, 58, 103, 60, 0, 0, 0, 0, 0, 0, 35, 52, 0, 0, 0, 0, 0, 0, 112, 253, 253, 253, 253, 202, 25, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5020638322297675, y=-0.8602710570482096, z=0.06463476760653096, w=0.06072860601369057)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.011111111111111112, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=-0.23)>	COMP<191>
[1740779830.0811732]	Q_Header<(2621443, 64508, 257, 173, 250, 8, 58, 204, 92)>	Q_Data<(0, 0, 33, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 33, 0, 13, 0, 23, 27, 63, 72, 137, 119, 105, 205, 184, 177, 115, 89, 188, 134, 96, 135, 213, 179, 157, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 60, 0, 0, 0, 0, 0, 0, 82, 65, 0, 0, 172, 253, 253, 150, 170, 198, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 60, 116, 122, 233, 253, 197, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 253, 0, 94, 29, 0, 81, 0, 122, 134, 198, 0, 0, 62, 110, 66, 129, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5022552294677556, y=-0.8601631970943102, z=0.06469687000070735, w=0.0606075395383985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.1)>	COMP<191>
[1740779830.0908656]	Q_Header<(2621443, 64509, 257, 173, 250, 8, 58, 205, 99)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 0, 0, 22, 20, 64, 105, 60, 158, 136, 119, 253, 231, 214, 182, 157, 253, 253, 209, 178, 253, 235, 253, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 68, 0, 0, 46, 0, 0, 0, 61, 0, 0, 116, 231, 253, 167, 227, 0, 131, 169, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 119, 41, 0, 0, 163, 20, 71, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 253, 253, 253, 253, 83, 139, 0, 0, 113, 0, 236, 253, 253, 221, 0, 96, 253, 247, 253, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5022552294677556, y=-0.8601631970943102, z=0.06469687000070735, w=0.0606075395383985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.1)>	COMP<191>
[1740779830.1011586]	Q_Header<(2621443, 64510, 257, 173, 250, 8, 58, 206, 100)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 0, 0, 36, 17, 50, 99, 123, 128, 102, 81, 216, 167, 235, 200, 253, 253, 253, 252, 154, 253, 228, 253, 253, 43, 30, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 53, 48, 0, 0, 0, 0, 0, 0, 159, 238, 253, 250, 253, 26, 113, 155, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 253, 143, 121, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 214, 239, 212, 253, 253, 208, 0, 138, 0, 0, 0, 0, 253, 253, 253, 253, 79, 0, 253, 253, 253, 253, 231, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5022552294677556, y=-0.8601631970943102, z=0.06469687000070735, w=0.0606075395383985)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=-0.1)>	COMP<191>
[1740779830.1111414]	Q_Header<(2621443, 64511, 257, 173, 250, 8, 58, 207, 96)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 15, 31, 33, 80, 90, 209, 243, 106, 170, 164, 222, 253, 253, 221, 253, 253, 253, 216, 172, 200, 162, 253, 210, 70, 32, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 29, 0, 0, 0, 0, 0, 0, 146, 205, 173, 213, 241, 41, 81, 121, 95, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 24, 210, 95, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 165, 249, 96, 186, 144, 0, 0, 0, 0, 0, 0, 0, 245, 185, 253, 238, 72, 0, 246, 207, 253, 253, 253, 44, 102, 0, 0, 0, 0, 21, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.5024464665757966, y=-0.8600550486539784, z=0.06481998876378717, w=0.06042541325437787)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0077777777777777776, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.15, z=-0.03)>	COMP<191>
