[1740780447.965278]	Q_Header<(2621443, 60768, 257, 173, 250, 8, 58, 0, 22)>	Q_Data<(0, 0, 63, 62, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7663610747506174, y=-0.6358672886868376, z=0.07116733140802962, w=-0.05743435579327262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0022222222222222222, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.04)>	COMP<169>
[1740780449.9655528]	Q_Header<(2621443, 60968, 257, 173, 250, 8, 58, 200, 81)>	Q_Data<(0, 0, 53, 0, 51, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 34, 0, 35, 88, 208, 253, 253, 253, 253, 253, 153, 253, 253, 177, 227, 253, 253, 253, 195, 191, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 253, 253, 253, 253, 219, 74, 0, 130, 123, 129, 181, 52, 0, 0, 0, 148, 202, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 140, 218, 133, 0, 242, 253, 67, 42, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7080271688416704, y=-0.699787197480151, z=0.08075171934289051, w=-0.04974501229361736)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.04555555555555556, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.02, z=0.05)>	COMP<161>
[1740780449.975597]	Q_Header<(2621443, 60969, 257, 173, 250, 8, 58, 201, 66)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 88, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 54, 87, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 72, 220, 253, 196, 250, 137, 196, 253, 239, 253, 253, 253, 253, 253, 253, 253, 210, 97, 183, 253, 253, 253, 253, 253, 253, 79, 34, 135, 51, 72, 0, 0, 0, 0, 0, 0, 86, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 133, 59, 0, 164, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.706355408370736, y=-0.7014115918946252, z=0.0812983153849322, w=-0.04974333861765746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03888888888888889, z=0.15555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.03)>	COMP<160>
[1740780449.9854624]	Q_Header<(2621443, 60970, 257, 173, 250, 8, 58, 202, 61)>	Q_Data<(0, 0, 57, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 117, 81, 34, 13, 0, 0, 0, 0, 0, 0, 0, 9, 11, 8, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 151, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 196, 253, 253, 0, 237, 132, 253, 253, 253, 253, 253, 175, 205, 253, 232, 106, 253, 253, 253, 253, 253, 253, 253, 166, 113, 196, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.706355408370736, y=-0.7014115918946252, z=0.0812983153849322, w=-0.04974333861765746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03888888888888889, z=0.15555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.03)>	COMP<160>
[1740780449.995241]	Q_Header<(2621443, 60971, 257, 173, 250, 8, 58, 203, 60)>	Q_Data<(0, 0, 77, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 110, 93, 63, 50, 0, 0, 0, 0, 0, 6, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 0, 21, 99, 227, 226, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 248, 253, 253, 173, 244, 164, 253, 253, 253, 253, 253, 253, 253, 221, 201, 96, 253, 253, 139, 0, 106, 183, 253, 143, 103, 185, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.706355408370736, y=-0.7014115918946252, z=0.0812983153849322, w=-0.04974333861765746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03888888888888889, z=0.15555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.03)>	COMP<160>
[1740780450.0054758]	Q_Header<(2621443, 60972, 257, 173, 250, 8, 58, 204, 65)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 0, 54, 80, 46, 0, 0, 0, 0, 0, 138, 79, 86, 87, 68, 19, 0, 0, 0, 0, 15, 0, 24, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 167, 253, 253, 200, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 185, 163, 253, 253, 253, 253, 253, 253, 253, 187, 115, 53, 171, 253, 0, 119, 0, 108, 160, 48, 0, 83, 0, 0, 0, 0, 0, 0, 0, 35, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.706355408370736, y=-0.7014115918946252, z=0.0812983153849322, w=-0.04974333861765746)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03888888888888889, z=0.15555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.03)>	COMP<160>
[1740780450.0157018]	Q_Header<(2621443, 60973, 257, 173, 250, 8, 58, 205, 84)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 61, 91, 79, 65, 0, 0, 0, 0, 0, 106, 82, 59, 103, 75, 30, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 22, 0, 12, 12, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 94, 187, 253, 253, 218, 253, 253, 253, 253, 253, 253, 137, 253, 253, 253, 253, 253, 253, 172, 253, 253, 150, 26, 136, 253, 208, 202, 253, 253, 253, 211, 162, 0, 71, 0, 99, 0, 79, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 45, 77, 0, 152, 21, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7041667449880477, y=-0.7035563898307381, z=0.081787591079482, w=-0.049682909804998766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03111111111111111, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<160>
[1740780450.0271049]	Q_Header<(2621443, 60974, 257, 173, 250, 8, 58, 206, 83)>	Q_Data<(0, 0, 0, 37, 0, 0, 47, 40, 91, 81, 77, 0, 0, 0, 54, 44, 57, 44, 35, 99, 61, 33, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 161, 234, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 215, 59, 75, 158, 123, 108, 79, 129, 113, 50, 253, 253, 253, 171, 115, 0, 63, 0, 0, 11, 63, 0, 0, 0, 0, 0, 43, 29, 0, 0, 0, 0, 97, 144, 0, 220, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7041667449880477, y=-0.7035563898307381, z=0.081787591079482, w=-0.049682909804998766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03111111111111111, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<160>
[1740780450.035532]	Q_Header<(2621443, 60975, 257, 173, 250, 8, 58, 207, 76)>	Q_Data<(0, 0, 0, 79, 59, 39, 77, 44, 91, 89, 0, 0, 0, 0, 0, 0, 106, 73, 44, 75, 27, 21, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 103, 141, 158, 233, 244, 125, 253, 253, 253, 243, 253, 253, 253, 253, 253, 253, 253, 163, 31, 75, 122, 142, 55, 0, 0, 75, 146, 253, 250, 118, 53, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 253, 253, 47, 253, 253, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7041667449880477, y=-0.7035563898307381, z=0.081787591079482, w=-0.049682909804998766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.03111111111111111, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=-0.04)>	COMP<160>
[1740780450.045589]	Q_Header<(2621443, 60976, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 17, 0, 76, 0, 82, 82, 77, 68, 0, 0, 0, 0, 0, 0, 116, 64, 13, 41, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 58, 82, 58, 119, 123, 35, 215, 253, 253, 177, 253, 253, 253, 253, 253, 253, 253, 181, 45, 78, 97, 108, 15, 0, 89, 103, 75, 135, 87, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 253, 253, 232, 253, 253, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7025091814399891, y=-0.7051947074159542, z=0.08196957694821072, w=-0.049621195874084374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.05)>	COMP<157>
[1740780450.055511]	Q_Header<(2621443, 60977, 257, 173, 250, 8, 58, 209, 73)>	Q_Data<(0, 0, 62, 0, 71, 18, 64, 89, 66, 14, 0, 0, 0, 0, 0, 0, 76, 95, 46, 23, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 22, 27, 0, 21, 0, 0, 117, 185, 158, 144, 253, 253, 253, 130, 253, 253, 253, 148, 0, 69, 49, 44, 22, 0, 80, 102, 56, 99, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 253, 145, 253, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7025091814399891, y=-0.7051947074159542, z=0.08196957694821072, w=-0.049621195874084374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.05)>	COMP<157>
[1740780450.0654535]	Q_Header<(2621443, 60978, 257, 173, 250, 8, 58, 210, 55)>	Q_Data<(0, 0, 60, 0, 45, 72, 74, 71, 86, 0, 0, 0, 0, 0, 0, 0, 72, 102, 69, 26, 42, 64, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 59, 0, 87, 247, 253, 253, 212, 253, 253, 253, 140, 18, 35, 0, 0, 0, 0, 0, 40, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 124, 141, 200, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7025091814399891, y=-0.7051947074159542, z=0.08196957694821072, w=-0.049621195874084374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.025555555555555557, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=-0.05)>	COMP<157>
[1740780450.0755665]	Q_Header<(2621443, 60979, 257, 173, 250, 8, 58, 211, 57)>	Q_Data<(0, 0, 57, 0, 29, 82, 72, 0, 91, 8, 27, 62, 0, 0, 0, 0, 31, 69, 84, 23, 84, 115, 56, 16, 0, 0, 0, 0, 0, 0, 12, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 109, 121, 204, 210, 144, 228, 214, 152, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 103, 82, 95, 165, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7008492222942431, y=-0.7068305184524626, z=0.08209023808985082, w=-0.04962034465951577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.11)>	COMP<162>
[1740780450.0854325]	Q_Header<(2621443, 60980, 257, 173, 250, 8, 58, 212, 53)>	Q_Data<(0, 0, 69, 0, 0, 68, 69, 44, 91, 77, 81, 77, 57, 0, 0, 0, 41, 81, 79, 30, 111, 149, 69, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 98, 134, 68, 139, 172, 144, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 124, 41, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7008492222942431, y=-0.7068305184524626, z=0.08209023808985082, w=-0.04962034465951577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.11)>	COMP<162>
[1740780450.095376]	Q_Header<(2621443, 60981, 257, 173, 250, 8, 58, 213, 45)>	Q_Data<(0, 0, 0, 33, 16, 84, 74, 64, 84, 47, 0, 0, 0, 0, 0, 0, 39, 62, 54, 32, 112, 146, 57, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 41, 81, 30, 70, 122, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 149, 52, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7008492222942431, y=-0.7068305184524626, z=0.08209023808985082, w=-0.04962034465951577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.11)>	COMP<162>
[1740780450.1054106]	Q_Header<(2621443, 60982, 257, 173, 250, 8, 58, 214, 50)>	Q_Data<(0, 0, 0, 78, 61, 73, 63, 0, 82, 56, 0, 0, 0, 0, 0, 0, 26, 25, 18, 26, 85, 109, 32, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 25, 0, 0, 63, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 26, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7008492222942431, y=-0.7068305184524626, z=0.08209023808985082, w=-0.04962034465951577)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.023333333333333334, z=0.15777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.11)>	COMP<162>
[1740780450.1154232]	Q_Header<(2621443, 60983, 257, 173, 250, 8, 58, 215, 38)>	Q_Data<(0, 0, 48, 0, 61, 70, 0, 0, 82, 26, 13, 0, 0, 0, 0, 0, 19, 0, 2, 4, 48, 56, 13, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 11, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6986647981484322, y=-0.708979671118388, z=0.08221381000313953, w=-0.04956021805682947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.09)>	COMP<162>
[1740780450.1253579]	Q_Header<(2621443, 60984, 257, 173, 250, 8, 58, 216, 32)>	Q_Data<(0, 0, 70, 0, 76, 35, 0, 55, 0, 86, 101, 15, 0, 0, 0, 0, 35, 6, 10, 0, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6986647981484322, y=-0.708979671118388, z=0.08221381000313953, w=-0.04956021805682947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.15666666666666668)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.09)>	COMP<162>
