[1740779698.0711517]	Q_Header<(2621443, 51304, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 172, 253, 246, 253, 203, 249, 253, 98, 0, 38, 28, 110, 184, 253, 253, 126, 126, 232, 136, 25, 0, 0, 114, 175, 181, 180, 210, 231, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7579991958970584, y=-0.6463653663378572, z=0.03625505454246338, w=0.07959022074641792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.016666666666666666, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.12)>	COMP<169>
[1740779699.9412363]	Q_Header<(2621443, 51491, 257, 173, 250, 8, 58, 187, 68)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 32, 0, 30, 5, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 19, 61, 106, 189, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 160, 253, 253, 137, 185, 67, 110, 16, 0, 0, 0, 0, 0, 59, 97, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 144, 0, 0, 41, 80, 210, 119, 0, 0, 0, 0, 175, 194, 153, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7525789454467845, y=-0.6519909404105881, z=0.04187097782453318, w=0.08233811820013887)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.06)>	COMP<165>
[1740779699.9500685]	Q_Header<(2621443, 51492, 257, 173, 250, 8, 58, 188, 66)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 31, 21, 21, 0, 15, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 37, 50, 36, 46, 68, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 218, 57, 0, 0, 0, 0, 44, 133, 62, 154, 82, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 191, 84, 0, 70, 0, 174, 0, 0, 0, 0, 62, 185, 167, 0, 0, 0, 0, 0, 25, 197, 223, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527083568234136, y=-0.6518141860620528, z=0.04205449706871002, w=0.08246099497797858)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.012222222222222223, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.06)>	COMP<164>
[1740779699.9601202]	Q_Header<(2621443, 51493, 257, 173, 250, 8, 58, 189, 78)>	Q_Data<(0, 0, 29, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 10, 35, 7, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 32, 56, 22, 12, 47, 64, 169, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 253, 217, 44, 0, 0, 0, 41, 61, 253, 247, 218, 75, 155, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 236, 177, 0, 47, 0, 68, 0, 0, 0, 0, 44, 159, 86, 117, 0, 0, 0, 0, 0, 239, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527083568234136, y=-0.6518141860620528, z=0.04205449706871002, w=0.08246099497797858)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.012222222222222223, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.06)>	COMP<164>
[1740779699.970112]	Q_Header<(2621443, 51494, 257, 173, 250, 8, 58, 190, 81)>	Q_Data<(0, 0, 20, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 21, 28, 0, 13, 0, 0, 12, 0, 0, 0, 11, 0, 6, 10, 0, 0, 20, 57, 2, 0, 22, 0, 78, 150, 199, 224, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 66, 0, 0, 107, 111, 253, 253, 181, 81, 232, 100, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 157, 0, 0, 0, 81, 0, 0, 0, 0, 0, 129, 233, 130, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7527083568234136, y=-0.6518141860620528, z=0.04205449706871002, w=0.08246099497797858)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.012222222222222223, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.14, z=-0.06)>	COMP<164>
[1740779699.9800901]	Q_Header<(2621443, 51495, 257, 173, 250, 8, 58, 191, 67)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 0, 0, 5, 0, 0, 0, 12, 17, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 23, 64, 69, 138, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 253, 253, 119, 89, 58, 0, 106, 209, 253, 253, 54, 253, 240, 127, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7528899700240449, y=-0.6515687417921913, z=0.042603745364960144, w=0.08246083092845437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.017777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.12)>	COMP<164>
[1740779699.9899704]	Q_Header<(2621443, 51496, 257, 173, 250, 8, 58, 192, 63)>	Q_Data<(0, 0, 8, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 29, 23, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 33, 36, 76, 111, 209, 134, 253, 253, 253, 253, 253, 223, 253, 253, 253, 111, 210, 155, 37, 104, 133, 171, 253, 253, 120, 253, 197, 125, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 175, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7528899700240449, y=-0.6515687417921913, z=0.042603745364960144, w=0.08246083092845437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.017777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.12)>	COMP<164>
[1740779699.9999287]	Q_Header<(2621443, 51497, 257, 173, 250, 8, 58, 193, 54)>	Q_Data<(0, 0, 50, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 19, 0, 10, 9, 30, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 36, 107, 127, 231, 253, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 41, 193, 253, 253, 253, 253, 250, 253, 107, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 17, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7528899700240449, y=-0.6515687417921913, z=0.042603745364960144, w=0.08246083092845437)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.017777777777777778, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.12, z=-0.12)>	COMP<164>
[1740779700.0100203]	Q_Header<(2621443, 51498, 257, 173, 250, 8, 58, 194, 56)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 17, 0, 5, 4, 32, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 10, 0, 16, 0, 0, 0, 0, 63, 93, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 137, 214, 253, 253, 253, 253, 253, 253, 32, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 253, 214, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 114, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7530510733113498, y=-0.6513665954270323, z=0.042968710942712776, w=0.08239738604071342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.07)>	COMP<170>
[1740779700.0200036]	Q_Header<(2621443, 51499, 257, 173, 250, 8, 58, 195, 55)>	Q_Data<(0, 0, 30, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 23, 0, 0, 9, 20, 20, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 37, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 51, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 220, 253, 253, 239, 253, 253, 219, 44, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 164, 0, 44)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7530510733113498, y=-0.6513665954270323, z=0.042968710942712776, w=0.08239738604071342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.07)>	COMP<170>
[1740779700.0298874]	Q_Header<(2621443, 51500, 257, 173, 250, 8, 58, 196, 41)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 26, 0, 7, 0, 0, 23, 23, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 106, 169, 204, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7530510733113498, y=-0.6513665954270323, z=0.042968710942712776, w=0.08239738604071342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.07)>	COMP<170>
[1740779700.039951]	Q_Header<(2621443, 51501, 257, 173, 250, 8, 58, 197, 52)>	Q_Data<(0, 0, 53, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 17, 3, 15, 0, 10, 7, 17, 22, 17, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 47, 82, 37, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 107, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7530510733113498, y=-0.6513665954270323, z=0.042968710942712776, w=0.08239738604071342)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.023333333333333334, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.07)>	COMP<170>
[1740779700.0503182]	Q_Header<(2621443, 51502, 257, 173, 250, 8, 58, 198, 70)>	Q_Data<(0, 0, 68, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 19, 21, 18, 0, 12, 0, 23, 0, 10, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 89, 191, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 56, 0, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 68, 56, 0, 0, 0, 91, 0, 96, 34, 0, 210, 229, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532215687174424, y=-0.6511725886594597, z=0.04327316199827134, w=0.08221290438881734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.04)>	COMP<170>
[1740779700.0600493]	Q_Header<(2621443, 51503, 257, 173, 250, 8, 58, 199, 76)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 16, 0, 15, 6, 23, 0, 21, 16, 15, 0, 0, 12, 6, 20, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 58, 96, 130, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 118, 160, 149, 61, 58, 253, 240, 135, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 73, 61, 253, 253, 253, 203, 253, 97, 208, 0, 253, 253, 162, 253, 253, 253, 253, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532215687174424, y=-0.6511725886594597, z=0.04327316199827134, w=0.08221290438881734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.04)>	COMP<170>
[1740779700.071708]	Q_Header<(2621443, 51504, 257, 173, 250, 8, 58, 200, 87)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 24, 6, 0, 0, 0, 16, 0, 17, 12, 4, 0, 0, 0, 11, 0, 0, 19, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 62, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 65, 211, 0, 224, 253, 253, 253, 228, 253, 193, 97, 0, 134, 168, 0, 0, 0, 0, 0, 0, 0, 90, 0, 189, 253, 253, 134, 253, 253, 253, 253, 253, 253, 253, 77, 253, 253, 253, 253, 253, 253, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7532215687174424, y=-0.6511725886594597, z=0.04327316199827134, w=0.08221290438881734)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=-0.01888888888888889, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.11, z=-0.04)>	COMP<170>
[1740779700.0801508]	Q_Header<(2621443, 51505, 257, 173, 250, 8, 58, 201, 79)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 21, 3, 0, 0, 0, 13, 11, 0, 0, 13, 0, 0, 12, 0, 19, 24, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 151, 121, 248, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 59, 131, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 37, 253, 253, 235, 62, 0, 36, 0, 0, 0, 182, 121, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 253, 253, 253, 253, 240, 253, 253, 134, 95, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7534256171257333, y=-0.6509465494690494, z=0.04357954395882806, w=0.08197104697017658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<165>
[1740779700.0901244]	Q_Header<(2621443, 51506, 257, 173, 250, 8, 58, 202, 92)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 17, 0, 0, 0, 16, 0, 12, 0, 0, 0, 0, 0, 10, 0, 37, 39, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 9, 98, 91, 150, 253, 253, 238, 198, 249, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 45, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 106, 253, 253, 253, 134, 0, 127, 119, 0, 0, 220, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 120, 253, 250, 253, 253, 253, 253, 119, 218, 0, 177, 253, 253, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7534256171257333, y=-0.6509465494690494, z=0.04357954395882806, w=0.08197104697017658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<165>
[1740779700.1000671]	Q_Header<(2621443, 51507, 257, 173, 250, 8, 58, 203, 81)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 12, 4, 7, 25, 0, 0, 0, 25, 0, 13, 0, 0, 0, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 156, 158, 95, 54, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 42, 119, 75, 130, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 253, 253, 253, 253, 215, 169, 163, 0, 0, 59, 91, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 194, 35, 0, 98, 0, 185, 253, 253, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7534256171257333, y=-0.6509465494690494, z=0.04357954395882806, w=0.08197104697017658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.021111111111111112, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.07)>	COMP<165>
