[1740780100.502837]	Q_Header<(2621443, 26018, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 172, 213, 220, 253, 253, 253, 253, 167, 90, 77, 38, 53, 85, 78, 50, 14, 0, 0, 51, 107, 128, 253, 240, 253, 159, 82, 41, 0, 0, 38, 150, 172, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.36009834157324505, y=-0.9286264859384615, z=0.08788840879075811, w=-0.016051841327756517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.016666666666666666, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.17, z=0.09)>	COMP<134>
[1740780102.362937]	Q_Header<(2621443, 26204, 257, 173, 250, 8, 58, 186, 45)>	Q_Data<(0, 0, 59, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 51, 128, 180, 212, 170, 234, 253, 253, 253, 253, 253, 253, 96, 253, 253, 253, 253, 202, 86, 0, 0, 0, 0, 0, 17, 199, 253, 122, 118, 71, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 32, 0, 21, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4101545005071852, y=-0.9077109719557825, z=0.08660851729459759, w=-0.01824943387673339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.022222222222222223, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.21, z=-0.41)>	COMP<138>
[1740780102.3737237]	Q_Header<(2621443, 26205, 257, 173, 250, 8, 58, 187, 47)>	Q_Data<(0, 0, 23, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65, 145, 186, 194, 253, 253, 253, 253, 253, 217, 253, 253, 253, 253, 253, 243, 221, 136, 41, 31, 4, 0, 26, 105, 253, 253, 232, 173, 71, 106, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4111463317377934, y=-0.9073174319005788, z=0.0860013630371958, w=-0.0183721861420837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.03111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.35)>	COMP<142>
[1740780102.3828511]	Q_Header<(2621443, 26206, 257, 173, 250, 8, 58, 188, 47)>	Q_Data<(0, 0, 18, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 32, 80, 131, 154, 253, 253, 253, 253, 253, 194, 253, 253, 217, 253, 253, 144, 223, 137, 63, 69, 26, 0, 56, 115, 253, 253, 253, 233, 197, 156, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4111463317377934, y=-0.9073174319005788, z=0.0860013630371958, w=-0.0183721861420837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.03111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.35)>	COMP<142>
[1740780102.3928428]	Q_Header<(2621443, 26207, 257, 173, 250, 8, 58, 189, 47)>	Q_Data<(0, 0, 31, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 43, 35, 71, 71, 188, 253, 253, 248, 234, 207, 253, 253, 253, 253, 253, 253, 253, 73, 126, 127, 39, 0, 90, 247, 253, 253, 253, 250, 253, 161, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 63, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4111463317377934, y=-0.9073174319005788, z=0.0860013630371958, w=-0.0183721861420837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.03111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.35)>	COMP<142>
[1740780102.4028406]	Q_Header<(2621443, 26208, 257, 173, 250, 8, 58, 190, 40)>	Q_Data<(0, 0, 7, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 34, 36, 35, 30, 73, 125, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 159, 132, 39, 11, 111, 253, 253, 253, 253, 253, 246, 146, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 30, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4111463317377934, y=-0.9073174319005788, z=0.0860013630371958, w=-0.0183721861420837)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.03111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.22, z=-0.35)>	COMP<142>
[1740780102.4129026]	Q_Header<(2621443, 26209, 257, 173, 250, 8, 58, 191, 43)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 21, 0, 58, 89, 195, 253, 253, 253, 253, 249, 253, 253, 253, 253, 253, 253, 253, 172, 101, 54, 14, 112, 253, 253, 253, 253, 253, 174, 129, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123438836182511, y=-0.9068391685612751, z=0.08520308785243909, w=-0.018859422740976847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.05444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.28)>	COMP<139>
[1740780102.4229248]	Q_Header<(2621443, 26210, 257, 173, 250, 8, 58, 192, 49)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 27, 27, 57, 93, 242, 253, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 64, 0, 0, 94, 237, 253, 253, 253, 253, 131, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123438836182511, y=-0.9068391685612751, z=0.08520308785243909, w=-0.018859422740976847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.05444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.28)>	COMP<139>
[1740780102.4328284]	Q_Header<(2621443, 26211, 257, 173, 250, 8, 58, 193, 40)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 0, 0, 0, 0, 28, 31, 167, 205, 166, 249, 253, 201, 253, 253, 253, 253, 199, 230, 75, 102, 75, 16, 77, 134, 205, 198, 253, 253, 89, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4123438836182511, y=-0.9068391685612751, z=0.08520308785243909, w=-0.018859422740976847)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.05444444444444444, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.19, z=-0.28)>	COMP<139>
[1740780102.443251]	Q_Header<(2621443, 26212, 257, 173, 250, 8, 58, 194, 41)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 16, 0, 0, 83, 109, 107, 187, 253, 253, 139, 253, 253, 253, 253, 197, 154, 216, 161, 38, 126, 217, 253, 229, 213, 212, 171, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41314936519618256, y=-0.9064993901453248, z=0.0847783229808683, w=-0.019470327596038152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.2)>	COMP<139>
[1740780102.4528804]	Q_Header<(2621443, 26213, 257, 173, 250, 8, 58, 195, 42)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 18, 0, 0, 13, 0, 0, 21, 42, 59, 142, 253, 253, 253, 238, 253, 253, 231, 241, 253, 253, 249, 184, 131, 207, 253, 253, 46, 221, 218, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41314936519618256, y=-0.9064993901453248, z=0.0847783229808683, w=-0.019470327596038152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.2)>	COMP<139>
[1740780102.4629326]	Q_Header<(2621443, 26214, 257, 173, 250, 8, 58, 196, 41)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 16, 0, 0, 0, 0, 0, 12, 0, 0, 94, 217, 253, 253, 218, 253, 253, 237, 253, 253, 253, 253, 253, 253, 252, 136, 243, 164, 253, 241, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.41314936519618256, y=-0.9064993901453248, z=0.0847783229808683, w=-0.019470327596038152)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.16, z=-0.2)>	COMP<139>
[1740780102.4737074]	Q_Header<(2621443, 26215, 257, 173, 250, 8, 58, 197, 40)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 7, 5, 0, 36, 17, 0, 44, 137, 242, 253, 253, 253, 253, 253, 253, 226, 253, 253, 253, 253, 253, 208, 230, 253, 253, 239, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4138744762102721, y=-0.9061781961796064, z=0.08453268685315247, w=-0.020080327779557518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.057777777777777775, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=0.03)>	COMP<137>
[1740780102.4830797]	Q_Header<(2621443, 26216, 257, 173, 250, 8, 58, 198, 42)>	Q_Data<(0, 0, 22, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 21, 40, 34, 13, 0, 51, 133, 253, 233, 209, 253, 253, 135, 230, 253, 253, 242, 253, 253, 111, 235, 253, 253, 250, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4138744762102721, y=-0.9061781961796064, z=0.08453268685315247, w=-0.020080327779557518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.057777777777777775, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=0.03)>	COMP<137>
[1740780102.4929037]	Q_Header<(2621443, 26217, 257, 173, 250, 8, 58, 199, 59)>	Q_Data<(0, 0, 51, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 14, 0, 0, 0, 22, 2, 0, 24, 13, 0, 29, 46, 169, 166, 147, 253, 253, 253, 253, 114, 253, 223, 253, 253, 253, 234, 253, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4138744762102721, y=-0.9061781961796064, z=0.08453268685315247, w=-0.020080327779557518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.057777777777777775, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=0.03)>	COMP<137>
[1740780102.5029545]	Q_Header<(2621443, 26218, 257, 173, 250, 8, 58, 200, 67)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 23, 20, 0, 0, 0, 21, 0, 7, 29, 0, 0, 29, 34, 70, 88, 101, 190, 225, 253, 253, 229, 200, 116, 86, 253, 253, 193, 233, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 68, 29, 49, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 187, 181, 220, 42, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4138744762102721, y=-0.9061781961796064, z=0.08453268685315247, w=-0.020080327779557518)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.057777777777777775, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.13, z=0.03)>	COMP<137>
[1740780102.5130808]	Q_Header<(2621443, 26219, 257, 173, 250, 8, 58, 201, 80)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 11, 21, 26, 0, 7, 35, 0, 0, 0, 45, 54, 22, 52, 104, 138, 194, 253, 251, 153, 253, 187, 253, 253, 118, 182, 253, 253, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 77, 133, 209, 84, 0, 0, 0, 0, 55, 33, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 181, 0, 104, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4147402144279549, y=-0.9057755382061591, z=0.08435187289763557, w=-0.02111848626814899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.11, z=0.1)>	COMP<138>
[1740780102.5231068]	Q_Header<(2621443, 26220, 257, 173, 250, 8, 58, 202, 97)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 31, 33, 0, 0, 3, 20, 0, 0, 19, 35, 0, 0, 59, 68, 134, 210, 194, 189, 253, 253, 210, 253, 144, 189, 253, 253, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 17, 0, 0, 46, 0, 30, 0, 0, 0, 49, 61, 0, 84, 0, 57, 41, 47, 172, 249, 253, 170, 115, 25, 61, 0, 177, 205, 240, 253, 141, 88, 156, 0, 0, 0, 0, 0, 0, 46, 253, 253, 253, 253, 253, 219, 0, 104, 0, 0, 0, 0, 0, 0, 36, 130, 105, 0, 120, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4147402144279549, y=-0.9057755382061591, z=0.08435187289763557, w=-0.02111848626814899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.11, z=0.1)>	COMP<138>
