[1740780125.5030851]	Q_Header<(2621443, 28518, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 107, 177, 116, 165, 253, 253, 253, 175, 253, 103, 90, 253, 253, 253, 253, 217, 253, 253, 253, 158, 113, 70, 184, 241, 157, 253, 188, 88, 7, 0, 0, 19, 47, 0, 0, 0, 0, 15, 89, 87, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19573512102214843, y=-0.9764173576901561, z=0.0910623013922811, w=-0.002136179992446272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<100>
[1740780127.3845975]	Q_Header<(2621443, 28706, 257, 173, 250, 8, 58, 188, 79)>	Q_Data<(0, 0, 19, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 0, 10, 0, 0, 0, 13, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 51, 0, 9, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 252, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 230, 89, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 34, 151, 223, 94, 83, 130, 163, 104, 0, 0, 0, 0, 0, 82, 0, 81, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 84, 0, 0, 0, 0, 0, 0, 0, 0, 29, 121, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1944014352388431, y=-0.9770121738989518, z=0.0874653867181357, w=-0.002258352622868821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.18, z=-0.06)>	COMP<193>
[1740780127.3931406]	Q_Header<(2621443, 28707, 257, 173, 250, 8, 58, 189, 78)>	Q_Data<(0, 0, 36, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 9, 0, 14, 0, 13, 0, 0, 0, 15, 0, 25, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 91, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 62, 176, 253, 108, 117, 52, 96, 70, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 253, 253, 226, 155, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1944014352388431, y=-0.9770121738989518, z=0.0874653867181357, w=-0.002258352622868821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.18, z=-0.06)>	COMP<193>
[1740780127.4031332]	Q_Header<(2621443, 28708, 257, 173, 250, 8, 58, 190, 71)>	Q_Data<(0, 0, 27, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 9, 0, 16, 0, 0, 0, 10, 8, 25, 0, 16, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 84, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 141, 218, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 166, 66, 94, 197, 253, 70, 113, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 202, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1944014352388431, y=-0.9770121738989518, z=0.0874653867181357, w=-0.002258352622868821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.04111111111111111, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.18, z=-0.06)>	COMP<193>
[1740780127.4131851]	Q_Header<(2621443, 28709, 257, 173, 250, 8, 58, 191, 64)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 0, 0, 20, 0, 9, 0, 23, 22, 16, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 59, 85, 166, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 207, 194, 112, 48, 175, 253, 58, 59, 0, 79, 102, 0, 0, 0, 0, 0, 214, 239, 104, 195, 123, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19457744147387154, y=-0.9769765074254271, z=0.08746219373653008, w=-0.0026244761553878533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.04)>	COMP<195>
[1740780127.425244]	Q_Header<(2621443, 28710, 257, 173, 250, 8, 58, 192, 84)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 17, 10, 18, 18, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 196, 249, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 225, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 54, 130, 68, 0, 89, 148, 0, 0, 0, 66, 152, 45, 0, 0, 0, 0, 253, 253, 253, 253, 253, 79, 164, 138, 153, 16, 81, 0, 0, 0, 0, 0, 12, 0, 0, 27, 0, 82, 115, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19457744147387154, y=-0.9769765074254271, z=0.08746219373653008, w=-0.0026244761553878533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.04)>	COMP<195>
[1740780127.4331782]	Q_Header<(2621443, 28711, 257, 173, 250, 8, 58, 193, 74)>	Q_Data<(0, 0, 26, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 24, 21, 10, 0, 12, 27, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 46, 13, 78, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 142, 237, 253, 253, 253, 160, 253, 253, 243, 253, 253, 253, 78, 0, 0, 0, 0, 62, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 108, 190, 215, 253, 147, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19457744147387154, y=-0.9769765074254271, z=0.08746219373653008, w=-0.0026244761553878533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.18, z=0.04)>	COMP<195>
[1740780127.4432433]	Q_Header<(2621443, 28712, 257, 173, 250, 8, 58, 194, 76)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 32, 23, 24, 6, 0, 21, 0, 25, 0, 0, 0, 11, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 70, 51, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 253, 223, 136, 154, 212, 228, 219, 236, 233, 253, 39, 147, 180, 70, 0, 0, 0, 0, 0, 66, 42, 0, 38, 0, 0, 0, 0, 0, 0, 0, 97, 253, 253, 253, 253, 151, 149, 186, 253, 137, 126, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19481956886469579, y=-0.9769053945013536, z=0.08770542620882452, w=-0.0029906512764317334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.2, z=-0.02)>	COMP<196>
[1740780127.4548383]	Q_Header<(2621443, 28713, 257, 173, 250, 8, 58, 195, 62)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 25, 17, 21, 5, 6, 0, 0, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 64, 83, 88, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 110, 111, 160, 159, 173, 132, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 253, 253, 253, 235, 135, 54, 51, 136, 0, 48, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 44, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19481956886469579, y=-0.9769053945013536, z=0.08770542620882452, w=-0.0029906512764317334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.2, z=-0.02)>	COMP<196>
[1740780127.4631314]	Q_Header<(2621443, 28714, 257, 173, 250, 8, 58, 196, 74)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 10, 9, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 62, 10, 0, 151, 199, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 110, 149, 100, 112, 43, 96, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 240, 102, 253, 186, 60, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 77, 0, 0, 0, 0, 107, 138, 152, 0, 0, 0, 161, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 84, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19481956886469579, y=-0.9769053945013536, z=0.08770542620882452, w=-0.0029906512764317334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.2, z=-0.02)>	COMP<196>
[1740780127.47302]	Q_Header<(2621443, 28715, 257, 173, 250, 8, 58, 197, 90)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 0, 5, 0, 14, 0, 19, 24, 0, 5, 18, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 48, 103, 90, 82, 247, 253, 253, 253, 208, 211, 163, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 223, 139, 127, 83, 105, 46, 67, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 253, 253, 0, 129, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 132, 117, 0, 0, 0, 55, 136, 160, 190, 63, 59, 108, 221, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 104, 87, 0, 42, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19481956886469579, y=-0.9769053945013536, z=0.08770542620882452, w=-0.0029906512764317334)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.022222222222222223, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.2, z=-0.02)>	COMP<196>
[1740780127.494201]	Q_Header<(2621443, 28716, 257, 173, 250, 8, 58, 198, 101)>	Q_Data<(0, 0, 27, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 17, 0, 12, 21, 0, 14, 37, 10, 33, 23, 0, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 65, 77, 104, 74, 0, 0, 48, 104, 84, 142, 253, 253, 253, 253, 253, 177, 53, 0, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 140, 135, 130, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 253, 253, 87, 253, 135, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 36, 0, 0, 17, 53, 85, 121, 152, 0, 0, 175, 238, 0, 37, 0, 0, 0, 0, 0, 0, 21, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 104, 253, 0, 136, 0, 63, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19507024297308528, y=-0.9768160727600929, z=0.08813561666243278, w=-0.003173858771777357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.013333333333333334, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.03)>	COMP<196>
[1740780127.4957476]	Q_Header<(2621443, 28717, 257, 173, 250, 8, 58, 199, 111)>	Q_Data<(0, 0, 20, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36, 17, 0, 17, 15, 2, 31, 37, 18, 25, 35, 13, 0, 22, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 47, 89, 111, 125, 148, 121, 27, 0, 0, 83, 63, 200, 253, 253, 253, 253, 253, 125, 0, 64, 152, 253, 253, 175, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 157, 200, 78, 0, 76, 0, 0, 51, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 253, 253, 146, 208, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 46, 0, 0, 63, 0, 0, 72, 212, 0, 0, 0, 68, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 136, 253, 0, 155, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19507024297308528, y=-0.9768160727600929, z=0.08813561666243278, w=-0.003173858771777357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.013333333333333334, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.03)>	COMP<196>
[1740780127.5034306]	Q_Header<(2621443, 28718, 257, 173, 250, 8, 58, 200, 116)>	Q_Data<(0, 0, 52, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30, 19, 5, 18, 0, 15, 39, 41, 16, 0, 45, 33, 41, 46, 0, 0, 0, 18, 0, 0, 0, 0, 0, 44, 42, 77, 114, 111, 139, 166, 141, 22, 0, 0, 0, 0, 249, 253, 253, 253, 253, 215, 62, 72, 0, 130, 253, 126, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 190, 253, 153, 121, 157, 47, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 203, 224, 158, 112, 52, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 10, 0, 0, 59, 0, 0, 158, 0, 0, 179, 0, 65, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 77, 0, 106, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19507024297308528, y=-0.9768160727600929, z=0.08813561666243278, w=-0.003173858771777357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.013333333333333334, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=-0.03)>	COMP<196>
[1740780127.513435]	Q_Header<(2621443, 28719, 257, 173, 250, 8, 58, 201, 107)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 8, 6, 0, 14, 35, 23, 0, 15, 33, 49, 46, 34, 43, 11, 0, 0, 0, 0, 0, 0, 35, 65, 67, 70, 78, 73, 122, 159, 133, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 233, 57, 74, 74, 132, 226, 60, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 214, 253, 118, 136, 129, 0, 70, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 138, 114, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 88, 253, 253, 104, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 73, 0, 0, 0, 100, 0, 128, 112, 77, 198, 0, 108, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530727498071723, y=-0.9767194754738805, z=0.08868170954593191, w=-0.0031127096950051805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0022222222222222222, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.18, z=0.07)>	COMP<195>
[1740780127.526697]	Q_Header<(2621443, 28720, 257, 173, 250, 8, 58, 202, 108)>	Q_Data<(0, 0, 56, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 8, 0, 16, 25, 20, 17, 29, 6, 41, 57, 44, 43, 70, 24, 29, 0, 0, 0, 0, 0, 55, 74, 67, 75, 125, 84, 86, 117, 81, 73, 128, 187, 112, 165, 174, 253, 253, 253, 253, 253, 71, 84, 90, 147, 230, 167, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 190, 210, 116, 170, 94, 0, 89, 215, 250, 162, 0, 39, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 253, 253, 84, 130, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 16, 129, 182, 0, 0, 0, 0, 0, 0, 102, 199, 202, 0, 22, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530727498071723, y=-0.9767194754738805, z=0.08868170954593191, w=-0.0031127096950051805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0022222222222222222, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.18, z=0.07)>	COMP<195>
[1740780127.533691]	Q_Header<(2621443, 28721, 257, 173, 250, 8, 58, 203, 108)>	Q_Data<(0, 0, 24, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 11, 0, 0, 13, 20, 11, 45, 71, 81, 98, 121, 148, 105, 37, 56, 28, 0, 0, 0, 0, 55, 61, 60, 122, 253, 252, 37, 153, 113, 113, 253, 253, 211, 212, 144, 253, 253, 253, 253, 253, 44, 82, 44, 117, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 215, 253, 253, 178, 76, 59, 144, 253, 253, 253, 126, 116, 142, 117, 53, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 253, 253, 253, 215, 210, 253, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 57, 143, 159, 177, 0, 0, 0, 0, 0, 0, 0, 138, 87, 0, 0, 0, 68, 72, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19530727498071723, y=-0.9767194754738805, z=0.08868170954593191, w=-0.0031127096950051805)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0022222222222222222, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.18, z=0.07)>	COMP<195>
[1740780127.543477]	Q_Header<(2621443, 28722, 257, 173, 250, 8, 58, 204, 117)>	Q_Data<(0, 0, 27, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 16, 41, 48, 114, 108, 91, 117, 126, 241, 253, 182, 35, 26, 30, 0, 38, 57, 41, 23, 37, 35, 137, 253, 253, 116, 207, 209, 150, 253, 253, 253, 223, 244, 253, 253, 253, 253, 228, 22, 36, 0, 128, 236, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 253, 131, 253, 253, 253, 163, 76, 114, 157, 253, 253, 253, 148, 146, 190, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 60, 85, 115, 96, 0, 0, 0, 224, 253, 253, 253, 253, 202, 253, 113, 72, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 80, 136, 144, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 13, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1955622674781929, y=-0.9765905991420369, z=0.08954115055883552, w=-0.002929771797426111)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.022222222222222223, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.03)>	COMP<195>
