[1740780437.9652815]	Q_Header<(2621443, 59768, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 46, 0, 66, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 12, 15, 22, 9, 0, 0, 22, 24, 51, 85, 64, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.712952735819205, y=-0.6959239015333084, z=0.07073985282205793, w=-0.048828198669237564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.006666666666666667, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.04, z=0.0)>	COMP<169>
[1740780439.8075466]	Q_Header<(2621443, 59952, 257, 173, 250, 8, 58, 184, 69)>	Q_Data<(0, 0, 53, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 14, 137, 253, 253, 226, 253, 253, 253, 156, 167, 147, 131, 162, 198, 187, 253, 253, 253, 253, 253, 114, 91, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 113, 141, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 244, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7615197156053665, y=-0.6421984810130372, z=0.06878518229440153, w=-0.05419808507313981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.02, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.03)>	COMP<171>
[1740780439.8155599]	Q_Header<(2621443, 59953, 257, 173, 250, 8, 58, 185, 73)>	Q_Data<(0, 0, 55, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 74, 203, 253, 253, 253, 253, 253, 189, 223, 122, 63, 246, 233, 179, 253, 253, 253, 253, 238, 77, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 87, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 249, 221, 0, 0, 73, 69, 0, 0, 0, 50, 191, 146, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 145, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 253, 253, 77, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7615197156053665, y=-0.6421984810130372, z=0.06878518229440153, w=-0.05419808507313981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.02, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.03)>	COMP<171>
[1740780439.8254]	Q_Header<(2621443, 59954, 257, 173, 250, 8, 58, 186, 69)>	Q_Data<(0, 0, 47, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 45, 130, 119, 253, 253, 253, 253, 253, 253, 169, 234, 253, 219, 161, 162, 253, 253, 237, 110, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 237, 0, 13, 141, 198, 85, 0, 0, 96, 253, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 143, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 211, 234, 253, 253, 162, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7615197156053665, y=-0.6421984810130372, z=0.06878518229440153, w=-0.05419808507313981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.02, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.03)>	COMP<171>
[1740780439.8361773]	Q_Header<(2621443, 59955, 257, 173, 250, 8, 58, 187, 57)>	Q_Data<(0, 0, 20, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 0, 44, 81, 126, 253, 253, 253, 253, 253, 253, 158, 253, 253, 150, 150, 44, 234, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 234, 106, 220, 173, 147, 0, 40, 0, 68, 235, 253, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 235, 138, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7615197156053665, y=-0.6421984810130372, z=0.06878518229440153, w=-0.05419808507313981)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.02, z=-0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.1, z=0.03)>	COMP<171>
[1740780439.8463874]	Q_Header<(2621443, 59956, 257, 173, 250, 8, 58, 188, 44)>	Q_Data<(0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31, 26, 0, 37, 39, 111, 253, 253, 253, 253, 253, 253, 249, 244, 241, 136, 219, 166, 151, 183, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 95, 188, 253, 184, 242, 75, 67, 0, 0, 125, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7620837245613604, y=-0.6415394865340749, z=0.06854236926817298, w=-0.05438223599104374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.025555555555555557, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<172>
[1740780439.8561525]	Q_Header<(2621443, 59957, 257, 173, 250, 8, 58, 189, 46)>	Q_Data<(0, 0, 16, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 31, 9, 0, 0, 67, 185, 170, 253, 253, 253, 253, 253, 161, 224, 195, 253, 233, 61, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 219, 208, 186, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7620837245613604, y=-0.6415394865340749, z=0.06854236926817298, w=-0.05438223599104374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.025555555555555557, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<172>
[1740780439.8661253]	Q_Header<(2621443, 59958, 257, 173, 250, 8, 58, 190, 35)>	Q_Data<(0, 0, 10, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 8, 0, 0, 104, 253, 253, 253, 253, 253, 253, 253, 236, 214, 253, 253, 124, 106, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 66, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7620837245613604, y=-0.6415394865340749, z=0.06854236926817298, w=-0.05438223599104374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.025555555555555557, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<172>
[1740780439.8768034]	Q_Header<(2621443, 59959, 257, 173, 250, 8, 58, 191, 29)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 32, 132, 253, 253, 253, 253, 253, 253, 253, 161, 236, 253, 253, 142, 66, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7629549647459681, y=-0.6405159520035352, z=0.06817765564969971, w=-0.05468861187299099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.06)>	COMP<172>
[1740780439.8864496]	Q_Header<(2621443, 59960, 257, 173, 250, 8, 58, 192, 39)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 33, 99, 253, 253, 253, 253, 253, 253, 253, 212, 253, 253, 253, 156, 43, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 153, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7629549647459681, y=-0.6405159520035352, z=0.06817765564969971, w=-0.05468861187299099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.06)>	COMP<172>
[1740780439.896039]	Q_Header<(2621443, 59961, 257, 173, 250, 8, 58, 193, 65)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 10, 3, 26, 59, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 156, 68, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 70, 0, 0, 30, 0, 44, 0, 63, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 221, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 249, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7629549647459681, y=-0.6405159520035352, z=0.06817765564969971, w=-0.05468861187299099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.03222222222222222, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=-0.06)>	COMP<172>
[1740780439.9072533]	Q_Header<(2621443, 59962, 257, 173, 250, 8, 58, 194, 75)>	Q_Data<(0, 0, 39, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 14, 0, 0, 0, 0, 36, 78, 191, 253, 253, 253, 253, 253, 253, 253, 253, 223, 136, 64, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 77, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 176, 253, 176, 154, 180, 90, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 224, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 253, 253, 253, 21, 0, 37, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 107, 253, 253, 192, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7636533568007696, y=-0.6396939604083174, z=0.06793048162717844, w=-0.05486927491719085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.1)>	COMP<172>
[1740780439.9155586]	Q_Header<(2621443, 59963, 257, 173, 250, 8, 58, 195, 90)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 88, 253, 253, 253, 253, 253, 253, 253, 253, 187, 90, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 91, 80, 34, 91, 0, 0, 0, 75, 133, 253, 253, 101, 32, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 104, 233, 253, 253, 253, 253, 253, 227, 59, 38, 137, 45, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 168, 0, 0, 253, 253, 253, 20, 0, 0, 0, 91, 0, 0, 0, 0, 73, 104, 0, 0, 0, 0, 0, 253, 253, 176, 253, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7636533568007696, y=-0.6396939604083174, z=0.06793048162717844, w=-0.05486927491719085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.1)>	COMP<172>
[1740780439.9255147]	Q_Header<(2621443, 59964, 257, 173, 250, 8, 58, 196, 92)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 0, 200, 253, 253, 253, 253, 253, 253, 253, 122, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 240, 170, 29, 74, 0, 76, 119, 209, 115, 0, 122, 130, 253, 253, 163, 82, 0, 31, 0, 0, 0, 133, 236, 114, 0, 0, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 86, 106, 0, 0, 0, 0, 0, 75, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 238, 107, 0, 0, 0, 160, 253, 253, 245, 253, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7636533568007696, y=-0.6396939604083174, z=0.06793048162717844, w=-0.05486927491719085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.1)>	COMP<172>
[1740780439.9357722]	Q_Header<(2621443, 59965, 257, 173, 250, 8, 58, 197, 103)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 0, 0, 7, 0, 0, 0, 0, 10, 105, 203, 253, 253, 253, 253, 253, 137, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 177, 253, 239, 186, 249, 159, 18, 253, 253, 253, 44, 253, 248, 253, 253, 253, 174, 104, 0, 0, 45, 0, 226, 253, 216, 162, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 126, 253, 253, 143, 0, 0, 0, 0, 0, 142, 120, 10, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 177, 0, 240, 253, 195, 0, 0, 10, 253, 253, 218, 59, 0, 11, 253, 253, 122, 0, 108, 0, 191, 253, 253, 244, 253, 253, 253, 28)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7636533568007696, y=-0.6396939604083174, z=0.06793048162717844, w=-0.05486927491719085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.1)>	COMP<172>
[1740780439.9456081]	Q_Header<(2621443, 59966, 257, 173, 250, 8, 58, 198, 99)>	Q_Data<(0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 22, 17, 0, 0, 0, 14, 0, 40, 109, 154, 166, 198, 232, 160, 59, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 78, 76, 134, 253, 253, 253, 253, 110, 253, 253, 253, 199, 219, 162, 253, 253, 253, 253, 165, 0, 79, 52, 83, 253, 253, 219, 253, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 142, 111, 0, 0, 0, 198, 253, 253, 253, 253, 76, 153, 253, 253, 219, 144, 0, 0, 67, 253, 253, 253, 253, 253, 253, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7643811153907268, y=-0.6388356064192541, z=0.0676249022559027, w=-0.05511307467245499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.028888888888888888, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.06)>	COMP<170>
[1740780439.9556022]	Q_Header<(2621443, 59967, 257, 173, 250, 8, 58, 199, 89)>	Q_Data<(0, 0, 0, 20, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 24, 0, 11, 0, 8, 7, 0, 27, 73, 53, 38, 53, 108, 114, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 214, 233, 117, 149, 253, 93, 253, 253, 253, 253, 253, 149, 172, 124, 253, 253, 253, 253, 178, 0, 52, 0, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 133, 0, 52, 0, 0, 0, 253, 253, 253, 253, 253, 0, 217, 253, 253, 253, 253, 75, 151, 0, 253, 253, 204, 253, 253, 165, 88)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7643811153907268, y=-0.6388356064192541, z=0.0676249022559027, w=-0.05511307467245499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.028888888888888888, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.06)>	COMP<170>
[1740780439.965553]	Q_Header<(2621443, 59968, 257, 173, 250, 8, 58, 200, 87)>	Q_Data<(0, 0, 0, 79, 82, 81, 25, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 9, 0, 0, 0, 0, 6, 33, 42, 88, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 51, 55, 55, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 70, 253, 253, 251, 253, 253, 238, 135, 0, 0, 0, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 253, 253, 236, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 253, 253, 118, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 158, 250, 253, 253, 253, 253, 0, 225, 0, 181, 253, 115, 76, 49, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7643811153907268, y=-0.6388356064192541, z=0.0676249022559027, w=-0.05511307467245499)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.028888888888888888, z=-0.07777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.06)>	COMP<170>
