[1740779583.099068]	Q_Header<(2621443, 39804, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 198, 193, 153, 100, 253, 253, 234, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8334780014172091, y=0.5441166068127138, z=-0.065306199583803, w=0.07061614291444866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.008888888888888889, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.0, z=-0.12)>	COMP<232>
[1740779585.0391965]	Q_Header<(2621443, 39998, 257, 173, 250, 8, 58, 194, 76)>	Q_Data<(0, 0, 55, 0, 51, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 76, 235, 253, 219, 149, 253, 154, 125, 224, 126, 162, 155, 138, 168, 253, 253, 227, 253, 253, 253, 253, 253, 180, 253, 115, 84, 69, 37, 162, 253, 253, 253, 189, 253, 169, 51, 30, 0, 58, 111, 36, 12, 100, 235, 180, 235, 253, 204, 22, 114, 139, 0, 0, 0, 0, 0, 129, 164, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 253, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8221508609115825, y=0.5620167132348813, z=-0.05828909221756209, w=0.06933655367450317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.09, z=0.0)>	COMP<244>
[1740779585.0492249]	Q_Header<(2621443, 39999, 257, 173, 250, 8, 58, 195, 72)>	Q_Data<(0, 0, 49, 0, 57, 0, 0, 0, 0, 0, 0, 0, 110, 120, 0, 0, 202, 253, 253, 166, 253, 179, 122, 236, 174, 126, 105, 91, 185, 253, 253, 152, 253, 253, 253, 253, 253, 253, 253, 220, 182, 71, 51, 187, 253, 253, 253, 253, 253, 155, 48, 45, 55, 123, 253, 227, 110, 43, 181, 178, 246, 253, 213, 46, 217, 253, 53, 0, 0, 0, 0, 78, 99, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 224, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8217752605030091, y=0.562559609035668, z=-0.058349461455798925, w=0.06933576172990333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.01, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.09, z=-0.02)>	COMP<242>
[1740779585.0590525]	Q_Header<(2621443, 40000, 257, 173, 250, 8, 58, 196, 67)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 115, 123, 0, 0, 103, 176, 253, 131, 250, 170, 51, 183, 161, 152, 100, 49, 147, 253, 253, 109, 227, 253, 253, 253, 253, 253, 253, 253, 253, 96, 158, 185, 253, 253, 224, 253, 253, 172, 72, 45, 51, 237, 253, 253, 224, 149, 84, 121, 186, 219, 155, 35, 240, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 22, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8217752605030091, y=0.562559609035668, z=-0.058349461455798925, w=0.06933576172990333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.01, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.09, z=-0.02)>	COMP<242>
[1740779585.0691986]	Q_Header<(2621443, 40001, 257, 173, 250, 8, 58, 197, 72)>	Q_Data<(0, 0, 44, 0, 51, 0, 0, 0, 0, 0, 0, 0, 114, 124, 115, 40, 172, 222, 253, 125, 201, 126, 171, 122, 130, 201, 143, 85, 83, 176, 155, 97, 220, 253, 253, 253, 240, 253, 247, 253, 253, 217, 253, 169, 253, 243, 162, 253, 253, 188, 64, 97, 145, 253, 253, 253, 253, 200, 0, 53, 53, 102, 74, 7, 161, 212, 97, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 208, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8217752605030091, y=0.562559609035668, z=-0.058349461455798925, w=0.06933576172990333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.01, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.09, z=-0.02)>	COMP<242>
[1740779585.0792768]	Q_Header<(2621443, 40002, 257, 173, 250, 8, 58, 198, 75)>	Q_Data<(0, 0, 65, 0, 54, 0, 0, 0, 0, 0, 0, 0, 61, 124, 132, 146, 202, 253, 253, 193, 253, 139, 216, 118, 158, 240, 177, 107, 61, 69, 61, 88, 197, 218, 253, 253, 221, 253, 253, 253, 253, 253, 253, 177, 136, 147, 99, 230, 253, 175, 17, 224, 253, 253, 253, 253, 253, 188, 0, 0, 0, 64, 38, 79, 112, 86, 59, 20, 39, 71, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8212789034853405, y=0.5632864893182378, z=-0.05847095641639091, w=0.06921301103986148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.12, z=-0.13)>	COMP<242>
[1740779585.089241]	Q_Header<(2621443, 40003, 257, 173, 250, 8, 58, 199, 74)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 22, 128, 144, 202, 253, 253, 233, 253, 196, 223, 181, 98, 253, 222, 129, 81, 68, 77, 35, 137, 166, 214, 237, 199, 253, 253, 253, 253, 253, 253, 147, 181, 141, 75, 133, 189, 121, 68, 253, 253, 253, 253, 253, 202, 129, 0, 4, 0, 43, 0, 122, 189, 153, 176, 54, 157, 156, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8212789034853405, y=0.5632864893182378, z=-0.05847095641639091, w=0.06921301103986148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.12, z=-0.13)>	COMP<242>
[1740779585.0991788]	Q_Header<(2621443, 40004, 257, 173, 250, 8, 58, 200, 75)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 127, 203, 253, 253, 192, 239, 186, 231, 253, 187, 253, 253, 155, 103, 77, 34, 0, 96, 120, 131, 130, 153, 218, 253, 253, 245, 235, 232, 132, 253, 181, 55, 48, 76, 83, 97, 175, 163, 234, 253, 245, 115, 76, 24, 0, 0, 0, 0, 126, 192, 173, 114, 26, 240, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 121, 90, 200, 215, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8212789034853405, y=0.5632864893182378, z=-0.05847095641639091, w=0.06921301103986148)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.19, y=-0.12, z=-0.13)>	COMP<242>
[1740779585.1093252]	Q_Header<(2621443, 40005, 257, 173, 250, 8, 58, 201, 88)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 229, 253, 213, 149, 223, 159, 186, 253, 253, 237, 236, 169, 123, 36, 31, 74, 95, 222, 253, 239, 210, 195, 210, 253, 120, 138, 141, 184, 253, 177, 38, 0, 0, 104, 145, 173, 231, 164, 167, 143, 86, 72, 0, 0, 0, 0, 19, 93, 206, 253, 253, 253, 189, 213, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 45, 0, 0, 0, 108, 253, 253, 18, 104, 118, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8209054082829462, y=0.5638307926927775, z=-0.05847043725911245, w=0.06921239650504543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.1, z=0.01)>	COMP<243>
[1740779585.1192708]	Q_Header<(2621443, 40006, 257, 173, 250, 8, 58, 202, 88)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 196, 229, 253, 187, 206, 253, 253, 175, 180, 170, 127, 46, 67, 137, 134, 253, 253, 253, 200, 230, 140, 247, 169, 71, 71, 165, 239, 138, 66, 0, 0, 122, 147, 162, 166, 191, 202, 70, 99, 59, 0, 0, 0, 0, 0, 67, 233, 253, 253, 253, 158, 204, 0, 0, 0, 0, 0, 0, 67, 73, 0, 0, 0, 0, 0, 0, 85, 50, 0, 0, 0, 0, 0, 74, 0, 0, 0, 141, 253, 253, 151, 59, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8209054082829462, y=0.5638307926927775, z=-0.05847043725911245, w=0.06921239650504543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.1, z=0.01)>	COMP<243>
[1740779585.1292965]	Q_Header<(2621443, 40007, 257, 173, 250, 8, 58, 203, 81)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 253, 215, 217, 253, 253, 253, 253, 253, 187, 100, 148, 111, 86, 74, 163, 168, 253, 253, 253, 215, 205, 145, 237, 153, 34, 12, 99, 141, 91, 0, 0, 0, 97, 104, 99, 47, 253, 253, 66, 103, 119, 36, 0, 0, 0, 0, 43, 223, 253, 253, 253, 250, 168, 0, 97, 0, 0, 0, 0, 69, 58, 0, 0, 0, 0, 0, 43, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 238, 253, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8209054082829462, y=0.5638307926927775, z=-0.05847043725911245, w=0.06921239650504543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.1, z=0.01)>	COMP<243>
[1740779585.1393054]	Q_Header<(2621443, 40008, 257, 173, 250, 8, 58, 204, 73)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 178, 104, 253, 253, 253, 253, 253, 253, 157, 130, 77, 99, 57, 148, 198, 219, 253, 253, 253, 179, 121, 158, 96, 17, 0, 0, 64, 36, 10, 0, 0, 0, 38, 0, 117, 253, 253, 67, 90, 148, 22, 10, 0, 0, 0, 0, 153, 253, 253, 253, 253, 118, 135, 157, 31, 0, 0, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8209054082829462, y=0.5638307926927775, z=-0.05847043725911245, w=0.06921239650504543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.1, z=0.01)>	COMP<243>
[1740779585.1492639]	Q_Header<(2621443, 40009, 257, 173, 250, 8, 58, 205, 72)>	Q_Data<(0, 0, 47, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 253, 143, 90, 166, 253, 253, 253, 253, 253, 197, 165, 111, 74, 47, 142, 215, 174, 188, 253, 253, 141, 91, 66, 32, 0, 45, 3, 0, 35, 59, 8, 0, 0, 0, 0, 91, 247, 236, 36, 69, 122, 0, 0, 0, 0, 0, 0, 36, 114, 182, 253, 252, 53, 169, 165, 71, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205092213625192, y=0.5644014557717189, z=-0.058594722346798966, w=0.06915397960304503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.11, z=0.02)>	COMP<239>
[1740779585.1606605]	Q_Header<(2621443, 40010, 257, 173, 250, 8, 58, 206, 64)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 169, 76, 82, 95, 253, 253, 253, 253, 253, 134, 242, 121, 57, 91, 199, 231, 150, 83, 253, 253, 169, 134, 48, 4, 36, 43, 46, 0, 24, 19, 0, 0, 0, 0, 0, 57, 150, 109, 28, 42, 64, 0, 0, 0, 0, 0, 0, 0, 60, 211, 253, 168, 34, 129, 146, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205092213625192, y=0.5644014557717189, z=-0.058594722346798966, w=0.06915397960304503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.11, z=0.02)>	COMP<239>
[1740779585.1691346]	Q_Header<(2621443, 40011, 257, 173, 250, 8, 58, 207, 62)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 50, 13, 43, 32, 184, 253, 253, 253, 253, 253, 253, 200, 131, 182, 219, 225, 156, 169, 253, 253, 253, 176, 111, 79, 91, 65, 75, 74, 80, 125, 114, 73, 17, 0, 0, 13, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 148, 159, 28, 42, 61, 96, 0, 0, 0, 0, 0, 0, 0, 0, 49, 50, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8205092213625192, y=0.5644014557717189, z=-0.058594722346798966, w=0.06915397960304503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.012222222222222223, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.22, y=-0.11, z=0.02)>	COMP<239>
[1740779585.179275]	Q_Header<(2621443, 40012, 257, 173, 250, 8, 58, 208, 73)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 15, 34, 13, 0, 82, 126, 135, 179, 253, 253, 253, 241, 253, 253, 211, 152, 148, 206, 253, 253, 253, 253, 216, 154, 165, 170, 221, 144, 167, 177, 91, 51, 31, 30, 0, 68, 43, 0, 62, 40, 0, 0, 0, 34, 0, 0, 39, 0, 0, 65, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 145, 157, 149, 185, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.819979470760318, y=0.5651663490316743, z=-0.0587138258929234, w=0.06908945001121547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.1, z=-0.08)>	COMP<239>
[1740779585.189239]	Q_Header<(2621443, 40013, 257, 173, 250, 8, 58, 209, 80)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 9, 26, 0, 0, 0, 28, 37, 87, 177, 253, 243, 221, 253, 253, 195, 117, 123, 213, 217, 200, 253, 253, 253, 253, 181, 221, 253, 142, 253, 225, 253, 237, 86, 88, 23, 89, 76, 73, 117, 110, 135, 143, 0, 0, 0, 0, 87, 68, 28, 0, 0, 0, 0, 26, 0, 0, 0, 64, 82, 0, 114, 230, 236, 194, 233, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.819979470760318, y=0.5651663490316743, z=-0.0587138258929234, w=0.06908945001121547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.1, z=-0.08)>	COMP<239>
[1740779585.199232]	Q_Header<(2621443, 40014, 257, 173, 250, 8, 58, 210, 78)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 12, 31, 35, 8, 54, 128, 171, 191, 164, 253, 253, 235, 182, 106, 189, 212, 253, 253, 253, 253, 253, 158, 218, 206, 253, 253, 253, 253, 253, 135, 143, 56, 22, 55, 105, 148, 153, 218, 247, 86, 36, 0, 0, 110, 91, 0, 0, 0, 0, 16, 0, 32, 0, 87, 172, 170, 47, 147, 253, 253, 210, 225, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.819979470760318, y=0.5651663490316743, z=-0.0587138258929234, w=0.06908945001121547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.011111111111111112, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.1, z=-0.08)>	COMP<239>
