[1740779274.006857]	Q_Header<(2621443, 8804, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 8, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 23, 129, 253, 253, 253, 197, 253, 253, 199, 253, 174, 169, 67, 61, 21, 9, 63, 106, 40, 94, 184, 185, 86, 75, 38, 77, 77, 13, 0, 0, 0, 0, 6, 0, 44, 128, 97, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45599646882891726, y=0.8847100542999806, z=-0.07537888355022257, w=-0.06060828450637329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0011111111111111111, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.06, z=-0.16)>	COMP<198>
[1740779275.847081]	Q_Header<(2621443, 8989, 257, 173, 250, 8, 58, 185, 90)>	Q_Data<(0, 0, 71, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 30, 0, 0, 23, 0, 0, 0, 12, 0, 23, 0, 0, 0, 20, 53, 231, 253, 253, 253, 253, 221, 179, 194, 201, 143, 88, 21, 96, 253, 253, 253, 253, 174, 253, 234, 181, 253, 253, 204, 253, 253, 253, 75, 227, 253, 253, 221, 171, 149, 81, 105, 219, 158, 0, 32, 253, 253, 253, 253, 253, 253, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 176, 221, 165, 88, 97, 249, 253, 231, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641577965170188, y=0.8807096651861381, z=-0.07531501918501002, w=-0.05688298045415667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.014444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=0.04)>	COMP<205>
[1740779275.8496048]	Q_Header<(2621443, 8990, 257, 173, 250, 8, 58, 186, 67)>	Q_Data<(0, 0, 70, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 22, 105, 91, 116, 253, 253, 253, 253, 253, 167, 171, 141, 222, 65, 100, 124, 205, 253, 208, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 253, 253, 142, 142, 253, 186, 72, 41, 95, 160, 106, 0, 68, 253, 253, 253, 253, 253, 253, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 49, 0, 0, 0, 115, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641577965170188, y=0.8807096651861381, z=-0.07531501918501002, w=-0.05688298045415667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.014444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=0.04)>	COMP<205>
[1740779275.8670814]	Q_Header<(2621443, 8991, 257, 173, 250, 8, 58, 187, 59)>	Q_Data<(0, 0, 66, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 11, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 253, 253, 217, 253, 253, 253, 253, 253, 166, 126, 155, 245, 131, 120, 117, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 0, 0, 47, 105, 43, 0, 35, 253, 253, 253, 253, 253, 253, 150, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641577965170188, y=0.8807096651861381, z=-0.07531501918501002, w=-0.05688298045415667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.014444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=0.04)>	COMP<205>
[1740779275.8694735]	Q_Header<(2621443, 8992, 257, 173, 250, 8, 58, 188, 56)>	Q_Data<(0, 0, 71, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 0, 29, 26, 0, 0, 0, 0, 0, 0, 0, 0, 55, 102, 57, 128, 253, 253, 253, 253, 253, 253, 253, 149, 229, 97, 191, 253, 253, 86, 138, 198, 253, 253, 253, 253, 253, 253, 247, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 86, 0, 0, 33, 0, 0, 0, 0, 227, 253, 253, 253, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641577965170188, y=0.8807096651861381, z=-0.07531501918501002, w=-0.05688298045415667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.014444444444444444, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=0.04)>	COMP<205>
[1740779275.878724]	Q_Header<(2621443, 8993, 257, 173, 250, 8, 58, 189, 66)>	Q_Data<(0, 0, 76, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 35, 20, 0, 0, 5, 0, 0, 0, 0, 25, 129, 210, 141, 170, 253, 253, 250, 253, 253, 220, 220, 248, 232, 76, 233, 253, 253, 86, 253, 253, 253, 253, 191, 253, 253, 253, 173, 186, 253, 253, 253, 253, 253, 253, 253, 253, 218, 221, 198, 19, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 253, 119, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641126023659762, y=0.8807397227960332, z=-0.07537862492398482, w=-0.05670181583350761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.05)>	COMP<201>
[1740779275.8880987]	Q_Header<(2621443, 8994, 257, 173, 250, 8, 58, 190, 64)>	Q_Data<(0, 0, 64, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 15, 22, 17, 0, 0, 0, 0, 23, 28, 24, 29, 169, 253, 210, 243, 253, 253, 171, 253, 205, 120, 76, 229, 173, 9, 226, 253, 253, 119, 253, 253, 253, 253, 200, 163, 253, 253, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 132, 79, 14, 0, 0, 0, 0, 0, 0, 0, 0, 142, 154, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641126023659762, y=0.8807397227960332, z=-0.07537862492398482, w=-0.05670181583350761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.05)>	COMP<201>
[1740779275.8977602]	Q_Header<(2621443, 8995, 257, 173, 250, 8, 58, 191, 62)>	Q_Data<(0, 0, 65, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 31, 61, 48, 41, 178, 253, 219, 253, 253, 253, 154, 229, 168, 132, 43, 142, 79, 17, 136, 253, 253, 133, 229, 253, 253, 253, 253, 129, 78, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 83, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 84, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4641126023659762, y=0.8807397227960332, z=-0.07537862492398482, w=-0.05670181583350761)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.05, z=0.05)>	COMP<201>
[1740779275.9109101]	Q_Header<(2621443, 8996, 257, 173, 250, 8, 58, 192, 63)>	Q_Data<(0, 0, 67, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8, 11, 8, 0, 21, 20, 49, 73, 86, 158, 102, 133, 253, 253, 253, 135, 202, 134, 109, 27, 74, 142, 26, 163, 135, 160, 119, 115, 253, 253, 253, 253, 240, 185, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 0, 0, 0, 91, 59, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411046624611096, y=0.880735669112491, z=-0.07543931303000963, w=-0.056701554858316294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.05)>	COMP<209>
[1740779275.917114]	Q_Header<(2621443, 8997, 257, 173, 250, 8, 58, 193, 64)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 24, 0, 0, 35, 30, 57, 107, 141, 145, 110, 253, 188, 253, 253, 253, 185, 235, 115, 79, 39, 128, 188, 73, 253, 253, 253, 94, 17, 168, 147, 253, 253, 253, 160, 82, 253, 253, 253, 253, 253, 253, 196, 240, 194, 111, 0, 0, 0, 103, 63, 96, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411046624611096, y=0.880735669112491, z=-0.07543931303000963, w=-0.056701554858316294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.05)>	COMP<209>
[1740779275.9272032]	Q_Header<(2621443, 8998, 257, 173, 250, 8, 58, 194, 66)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 0, 0, 0, 9, 22, 0, 53, 78, 184, 253, 230, 240, 168, 253, 237, 140, 248, 174, 193, 229, 98, 45, 31, 131, 218, 191, 253, 253, 253, 136, 0, 94, 253, 253, 253, 253, 65, 104, 175, 180, 253, 253, 253, 253, 225, 253, 253, 33, 22, 0, 0, 97, 22, 72, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411046624611096, y=0.880735669112491, z=-0.07543931303000963, w=-0.056701554858316294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.05)>	COMP<209>
[1740779275.9373045]	Q_Header<(2621443, 8999, 257, 173, 250, 8, 58, 195, 60)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 25, 38, 65, 53, 105, 253, 253, 253, 246, 216, 253, 216, 112, 202, 111, 135, 174, 85, 40, 15, 114, 253, 253, 253, 253, 253, 131, 115, 146, 253, 253, 253, 253, 253, 161, 95, 87, 253, 253, 253, 253, 253, 253, 253, 228, 253, 88, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411046624611096, y=0.880735669112491, z=-0.07543931303000963, w=-0.056701554858316294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.05)>	COMP<209>
[1740779275.9469614]	Q_Header<(2621443, 9000, 257, 173, 250, 8, 58, 196, 64)>	Q_Data<(0, 0, 32, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 44, 81, 80, 165, 253, 253, 253, 171, 241, 224, 173, 108, 180, 105, 13, 97, 72, 59, 40, 113, 253, 253, 199, 253, 253, 231, 223, 149, 253, 253, 253, 253, 253, 253, 65, 51, 165, 253, 253, 253, 253, 253, 253, 253, 253, 200, 0, 33, 0, 57, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 94, 85, 169, 217, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411665510989975, y=0.8806863777723228, z=-0.0757454982892406, w=-0.05700749025153161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.14, z=-0.04)>	COMP<209>
[1740779275.9569323]	Q_Header<(2621443, 9001, 257, 173, 250, 8, 58, 197, 69)>	Q_Data<(0, 0, 69, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 21, 25, 65, 114, 104, 206, 253, 253, 253, 253, 227, 253, 231, 148, 84, 142, 80, 48, 0, 74, 93, 109, 101, 227, 196, 201, 188, 208, 253, 253, 191, 253, 253, 253, 253, 253, 253, 49, 114, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 62, 64, 0, 161, 195, 74, 0, 0, 0, 0, 0, 0, 0, 0, 156, 228, 32, 253, 253, 188, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411665510989975, y=0.8806863777723228, z=-0.0757454982892406, w=-0.05700749025153161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.14, z=-0.04)>	COMP<209>
[1740779275.9669814]	Q_Header<(2621443, 9002, 257, 173, 250, 8, 58, 198, 78)>	Q_Data<(0, 0, 70, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 18, 44, 89, 153, 191, 253, 253, 253, 253, 253, 244, 253, 253, 140, 96, 82, 32, 52, 77, 47, 144, 202, 117, 105, 159, 154, 179, 121, 253, 253, 241, 253, 253, 253, 253, 253, 253, 162, 253, 253, 253, 253, 253, 253, 253, 110, 253, 253, 253, 28, 70, 65, 207, 248, 76, 0, 0, 0, 0, 0, 0, 0, 0, 206, 253, 191, 253, 253, 187, 122, 159, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 131, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46411665510989975, y=0.8806863777723228, z=-0.0757454982892406, w=-0.05700749025153161)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=-0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.14, z=-0.04)>	COMP<209>
[1740779275.9775734]	Q_Header<(2621443, 9003, 257, 173, 250, 8, 58, 199, 77)>	Q_Data<(0, 0, 70, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 59, 135, 228, 253, 253, 253, 253, 253, 253, 240, 253, 253, 113, 138, 17, 15, 56, 117, 27, 231, 253, 219, 109, 253, 39, 176, 130, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 144, 253, 253, 253, 165, 61, 17, 188, 231, 64, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 247, 253, 253, 87, 212, 222, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 145, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46405527263278074, y=0.8806857199550695, z=-0.07580647752333469, w=-0.05743469834899996)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.65, y=-0.22, z=0.1)>	COMP<211>
[1740779275.987045]	Q_Header<(2621443, 9004, 257, 173, 250, 8, 58, 200, 84)>	Q_Data<(0, 0, 73, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 101, 233, 253, 253, 253, 253, 253, 219, 181, 235, 253, 214, 103, 181, 38, 42, 64, 110, 147, 253, 253, 253, 194, 253, 71, 100, 78, 220, 232, 164, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 253, 253, 253, 130, 201, 253, 253, 253, 34, 0, 124, 148, 36, 0, 0, 0, 0, 0, 0, 61, 108, 16, 166, 205, 218, 186, 33, 216, 228, 111, 136, 181, 105, 0, 0, 0, 0, 0, 6, 111, 223, 248, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46405527263278074, y=0.8806857199550695, z=-0.07580647752333469, w=-0.05743469834899996)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.65, y=-0.22, z=0.1)>	COMP<211>
[1740779275.9987557]	Q_Header<(2621443, 9005, 257, 173, 250, 8, 58, 201, 86)>	Q_Data<(0, 0, 73, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 21, 157, 253, 253, 253, 253, 253, 253, 249, 253, 226, 148, 201, 154, 243, 84, 56, 39, 123, 253, 253, 253, 253, 250, 253, 77, 0, 0, 138, 144, 63, 184, 253, 253, 215, 218, 253, 242, 253, 253, 253, 253, 253, 253, 253, 144, 118, 253, 253, 253, 47, 20, 26, 0, 0, 24, 0, 0, 0, 0, 0, 117, 181, 108, 0, 100, 66, 0, 59, 168, 188, 73, 197, 253, 179, 0, 0, 0, 0, 0, 130, 190, 253, 253, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46405527263278074, y=0.8806857199550695, z=-0.07580647752333469, w=-0.05743469834899996)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.65, y=-0.22, z=0.1)>	COMP<211>
