[1740780417.9650655]	Q_Header<(2621443, 57768, 257, 173, 250, 8, 58, 0, 18)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.515436901199933, y=-0.8520425270279532, z=0.08581459835252882, w=-0.03137176639630143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.023333333333333334, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.18, z=-0.16)>	COMP<117>
[1740780419.8464174]	Q_Header<(2621443, 57956, 257, 173, 250, 8, 58, 188, 60)>	Q_Data<(0, 0, 0, 78, 62, 81, 86, 74, 0, 14, 56, 89, 82, 0, 0, 0, 136, 149, 68, 16, 19, 16, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 54, 25, 117, 197, 253, 253, 253, 253, 253, 244, 93, 0, 0, 0, 0, 0, 0, 116, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 210, 253, 253, 37, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44969862069631816, y=-0.8884111187371888, z=0.08935379759763976, w=-0.02264361947317237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.035555555555555556, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=-0.01)>	COMP<104>
[1740780419.8559577]	Q_Header<(2621443, 57957, 257, 173, 250, 8, 58, 189, 52)>	Q_Data<(0, 0, 0, 0, 66, 64, 61, 80, 0, 34, 61, 87, 107, 0, 0, 0, 81, 101, 30, 33, 81, 80, 34, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 91, 168, 253, 176, 253, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 119, 95, 179, 105, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44969862069631816, y=-0.8884111187371888, z=0.08935379759763976, w=-0.02264361947317237)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.035555555555555556, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=-0.01)>	COMP<104>
[1740780419.8750858]	Q_Header<(2621443, 57958, 257, 173, 250, 8, 58, 190, 59)>	Q_Data<(0, 0, 0, 0, 64, 84, 55, 0, 0, 45, 65, 75, 118, 0, 0, 0, 5, 65, 53, 59, 135, 137, 55, 3, 0, 0, 0, 0, 0, 0, 15, 0, 24, 7, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 57, 110, 180, 114, 145, 133, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 184, 172, 251, 122, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44842503069822026, y=-0.8890375659657379, z=0.08966059209142312, w=-0.022094713639955865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<106>
[1740780419.8775601]	Q_Header<(2621443, 57959, 257, 173, 250, 8, 58, 191, 56)>	Q_Data<(0, 0, 72, 0, 17, 78, 87, 0, 0, 77, 0, 96, 112, 0, 0, 0, 41, 62, 55, 67, 157, 159, 56, 0, 0, 0, 0, 0, 0, 0, 3, 0, 24, 24, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 127, 84, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 186, 158, 235, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44842503069822026, y=-0.8890375659657379, z=0.08966059209142312, w=-0.022094713639955865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<106>
[1740780419.8949523]	Q_Header<(2621443, 57960, 257, 173, 250, 8, 58, 192, 52)>	Q_Data<(0, 0, 55, 0, 25, 83, 67, 74, 0, 54, 0, 105, 18, 0, 0, 0, 36, 55, 47, 52, 136, 135, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 13, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 34, 0, 14, 72, 53, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 106, 98, 159, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44842503069822026, y=-0.8890375659657379, z=0.08966059209142312, w=-0.022094713639955865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<106>
[1740780419.897032]	Q_Header<(2621443, 57961, 257, 173, 250, 8, 58, 193, 41)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 69, 0, 0, 62, 0, 0, 0, 0, 0, 13, 28, 25, 27, 88, 81, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 27, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44842503069822026, y=-0.8890375659657379, z=0.08966059209142312, w=-0.022094713639955865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<106>
[1740780419.9087322]	Q_Header<(2621443, 57962, 257, 173, 250, 8, 58, 194, 31)>	Q_Data<(0, 0, 59, 0, 64, 0, 71, 14, 84, 75, 58, 0, 0, 0, 0, 0, 0, 14, 0, 12, 42, 5, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44842503069822026, y=-0.8890375659657379, z=0.08966059209142312, w=-0.022094713639955865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03666666666666667, z=0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=-0.02)>	COMP<106>
[1740780419.9251664]	Q_Header<(2621443, 57963, 257, 173, 250, 8, 58, 195, 34)>	Q_Data<(0, 0, 55, 0, 62, 19, 73, 0, 91, 81, 40, 0, 0, 0, 0, 0, 12, 12, 0, 0, 13, 27, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4474442841421899, y=-0.8895175279072808, z=0.08990389176666835, w=-0.021667265157615252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.03777777777777778, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=-0.11)>	COMP<106>
[1740780419.9353275]	Q_Header<(2621443, 57964, 257, 173, 250, 8, 58, 196, 32)>	Q_Data<(0, 0, 62, 75, 78, 72, 24, 0, 91, 91, 4, 0, 0, 0, 0, 0, 18, 0, 0, 0, 15, 32, 29, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4474442841421899, y=-0.8895175279072808, z=0.08990389176666835, w=-0.021667265157615252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.03777777777777778, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.03, z=-0.11)>	COMP<106>
[1740780419.9451852]	Q_Header<(2621443, 57965, 257, 173, 250, 8, 58, 197, 27)>	Q_Data<(0, 0, 0, 79, 81, 75, 0, 58, 35, 91, 0, 0, 0, 0, 0, 0, 5, 30, 17, 17, 0, 16, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44646479168908904, y=-0.8899999442802865, z=0.09008640226016341, w=-0.021300917607586064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.04, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=-0.01)>	COMP<107>
[1740780419.955153]	Q_Header<(2621443, 57966, 257, 173, 250, 8, 58, 198, 36)>	Q_Data<(0, 0, 0, 79, 73, 83, 82, 0, 0, 0, 27, 0, 0, 0, 0, 0, 45, 54, 6, 32, 28, 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49, 0, 0, 6, 0, 0, 0, 0, 0, 0, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44646479168908904, y=-0.8899999442802865, z=0.09008640226016341, w=-0.021300917607586064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.04, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=-0.01)>	COMP<107>
[1740780419.965155]	Q_Header<(2621443, 57967, 257, 173, 250, 8, 58, 199, 31)>	Q_Data<(0, 0, 58, 0, 52, 83, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 74, 35, 56, 58, 50, 15, 16, 0, 0, 0, 0, 0, 0, 24, 69, 20, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44646479168908904, y=-0.8899999442802865, z=0.09008640226016341, w=-0.021300917607586064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.04, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=-0.01)>	COMP<107>
[1740780419.9753969]	Q_Header<(2621443, 57968, 257, 173, 250, 8, 58, 200, 35)>	Q_Data<(0, 0, 36, 80, 66, 44, 71, 71, 0, 0, 0, 0, 0, 81, 52, 0, 116, 106, 44, 77, 78, 71, 25, 10, 0, 0, 0, 0, 0, 0, 28, 64, 20, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4451147331310311, y=-0.8906566982834413, z=0.0903900890946191, w=-0.02081230275574957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03333333333333333, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.03)>	COMP<108>
[1740780419.985136]	Q_Header<(2621443, 57969, 257, 173, 250, 8, 58, 201, 28)>	Q_Data<(0, 0, 0, 35, 48, 0, 83, 88, 0, 0, 0, 0, 0, 127, 103, 0, 141, 133, 12, 65, 63, 72, 34, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4451147331310311, y=-0.8906566982834413, z=0.0903900890946191, w=-0.02081230275574957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03333333333333333, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.03)>	COMP<108>
[1740780419.9950976]	Q_Header<(2621443, 57970, 257, 173, 250, 8, 58, 202, 24)>	Q_Data<(0, 0, 0, 80, 0, 8, 0, 69, 0, 0, 0, 0, 0, 89, 85, 0, 117, 115, 41, 18, 20, 49, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4451147331310311, y=-0.8906566982834413, z=0.0903900890946191, w=-0.02081230275574957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03333333333333333, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.03)>	COMP<108>
[1740780420.0051296]	Q_Header<(2621443, 57971, 257, 173, 250, 8, 58, 203, 28)>	Q_Data<(0, 0, 0, 56, 76, 72, 73, 0, 0, 0, 0, 0, 37, 115, 63, 0, 77, 91, 55, 0, 0, 0, 11, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4451147331310311, y=-0.8906566982834413, z=0.0903900890946191, w=-0.02081230275574957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03333333333333333, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.03)>	COMP<108>
[1740780420.0152128]	Q_Header<(2621443, 57972, 257, 173, 250, 8, 58, 204, 28)>	Q_Data<(0, 0, 75, 77, 81, 71, 65, 0, 0, 0, 0, 0, 0, 31, 0, 0, 64, 88, 48, 26, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4440842920118274, y=-0.8911592561386328, z=0.09057464119647497, w=-0.020507465931277353)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02666666666666667, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.09)>	COMP<108>
