[1740780110.5029926]	Q_Header<(2621443, 27018, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 234, 253, 253, 246, 253, 253, 159, 253, 253, 253, 231, 253, 226, 234, 142, 167, 253, 253, 147, 85, 122, 253, 253, 248, 106, 69, 60, 0, 0, 0, 0, 105, 202, 191, 168, 166, 232, 182, 144, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 37, 46, 0, 55, 82, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5062721159940007, y=-0.8573362764759165, z=0.08788810693566738, w=-0.030638770612295158)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.06, z=0.06)>	COMP<148>
[1740780112.4229488]	Q_Header<(2621443, 27210, 257, 173, 250, 8, 58, 192, 45)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 10, 34, 51, 52, 75, 36, 225, 253, 154, 253, 253, 253, 253, 253, 253, 253, 253, 237, 123, 57, 27, 38, 170, 238, 243, 253, 253, 216, 64, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 43, 44, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43510302568671216, y=-0.8955957075223473, z=0.08941309196676017, w=-0.024474163739707053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.05333333333333334, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.07)>	COMP<140>
[1740780112.4329326]	Q_Header<(2621443, 27211, 257, 173, 250, 8, 58, 193, 41)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 11, 23, 7, 22, 0, 103, 191, 198, 144, 253, 253, 253, 253, 253, 253, 253, 253, 187, 124, 0, 36, 17, 155, 210, 224, 253, 253, 253, 129, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43510302568671216, y=-0.8955957075223473, z=0.08941309196676017, w=-0.024474163739707053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.05333333333333334, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.07)>	COMP<140>
[1740780112.4430408]	Q_Header<(2621443, 27212, 257, 173, 250, 8, 58, 194, 45)>	Q_Data<(0, 0, 27, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0, 0, 0, 10, 2, 79, 136, 122, 170, 253, 253, 253, 253, 253, 253, 253, 253, 109, 113, 17, 99, 57, 198, 253, 253, 166, 253, 253, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43291919988428024, y=-0.8966609284505797, z=0.0895989546637704, w=-0.023498363450648232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.06222222222222222, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<142>
[1740780112.453047]	Q_Header<(2621443, 27213, 257, 173, 250, 8, 58, 195, 48)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 15, 19, 28, 8, 0, 15, 63, 45, 137, 253, 253, 253, 185, 253, 253, 253, 253, 251, 253, 134, 146, 116, 233, 253, 253, 0, 253, 253, 224, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43291919988428024, y=-0.8966609284505797, z=0.0895989546637704, w=-0.023498363450648232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.06222222222222222, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<142>
[1740780112.4629495]	Q_Header<(2621443, 27214, 257, 173, 250, 8, 58, 196, 45)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 15, 3, 0, 0, 0, 0, 10, 66, 219, 253, 253, 253, 253, 253, 252, 253, 253, 253, 202, 197, 125, 237, 253, 253, 42, 233, 239, 226, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43291919988428024, y=-0.8966609284505797, z=0.0895989546637704, w=-0.023498363450648232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.06222222222222222, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<142>
[1740780112.4745958]	Q_Header<(2621443, 27215, 257, 173, 250, 8, 58, 197, 47)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 0, 0, 17, 0, 0, 0, 12, 0, 97, 253, 253, 253, 253, 253, 253, 243, 236, 253, 246, 253, 200, 155, 253, 253, 129, 214, 191, 214, 107, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 28, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.43291919988428024, y=-0.8966609284505797, z=0.0895989546637704, w=-0.023498363450648232)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.06222222222222222, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<142>
[1740780112.4830499]	Q_Header<(2621443, 27216, 257, 173, 250, 8, 58, 198, 42)>	Q_Data<(0, 0, 17, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 18, 5, 14, 18, 15, 28, 0, 147, 253, 253, 253, 253, 253, 178, 253, 253, 253, 253, 253, 157, 137, 253, 142, 223, 253, 161, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.431337221584964, y=-0.897403589778368, z=0.08996618998390223, w=-0.02282724223472146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.05)>	COMP<142>
[1740780112.4930222]	Q_Header<(2621443, 27217, 257, 173, 250, 8, 58, 199, 50)>	Q_Data<(0, 0, 43, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 0, 0, 0, 10, 0, 24, 34, 11, 20, 33, 66, 161, 222, 205, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 141, 253, 253, 226, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.431337221584964, y=-0.897403589778368, z=0.08996618998390223, w=-0.02282724223472146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.05)>	COMP<142>
[1740780112.5030055]	Q_Header<(2621443, 27218, 257, 173, 250, 8, 58, 200, 52)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 19, 0, 0, 12, 52, 80, 94, 120, 229, 235, 253, 253, 253, 253, 253, 246, 253, 253, 253, 193, 253, 253, 250, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 46, 0, 73, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 122, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.431337221584964, y=-0.897403589778368, z=0.08996618998390223, w=-0.02282724223472146)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06777777777777778, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.05)>	COMP<142>
[1740780112.5132043]	Q_Header<(2621443, 27219, 257, 173, 250, 8, 58, 201, 80)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 21, 7, 0, 0, 0, 0, 23, 26, 24, 14, 37, 56, 60, 35, 116, 119, 209, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 164, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 30, 0, 60, 0, 0, 7, 21, 65, 80, 0, 124, 101, 0, 0, 0, 0, 0, 37, 0, 30, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 232, 253, 122, 91, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42970266673626706, y=-0.8981640257136605, z=0.09039625702221754, w=-0.022034469132356876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.07333333333333333, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<142>
[1740780112.5232089]	Q_Header<(2621443, 27220, 257, 173, 250, 8, 58, 202, 98)>	Q_Data<(0, 0, 53, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 19, 0, 0, 0, 21, 28, 39, 19, 30, 26, 17, 28, 36, 25, 65, 48, 108, 185, 253, 253, 253, 253, 253, 227, 252, 253, 253, 253, 191, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 45, 28, 48, 0, 0, 58, 0, 0, 47, 84, 0, 83, 0, 44, 60, 0, 132, 172, 253, 253, 180, 86, 0, 45, 63, 180, 160, 253, 253, 136, 222, 66, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 171, 167, 230, 141, 0, 0, 30, 98, 0, 0, 103, 151, 69, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42970266673626706, y=-0.8981640257136605, z=0.09039625702221754, w=-0.022034469132356876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.07333333333333333, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<142>
[1740780112.533565]	Q_Header<(2621443, 27221, 257, 173, 250, 8, 58, 203, 99)>	Q_Data<(0, 0, 15, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 26, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 39, 71, 193, 253, 184, 253, 253, 219, 213, 244, 253, 253, 209, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 67, 0, 0, 0, 16, 34, 53, 0, 148, 253, 164, 56, 47, 187, 212, 183, 102, 253, 253, 253, 253, 162, 68, 35, 162, 253, 253, 253, 253, 253, 253, 104, 0, 0, 0, 33, 0, 0, 13, 253, 253, 253, 253, 174, 132, 208, 128, 13, 0, 192, 94, 128, 160, 165, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42970266673626706, y=-0.8981640257136605, z=0.09039625702221754, w=-0.022034469132356876)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.07333333333333333, z=0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=-0.09)>	COMP<142>
[1740780112.543406]	Q_Header<(2621443, 27222, 257, 173, 250, 8, 58, 204, 117)>	Q_Data<(0, 0, 26, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 20, 21, 0, 0, 0, 15, 0, 106, 188, 86, 253, 253, 216, 253, 232, 253, 253, 154, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 29, 59, 0, 0, 0, 0, 116, 108, 94, 253, 253, 118, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 65, 0, 182, 253, 253, 253, 253, 253, 253, 131, 46, 0, 0, 125, 167, 0, 0, 253, 253, 248, 196, 100, 58, 110, 76, 87, 82, 253, 253, 237, 253, 253, 253, 206, 0, 56, 0, 0, 0, 0, 91, 76, 0, 22, 0, 0, 0, 0, 0, 0, 0, 207, 202, 0, 86, 198, 55, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.427567415382485, y=-0.8991428402568717, z=0.0910068545803405, w=-0.02111896155922053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.06444444444444444, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.15)>	COMP<141>
[1740780112.5533626]	Q_Header<(2621443, 27223, 257, 173, 250, 8, 58, 205, 119)>	Q_Data<(0, 0, 50, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0, 16, 26, 3, 0, 0, 0, 33, 12, 0, 0, 0, 0, 28, 64, 62, 133, 187, 195, 253, 196, 188, 169, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 2, 38, 0, 36, 72, 0, 0, 53, 0, 175, 253, 253, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 98, 164, 108, 61, 0, 139, 253, 253, 253, 253, 253, 253, 189, 0, 0, 0, 191, 253, 199, 194, 128, 202, 156, 140, 0, 0, 0, 0, 124, 193, 253, 253, 253, 253, 253, 253, 124, 0, 100, 0, 55, 85, 0, 134, 155, 53, 52, 0, 0, 0, 0, 0, 0, 102, 253, 253, 0, 141, 228, 44, 221, 78, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.427567415382485, y=-0.8991428402568717, z=0.0910068545803405, w=-0.02111896155922053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.06444444444444444, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.15)>	COMP<141>
[1740780112.564796]	Q_Header<(2621443, 27224, 257, 173, 250, 8, 58, 206, 114)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 0, 0, 0, 0, 13, 0, 18, 0, 0, 16, 0, 14, 0, 0, 0, 0, 0, 0, 21, 28, 27, 95, 125, 176, 116, 87, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 73, 81, 48, 93, 44, 93, 143, 105, 131, 229, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 0, 0, 165, 241, 253, 253, 253, 253, 143, 0, 0, 62, 133, 253, 253, 253, 0, 0, 74, 116, 0, 0, 0, 0, 53, 243, 253, 253, 253, 253, 253, 223, 0, 0, 120, 70, 0, 64, 0, 132, 63, 63, 16, 0, 0, 0, 0, 0, 0, 138, 253, 253, 0, 157, 179, 168, 253, 253, 253, 176, 90, 39, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.427567415382485, y=-0.8991428402568717, z=0.0910068545803405, w=-0.02111896155922053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.06444444444444444, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.15)>	COMP<141>
[1740780112.5731697]	Q_Header<(2621443, 27225, 257, 173, 250, 8, 58, 207, 105)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 6, 8, 0, 0, 0, 25, 0, 24, 19, 0, 8, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 23, 53, 75, 37, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 55, 89, 24, 76, 32, 118, 174, 253, 253, 253, 253, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 131, 111, 75, 138, 143, 207, 166, 76, 13, 0, 0, 113, 146, 178, 253, 253, 16, 0, 0, 106, 0, 0, 0, 0, 0, 236, 253, 253, 213, 253, 198, 61, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 201, 170, 0, 79, 0, 223, 253, 253, 253, 253, 226, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.427567415382485, y=-0.8991428402568717, z=0.0910068545803405, w=-0.02111896155922053)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.06444444444444444, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.15)>	COMP<141>
[1740780112.583167]	Q_Header<(2621443, 27226, 257, 173, 250, 8, 58, 208, 81)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 0, 13, 0, 3, 0, 19, 13, 7, 14, 0, 23, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 68, 0, 137, 155, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 189, 184, 183, 0, 77, 0, 73, 61, 0, 0, 0, 0, 62, 124, 0, 193, 177, 0, 0, 0, 47, 0, 0, 0, 0, 0, 199, 253, 173, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 253, 253, 253, 253, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4259694302765753, y=-0.8998520290252973, z=0.09161486098941675, w=-0.020569092707150863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.06222222222222222, z=0.11777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.05, z=-0.19)>	COMP<141>
