[1740780402.9649644]	Q_Header<(2621443, 56268, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 78, 77, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 55, 45, 27, 0, 0, 54, 128, 119, 47, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.42340900376701424, y=-0.9015065569610495, z=0.08673262135691613, w=-0.022095150549756255)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=-0.04111111111111111, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.42)>	COMP<111>
[1740780404.8252113]	Q_Header<(2621443, 56454, 257, 173, 250, 8, 58, 186, 80)>	Q_Data<(0, 0, 69, 0, 0, 81, 87, 71, 32, 0, 79, 0, 0, 0, 85, 57, 147, 125, 76, 48, 48, 33, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 15, 0, 0, 25, 106, 148, 23, 139, 217, 145, 45, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 69, 0, 0, 0, 9, 29, 0, 162, 103, 0, 190, 208, 0, 0, 0, 10, 80, 36, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 253, 253, 253, 253, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 132, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4487199134805484, y=-0.8892002746869029, z=0.08678995062150976, w=-0.020995599869057215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=0.016666666666666666, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.19, z=-0.5)>	COMP<112>
[1740780404.8361378]	Q_Header<(2621443, 56455, 257, 173, 250, 8, 58, 187, 74)>	Q_Data<(0, 0, 22, 0, 0, 84, 86, 68, 0, 0, 55, 0, 0, 0, 0, 0, 174, 148, 57, 35, 43, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 73, 46, 0, 87, 41, 91, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 144, 60, 51, 87, 73, 37, 93, 184, 118, 0, 105, 112, 0, 0, 59, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 253, 253, 253, 253, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4487199134805484, y=-0.8892002746869029, z=0.08678995062150976, w=-0.020995599869057215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.057777777777777775, y=0.016666666666666666, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.19, z=-0.5)>	COMP<112>
[1740780404.8460705]	Q_Header<(2621443, 56456, 257, 173, 250, 8, 58, 188, 63)>	Q_Data<(0, 0, 0, 0, 38, 53, 86, 77, 76, 0, 0, 0, 0, 0, 0, 0, 172, 163, 68, 18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 68, 198, 139, 115, 253, 253, 253, 253, 253, 253, 253, 253, 131, 67, 70, 90, 79, 0, 106, 195, 108, 0, 45, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 253, 234, 69, 253, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4495723248439955, y=-0.8888299981948284, z=0.08630128527415282, w=-0.02044620266396124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=0.0011111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.49)>	COMP<116>
[1740780404.8557553]	Q_Header<(2621443, 56457, 257, 173, 250, 8, 58, 189, 69)>	Q_Data<(0, 0, 62, 0, 82, 21, 61, 89, 71, 0, 0, 64, 18, 0, 0, 0, 146, 147, 72, 8, 50, 40, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 22, 19, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 96, 81, 107, 117, 253, 253, 253, 253, 253, 253, 252, 118, 52, 44, 44, 38, 0, 69, 139, 32, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 105, 253, 253, 201, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4495723248439955, y=-0.8888299981948284, z=0.08630128527415282, w=-0.02044620266396124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=0.0011111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.49)>	COMP<116>
[1740780404.8657885]	Q_Header<(2621443, 56458, 257, 173, 250, 8, 58, 190, 64)>	Q_Data<(0, 0, 62, 0, 81, 83, 82, 70, 0, 0, 48, 109, 110, 0, 0, 0, 115, 112, 54, 48, 113, 104, 26, 0, 0, 0, 0, 4, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 30, 65, 134, 124, 235, 253, 253, 253, 116, 93, 42, 0, 0, 0, 0, 36, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 148, 71, 114, 68, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4495723248439955, y=-0.8888299981948284, z=0.08630128527415282, w=-0.02044620266396124)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=0.0011111111111111111, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.49)>	COMP<116>
[1740780404.8759944]	Q_Header<(2621443, 56459, 257, 173, 250, 8, 58, 191, 56)>	Q_Data<(0, 0, 9, 48, 0, 59, 72, 75, 0, 59, 88, 88, 122, 0, 0, 0, 90, 75, 24, 79, 172, 164, 51, 17, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 118, 88, 56, 158, 212, 159, 94, 48, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 137, 190, 164, 205, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4508653731730257, y=-0.8882420164866717, z=0.08569310734194234, w=-0.020080507347221534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.34)>	COMP<111>
[1740780404.885746]	Q_Header<(2621443, 56460, 257, 173, 250, 8, 58, 192, 54)>	Q_Data<(0, 0, 0, 0, 0, 84, 21, 0, 0, 66, 82, 83, 84, 0, 0, 0, 63, 47, 0, 90, 199, 196, 64, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 67, 70, 96, 57, 95, 47, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 0, 0, 0, 0, 0, 0, 0, 0, 155, 207, 151, 225, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4508653731730257, y=-0.8882420164866717, z=0.08569310734194234, w=-0.020080507347221534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.34)>	COMP<111>
[1740780404.895857]	Q_Header<(2621443, 56461, 257, 173, 250, 8, 58, 193, 44)>	Q_Data<(0, 0, 62, 75, 77, 77, 0, 0, 0, 79, 0, 0, 25, 0, 0, 0, 26, 24, 18, 83, 186, 185, 65, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 116, 142, 110, 174, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4508653731730257, y=-0.8882420164866717, z=0.08569310734194234, w=-0.020080507347221534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.34)>	COMP<111>
[1740780404.9065433]	Q_Header<(2621443, 56462, 257, 173, 250, 8, 58, 194, 41)>	Q_Data<(0, 0, 41, 0, 30, 77, 64, 76, 16, 56, 39, 0, 0, 0, 0, 0, 36, 0, 14, 58, 142, 141, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 0, 0, 11, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 57, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4508653731730257, y=-0.8882420164866717, z=0.08569310734194234, w=-0.020080507347221534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.014444444444444444, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.16, z=-0.34)>	COMP<111>
[1740780404.9150689]	Q_Header<(2621443, 56463, 257, 173, 250, 8, 58, 195, 37)>	Q_Data<(0, 0, 0, 10, 62, 52, 59, 89, 54, 0, 98, 31, 0, 0, 0, 0, 33, 0, 16, 21, 87, 87, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 40, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45190029867566556, y=-0.8877484932789784, z=0.085326393510073, w=-0.020202457976991533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.02666666666666667, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.34)>	COMP<111>
[1740780404.9250066]	Q_Header<(2621443, 56464, 257, 173, 250, 8, 58, 196, 35)>	Q_Data<(0, 0, 0, 0, 79, 84, 86, 52, 82, 0, 26, 24, 0, 0, 0, 0, 28, 6, 14, 9, 49, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45190029867566556, y=-0.8877484932789784, z=0.085326393510073, w=-0.020202457976991533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.02666666666666667, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.34)>	COMP<111>
[1740780404.9351249]	Q_Header<(2621443, 56465, 257, 173, 250, 8, 58, 197, 25)>	Q_Data<(0, 0, 0, 0, 30, 84, 67, 0, 90, 78, 0, 0, 0, 0, 0, 0, 34, 21, 0, 7, 27, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45190029867566556, y=-0.8877484932789784, z=0.085326393510073, w=-0.020202457976991533)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.02666666666666667, z=-0.08)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.34)>	COMP<111>
[1740780404.9450521]	Q_Header<(2621443, 56466, 257, 173, 250, 8, 58, 198, 27)>	Q_Data<(0, 0, 67, 66, 74, 83, 73, 53, 71, 59, 0, 0, 0, 0, 0, 0, 37, 23, 11, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45300119487815854, y=-0.8872036336228661, z=0.08508268198061883, w=-0.020507733963764655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=-0.14)>	COMP<113>
[1740780404.9550614]	Q_Header<(2621443, 56467, 257, 173, 250, 8, 58, 199, 29)>	Q_Data<(0, 0, 0, 0, 71, 45, 63, 64, 0, 0, 0, 0, 0, 0, 0, 0, 16, 31, 28, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45300119487815854, y=-0.8872036336228661, z=0.08508268198061883, w=-0.020507733963764655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=-0.14)>	COMP<113>
[1740780404.9650147]	Q_Header<(2621443, 56468, 257, 173, 250, 8, 58, 200, 29)>	Q_Data<(0, 0, 0, 0, 64, 38, 49, 36, 0, 0, 0, 0, 0, 0, 0, 0, 33, 57, 55, 23, 29, 46, 9, 0, 0, 0, 0, 0, 0, 0, 34, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45300119487815854, y=-0.8872036336228661, z=0.08508268198061883, w=-0.020507733963764655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.042222222222222223, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.16, z=-0.14)>	COMP<113>
[1740780404.9751217]	Q_Header<(2621443, 56469, 257, 173, 250, 8, 58, 201, 37)>	Q_Data<(0, 0, 61, 0, 82, 31, 67, 23, 0, 47, 0, 0, 0, 0, 0, 0, 81, 74, 83, 43, 53, 74, 38, 8, 0, 0, 0, 0, 0, 0, 36, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45441144856217813, y=-0.8864837983770417, z=0.08490078239758089, w=-0.021179418757699908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.044444444444444446, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.08)>	COMP<111>
[1740780404.985044]	Q_Header<(2621443, 56470, 257, 173, 250, 8, 58, 202, 32)>	Q_Data<(0, 0, 68, 62, 59, 0, 0, 72, 0, 9, 0, 0, 0, 0, 0, 0, 121, 101, 96, 55, 66, 90, 49, 4, 0, 0, 0, 0, 0, 0, 36, 52, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45441144856217813, y=-0.8864837983770417, z=0.08490078239758089, w=-0.021179418757699908)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.044444444444444446, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.08)>	COMP<111>
