[1740779858.0310163]	Q_Header<(2621443, 1768, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 238, 231, 201, 253, 253, 253, 148, 148, 215, 253, 253, 253, 253, 63, 84, 49, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.26922577383714064, y=-0.9586781295987232, z=0.0800170005668763, w=0.045288035408560044)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.01, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=0.04)>	COMP<168>
[1740779859.9313216]	Q_Header<(2621443, 1958, 257, 173, 250, 8, 58, 190, 63)>	Q_Data<(0, 0, 39, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 0, 13, 16, 40, 18, 5, 5, 12, 11, 0, 12, 0, 23, 0, 28, 12, 0, 22, 93, 149, 51, 253, 246, 253, 253, 253, 253, 253, 253, 137, 232, 152, 136, 106, 84, 229, 253, 251, 165, 211, 139, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 136, 0, 0, 0, 231, 253, 108, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.28857360706400725, y=-0.9531229796767211, z=0.07781965926535729, w=0.047180075774212696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.04)>	COMP<168>
[1740779859.941244]	Q_Header<(2621443, 1959, 257, 173, 250, 8, 58, 191, 59)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 11, 0, 0, 35, 0, 0, 0, 17, 20, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39, 34, 116, 232, 89, 253, 216, 153, 217, 253, 253, 239, 253, 253, 150, 218, 98, 253, 253, 157, 132, 141, 95, 34, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 150, 137, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.28857360706400725, y=-0.9531229796767211, z=0.07781965926535729, w=0.047180075774212696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.04)>	COMP<168>
[1740779859.9534187]	Q_Header<(2621443, 1960, 257, 173, 250, 8, 58, 192, 51)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 3, 0, 0, 29, 0, 0, 0, 14, 17, 0, 4, 0, 0, 23, 15, 0, 0, 0, 0, 31, 68, 147, 124, 192, 253, 190, 253, 253, 253, 253, 207, 253, 66, 253, 253, 253, 253, 253, 220, 214, 159, 98, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2889979842124263, y=-0.9529914520576185, z=0.07781888698433864, w=0.04724064198108087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<168>
[1740779859.9611568]	Q_Header<(2621443, 1961, 257, 173, 250, 8, 58, 193, 52)>	Q_Data<(0, 0, 48, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 15, 20, 12, 0, 6, 5, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 21, 18, 65, 82, 192, 253, 226, 253, 253, 253, 253, 127, 253, 236, 253, 253, 253, 253, 253, 253, 225, 161, 95, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 223, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2889979842124263, y=-0.9529914520576185, z=0.07781888698433864, w=0.04724064198108087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<168>
[1740779859.9711757]	Q_Header<(2621443, 1962, 257, 173, 250, 8, 58, 194, 52)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 23, 16, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 0, 21, 0, 132, 161, 207, 253, 253, 253, 253, 187, 253, 253, 215, 253, 253, 253, 253, 253, 220, 127, 63, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 253, 153, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2889979842124263, y=-0.9529914520576185, z=0.07781888698433864, w=0.04724064198108087)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.12, z=-0.03)>	COMP<168>
[1740779859.9812908]	Q_Header<(2621443, 1963, 257, 173, 250, 8, 58, 195, 68)>	Q_Data<(0, 0, 6, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 11, 0, 0, 5, 0, 0, 0, 0, 0, 18, 0, 20, 0, 0, 0, 0, 9, 0, 0, 16, 0, 73, 25, 142, 201, 253, 253, 253, 253, 253, 253, 232, 169, 253, 253, 253, 253, 252, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 85, 139, 215, 198, 135, 0, 0, 106, 253, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 253, 207, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2893660728403981, y=-0.9528755809289802, z=0.07775835832074819, w=0.04742405370111565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.05)>	COMP<167>
[1740779859.9911795]	Q_Header<(2621443, 1964, 257, 173, 250, 8, 58, 196, 68)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 10, 0, 0, 0, 2, 23, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 0, 22, 0, 61, 72, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 160, 204, 215, 198, 0, 0, 36, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 198, 60, 232, 253, 241, 191, 0, 121, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 60, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2893660728403981, y=-0.9528755809289802, z=0.07775835832074819, w=0.04742405370111565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.05)>	COMP<167>
[1740779860.0012367]	Q_Header<(2621443, 1965, 257, 173, 250, 8, 58, 197, 79)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 9, 18, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 242, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 91, 0, 75, 0, 200, 253, 253, 253, 192, 226, 0, 162, 209, 122, 127, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 214, 253, 253, 253, 253, 0, 169, 253, 253, 253, 0, 0, 0, 0, 0, 0, 120, 218, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2893660728403981, y=-0.9528755809289802, z=0.07775835832074819, w=0.04742405370111565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.05)>	COMP<167>
[1740779860.0113182]	Q_Header<(2621443, 1966, 257, 173, 250, 8, 58, 198, 84)>	Q_Data<(0, 0, 45, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 82, 152, 233, 253, 83, 253, 253, 253, 253, 253, 253, 249, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 153, 135, 99, 253, 177, 253, 253, 253, 253, 253, 253, 218, 253, 253, 239, 253, 229, 53, 73, 0, 0, 31, 31, 0, 0, 0, 253, 253, 223, 252, 253, 253, 253, 121, 141, 253, 253, 253, 0, 158, 160, 0, 0, 0, 235, 253, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2899186910816925, y=-0.9527033366513974, z=0.07769820920989358, w=0.0476077008513095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.0)>	COMP<167>
[1740779860.0213218]	Q_Header<(2621443, 1967, 257, 173, 250, 8, 58, 199, 99)>	Q_Data<(0, 0, 48, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 10, 0, 15, 0, 8, 0, 0, 0, 10, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 44, 97, 103, 161, 250, 253, 253, 253, 253, 253, 223, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 148, 238, 252, 223, 149, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 112, 0, 0, 75, 0, 0, 0, 179, 234, 253, 244, 253, 253, 253, 127, 79, 252, 253, 147, 141, 208, 213, 0, 57, 148, 221, 253, 253, 229, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 23)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2899186910816925, y=-0.9527033366513974, z=0.07769820920989358, w=0.0476077008513095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.0)>	COMP<167>
[1740779860.0313528]	Q_Header<(2621443, 1968, 257, 173, 250, 8, 58, 200, 113)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 0, 19, 16, 16, 0, 0, 0, 34, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 120, 139, 214, 231, 180, 215, 245, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 17, 40, 99, 0, 0, 21, 0, 0, 0, 25, 97, 130, 192, 253, 253, 253, 141, 253, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 0, 48, 84, 122, 0, 119, 253, 253, 253, 253, 253, 208, 107, 0, 210, 253, 100, 155, 182, 158, 87, 118, 188, 79, 253, 253, 240, 51, 0, 0, 0, 0, 55, 0, 60, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 99, 17, 0, 0, 45, 70, 0, 0, 0, 0, 0, 0, 0, 40)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2899186910816925, y=-0.9527033366513974, z=0.07769820920989358, w=0.0476077008513095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.0)>	COMP<167>
[1740779860.0414128]	Q_Header<(2621443, 1969, 257, 173, 250, 8, 58, 201, 100)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 5, 20, 16, 0, 0, 0, 4, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 56, 50, 128, 121, 82, 91, 116, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 74, 98, 27, 108, 64, 36, 132, 57, 112, 82, 204, 253, 230, 236, 253, 253, 170, 253, 178, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 0, 0, 253, 253, 191, 78, 253, 253, 253, 253, 253, 6, 0, 0, 253, 253, 253, 0, 139, 0, 135, 97, 187, 0, 249, 238, 164, 43, 109, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 24)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2899186910816925, y=-0.9527033366513974, z=0.07769820920989358, w=0.0476077008513095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.011111111111111112, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.0)>	COMP<167>
[1740779860.0513625]	Q_Header<(2621443, 1970, 257, 173, 250, 8, 58, 202, 104)>	Q_Data<(0, 0, 60, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 8, 0, 22, 10, 0, 16, 17, 14, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 58, 50, 15, 0, 42, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 75, 27, 82, 93, 52, 138, 253, 200, 215, 203, 253, 253, 253, 190, 253, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 226, 227, 241, 253, 253, 253, 253, 253, 243, 65, 0, 133, 253, 253, 253, 0, 185, 253, 244, 0, 157, 0, 0, 52, 253, 253, 253, 253, 49, 89, 132, 40, 85, 79, 84, 0, 0, 0, 122, 160, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.29028528644372187, y=-0.9525825200856113, z=0.07769831153129897, w=0.04779087032914933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.012222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=-0.03)>	COMP<167>
[1740779860.061365]	Q_Header<(2621443, 1971, 257, 173, 250, 8, 58, 203, 108)>	Q_Data<(0, 0, 33, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 0, 11, 19, 0, 0, 15, 21, 13, 24, 32, 28, 0, 0, 0, 0, 15, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 208, 196, 52, 199, 253, 253, 168, 213, 253, 253, 252, 240, 253, 253, 253, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 68, 143, 230, 83, 125, 0, 253, 253, 93, 0, 0, 175, 253, 253, 253, 0, 0, 85, 47, 14, 0, 0, 0, 0, 186, 193, 253, 253, 171, 59, 97, 61, 0, 0, 0, 0, 0, 0, 123, 149, 0, 0, 0, 0, 0, 136, 83, 198, 130, 43, 0, 97, 0, 0, 0, 114, 150, 253, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.29028528644372187, y=-0.9525825200856113, z=0.07769831153129897, w=0.04779087032914933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.012222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=-0.03)>	COMP<167>
[1740779860.0713093]	Q_Header<(2621443, 1972, 257, 173, 250, 8, 58, 204, 96)>	Q_Data<(0, 0, 21, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 23, 22, 0, 0, 11, 19, 0, 28, 39, 30, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 0, 0, 81, 81, 202, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 138, 64, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 141, 253, 197, 43, 0, 64, 149, 0, 0, 0, 137, 253, 253, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 233, 253, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 77, 94, 221, 236, 0, 29, 0, 183, 76, 0, 106, 246, 253, 253, 87, 68, 65, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.29028528644372187, y=-0.9525825200856113, z=0.07769831153129897, w=0.04779087032914933)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.012222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.12, z=-0.03)>	COMP<167>
[1740779860.0813735]	Q_Header<(2621443, 1973, 257, 173, 250, 8, 58, 205, 90)>	Q_Data<(0, 0, 37, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 24, 15, 3, 0, 4, 14, 0, 22, 24, 18, 26, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 84, 0, 0, 180, 197, 204, 253, 253, 253, 253, 253, 253, 253, 207, 144, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 253, 253, 214, 79, 0, 0, 0, 0, 0, 0, 40, 189, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 152, 227, 29, 0, 0, 21, 122, 0, 0, 253, 253, 253, 91, 173, 47, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2906579801036569, y=-0.9524816840650076, z=0.07757796991006886, w=0.047730898874645045)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.0)>	COMP<171>
[1740779860.092841]	Q_Header<(2621443, 1974, 257, 173, 250, 8, 58, 206, 78)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 0, 26, 0, 0, 0, 23, 24, 0, 27, 12, 31, 39, 41, 21, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 11, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 253, 253, 253, 253, 253, 253, 247, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 235, 186, 199, 253, 220, 167, 43, 0, 0, 0, 0, 0, 0, 0, 67, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 82, 65, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2906579801036569, y=-0.9524816840650076, z=0.07757796991006886, w=0.047730898874645045)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.0)>	COMP<171>
