[1740779578.0988848]	Q_Header<(2621443, 39304, 257, 173, 250, 8, 58, 0, 28)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 107, 253, 253, 68, 253, 42, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.857195114089934, y=0.5045878672872034, z=-0.06952045250273675, w=0.07599031024223639)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.01888888888888889, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.05)>	COMP<18>
[1740779580.1292417]	Q_Header<(2621443, 39507, 257, 173, 250, 8, 58, 203, 74)>	Q_Data<(0, 0, 34, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 54, 132, 140, 215, 252, 253, 112, 184, 183, 171, 149, 253, 253, 233, 103, 64, 48, 122, 212, 160, 186, 253, 253, 253, 45, 253, 253, 253, 216, 253, 206, 172, 138, 83, 19, 65, 121, 216, 253, 253, 211, 97, 0, 94, 70, 0, 0, 0, 0, 0, 63, 99, 156, 216, 104, 245, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 79, 122, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.845577381770738, y=0.5242897148412473, z=-0.06921356654598072, w=0.07299772979629007)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.07)>	COMP<14>
[1740779580.1395986]	Q_Header<(2621443, 39508, 257, 173, 250, 8, 58, 204, 77)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 6, 144, 0, 229, 253, 253, 197, 253, 151, 86, 78, 234, 223, 169, 111, 83, 42, 75, 132, 122, 253, 253, 253, 253, 125, 253, 253, 253, 139, 201, 159, 147, 107, 43, 59, 65, 126, 197, 253, 226, 253, 207, 63, 66, 41, 0, 0, 0, 0, 0, 61, 233, 253, 184, 33, 207, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 86, 166, 167, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.845577381770738, y=0.5242897148412473, z=-0.06921356654598072, w=0.07299772979629007)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.07)>	COMP<14>
[1740779580.1492434]	Q_Header<(2621443, 39509, 257, 173, 250, 8, 58, 205, 86)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 251, 253, 246, 243, 210, 209, 157, 148, 239, 107, 137, 115, 17, 86, 121, 141, 253, 253, 253, 202, 167, 239, 253, 155, 39, 112, 137, 160, 82, 23, 33, 19, 102, 145, 131, 101, 231, 176, 0, 83, 0, 0, 0, 0, 0, 0, 122, 253, 253, 253, 253, 149, 80, 0, 0, 42, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 6, 106, 0, 0, 0, 9, 0, 0, 88, 0, 0, 0, 98, 219, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8454600725570435, y=0.5245368079378596, z=-0.06903085056757265, w=0.07275399989084579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<14>
[1740779580.1607213]	Q_Header<(2621443, 39510, 257, 173, 250, 8, 58, 206, 87)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 169, 180, 156, 253, 253, 216, 162, 253, 226, 174, 123, 58, 97, 106, 122, 253, 253, 253, 196, 170, 205, 217, 76, 47, 51, 122, 149, 58, 0, 0, 26, 77, 75, 80, 160, 253, 251, 0, 114, 76, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 253, 0, 80, 0, 21, 0, 0, 0, 83, 28, 0, 0, 0, 0, 0, 67, 100, 0, 0, 0, 41, 0, 0, 77, 0, 0, 0, 68, 135, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8454600725570435, y=0.5245368079378596, z=-0.06903085056757265, w=0.07275399989084579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<14>
[1740779580.1691675]	Q_Header<(2621443, 39511, 257, 173, 250, 8, 58, 207, 78)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 253, 224, 133, 147, 253, 253, 234, 253, 248, 234, 191, 108, 63, 94, 115, 69, 253, 253, 253, 249, 145, 186, 183, 0, 37, 46, 72, 100, 17, 0, 0, 35, 62, 0, 45, 128, 253, 253, 60, 121, 104, 22, 0, 0, 0, 0, 141, 253, 253, 253, 253, 253, 69, 154, 90, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 67, 72, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8454600725570435, y=0.5245368079378596, z=-0.06903085056757265, w=0.07275399989084579)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.0022222222222222222, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<14>
[1740779580.1792822]	Q_Header<(2621443, 39512, 257, 173, 250, 8, 58, 208, 75)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 236, 139, 96, 253, 253, 253, 253, 253, 240, 213, 114, 66, 81, 175, 184, 237, 253, 253, 253, 166, 149, 138, 44, 41, 78, 39, 36, 0, 13, 0, 0, 18, 37, 0, 117, 253, 253, 77, 112, 104, 0, 0, 0, 0, 0, 68, 231, 253, 253, 253, 40, 90, 181, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8452943777149845, y=0.5248527947123368, z=-0.06884916297656889, w=0.07257238898859966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0044444444444444444, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.05)>	COMP<19>
[1740779580.1890953]	Q_Header<(2621443, 39513, 257, 173, 250, 8, 58, 209, 64)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 190, 178, 102, 86, 253, 253, 234, 253, 248, 253, 253, 188, 82, 115, 230, 240, 209, 253, 253, 253, 210, 94, 88, 47, 0, 69, 39, 0, 53, 97, 60, 40, 63, 55, 0, 93, 198, 165, 46, 82, 52, 0, 0, 0, 0, 0, 0, 132, 198, 242, 253, 126, 54, 177, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8452943777149845, y=0.5248527947123368, z=-0.06884916297656889, w=0.07257238898859966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0044444444444444444, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.05)>	COMP<19>
[1740779580.1991048]	Q_Header<(2621443, 39514, 257, 173, 250, 8, 58, 210, 73)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 93, 104, 56, 88, 246, 246, 157, 184, 253, 253, 222, 253, 112, 178, 253, 253, 183, 218, 126, 253, 208, 70, 125, 0, 0, 0, 19, 27, 138, 180, 0, 65, 79, 61, 0, 62, 87, 37, 0, 27, 0, 0, 0, 0, 0, 0, 0, 57, 96, 164, 181, 54, 0, 114, 72, 0, 0, 0, 0, 0, 0, 93, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8452943777149845, y=0.5248527947123368, z=-0.06884916297656889, w=0.07257238898859966)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.0044444444444444444, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.05)>	COMP<19>
[1740779580.2098007]	Q_Header<(2621443, 39515, 257, 173, 250, 8, 58, 211, 73)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 30, 34, 21, 48, 127, 144, 68, 105, 214, 253, 184, 253, 156, 176, 253, 253, 137, 220, 253, 253, 145, 155, 176, 65, 97, 96, 79, 43, 152, 246, 178, 0, 70, 0, 0, 67, 0, 24, 16, 29, 0, 29, 0, 22, 0, 0, 0, 0, 31, 100, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 131, 205, 140, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8451086944152573, y=0.5252174140866163, z=-0.06860480806895487, w=0.07232802274173623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.11)>	COMP<19>
[1740779580.2191477]	Q_Header<(2621443, 39516, 257, 173, 250, 8, 58, 212, 76)>	Q_Data<(0, 0, 14, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 14, 8, 0, 29, 49, 31, 48, 165, 253, 253, 253, 187, 253, 253, 248, 114, 157, 253, 253, 81, 232, 219, 140, 176, 175, 137, 91, 75, 239, 253, 79, 138, 91, 109, 106, 0, 0, 129, 140, 118, 75, 19, 34, 0, 0, 63, 0, 22, 32, 0, 28, 10, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8451086944152573, y=0.5252174140866163, z=-0.06860480806895487, w=0.07232802274173623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.11)>	COMP<19>
[1740779580.2291443]	Q_Header<(2621443, 39517, 257, 173, 250, 8, 58, 213, 80)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 26, 23, 0, 19, 0, 0, 36, 142, 219, 233, 237, 230, 253, 253, 114, 192, 205, 253, 154, 120, 239, 253, 200, 210, 204, 165, 216, 248, 252, 253, 116, 253, 233, 88, 109, 63, 125, 204, 215, 247, 146, 40, 32, 0, 0, 111, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 80, 91, 46, 253, 253, 253, 253, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 206, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8451086944152573, y=0.5252174140866163, z=-0.06860480806895487, w=0.07232802274173623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.11)>	COMP<19>
[1740779580.239242]	Q_Header<(2621443, 39518, 257, 173, 250, 8, 58, 214, 76)>	Q_Data<(0, 0, 12, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 28, 0, 0, 16, 28, 0, 32, 103, 139, 121, 124, 229, 253, 253, 253, 253, 253, 168, 204, 134, 240, 253, 217, 202, 148, 119, 253, 253, 253, 253, 253, 253, 253, 109, 82, 131, 183, 232, 250, 253, 216, 77, 34, 0, 46, 102, 0, 0, 12, 77, 64, 0, 0, 0, 0, 38, 143, 155, 26, 253, 253, 253, 253, 213, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 203, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8451086944152573, y=0.5252174140866163, z=-0.06860480806895487, w=0.07232802274173623)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.11)>	COMP<19>
[1740779580.2491992]	Q_Header<(2621443, 39519, 257, 173, 250, 8, 58, 215, 84)>	Q_Data<(0, 0, 37, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 24, 11, 5, 12, 20, 0, 26, 58, 70, 20, 48, 180, 253, 253, 253, 253, 241, 253, 253, 209, 253, 253, 216, 159, 127, 206, 253, 253, 253, 253, 253, 179, 253, 253, 239, 161, 184, 239, 253, 253, 234, 71, 0, 0, 0, 33, 0, 0, 29, 169, 239, 93, 0, 0, 13, 72, 168, 163, 6, 204, 253, 253, 184, 152, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 47, 158, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8449390973734423, y=0.525530999666643, z=-0.06848383061857995, w=0.07214606755005482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0022222222222222222, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<12>
[1740779580.259056]	Q_Header<(2621443, 39520, 257, 173, 250, 8, 58, 216, 70)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 25, 0, 11, 0, 8, 14, 0, 14, 25, 33, 39, 43, 103, 239, 253, 253, 253, 244, 253, 253, 253, 253, 253, 156, 188, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 253, 242, 253, 190, 4, 0, 0, 0, 30, 0, 0, 0, 242, 253, 215, 0, 0, 0, 0, 130, 97, 0, 98, 204, 101, 58, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8449390973734423, y=0.525530999666643, z=-0.06848383061857995, w=0.07214606755005482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0022222222222222222, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<12>
[1740779580.2691195]	Q_Header<(2621443, 39521, 257, 173, 250, 8, 58, 217, 65)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 11, 9, 0, 0, 0, 0, 2, 30, 19, 97, 200, 227, 170, 253, 253, 253, 253, 253, 253, 153, 237, 239, 251, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 209, 112, 0, 20, 0, 0, 0, 14, 74, 97, 253, 253, 253, 39, 0, 0, 22, 77, 10, 0, 0, 54, 50, 113, 242, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8449390973734423, y=0.525530999666643, z=-0.06848383061857995, w=0.07214606755005482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0022222222222222222, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=0.0)>	COMP<12>
[1740779580.2792323]	Q_Header<(2621443, 39522, 257, 173, 250, 8, 58, 218, 68)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 20, 0, 0, 0, 0, 0, 0, 0, 18, 0, 50, 102, 53, 253, 253, 253, 253, 253, 253, 253, 253, 227, 119, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 137, 150, 53, 0, 91, 160, 99, 63, 115, 137, 211, 179, 253, 245, 10, 34, 0, 27, 0, 36, 0, 0, 0, 164, 119, 253, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 79, 85, 104, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844786825049405, y=0.5258173902030652, z=-0.06835931248141996, w=0.07196038340678047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.03)>	COMP<12>
[1740779580.289153]	Q_Header<(2621443, 39523, 257, 173, 250, 8, 58, 219, 69)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 14, 11, 0, 0, 0, 29, 12, 0, 0, 44, 57, 57, 83, 233, 253, 253, 253, 253, 253, 253, 253, 247, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 143, 54, 74, 25, 0, 160, 253, 193, 126, 171, 208, 253, 180, 227, 154, 77, 137, 0, 0, 0, 0, 0, 31, 108, 235, 253, 253, 253, 253, 71, 0, 0, 0, 0, 0, 0, 0, 0, 138, 69, 124, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.844786825049405, y=0.5258173902030652, z=-0.06835931248141996, w=0.07196038340678047)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.0011111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=-0.03)>	COMP<12>
