[1740780432.9651675]	Q_Header<(2621443, 59268, 257, 173, 250, 8, 58, 0, 21)>	Q_Data<(0, 0, 0, 79, 81, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 23, 0, 0, 8, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5664052445744742, y=-0.8192124130041586, z=0.08288559505734223, w=-0.03472894225893058)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.023333333333333334, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.04)>	COMP<176>
[1740780434.9654403]	Q_Header<(2621443, 59468, 257, 173, 250, 8, 58, 200, 77)>	Q_Data<(0, 0, 0, 11, 77, 69, 75, 84, 77, 0, 0, 0, 0, 0, 66, 64, 186, 155, 22, 24, 37, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 34, 77, 114, 99, 191, 168, 31, 123, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 128, 73, 72, 0, 0, 93, 149, 84, 158, 160, 49, 43, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 253, 253, 253, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160876634058962, y=-0.7828353844703808, z=0.07708725172197808, w=-0.040771404711228316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.15, z=-0.09)>	COMP<170>
[1740780434.9764183]	Q_Header<(2621443, 59469, 257, 173, 250, 8, 58, 201, 64)>	Q_Data<(0, 0, 0, 80, 66, 71, 72, 83, 88, 0, 0, 0, 0, 0, 0, 0, 170, 132, 41, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 74, 40, 0, 151, 234, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 187, 135, 89, 58, 0, 0, 112, 151, 0, 64, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 253, 253, 242, 190, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160908777135964, y=-0.7828394687492161, z=0.07714868926391776, w=-0.04052747600572895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.15, z=-0.05)>	COMP<172>
[1740780434.9854019]	Q_Header<(2621443, 59470, 257, 173, 250, 8, 58, 202, 68)>	Q_Data<(0, 0, 13, 41, 0, 84, 86, 75, 77, 0, 50, 48, 74, 0, 0, 0, 111, 117, 53, 16, 39, 35, 0, 0, 0, 0, 0, 0, 3, 0, 13, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 24, 103, 148, 131, 253, 253, 253, 253, 233, 253, 253, 253, 238, 140, 129, 104, 15, 0, 0, 105, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 253, 131, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160908777135964, y=-0.7828394687492161, z=0.07714868926391776, w=-0.04052747600572895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.15, z=-0.05)>	COMP<172>
[1740780434.9953728]	Q_Header<(2621443, 59471, 257, 173, 250, 8, 58, 203, 63)>	Q_Data<(0, 0, 60, 54, 0, 73, 69, 88, 0, 19, 87, 93, 115, 0, 0, 0, 109, 134, 63, 22, 81, 86, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 27, 115, 170, 219, 216, 80, 253, 253, 238, 124, 83, 33, 69, 0, 0, 0, 71, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 224, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160908777135964, y=-0.7828394687492161, z=0.07714868926391776, w=-0.04052747600572895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.15, z=-0.05)>	COMP<172>
[1740780435.0054662]	Q_Header<(2621443, 59472, 257, 173, 250, 8, 58, 204, 56)>	Q_Data<(0, 0, 73, 0, 59, 67, 72, 77, 0, 93, 82, 104, 93, 0, 0, 0, 101, 119, 72, 46, 143, 156, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 88, 107, 135, 116, 164, 220, 210, 80, 62, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 131, 0, 0, 90, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160908777135964, y=-0.7828394687492161, z=0.07714868926391776, w=-0.04052747600572895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.013333333333333334, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.15, z=-0.05)>	COMP<172>
[1740780435.0155234]	Q_Header<(2621443, 59473, 257, 173, 250, 8, 58, 205, 57)>	Q_Data<(0, 0, 0, 0, 69, 69, 80, 40, 0, 74, 82, 84, 116, 0, 0, 0, 60, 83, 63, 62, 178, 197, 76, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 97, 60, 74, 0, 103, 165, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 147, 198, 0, 42, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160445509309059, y=-0.782858160134727, z=0.07745571536028134, w=-0.04028429640487446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.11, z=-0.03)>	COMP<172>
[1740780435.0273228]	Q_Header<(2621443, 59474, 257, 173, 250, 8, 58, 206, 56)>	Q_Data<(0, 0, 0, 63, 44, 80, 56, 0, 0, 79, 86, 48, 60, 0, 0, 0, 24, 51, 40, 57, 171, 189, 71, 11, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 24, 0, 0, 28, 109, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 117, 184, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160445509309059, y=-0.782858160134727, z=0.07745571536028134, w=-0.04028429640487446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.11, z=-0.03)>	COMP<172>
[1740780435.0400977]	Q_Header<(2621443, 59475, 257, 173, 250, 8, 58, 207, 52)>	Q_Data<(0, 0, 0, 79, 74, 76, 68, 0, 0, 71, 88, 100, 0, 0, 0, 0, 33, 36, 0, 41, 125, 140, 51, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 29, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 119, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160445509309059, y=-0.782858160134727, z=0.07745571536028134, w=-0.04028429640487446)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.021111111111111112, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.11, z=-0.03)>	COMP<172>
[1740780435.045745]	Q_Header<(2621443, 59476, 257, 173, 250, 8, 58, 208, 24)>	Q_Data<(0, 0, 0, 69, 61, 79, 87, 0, 0, 91, 99, 0, 0, 0, 0, 0, 32, 28, 25, 28, 67, 79, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160317253363301, y=-0.7828418616034648, z=0.07794238712518514, w=-0.03985620892149248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.05)>	COMP<167>
[1740780435.055347]	Q_Header<(2621443, 59477, 257, 173, 250, 8, 58, 209, 30)>	Q_Data<(0, 0, 0, 0, 82, 70, 0, 49, 0, 86, 72, 0, 0, 0, 0, 0, 25, 23, 27, 11, 26, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160317253363301, y=-0.7828418616034648, z=0.07794238712518514, w=-0.03985620892149248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.05)>	COMP<167>
[1740780435.0652592]	Q_Header<(2621443, 59478, 257, 173, 250, 8, 58, 210, 32)>	Q_Data<(0, 0, 61, 0, 65, 59, 0, 25, 76, 65, 0, 0, 0, 0, 0, 0, 30, 20, 0, 0, 22, 21, 0, 8, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6160317253363301, y=-0.7828418616034648, z=0.07794238712518514, w=-0.03985620892149248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.02666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.08, z=-0.05)>	COMP<167>
[1740780435.0753186]	Q_Header<(2621443, 59479, 257, 173, 250, 8, 58, 211, 32)>	Q_Data<(0, 0, 48, 0, 57, 0, 0, 58, 75, 80, 0, 0, 0, 0, 0, 0, 26, 6, 24, 7, 18, 13, 23, 11, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6159807442625993, y=-0.7828546399040922, z=0.07837091514399301, w=-0.03955167680164134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.03)>	COMP<175>
[1740780435.085197]	Q_Header<(2621443, 59480, 257, 173, 250, 8, 58, 212, 23)>	Q_Data<(0, 0, 0, 71, 49, 0, 35, 76, 61, 83, 0, 0, 0, 0, 0, 0, 40, 42, 31, 0, 0, 23, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6159807442625993, y=-0.7828546399040922, z=0.07837091514399301, w=-0.03955167680164134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.03)>	COMP<175>
[1740780435.0953228]	Q_Header<(2621443, 59481, 257, 173, 250, 8, 58, 213, 34)>	Q_Data<(0, 0, 0, 0, 59, 84, 61, 0, 0, 76, 0, 0, 0, 0, 0, 0, 69, 63, 39, 21, 0, 31, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6159807442625993, y=-0.7828546399040922, z=0.07837091514399301, w=-0.03955167680164134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.03)>	COMP<175>
[1740780435.105276]	Q_Header<(2621443, 59482, 257, 173, 250, 8, 58, 214, 33)>	Q_Data<(0, 0, 0, 0, 58, 84, 48, 0, 0, 75, 81, 0, 0, 0, 20, 0, 71, 84, 57, 52, 25, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 28, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6159807442625993, y=-0.7828546399040922, z=0.07837091514399301, w=-0.03955167680164134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.08, z=-0.03)>	COMP<175>
[1740780435.1153822]	Q_Header<(2621443, 59483, 257, 173, 250, 8, 58, 215, 37)>	Q_Data<(0, 0, 0, 80, 16, 0, 41, 0, 0, 73, 72, 0, 0, 0, 47, 0, 42, 117, 68, 48, 50, 27, 19, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.615917736686456, y=-0.7828521346487449, z=0.07898102777447964, w=-0.03936844120134418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.1)>	COMP<175>
[1740780435.1252122]	Q_Header<(2621443, 59484, 257, 173, 250, 8, 58, 216, 30)>	Q_Data<(0, 0, 23, 79, 62, 0, 69, 0, 0, 0, 48, 0, 0, 0, 0, 0, 103, 142, 66, 12, 59, 43, 26, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.615917736686456, y=-0.7828521346487449, z=0.07898102777447964, w=-0.03936844120134418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03111111111111111, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.04, z=0.1)>	COMP<175>
