[1740780412.965011]	Q_Header<(2621443, 57268, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 26, 79, 68, 25, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 45, 8, 0, 0, 83, 129, 91, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5908897432293413, y=-0.8019523123944133, z=0.08001822677137346, w=-0.03631643396565004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=-0.09)>	COMP<130>
[1740780414.9652767]	Q_Header<(2621443, 57467, 257, 173, 250, 8, 58, 199, 74)>	Q_Data<(0, 0, 0, 31, 81, 73, 70, 70, 72, 0, 0, 0, 0, 0, 0, 0, 178, 97, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 6, 0, 0, 0, 0, 13, 0, 0, 0, 0, 27, 36, 65, 45, 73, 67, 39, 204, 253, 253, 211, 253, 253, 253, 253, 253, 253, 253, 253, 190, 88, 77, 8, 28, 77, 137, 73, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 253, 253, 199, 253, 232, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5826962819916612, y=-0.8079745868865205, z=0.08038242415240576, w=-0.034362418221567534)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.044444444444444446, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.3)>	COMP<127>
[1740780414.9753568]	Q_Header<(2621443, 57468, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 0, 80, 81, 71, 67, 76, 51, 0, 77, 17, 47, 0, 0, 0, 139, 91, 32, 0, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 175, 227, 237, 159, 253, 253, 253, 253, 253, 253, 253, 253, 146, 91, 70, 0, 0, 64, 133, 80, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 253, 185, 252, 253, 160, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5823525014951729, y=-0.8081888137823692, z=0.08087381453527975, w=-0.03399752052539685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.04, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.17)>	COMP<128>
[1740780414.9853005]	Q_Header<(2621443, 57469, 257, 173, 250, 8, 58, 201, 70)>	Q_Data<(0, 0, 0, 79, 81, 67, 69, 79, 0, 12, 86, 89, 77, 0, 0, 0, 100, 100, 52, 25, 49, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 138, 148, 144, 111, 253, 253, 225, 173, 253, 253, 174, 189, 68, 34, 29, 0, 0, 17, 51, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 47, 151, 140, 205, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5823525014951729, y=-0.8081888137823692, z=0.08087381453527975, w=-0.03399752052539685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.04, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.17)>	COMP<128>
[1740780414.995244]	Q_Header<(2621443, 57470, 257, 173, 250, 8, 58, 202, 62)>	Q_Data<(0, 0, 20, 79, 81, 83, 69, 69, 0, 79, 87, 90, 106, 0, 0, 0, 88, 105, 61, 38, 84, 96, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 35, 74, 28, 116, 117, 127, 69, 216, 225, 169, 79, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 52, 149, 47, 66, 72, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5823525014951729, y=-0.8081888137823692, z=0.08087381453527975, w=-0.03399752052539685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.04, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.17)>	COMP<128>
[1740780415.005248]	Q_Header<(2621443, 57471, 257, 173, 250, 8, 58, 203, 54)>	Q_Data<(0, 0, 63, 23, 7, 66, 71, 72, 59, 46, 63, 84, 110, 0, 0, 0, 79, 91, 51, 45, 109, 127, 36, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 24, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 106, 128, 80, 88, 129, 142, 50, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 193, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5823525014951729, y=-0.8081888137823692, z=0.08087381453527975, w=-0.03399752052539685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.04, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=-0.17)>	COMP<128>
[1740780415.0152607]	Q_Header<(2621443, 57472, 257, 173, 250, 8, 58, 204, 51)>	Q_Data<(0, 0, 62, 79, 64, 80, 82, 0, 28, 0, 0, 88, 91, 0, 0, 0, 56, 64, 34, 44, 112, 129, 46, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70, 42, 0, 76, 91, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 116, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5819007081858278, y=-0.808459909862542, z=0.08154178163795531, w=-0.033690915766580336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.02666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.15)>	COMP<128>
[1740780415.0248897]	Q_Header<(2621443, 57473, 257, 173, 250, 8, 58, 205, 41)>	Q_Data<(0, 0, 62, 79, 66, 59, 86, 27, 91, 0, 0, 70, 0, 0, 0, 0, 38, 38, 8, 35, 91, 103, 32, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5819007081858278, y=-0.808459909862542, z=0.08154178163795531, w=-0.033690915766580336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.02666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.15)>	COMP<128>
[1740780415.0272925]	Q_Header<(2621443, 57474, 257, 173, 250, 8, 58, 206, 32)>	Q_Data<(0, 0, 54, 0, 61, 22, 78, 69, 91, 0, 72, 0, 0, 0, 0, 0, 33, 23, 0, 25, 57, 60, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5819007081858278, y=-0.808459909862542, z=0.08154178163795531, w=-0.033690915766580336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.02666666666666667, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.06, z=-0.15)>	COMP<128>
[1740780415.0451186]	Q_Header<(2621443, 57475, 257, 173, 250, 8, 58, 207, 30)>	Q_Data<(0, 0, 62, 77, 48, 64, 65, 81, 91, 0, 76, 0, 0, 0, 0, 0, 35, 0, 14, 9, 25, 26, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5815244706031758, y=-0.8086900960843912, z=0.08196760747481792, w=-0.03362930135415091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.14)>	COMP<128>
[1740780415.0551367]	Q_Header<(2621443, 57476, 257, 173, 250, 8, 58, 208, 32)>	Q_Data<(0, 0, 58, 58, 73, 11, 58, 84, 75, 3, 73, 0, 0, 0, 0, 0, 38, 15, 12, 0, 19, 29, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5815244706031758, y=-0.8086900960843912, z=0.08196760747481792, w=-0.03362930135415091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.14)>	COMP<128>
[1740780415.0650873]	Q_Header<(2621443, 57477, 257, 173, 250, 8, 58, 209, 28)>	Q_Data<(0, 0, 49, 0, 71, 85, 83, 0, 57, 81, 48, 0, 0, 0, 0, 0, 25, 25, 13, 17, 23, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5815244706031758, y=-0.8086900960843912, z=0.08196760747481792, w=-0.03362930135415091)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01888888888888889, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.14)>	COMP<128>
[1740780415.0752113]	Q_Header<(2621443, 57478, 257, 173, 250, 8, 58, 210, 34)>	Q_Data<(0, 0, 0, 0, 62, 84, 24, 0, 25, 83, 35, 0, 0, 0, 0, 0, 39, 23, 39, 19, 7, 29, 0, 0, 0, 10, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5811789770036517, y=-0.8089020145168448, z=0.08227570478900677, w=-0.03375257028807177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.01)>	COMP<126>
[1740780415.0851827]	Q_Header<(2621443, 57479, 257, 173, 250, 8, 58, 211, 45)>	Q_Data<(0, 0, 0, 56, 71, 68, 71, 78, 78, 49, 50, 0, 0, 0, 0, 0, 61, 65, 66, 36, 10, 13, 20, 19, 0, 0, 0, 0, 0, 0, 20, 52, 0, 8, 0, 0, 0, 0, 13, 0, 0, 0, 40, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5811789770036517, y=-0.8089020145168448, z=0.08227570478900677, w=-0.03375257028807177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.01)>	COMP<126>
[1740780415.0950913]	Q_Header<(2621443, 57480, 257, 173, 250, 8, 58, 212, 36)>	Q_Data<(0, 0, 0, 79, 82, 42, 68, 89, 76, 83, 71, 0, 0, 0, 0, 0, 100, 100, 93, 64, 43, 55, 36, 16, 0, 0, 0, 0, 0, 0, 11, 45, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5811789770036517, y=-0.8089020145168448, z=0.08227570478900677, w=-0.03375257028807177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.01)>	COMP<126>
[1740780415.105158]	Q_Header<(2621443, 57481, 257, 173, 250, 8, 58, 213, 30)>	Q_Data<(0, 0, 43, 79, 81, 84, 86, 29, 50, 77, 73, 0, 0, 0, 0, 0, 138, 116, 101, 75, 51, 67, 48, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5811789770036517, y=-0.8089020145168448, z=0.08227570478900677, w=-0.03375257028807177)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0077777777777777776, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.05, z=0.01)>	COMP<126>
[1740780415.115168]	Q_Header<(2621443, 57482, 257, 173, 250, 8, 58, 214, 32)>	Q_Data<(0, 0, 73, 63, 81, 84, 86, 53, 0, 43, 46, 0, 0, 0, 0, 0, 122, 107, 83, 53, 40, 55, 36, 0, 0, 0, 0, 0, 0, 14, 0, 7, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5806867697790712, y=-0.8092017231165571, z=0.08270239363576218, w=-0.03399648210709929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.14)>	COMP<125>
[1740780415.1250794]	Q_Header<(2621443, 57483, 257, 173, 250, 8, 58, 215, 26)>	Q_Data<(0, 0, 55, 21, 81, 68, 83, 0, 0, 0, 0, 0, 0, 75, 67, 0, 79, 91, 56, 38, 14, 24, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5806867697790712, y=-0.8092017231165571, z=0.08270239363576218, w=-0.03399648210709929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.0033333333333333335, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.07, z=0.14)>	COMP<125>
