[1740779705.5699532]	Q_Header<(2621443, 52054, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 253, 253, 253, 253, 253, 192, 225, 190, 185, 78, 133, 202, 253, 253, 253, 206, 170, 91, 25, 36, 0, 0, 0, 185, 253, 253, 223, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.767622395838962, y=-0.6346296948345016, z=0.03649822634266513, w=0.08166325559613033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=-0.04)>	COMP<195>
[1740779707.6102815]	Q_Header<(2621443, 52258, 257, 173, 250, 8, 58, 204, 94)>	Q_Data<(0, 0, 45, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 22, 15, 0, 12, 0, 26, 35, 46, 10, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 50, 0, 106, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 18, 50, 0, 0, 0, 0, 0, 0, 0, 0, 76, 112, 82, 0, 54, 211, 226, 209, 0, 188, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 247, 152, 242, 219, 0, 253, 253, 0, 55, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 67, 253, 181, 80, 0, 0, 0, 167, 253, 253, 0, 56, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7377304783914126, y=-0.6686998528382821, z=0.046813872501548226, w=0.08001693200720955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03888888888888889, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.16, z=0.05)>	COMP<194>
[1740779707.6212945]	Q_Header<(2621443, 52259, 257, 173, 250, 8, 58, 205, 91)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 0, 8, 0, 0, 20, 0, 6, 8, 21, 30, 36, 35, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 23, 0, 0, 0, 84, 103, 0, 58, 234, 226, 72, 153, 253, 253, 253, 86, 228, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 145, 179, 184, 199, 253, 253, 169, 209, 253, 253, 253, 253, 253, 180, 78, 226, 253, 170, 141, 253, 177, 0, 0, 0, 0, 165, 253, 253, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7377304783914126, y=-0.6686998528382821, z=0.046813872501548226, w=0.08001693200720955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03888888888888889, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.16, z=0.05)>	COMP<194>
[1740779707.6316848]	Q_Header<(2621443, 52260, 257, 173, 250, 8, 58, 206, 87)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 0, 0, 0, 0, 21, 26, 16, 0, 37, 35, 41, 52, 0, 23, 38, 66, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 161, 239, 150, 181, 192, 75, 98, 230, 138, 166, 151, 253, 253, 93, 230, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 143, 0, 0, 253, 253, 253, 241, 253, 253, 253, 253, 177, 190, 0, 0, 52, 88, 131, 207, 253, 50, 26, 205, 100, 0, 38, 100, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 162, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7377304783914126, y=-0.6686998528382821, z=0.046813872501548226, w=0.08001693200720955)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03888888888888889, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.16, z=0.05)>	COMP<194>
[1740779707.64033]	Q_Header<(2621443, 52261, 257, 173, 250, 8, 58, 207, 89)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 6, 6, 0, 0, 13, 32, 35, 22, 51, 45, 0, 19, 91, 78, 87, 111, 57, 39, 23, 8, 36, 41, 45, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 209, 253, 253, 253, 253, 253, 253, 194, 253, 253, 253, 253, 253, 253, 253, 69, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 253, 253, 176, 246, 168, 102, 0, 0, 253, 253, 253, 232, 253, 253, 180, 87, 57, 0, 0, 0, 0, 65, 144, 218, 253, 117, 124, 253, 100, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7371798188060166, y=-0.6692479477734701, z=0.047546206230326786, w=0.08007782101949774)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03333333333333333, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.08)>	COMP<197>
[1740779707.6500988]	Q_Header<(2621443, 52262, 257, 173, 250, 8, 58, 208, 85)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 15, 0, 7, 0, 25, 43, 15, 64, 76, 66, 35, 174, 172, 103, 142, 57, 62, 67, 86, 91, 89, 119, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 81, 253, 253, 253, 253, 253, 253, 253, 253, 160, 253, 253, 253, 253, 253, 247, 169, 78, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 164, 30, 42, 0, 0, 0, 0, 156, 253, 253, 127, 191, 218, 0, 0, 0, 0, 0, 0, 0, 156, 166, 119, 253, 60, 53, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 12, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7371798188060166, y=-0.6692479477734701, z=0.047546206230326786, w=0.08007782101949774)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03333333333333333, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.08)>	COMP<197>
[1740779707.66009]	Q_Header<(2621443, 52263, 257, 173, 250, 8, 58, 209, 87)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 17, 15, 0, 15, 8, 23, 10, 64, 125, 155, 180, 150, 253, 253, 73, 162, 78, 76, 76, 137, 145, 121, 178, 139, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 205, 253, 253, 253, 253, 253, 253, 253, 238, 180, 253, 253, 253, 253, 253, 226, 155, 138, 110, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 244, 120, 253, 148, 120, 0, 0, 0, 0, 0, 0, 223, 228, 0, 79, 104, 0, 0, 0, 0, 0, 0, 0, 158, 177, 0, 105, 55, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7371798188060166, y=-0.6692479477734701, z=0.047546206230326786, w=0.08007782101949774)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03333333333333333, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.08)>	COMP<197>
[1740779707.6701884]	Q_Header<(2621443, 52264, 257, 173, 250, 8, 58, 210, 92)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 17, 13, 0, 0, 14, 39, 61, 89, 200, 239, 253, 241, 253, 253, 160, 201, 94, 44, 60, 182, 200, 144, 242, 201, 127, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 74, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 240, 238, 157, 0, 190, 253, 253, 253, 253, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 89, 98, 84, 253, 167, 80, 0, 0, 0, 0, 39, 198, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 127, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 46, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7371798188060166, y=-0.6692479477734701, z=0.047546206230326786, w=0.08007782101949774)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03333333333333333, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.08)>	COMP<197>
[1740779707.6802864]	Q_Header<(2621443, 52265, 257, 173, 250, 8, 58, 211, 89)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 30, 26, 0, 0, 50, 151, 128, 253, 253, 253, 253, 241, 253, 253, 253, 103, 132, 185, 249, 250, 166, 253, 253, 151, 86, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 191, 73, 152, 253, 253, 253, 253, 253, 253, 253, 201, 184, 253, 253, 253, 253, 253, 155, 188, 0, 0, 0, 0, 192, 67, 0, 0, 0, 0, 0, 54, 245, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7366885151335311, y=-0.6697334777597544, z=0.04821739245695854, w=0.08013852695694501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.025555555555555557, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.03)>	COMP<200>
[1740779707.6901567]	Q_Header<(2621443, 52266, 257, 173, 250, 8, 58, 212, 83)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 24, 24, 26, 34, 67, 220, 235, 253, 253, 253, 253, 189, 153, 253, 247, 231, 174, 253, 253, 253, 186, 253, 253, 170, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 212, 243, 235, 246, 253, 253, 253, 253, 205, 253, 253, 155, 253, 253, 253, 227, 224, 253, 194, 102, 93, 234, 253, 253, 253, 253, 253, 242, 90, 0, 214, 238, 253, 253, 180, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7366885151335311, y=-0.6697334777597544, z=0.04821739245695854, w=0.08013852695694501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.025555555555555557, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.03)>	COMP<200>
[1740779707.7001767]	Q_Header<(2621443, 52267, 257, 173, 250, 8, 58, 213, 92)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 14, 21, 24, 20, 57, 249, 253, 253, 253, 221, 238, 253, 241, 214, 109, 253, 189, 253, 253, 253, 245, 233, 240, 204, 113, 28, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 101, 117, 144, 172, 253, 253, 253, 253, 118, 179, 253, 253, 253, 253, 248, 149, 148, 233, 150, 84, 12, 109, 113, 118, 253, 253, 253, 170, 30, 0, 9, 0, 100, 130, 146, 67, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7366885151335311, y=-0.6697334777597544, z=0.04821739245695854, w=0.08013852695694501)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.025555555555555557, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=0.03)>	COMP<200>
[1740779707.7102268]	Q_Header<(2621443, 52268, 257, 173, 250, 8, 58, 214, 83)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 36, 34, 32, 87, 230, 253, 253, 202, 222, 189, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 69, 174, 205, 119, 37, 0, 18, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 105, 115, 176, 253, 253, 162, 131, 245, 154, 253, 253, 183, 151, 66, 139, 39, 0, 0, 0, 0, 0, 140, 253, 219, 72, 0, 0, 0, 43, 0, 0, 68, 36, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7360839802618102, y=-0.6703491173478824, z=0.04888915988306053, w=0.08013915970843755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=-0.02)>	COMP<200>
[1740779707.7200644]	Q_Header<(2621443, 52269, 257, 173, 250, 8, 58, 215, 60)>	Q_Data<(0, 0, 43, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 25, 22, 54, 130, 145, 154, 221, 253, 253, 177, 218, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 100, 147, 131, 116, 44, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 70, 169, 105, 102, 126, 137, 234, 253, 146, 178, 209, 0, 0, 0, 0, 0, 0, 0, 32, 20, 84, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7360839802618102, y=-0.6703491173478824, z=0.04888915988306053, w=0.08013915970843755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=-0.02)>	COMP<200>
[1740779707.7302983]	Q_Header<(2621443, 52270, 257, 173, 250, 8, 58, 216, 56)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 13, 16, 111, 237, 253, 229, 253, 172, 253, 253, 182, 253, 188, 227, 253, 253, 253, 248, 253, 253, 158, 253, 161, 30, 100, 221, 162, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 58, 0, 86, 189, 213, 157, 75, 193, 253, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7360839802618102, y=-0.6703491173478824, z=0.04888915988306053, w=0.08013915970843755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.017777777777777778, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.18, z=-0.02)>	COMP<200>
[1740779707.7409]	Q_Header<(2621443, 52271, 257, 173, 250, 8, 58, 217, 56)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 56, 145, 253, 253, 253, 253, 253, 253, 253, 159, 233, 116, 206, 253, 253, 253, 253, 253, 253, 253, 144, 104, 156, 200, 244, 152, 122, 101, 0, 32, 0, 0, 39, 0, 24, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 23, 134, 109, 45, 0, 189, 253, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7356397283710376, y=-0.670821891191079, z=0.04919319846237919, w=0.08007627342759491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=0.0)>	COMP<193>
[1740779707.7500188]	Q_Header<(2621443, 52272, 257, 173, 250, 8, 58, 218, 51)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 108, 171, 253, 253, 253, 253, 253, 253, 253, 219, 123, 141, 192, 253, 253, 253, 253, 253, 253, 253, 197, 234, 237, 213, 167, 82, 253, 210, 42, 0, 15, 78, 110, 86, 60, 99, 65, 55, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7356397283710376, y=-0.670821891191079, z=0.04919319846237919, w=0.08007627342759491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=0.0)>	COMP<193>
[1740779707.762909]	Q_Header<(2621443, 52273, 257, 173, 250, 8, 58, 219, 50)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 172, 226, 221, 253, 253, 253, 253, 253, 253, 218, 118, 150, 158, 253, 253, 253, 253, 253, 253, 179, 253, 253, 253, 228, 226, 205, 253, 253, 84, 0, 86, 136, 151, 110, 0, 130, 187, 148, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7356397283710376, y=-0.670821891191079, z=0.04919319846237919, w=0.08007627342759491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=0.0)>	COMP<193>
[1740779707.7703688]	Q_Header<(2621443, 52274, 257, 173, 250, 8, 58, 220, 42)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 102, 117, 242, 253, 253, 253, 253, 253, 253, 212, 146, 253, 253, 253, 218, 253, 247, 79, 0, 99, 117, 126, 98, 0, 145, 253, 181, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7356397283710376, y=-0.670821891191079, z=0.04919319846237919, w=0.08007627342759491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.015555555555555555, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=0.0)>	COMP<193>
