[1740780397.964919]	Q_Header<(2621443, 55768, 257, 173, 250, 8, 58, 0, 26)>	Q_Data<(0, 0, 52, 65, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 168, 147, 50, 57, 35, 0, 13, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3554178802661554, y=-0.9299582386630849, z=0.09314231243107558, w=-0.013428118436983372)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.014444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.01, z=-0.03)>	COMP<101>
[1740780399.8867855]	Q_Header<(2621443, 55960, 257, 173, 250, 8, 58, 192, 25)>	Q_Data<(0, 0, 0, 0, 82, 0, 86, 0, 91, 76, 0, 0, 0, 0, 0, 0, 29, 9, 32, 24, 9, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37616120100465594, y=-0.9220618633096442, z=0.08966100994253441, w=-0.016296453134551865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.03, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<101>
[1740780399.8958454]	Q_Header<(2621443, 55961, 257, 173, 250, 8, 58, 193, 26)>	Q_Data<(0, 0, 37, 0, 53, 11, 85, 0, 74, 81, 0, 0, 0, 0, 0, 0, 51, 22, 50, 37, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37616120100465594, y=-0.9220618633096442, z=0.08966100994253441, w=-0.016296453134551865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.03, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<101>
[1740780399.906071]	Q_Header<(2621443, 55962, 257, 173, 250, 8, 58, 194, 31)>	Q_Data<(0, 0, 62, 59, 61, 64, 77, 0, 71, 0, 0, 0, 0, 0, 0, 0, 63, 29, 61, 46, 36, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37616120100465594, y=-0.9220618633096442, z=0.08966100994253441, w=-0.016296453134551865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=-0.03, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.0)>	COMP<101>
[1740780399.915002]	Q_Header<(2621443, 55963, 257, 173, 250, 8, 58, 195, 28)>	Q_Data<(0, 0, 65, 63, 60, 41, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 58, 75, 54, 31, 52, 0, 0, 0, 0, 0, 0, 0, 0, 23, 51, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3771420758655914, y=-0.9217672163330897, z=0.0885633843795069, w=-0.01629663930346543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.01)>	COMP<102>
[1740780399.9249616]	Q_Header<(2621443, 55964, 257, 173, 250, 8, 58, 196, 31)>	Q_Data<(0, 0, 8, 79, 75, 78, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 108, 90, 83, 51, 14, 34, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3771420758655914, y=-0.9217672163330897, z=0.0885633843795069, w=-0.01629663930346543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.01)>	COMP<102>
[1740780399.9351475]	Q_Header<(2621443, 55965, 257, 173, 250, 8, 58, 197, 33)>	Q_Data<(0, 0, 45, 75, 63, 84, 48, 78, 0, 0, 7, 0, 0, 0, 0, 0, 109, 91, 74, 40, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3771420758655914, y=-0.9217672163330897, z=0.0885633843795069, w=-0.01629663930346543)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.03111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.17, z=0.01)>	COMP<102>
[1740780399.9449465]	Q_Header<(2621443, 55966, 257, 173, 250, 8, 58, 198, 21)>	Q_Data<(0, 0, 76, 79, 66, 83, 69, 79, 0, 0, 0, 0, 0, 0, 0, 0, 78, 47, 54, 28, 0, 20, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778754100468988, y=-0.9215252690822286, z=0.08795323306050414, w=-0.01629667815902471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.21, z=-0.03)>	COMP<102>
[1740780399.9554746]	Q_Header<(2621443, 55967, 257, 173, 250, 8, 58, 199, 24)>	Q_Data<(0, 0, 0, 52, 61, 84, 72, 58, 0, 0, 0, 0, 0, 0, 0, 0, 36, 68, 48, 34, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778754100468988, y=-0.9215252690822286, z=0.08795323306050414, w=-0.01629667815902471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.21, z=-0.03)>	COMP<102>
[1740780399.965645]	Q_Header<(2621443, 55968, 257, 173, 250, 8, 58, 200, 18)>	Q_Data<(0, 0, 0, 78, 62, 63, 66, 82, 0, 0, 0, 0, 0, 0, 0, 0, 19, 62, 70, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3778754100468988, y=-0.9215252690822286, z=0.08795323306050414, w=-0.01629667815902471)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=-0.027777777777777776, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.21, z=-0.03)>	COMP<102>
[1740780399.9751303]	Q_Header<(2621443, 55969, 257, 173, 250, 8, 58, 201, 23)>	Q_Data<(0, 0, 64, 64, 61, 0, 14, 40, 0, 0, 0, 0, 0, 0, 0, 0, 58, 91, 83, 27, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37859713574125436, y=-0.921255064787763, z=0.08764557261396765, w=-0.016479320756108123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.04)>	COMP<103>
[1740780399.985166]	Q_Header<(2621443, 55970, 257, 173, 250, 8, 58, 202, 25)>	Q_Data<(0, 0, 52, 59, 81, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 109, 66, 24, 0, 0, 3, 0, 0, 0, 0, 47, 82, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37859713574125436, y=-0.921255064787763, z=0.08764557261396765, w=-0.016479320756108123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.04)>	COMP<103>
[1740780399.9950075]	Q_Header<(2621443, 55971, 257, 173, 250, 8, 58, 203, 24)>	Q_Data<(0, 0, 58, 59, 44, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 78, 99, 16, 27, 0, 0, 0, 0, 0, 0, 0, 79, 116, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37859713574125436, y=-0.921255064787763, z=0.08764557261396765, w=-0.016479320756108123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.04)>	COMP<103>
[1740780400.0051024]	Q_Header<(2621443, 55972, 257, 173, 250, 8, 58, 204, 35)>	Q_Data<(0, 0, 62, 46, 34, 0, 0, 71, 0, 0, 0, 98, 0, 0, 0, 0, 54, 85, 29, 14, 0, 0, 4, 0, 0, 0, 0, 91, 123, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37859713574125436, y=-0.921255064787763, z=0.08764557261396765, w=-0.016479320756108123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.03, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.25, z=0.04)>	COMP<103>
[1740780400.0151641]	Q_Header<(2621443, 55973, 257, 173, 250, 8, 58, 205, 25)>	Q_Data<(0, 0, 62, 56, 38, 0, 0, 0, 0, 0, 24, 106, 0, 0, 0, 0, 0, 58, 16, 0, 0, 0, 0, 0, 0, 0, 33, 86, 96, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37946009348406795, y=-0.9209094242379954, z=0.08746442238421576, w=-0.016906939986341775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.23, z=-0.04)>	COMP<101>
[1740780400.0269299]	Q_Header<(2621443, 55974, 257, 173, 250, 8, 58, 206, 35)>	Q_Data<(0, 0, 56, 0, 81, 0, 36, 0, 0, 0, 62, 107, 0, 0, 0, 0, 11, 29, 5, 0, 0, 0, 0, 24, 5, 0, 62, 71, 46, 18, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37946009348406795, y=-0.9209094242379954, z=0.08746442238421576, w=-0.016906939986341775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.23, z=-0.04)>	COMP<101>
[1740780400.0351489]	Q_Header<(2621443, 55975, 257, 173, 250, 8, 58, 207, 30)>	Q_Data<(0, 0, 20, 53, 76, 50, 66, 0, 0, 0, 0, 6, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 20, 0, 15, 58, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.37946009348406795, y=-0.9209094242379954, z=0.08746442238421576, w=-0.016906939986341775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03111111111111111, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.23, z=-0.04)>	COMP<101>
[1740780400.045084]	Q_Header<(2621443, 55976, 257, 173, 250, 8, 58, 208, 32)>	Q_Data<(0, 0, 0, 79, 68, 84, 87, 0, 0, 0, 61, 0, 0, 0, 0, 0, 24, 16, 0, 0, 0, 0, 0, 12, 0, 0, 39, 51, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38000913684758525, y=-0.9206646033101471, z=0.0875864297102931, w=-0.01727314258398115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.025555555555555557, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.17, z=-0.06)>	COMP<101>
