[1740780605.4664876]	Q_Header<(2621443, 10982, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 84, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 42, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4676990529186929, y=-0.8791863313707127, z=0.08941395178466463, w=-0.017150389386683115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.008888888888888889, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=-0.03)>	COMP<139>
[1740780607.346858]	Q_Header<(2621443, 11170, 257, 173, 250, 8, 58, 188, 106)>	Q_Data<(0, 0, 0, 57, 70, 74, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 102, 73, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 53, 0, 17, 0, 64, 79, 97, 170, 200, 233, 126, 216, 189, 77, 129, 253, 253, 253, 102, 178, 253, 253, 253, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 0, 188, 253, 253, 227, 253, 253, 170, 85, 67, 0, 166, 184, 56, 0, 38, 253, 253, 252, 109, 253, 210, 206, 253, 253, 209, 253, 253, 253, 246, 47, 124, 0, 135, 181, 56, 0, 104, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45800637672930244, y=-0.8843356066672259, z=0.08856173409304609, w=-0.018371524439701498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03333333333333333, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.22)>	COMP<141>
[1740780607.3568377]	Q_Header<(2621443, 11171, 257, 173, 250, 8, 58, 189, 86)>	Q_Data<(0, 0, 77, 79, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 89, 41, 45, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 93, 105, 94, 204, 187, 151, 184, 203, 253, 253, 198, 253, 222, 143, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 196, 117, 46, 253, 229, 156, 253, 253, 84, 0, 52, 0, 193, 237, 62, 0, 0, 227, 204, 137, 85, 154, 39, 37, 253, 253, 154, 192, 253, 253, 252, 75, 126, 0, 100, 62, 0, 0, 161, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45800637672930244, y=-0.8843356066672259, z=0.08856173409304609, w=-0.018371524439701498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03333333333333333, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.22)>	COMP<141>
[1740780607.3668096]	Q_Header<(2621443, 11172, 257, 173, 250, 8, 58, 190, 95)>	Q_Data<(0, 0, 0, 79, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 81, 67, 67, 29, 15, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 21, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 240, 253, 104, 253, 253, 253, 222, 95, 253, 253, 239, 253, 241, 194, 100, 240, 253, 253, 253, 253, 253, 253, 184, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 143, 68, 86, 0, 69, 232, 204, 0, 0, 0, 0, 151, 214, 30, 0, 0, 61, 0, 53, 0, 0, 0, 111, 224, 253, 48, 34, 228, 253, 183, 0, 120, 0, 0, 0, 0, 0, 138, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45800637672930244, y=-0.8843356066672259, z=0.08856173409304609, w=-0.018371524439701498)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03333333333333333, z=0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.1, z=-0.22)>	COMP<141>
[1740780607.3767855]	Q_Header<(2621443, 11173, 257, 173, 250, 8, 58, 191, 75)>	Q_Data<(0, 0, 0, 66, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 40, 76, 66, 42, 29, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 24, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 164, 164, 164, 253, 253, 253, 253, 253, 253, 253, 253, 199, 241, 116, 253, 253, 253, 55, 253, 253, 253, 253, 67, 103, 182, 114, 0, 7, 0, 0, 0, 0, 0, 75, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 75, 83, 0, 0, 155, 54, 99, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4574024160706652, y=-0.8846531383144144, z=0.08862400695684626, w=-0.01782245869931068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=-0.15)>	COMP<140>
[1740780607.3866777]	Q_Header<(2621443, 11174, 257, 173, 250, 8, 58, 192, 64)>	Q_Data<(0, 0, 56, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 28, 59, 63, 49, 41, 34, 0, 0, 0, 0, 0, 0, 0, 2, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 179, 253, 253, 125, 253, 253, 253, 253, 253, 253, 253, 120, 208, 253, 253, 253, 253, 223, 253, 253, 253, 157, 53, 49, 185, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4574024160706652, y=-0.8846531383144144, z=0.08862400695684626, w=-0.01782245869931068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=-0.15)>	COMP<140>
[1740780607.3966513]	Q_Header<(2621443, 11175, 257, 173, 250, 8, 58, 193, 54)>	Q_Data<(0, 0, 55, 0, 0, 0, 0, 0, 74, 79, 0, 0, 0, 0, 0, 0, 74, 75, 52, 30, 30, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 165, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 226, 253, 253, 243, 253, 253, 188, 253, 253, 253, 253, 253, 253, 253, 120, 195, 253, 253, 253, 253, 253, 181, 252, 95, 59, 47, 0, 108, 106, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4574024160706652, y=-0.8846531383144144, z=0.08862400695684626, w=-0.01782245869931068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=-0.15)>	COMP<140>
[1740780607.4066925]	Q_Header<(2621443, 11176, 257, 173, 250, 8, 58, 194, 69)>	Q_Data<(0, 0, 59, 0, 36, 50, 66, 73, 74, 91, 0, 0, 0, 0, 0, 0, 81, 70, 57, 0, 14, 16, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 93, 149, 253, 253, 253, 239, 253, 253, 253, 253, 253, 223, 204, 175, 230, 244, 226, 183, 253, 253, 253, 225, 196, 253, 253, 0, 192, 253, 253, 253, 231, 240, 108, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4574024160706652, y=-0.8846531383144144, z=0.08862400695684626, w=-0.01782245869931068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.04111111111111111, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.04, z=-0.15)>	COMP<140>
[1740780607.418357]	Q_Header<(2621443, 11177, 257, 173, 250, 8, 58, 195, 68)>	Q_Data<(0, 0, 24, 51, 53, 30, 68, 77, 86, 91, 32, 0, 0, 0, 0, 0, 71, 56, 63, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 210, 253, 253, 253, 184, 181, 253, 253, 253, 253, 232, 95, 41, 132, 139, 100, 99, 193, 220, 203, 215, 253, 253, 13, 0, 128, 253, 253, 197, 113, 78, 131, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4564223266964938, y=-0.8851346057438557, z=0.0889895362828949, w=-0.017211967923029054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.04555555555555556, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.15)>	COMP<140>
[1740780607.4266894]	Q_Header<(2621443, 11178, 257, 173, 250, 8, 58, 196, 73)>	Q_Data<(0, 0, 0, 0, 60, 85, 73, 77, 89, 76, 90, 0, 0, 0, 0, 0, 46, 44, 51, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 225, 253, 253, 253, 117, 115, 253, 253, 253, 253, 195, 93, 171, 131, 19, 0, 0, 96, 94, 64, 198, 253, 228, 206, 69, 23, 131, 96, 0, 0, 0, 160, 66, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4564223266964938, y=-0.8851346057438557, z=0.0889895362828949, w=-0.017211967923029054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.04555555555555556, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.15)>	COMP<140>
[1740780607.4367642]	Q_Header<(2621443, 11179, 257, 173, 250, 8, 58, 197, 80)>	Q_Data<(0, 0, 0, 51, 59, 84, 74, 75, 65, 79, 84, 45, 0, 0, 0, 0, 45, 24, 40, 18, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 54, 198, 253, 253, 253, 61, 60, 208, 253, 188, 198, 129, 110, 156, 144, 50, 0, 0, 33, 0, 35, 138, 209, 164, 182, 53, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 188, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4564223266964938, y=-0.8851346057438557, z=0.0889895362828949, w=-0.017211967923029054)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.04555555555555556, z=0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.15)>	COMP<140>
[1740780607.4467928]	Q_Header<(2621443, 11180, 257, 173, 250, 8, 58, 198, 72)>	Q_Data<(0, 0, 0, 57, 59, 82, 0, 41, 9, 93, 78, 67, 0, 0, 0, 0, 48, 37, 86, 62, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 136, 253, 196, 200, 0, 0, 101, 222, 179, 130, 78, 88, 87, 100, 0, 0, 0, 0, 9, 48, 64, 125, 68, 77, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 210, 214, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556349056620516, y=-0.8855125534286732, z=0.08935693260405139, w=-0.01672390678518448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.04666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<138>
[1740780607.456679]	Q_Header<(2621443, 11181, 257, 173, 250, 8, 58, 199, 61)>	Q_Data<(0, 0, 49, 23, 61, 65, 0, 0, 0, 85, 79, 16, 0, 0, 0, 0, 37, 53, 103, 78, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 126, 27, 83, 0, 0, 47, 131, 105, 96, 81, 0, 0, 25, 0, 0, 0, 0, 0, 0, 17, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 180, 76, 103, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556349056620516, y=-0.8855125534286732, z=0.08935693260405139, w=-0.01672390678518448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.04666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<138>
[1740780607.466589]	Q_Header<(2621443, 11182, 257, 173, 250, 8, 58, 200, 47)>	Q_Data<(0, 0, 68, 65, 81, 0, 59, 0, 86, 91, 54, 0, 10, 70, 0, 0, 18, 45, 89, 66, 19, 0, 24, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 48, 48, 7, 0, 0, 0, 0, 27, 78, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 84, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4556349056620516, y=-0.8855125534286732, z=0.08935693260405139, w=-0.01672390678518448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.04666666666666667, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.1)>	COMP<138>
[1740780607.4767036]	Q_Header<(2621443, 11183, 257, 173, 250, 8, 58, 201, 45)>	Q_Data<(0, 0, 30, 79, 81, 33, 0, 0, 86, 76, 74, 0, 32, 46, 0, 0, 34, 27, 50, 37, 14, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 50, 0, 0, 0, 0, 0, 7, 6, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45483810687858267, y=-0.8858722870686727, z=0.08990560003115301, w=-0.016418605844114163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.042222222222222223, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.09)>	COMP<141>
[1740780607.486601]	Q_Header<(2621443, 11184, 257, 173, 250, 8, 58, 202, 33)>	Q_Data<(0, 0, 0, 0, 63, 71, 68, 0, 44, 37, 0, 0, 0, 0, 0, 0, 70, 28, 0, 22, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45483810687858267, y=-0.8858722870686727, z=0.08990560003115301, w=-0.016418605844114163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.042222222222222223, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.09)>	COMP<141>
[1740780607.496555]	Q_Header<(2621443, 11185, 257, 173, 250, 8, 58, 203, 36)>	Q_Data<(0, 0, 0, 0, 60, 67, 66, 47, 29, 76, 0, 0, 0, 0, 0, 0, 110, 43, 0, 47, 53, 12, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45483810687858267, y=-0.8858722870686727, z=0.08990560003115301, w=-0.016418605844114163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.042222222222222223, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.09)>	COMP<141>
[1740780607.5065145]	Q_Header<(2621443, 11186, 257, 173, 250, 8, 58, 204, 32)>	Q_Data<(0, 0, 0, 0, 65, 44, 61, 85, 91, 48, 0, 0, 0, 0, 0, 0, 140, 60, 60, 103, 93, 24, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45483810687858267, y=-0.8858722870686727, z=0.08990560003115301, w=-0.016418605844114163)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.042222222222222223, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.03, z=-0.09)>	COMP<141>
