[1740780592.9663126]	Q_Header<(2621443, 9732, 257, 173, 250, 8, 58, 0, 15)>	Q_Data<(0, 0, 0, 79, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4782163032456886, y=-0.8737289573659263, z=0.08697616236440411, w=-0.018493878734325928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.016666666666666666, z=-0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.16)>	COMP<149>
[1740780594.8066247]	Q_Header<(2621443, 9916, 257, 173, 250, 8, 58, 184, 74)>	Q_Data<(0, 0, 0, 0, 80, 0, 55, 0, 0, 49, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 18, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 55, 114, 63, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 253, 190, 209, 117, 253, 253, 0, 0, 0, 0, 125, 244, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 201, 253, 253, 253, 253, 53, 0, 237, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 103, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 68, 46, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47461714934072524, y=-0.8756857306573282, z=0.08703755850821428, w=-0.018371882967021386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=-0.01888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.08, z=0.02)>	COMP<146>
[1740780594.816986]	Q_Header<(2621443, 9917, 257, 173, 250, 8, 58, 185, 96)>	Q_Data<(0, 0, 0, 0, 62, 0, 31, 0, 0, 0, 0, 3, 0, 0, 0, 0, 26, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 134, 225, 237, 72, 253, 253, 253, 183, 253, 253, 253, 253, 253, 253, 172, 253, 234, 198, 253, 253, 141, 86, 253, 253, 109, 0, 0, 0, 50, 253, 253, 253, 179, 105, 253, 253, 253, 253, 253, 253, 253, 253, 100, 187, 241, 204, 186, 111, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 164, 159, 253, 253, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47443152756100837, y=-0.8757421275498969, z=0.08740331242343548, w=-0.01873800063826445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0077777777777777776, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=-0.02)>	COMP<146>
[1740780594.826669]	Q_Header<(2621443, 9918, 257, 173, 250, 8, 58, 186, 101)>	Q_Data<(0, 0, 49, 0, 32, 0, 13, 0, 0, 0, 0, 0, 0, 36, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 33, 38, 28, 42, 36, 183, 181, 253, 253, 93, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 123, 141, 194, 253, 253, 159, 0, 242, 253, 204, 0, 0, 0, 0, 237, 253, 253, 253, 0, 253, 253, 253, 245, 253, 253, 253, 253, 114, 20, 0, 0, 0, 93, 121, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 28, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 241, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47443152756100837, y=-0.8757421275498969, z=0.08740331242343548, w=-0.01873800063826445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0077777777777777776, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=-0.02)>	COMP<146>
[1740780594.8373299]	Q_Header<(2621443, 9919, 257, 173, 250, 8, 58, 187, 96)>	Q_Data<(0, 0, 59, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 96, 16, 0, 71, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 65, 0, 0, 0, 0, 0, 0, 32, 0, 80, 117, 180, 183, 73, 170, 76, 219, 182, 253, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 211, 253, 253, 253, 253, 253, 34, 253, 253, 236, 62, 0, 0, 0, 204, 253, 253, 253, 207, 253, 253, 253, 173, 253, 163, 247, 244, 94, 0, 0, 0, 37, 157, 231, 220, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 123, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47443152756100837, y=-0.8757421275498969, z=0.08740331242343548, w=-0.01873800063826445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=-0.0077777777777777776, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=-0.02)>	COMP<146>
[1740780594.8465495]	Q_Header<(2621443, 9920, 257, 173, 250, 8, 58, 188, 107)>	Q_Data<(0, 0, 36, 0, 67, 42, 18, 0, 0, 0, 0, 0, 0, 91, 67, 0, 93, 50, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 42, 44, 0, 80, 111, 129, 110, 127, 0, 206, 215, 253, 253, 216, 253, 197, 221, 246, 196, 253, 153, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 51, 226, 253, 253, 253, 253, 253, 137, 243, 253, 170, 103, 0, 0, 0, 150, 253, 253, 253, 253, 253, 240, 253, 205, 253, 151, 253, 253, 188, 76, 71, 23, 0, 145, 220, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 10, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47422967681667133, y=-0.8758295833100688, z=0.08758295833100688, w=-0.018920360336315074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.07)>	COMP<145>
[1740780594.8564324]	Q_Header<(2621443, 9921, 257, 173, 250, 8, 58, 189, 96)>	Q_Data<(0, 0, 0, 80, 54, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 73, 42, 8, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 58, 53, 38, 67, 123, 221, 250, 253, 215, 175, 108, 253, 253, 253, 253, 253, 253, 177, 253, 195, 233, 253, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 89, 167, 253, 253, 253, 253, 253, 152, 124, 210, 26, 127, 156, 41, 21, 65, 253, 184, 0, 239, 162, 156, 175, 253, 253, 211, 232, 253, 252, 188, 100, 108, 0, 54, 122, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 52, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47422967681667133, y=-0.8758295833100688, z=0.08758295833100688, w=-0.018920360336315074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.07)>	COMP<145>
[1740780594.8673296]	Q_Header<(2621443, 9922, 257, 173, 250, 8, 58, 190, 91)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 75, 69, 48, 19, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 75, 0, 148, 247, 186, 43, 218, 253, 253, 253, 253, 194, 136, 253, 253, 253, 253, 253, 253, 162, 253, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 103, 176, 111, 222, 245, 246, 253, 253, 95, 0, 0, 0, 129, 183, 0, 0, 0, 108, 0, 0, 118, 0, 0, 0, 253, 253, 186, 82, 217, 253, 186, 85, 91, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47422967681667133, y=-0.8758295833100688, z=0.08758295833100688, w=-0.018920360336315074)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.0011111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=0.07)>	COMP<145>
[1740780594.8777802]	Q_Header<(2621443, 9923, 257, 173, 250, 8, 58, 191, 71)>	Q_Data<(0, 0, 64, 79, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 61, 90, 66, 40, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 230, 192, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 170, 232, 161, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 171, 253, 253, 149, 141, 99, 0, 96, 91, 200, 78, 0, 0, 0, 0, 110, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 222, 71, 0, 159, 182, 35, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47393369715423816, y=-0.875968631237299, z=0.08776776001388209, w=-0.01904279633124563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.09)>	COMP<143>
[1740780594.8863628]	Q_Header<(2621443, 9924, 257, 173, 250, 8, 58, 192, 67)>	Q_Data<(0, 0, 58, 79, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 63, 90, 57, 51, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 176, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 253, 222, 73, 162, 177, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 230, 253, 253, 183, 72, 0, 83, 112, 0, 63, 0, 0, 0, 0, 0, 30, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 115, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47393369715423816, y=-0.875968631237299, z=0.08776776001388209, w=-0.01904279633124563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.09)>	COMP<143>
[1740780594.8963547]	Q_Header<(2621443, 9925, 257, 173, 250, 8, 58, 193, 73)>	Q_Data<(0, 0, 0, 79, 75, 0, 0, 0, 35, 88, 0, 0, 0, 0, 0, 0, 42, 66, 70, 35, 49, 34, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 16, 12, 21, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 113, 177, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 140, 253, 237, 224, 253, 253, 75, 253, 253, 253, 253, 253, 253, 253, 222, 253, 253, 253, 253, 253, 253, 199, 253, 210, 157, 153, 50, 91, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47393369715423816, y=-0.875968631237299, z=0.08776776001388209, w=-0.01904279633124563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.09)>	COMP<143>
[1740780594.9088824]	Q_Header<(2621443, 9926, 257, 173, 250, 8, 58, 194, 64)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 60, 91, 77, 0, 0, 0, 0, 0, 0, 61, 57, 50, 32, 38, 27, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 54, 120, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 159, 206, 253, 253, 253, 205, 253, 253, 253, 253, 158, 253, 249, 87, 205, 253, 253, 253, 253, 253, 179, 192, 0, 21, 108, 67, 138, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4736184913546859, y=-0.8761331756954274, z=0.08782693415713828, w=-0.01904239295137397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<143>
[1740780594.9166348]	Q_Header<(2621443, 9927, 257, 173, 250, 8, 58, 195, 75)>	Q_Data<(0, 0, 0, 80, 0, 0, 0, 71, 91, 78, 0, 0, 0, 0, 0, 0, 73, 52, 46, 28, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 34, 31, 0, 73, 138, 203, 228, 253, 253, 172, 253, 253, 253, 253, 253, 248, 71, 108, 215, 221, 212, 174, 253, 253, 253, 217, 61, 253, 253, 93, 191, 253, 253, 253, 251, 174, 146, 110, 0, 0, 0, 44, 123, 115, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4736184913546859, y=-0.8761331756954274, z=0.08782693415713828, w=-0.01904239295137397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<143>
[1740780594.9265854]	Q_Header<(2621443, 9928, 257, 173, 250, 8, 58, 196, 71)>	Q_Data<(0, 0, 26, 79, 45, 85, 67, 77, 91, 84, 9, 0, 0, 0, 0, 0, 71, 50, 45, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 94, 150, 253, 253, 155, 238, 253, 253, 253, 253, 246, 97, 121, 34, 93, 35, 81, 207, 228, 164, 167, 219, 253, 253, 129, 133, 252, 245, 196, 150, 0, 152, 97, 3, 0, 0, 0, 51, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4736184913546859, y=-0.8761331756954274, z=0.08782693415713828, w=-0.01904239295137397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<143>
[1740780594.9367476]	Q_Header<(2621443, 9929, 257, 173, 250, 8, 58, 197, 68)>	Q_Data<(0, 0, 63, 55, 60, 68, 68, 54, 87, 87, 85, 0, 0, 0, 0, 0, 54, 45, 26, 24, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 106, 145, 253, 253, 164, 187, 253, 253, 253, 252, 187, 114, 175, 142, 31, 51, 0, 101, 145, 111, 128, 253, 253, 253, 108, 53, 94, 64, 90, 81, 42, 139, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4736184913546859, y=-0.8761331756954274, z=0.08782693415713828, w=-0.01904239295137397)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.012222222222222223, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.1, z=0.0)>	COMP<143>
[1740780594.9466383]	Q_Header<(2621443, 9930, 257, 173, 250, 8, 58, 198, 70)>	Q_Data<(0, 0, 0, 78, 66, 75, 37, 0, 9, 77, 97, 0, 0, 0, 0, 0, 43, 0, 59, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 129, 189, 253, 253, 114, 139, 189, 253, 166, 176, 138, 117, 142, 146, 28, 48, 0, 0, 101, 63, 41, 210, 253, 250, 27, 0, 0, 0, 37, 0, 0, 78, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 72, 200, 206, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.473326561119876, y=-0.876279747001684, z=0.08795146029319681, w=-0.018981890458837063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.12)>	COMP<140>
[1740780594.9566786]	Q_Header<(2621443, 9931, 257, 173, 250, 8, 58, 199, 71)>	Q_Data<(0, 0, 15, 0, 64, 84, 86, 0, 67, 94, 94, 40, 0, 0, 0, 0, 42, 52, 88, 33, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 140, 213, 177, 0, 61, 118, 212, 110, 101, 128, 83, 60, 91, 0, 0, 0, 0, 58, 0, 22, 132, 205, 128, 0, 0, 0, 0, 42, 0, 29, 49, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 216, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.473326561119876, y=-0.876279747001684, z=0.08795146029319681, w=-0.018981890458837063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.12)>	COMP<140>
[1740780594.9666646]	Q_Header<(2621443, 9932, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 70, 0, 74, 79, 20, 0, 75, 42, 27, 14, 0, 36, 0, 0, 41, 60, 91, 26, 24, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 60, 125, 75, 0, 17, 42, 116, 43, 61, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 76, 22, 0, 0, 0, 0, 0, 0, 9, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 240, 132, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.473326561119876, y=-0.876279747001684, z=0.08795146029319681, w=-0.018981890458837063)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.011111111111111112, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.11, z=0.12)>	COMP<140>
