[1740780685.2218242]	Q_Header<(2621443, 14833, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 55, 79, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3853821779478758, y=-0.9177393771973806, z=0.09485015909581866, w=-0.015442143018817325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.0, z=0.21)>	COMP<196>
[1740780685.6620786]	Q_Header<(2621443, 14878, 257, 173, 250, 8, 58, 45, 58)>	Q_Data<(0, 0, 72, 36, 74, 13, 0, 0, 61, 94, 0, 0, 0, 0, 0, 0, 58, 153, 224, 193, 185, 95, 74, 15, 30, 56, 129, 185, 253, 249, 253, 119, 0, 57, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 253, 253, 253, 253, 253, 253, 253, 154, 97, 0, 0, 0, 0, 0, 88, 0, 0, 130, 85, 159, 190, 108, 44, 123, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3854918603390133, y=-0.9181981549936852, z=0.09020851323322698, w=-0.013061313824026099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0033333333333333335, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.26)>	COMP<195>
[1740780685.6719975]	Q_Header<(2621443, 14879, 257, 173, 250, 8, 58, 46, 60)>	Q_Data<(0, 0, 76, 62, 60, 0, 73, 0, 42, 93, 0, 0, 0, 0, 0, 0, 131, 156, 75, 120, 167, 104, 36, 78, 90, 45, 158, 236, 253, 175, 199, 98, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 189, 253, 253, 253, 253, 253, 253, 114, 192, 72, 0, 0, 40, 104, 218, 78, 0, 89, 0, 0, 130, 131, 185, 226, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3854918603390133, y=-0.9181981549936852, z=0.09020851323322698, w=-0.013061313824026099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0033333333333333335, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.26)>	COMP<195>
[1740780685.6820645]	Q_Header<(2621443, 14880, 257, 173, 250, 8, 58, 47, 67)>	Q_Data<(0, 0, 76, 10, 64, 65, 78, 0, 0, 45, 0, 0, 0, 0, 0, 0, 123, 166, 78, 107, 147, 100, 68, 97, 118, 44, 133, 213, 214, 124, 136, 91, 46, 18, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 141, 253, 253, 253, 253, 253, 253, 215, 253, 111, 75, 86, 174, 225, 253, 201, 0, 61, 0, 0, 40, 157, 253, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3854918603390133, y=-0.9181981549936852, z=0.09020851323322698, w=-0.013061313824026099)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.0033333333333333335, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.26)>	COMP<195>
[1740780685.6920745]	Q_Header<(2621443, 14881, 257, 173, 250, 8, 58, 48, 58)>	Q_Data<(0, 0, 71, 0, 81, 80, 65, 77, 0, 0, 0, 0, 0, 0, 0, 0, 88, 127, 44, 84, 107, 77, 76, 105, 138, 96, 128, 161, 83, 95, 94, 71, 32, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 159, 162, 248, 253, 253, 253, 253, 253, 45, 131, 138, 253, 253, 253, 253, 83, 99, 178, 161, 0, 142, 253, 253, 97, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855022159180947, y=-0.9181617849993506, z=0.09051611561218088, w=-0.013183736326521289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.07, z=-0.11)>	COMP<193>
[1740780685.7020307]	Q_Header<(2621443, 14882, 257, 173, 250, 8, 58, 49, 62)>	Q_Data<(0, 0, 73, 0, 81, 57, 86, 89, 0, 0, 0, 0, 0, 0, 0, 0, 48, 69, 0, 49, 58, 45, 68, 91, 129, 131, 135, 106, 104, 114, 20, 61, 35, 0, 0, 0, 0, 21, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 189, 215, 184, 253, 248, 0, 124, 177, 253, 253, 253, 253, 234, 253, 253, 253, 0, 82, 253, 253, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855022159180947, y=-0.9181617849993506, z=0.09051611561218088, w=-0.013183736326521289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.07, z=-0.11)>	COMP<193>
[1740780685.712065]	Q_Header<(2621443, 14883, 257, 173, 250, 8, 58, 50, 59)>	Q_Data<(0, 0, 74, 0, 81, 12, 15, 48, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 24, 19, 17, 8, 44, 61, 99, 126, 102, 50, 109, 91, 0, 59, 42, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 50, 81, 117, 147, 161, 0, 27, 150, 253, 253, 214, 253, 253, 253, 253, 253, 109, 31, 114, 127, 31, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855022159180947, y=-0.9181617849993506, z=0.09051611561218088, w=-0.013183736326521289)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.07, z=-0.11)>	COMP<193>
[1740780685.7299073]	Q_Header<(2621443, 14884, 257, 173, 250, 8, 58, 51, 52)>	Q_Data<(0, 0, 76, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 21, 0, 0, 0, 14, 21, 61, 89, 53, 47, 73, 54, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 53, 156, 196, 99, 243, 253, 253, 253, 215, 190, 83, 253, 253, 222, 117, 193, 138, 57, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38550579769799853, y=-0.91810927944479, z=0.09100524768329889, w=-0.013366967969579112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.07)>	COMP<194>
[1740780685.732293]	Q_Header<(2621443, 14885, 257, 173, 250, 8, 58, 52, 57)>	Q_Data<(0, 0, 76, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 4, 0, 0, 0, 0, 0, 30, 48, 0, 10, 25, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 47, 86, 0, 116, 242, 253, 253, 103, 95, 13, 253, 253, 253, 253, 253, 253, 209, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38550579769799853, y=-0.91810927944479, z=0.09100524768329889, w=-0.013366967969579112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.07)>	COMP<194>
[1740780685.7419176]	Q_Header<(2621443, 14886, 257, 173, 250, 8, 58, 53, 50)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 14, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 26, 0, 42, 0, 0, 0, 0, 0, 0, 102, 253, 253, 46, 106, 170, 253, 253, 253, 253, 253, 253, 253, 177, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38550579769799853, y=-0.91810927944479, z=0.09100524768329889, w=-0.013366967969579112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.07)>	COMP<194>
[1740780685.7550986]	Q_Header<(2621443, 14887, 257, 173, 250, 8, 58, 54, 39)>	Q_Data<(0, 0, 45, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 108, 0, 185, 185, 253, 253, 253, 253, 253, 253, 253, 152, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38550579769799853, y=-0.91810927944479, z=0.09100524768329889, w=-0.013366967969579112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0033333333333333335, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.05, z=-0.07)>	COMP<194>
[1740780685.761646]	Q_Header<(2621443, 14888, 257, 173, 250, 8, 58, 55, 28)>	Q_Data<(0, 0, 24, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 102, 253, 253, 253, 253, 253, 253, 253, 168, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38548735274189405, y=-0.9180653514793493, z=0.0914891611399777, w=-0.013610462264319565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.08)>	COMP<194>
[1740780685.7718425]	Q_Header<(2621443, 14889, 257, 173, 250, 8, 58, 56, 33)>	Q_Data<(0, 0, 25, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 253, 253, 253, 253, 253, 253, 249, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38548735274189405, y=-0.9180653514793493, z=0.0914891611399777, w=-0.013610462264319565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.08)>	COMP<194>
[1740780685.776243]	Q_Header<(2621443, 14890, 257, 173, 250, 8, 58, 57, 37)>	Q_Data<(0, 0, 27, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 193, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38548735274189405, y=-0.9180653514793493, z=0.0914891611399777, w=-0.013610462264319565)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.04, z=-0.08)>	COMP<194>
[1740780685.7924252]	Q_Header<(2621443, 14891, 257, 173, 250, 8, 58, 58, 44)>	Q_Data<(0, 0, 30, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 182, 253, 253, 154, 253, 253, 253, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38549071870580354, y=-0.9180123337640897, z=0.09197823196479511, w=-0.013793683094919506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=0.07)>	COMP<193>
[1740780685.8028173]	Q_Header<(2621443, 14892, 257, 173, 250, 8, 58, 59, 49)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 0, 0, 0, 42, 0, 47, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 61, 0, 0, 0, 0, 0, 0, 50, 0, 0, 32, 0, 0, 82, 232, 253, 253, 98, 253, 253, 253, 253, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38549071870580354, y=-0.9180123337640897, z=0.09197823196479511, w=-0.013793683094919506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=0.07)>	COMP<193>
[1740780685.811931]	Q_Header<(2621443, 14893, 257, 173, 250, 8, 58, 60, 54)>	Q_Data<(0, 0, 75, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 50, 15, 0, 0, 0, 0, 13, 130, 144, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 191, 253, 200, 0, 0, 27, 69, 142, 218, 0, 0, 138, 173, 185, 164, 253, 253, 253, 253, 253, 253, 253, 253, 125, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38549071870580354, y=-0.9180123337640897, z=0.09197823196479511, w=-0.013793683094919506)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.02, z=0.07)>	COMP<193>
[1740780685.8251297]	Q_Header<(2621443, 14894, 257, 173, 250, 8, 58, 61, 59)>	Q_Data<(0, 0, 72, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 47, 0, 0, 70, 0, 76, 46, 144, 215, 253, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 217, 253, 253, 253, 86, 110, 95, 178, 221, 253, 4, 0, 183, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 194, 167, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38548711580663, y=-0.9179427203501765, z=0.09264873999279043, w=-0.014037687877695519)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.01, z=0.11)>	COMP<191>
