[1740780600.4664023]	Q_Header<(2621443, 10482, 257, 173, 250, 8, 58, 0, 13)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47246585700737664, y=-0.8769395986929321, z=0.08642444820080679, w=-0.016845443293377595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.012222222222222223, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=0.04)>	COMP<142>
[1740780602.3868513]	Q_Header<(2621443, 10674, 257, 173, 250, 8, 58, 192, 60)>	Q_Data<(0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 53, 70, 55, 47, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 242, 173, 175, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 253, 253, 253, 253, 224, 178, 99, 0, 0, 0, 39, 96, 26, 0, 0, 0, 80, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 112, 0, 0, 161, 136, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47162787466838346, y=-0.877214418886244, z=0.08801441636751767, w=-0.017761577782904048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.08333333333333333, y=0.013333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.16, z=-0.22)>	COMP<141>
[1740780602.3967886]	Q_Header<(2621443, 10675, 257, 173, 250, 8, 58, 193, 66)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 16, 80, 0, 0, 0, 0, 0, 0, 33, 58, 62, 37, 45, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 89, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 187, 253, 253, 69, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 253, 253, 253, 90, 253, 253, 253, 127, 141, 71, 141, 55, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47162787466838346, y=-0.877214418886244, z=0.08801441636751767, w=-0.017761577782904048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.08333333333333333, y=0.013333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.16, z=-0.22)>	COMP<141>
[1740780602.4069908]	Q_Header<(2621443, 10676, 257, 173, 250, 8, 58, 194, 72)>	Q_Data<(0, 0, 0, 20, 80, 0, 26, 0, 83, 89, 0, 0, 0, 0, 0, 0, 60, 64, 50, 35, 39, 17, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 55, 98, 85, 253, 181, 253, 253, 253, 253, 253, 253, 253, 253, 118, 253, 250, 253, 253, 253, 168, 168, 253, 253, 253, 253, 238, 246, 118, 184, 253, 253, 253, 253, 253, 211, 238, 0, 0, 105, 62, 123, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4715010382376117, y=-0.8773886633871415, z=0.08703695540800443, w=-0.017334148201874656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07666666666666666, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.25)>	COMP<141>
[1740780602.4166996]	Q_Header<(2621443, 10677, 257, 173, 250, 8, 58, 195, 76)>	Q_Data<(0, 0, 0, 46, 81, 0, 84, 0, 78, 82, 10, 0, 0, 0, 0, 0, 69, 52, 47, 26, 28, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 19, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 10, 44, 72, 62, 196, 241, 253, 253, 154, 253, 253, 253, 253, 253, 146, 235, 165, 243, 239, 223, 141, 126, 253, 253, 253, 253, 226, 150, 59, 154, 253, 253, 253, 253, 217, 136, 114, 41, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4715010382376117, y=-0.8773886633871415, z=0.08703695540800443, w=-0.017334148201874656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07666666666666666, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.25)>	COMP<141>
[1740780602.426675]	Q_Header<(2621443, 10678, 257, 173, 250, 8, 58, 196, 78)>	Q_Data<(0, 0, 0, 50, 77, 0, 86, 0, 84, 89, 71, 0, 0, 0, 0, 0, 68, 41, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 12, 15, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 177, 253, 253, 253, 169, 186, 253, 253, 253, 253, 224, 114, 52, 127, 155, 96, 34, 83, 188, 253, 253, 253, 188, 164, 113, 83, 253, 253, 241, 168, 37, 146, 27, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4715010382376117, y=-0.8773886633871415, z=0.08703695540800443, w=-0.017334148201874656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07666666666666666, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.25)>	COMP<141>
[1740780602.4366856]	Q_Header<(2621443, 10679, 257, 173, 250, 8, 58, 197, 75)>	Q_Data<(0, 0, 0, 78, 80, 57, 62, 0, 91, 75, 86, 65, 0, 0, 0, 0, 54, 32, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 89, 174, 253, 253, 253, 219, 150, 253, 253, 253, 253, 195, 67, 149, 78, 60, 0, 0, 17, 79, 153, 210, 238, 153, 212, 140, 0, 125, 139, 111, 50, 41, 153, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 66, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4715010382376117, y=-0.8773886633871415, z=0.08703695540800443, w=-0.017334148201874656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07666666666666666, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.14, z=-0.25)>	COMP<141>
[1740780602.4467442]	Q_Header<(2621443, 10680, 257, 173, 250, 8, 58, 198, 79)>	Q_Data<(0, 0, 42, 0, 81, 70, 87, 0, 77, 69, 100, 65, 0, 0, 0, 0, 43, 28, 42, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64, 161, 253, 253, 253, 190, 50, 148, 253, 244, 217, 124, 104, 157, 122, 0, 15, 0, 0, 0, 57, 117, 197, 191, 193, 103, 0, 0, 23, 49, 0, 91, 136, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 139, 128, 140, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4714265517005272, y=-0.8775467323084127, z=0.08593586027891537, w=-0.016845381702401026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.23, z=-0.33)>	COMP<141>
[1740780602.4566646]	Q_Header<(2621443, 10681, 257, 173, 250, 8, 58, 199, 71)>	Q_Data<(0, 0, 0, 0, 69, 84, 53, 0, 73, 81, 100, 94, 0, 0, 0, 0, 34, 57, 84, 0, 30, 12, 0, 0, 0, 0, 0, 0, 0, 9, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 228, 208, 191, 125, 0, 99, 222, 163, 153, 100, 96, 102, 84, 0, 0, 0, 0, 0, 0, 46, 146, 140, 118, 30, 0, 0, 0, 0, 0, 66, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 200, 164, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4714265517005272, y=-0.8775467323084127, z=0.08593586027891537, w=-0.016845381702401026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.23, z=-0.33)>	COMP<141>
[1740780602.466626]	Q_Header<(2621443, 10682, 257, 173, 250, 8, 58, 200, 62)>	Q_Data<(0, 0, 0, 0, 0, 36, 32, 0, 70, 93, 98, 74, 0, 16, 0, 0, 26, 73, 98, 32, 37, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 156, 139, 85, 51, 0, 72, 129, 74, 79, 114, 53, 0, 10, 0, 0, 0, 0, 0, 0, 0, 62, 64, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 188, 32, 213, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4714265517005272, y=-0.8775467323084127, z=0.08593586027891537, w=-0.016845381702401026)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06333333333333334, y=0.005555555555555556, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.23, z=-0.33)>	COMP<141>
[1740780602.4767451]	Q_Header<(2621443, 10683, 257, 173, 250, 8, 58, 201, 55)>	Q_Data<(0, 0, 0, 68, 0, 85, 86, 0, 70, 93, 0, 0, 11, 63, 0, 0, 23, 65, 85, 42, 33, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 45, 9, 21, 0, 0, 31, 0, 0, 110, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 108, 145, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47137697804979106, y=-0.8776291036356267, z=0.08538863036276806, w=-0.016723720314080377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0077777777777777776, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.2, z=-0.21)>	COMP<143>
[1740780602.486604]	Q_Header<(2621443, 10684, 257, 173, 250, 8, 58, 202, 50)>	Q_Data<(0, 0, 0, 72, 0, 84, 69, 0, 72, 93, 0, 0, 35, 68, 0, 0, 49, 49, 61, 47, 15, 0, 24, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 30, 0, 10, 26, 0, 0, 76, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 9, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47137697804979106, y=-0.8776291036356267, z=0.08538863036276806, w=-0.016723720314080377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0077777777777777776, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.2, z=-0.21)>	COMP<143>
[1740780602.4965072]	Q_Header<(2621443, 10685, 257, 173, 250, 8, 58, 203, 34)>	Q_Data<(0, 0, 0, 62, 83, 81, 66, 0, 83, 78, 0, 0, 0, 0, 0, 0, 85, 41, 40, 34, 10, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47137697804979106, y=-0.8776291036356267, z=0.08538863036276806, w=-0.016723720314080377)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0077777777777777776, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.2, z=-0.21)>	COMP<143>
[1740780602.5070071]	Q_Header<(2621443, 10686, 257, 173, 250, 8, 58, 204, 30)>	Q_Data<(0, 0, 63, 70, 81, 84, 51, 0, 91, 91, 0, 35, 0, 0, 0, 0, 114, 40, 23, 18, 26, 13, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4713169943061546, y=-0.8776920976589618, z=0.08508364284677279, w=-0.016662722020924656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.16)>	COMP<140>
[1740780602.516314]	Q_Header<(2621443, 10687, 257, 173, 250, 8, 58, 205, 29)>	Q_Data<(0, 0, 73, 78, 59, 67, 0, 20, 78, 57, 0, 0, 0, 0, 0, 0, 132, 35, 21, 45, 45, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4713169943061546, y=-0.8776920976589618, z=0.08508364284677279, w=-0.016662722020924656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.16)>	COMP<140>
[1740780602.5264435]	Q_Header<(2621443, 10688, 257, 173, 250, 8, 58, 206, 29)>	Q_Data<(0, 0, 73, 21, 70, 66, 0, 84, 77, 0, 0, 0, 0, 0, 0, 6, 148, 52, 48, 84, 27, 23, 17, 24, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4713169943061546, y=-0.8776920976589618, z=0.08508364284677279, w=-0.016662722020924656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.16)>	COMP<140>
[1740780602.5366075]	Q_Header<(2621443, 10689, 257, 173, 250, 8, 58, 207, 33)>	Q_Data<(0, 0, 65, 54, 68, 25, 0, 86, 74, 0, 0, 0, 0, 0, 0, 107, 159, 74, 103, 144, 107, 65, 42, 50, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4713169943061546, y=-0.8776920976589618, z=0.08508364284677279, w=-0.016662722020924656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.16)>	COMP<140>
[1740780602.5465121]	Q_Header<(2621443, 10690, 257, 173, 250, 8, 58, 208, 28)>	Q_Data<(0, 0, 67, 67, 68, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 123, 151, 62, 145, 197, 158, 83, 42, 63, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4711909270470676, y=-0.8777456893606062, z=0.08520499147120549, w=-0.016784650898697358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.005555555555555556, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.13)>	COMP<140>
