[1740779343.5072725]	Q_Header<(2621443, 15804, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0, 0, 15, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 32, 77, 153, 244, 253, 253, 197, 70, 69, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669979077193724, y=-0.23566110722113848, z=0.03192197852283228, w=-0.09143235913423088)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.008888888888888889, z=0.1511111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=0.02, z=0.05)>	COMP<249>
[1740779345.3973777]	Q_Header<(2621443, 15994, 257, 173, 250, 8, 58, 190, 49)>	Q_Data<(0, 0, 13, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 21, 100, 253, 253, 206, 246, 253, 253, 253, 253, 253, 253, 253, 245, 253, 185, 158, 98, 95, 66, 45, 113, 156, 128, 74, 84, 90, 97, 65, 0, 55, 91, 108, 196, 124, 197, 238, 244, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488474525964835, y=-0.3002913589846069, z=0.039245395086809395, w=-0.08929395491757722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.01)>	COMP<276>
[1740779345.4074352]	Q_Header<(2621443, 15995, 257, 173, 250, 8, 58, 191, 49)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 32, 75, 158, 253, 182, 253, 197, 253, 253, 253, 253, 253, 253, 169, 183, 253, 194, 156, 140, 140, 39, 90, 233, 253, 166, 117, 140, 193, 187, 89, 78, 15, 28, 140, 253, 162, 225, 195, 197, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488474525964835, y=-0.3002913589846069, z=0.039245395086809395, w=-0.08929395491757722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.05)>	COMP<276>
[1740779345.4174154]	Q_Header<(2621443, 15996, 257, 173, 250, 8, 58, 192, 48)>	Q_Data<(0, 0, 45, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 58, 163, 253, 253, 169, 253, 253, 253, 253, 253, 253, 253, 181, 88, 127, 225, 197, 187, 128, 104, 144, 156, 253, 253, 203, 110, 178, 253, 252, 123, 155, 89, 152, 161, 251, 149, 213, 127, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488474525964835, y=-0.3002913589846069, z=0.039245395086809395, w=-0.08929395491757722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.05)>	COMP<276>
[1740779345.427356]	Q_Header<(2621443, 15997, 257, 173, 250, 8, 58, 193, 47)>	Q_Data<(0, 0, 55, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 243, 253, 253, 194, 253, 253, 253, 253, 253, 253, 219, 90, 28, 87, 169, 230, 226, 81, 132, 205, 198, 253, 253, 204, 227, 251, 253, 224, 113, 201, 133, 251, 221, 253, 195, 139, 86, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488474525964835, y=-0.3002913589846069, z=0.039245395086809395, w=-0.08929395491757722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.05)>	COMP<276>
[1740779345.4380488]	Q_Header<(2621443, 15998, 257, 173, 250, 8, 58, 194, 51)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 114, 253, 253, 253, 168, 253, 253, 190, 253, 253, 140, 105, 76, 51, 48, 114, 220, 221, 95, 177, 177, 217, 229, 253, 161, 203, 194, 185, 138, 108, 204, 154, 253, 244, 162, 145, 29, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488474525964835, y=-0.3002913589846069, z=0.039245395086809395, w=-0.08929395491757722)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.05)>	COMP<276>
[1740779345.4473982]	Q_Header<(2621443, 15999, 257, 173, 250, 8, 58, 195, 47)>	Q_Data<(0, 0, 26, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 220, 253, 253, 220, 253, 139, 181, 237, 253, 253, 75, 93, 66, 56, 41, 51, 162, 156, 91, 156, 132, 241, 231, 181, 158, 171, 210, 103, 48, 132, 190, 131, 253, 217, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488345989418038, y=-0.300348325060634, z=0.03912279544073692, w=-0.08929274528829659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.06, z=-0.14)>	COMP<279>
[1740779345.4573328]	Q_Header<(2621443, 16000, 257, 173, 250, 8, 58, 196, 46)>	Q_Data<(0, 0, 5, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 93, 253, 253, 253, 253, 253, 156, 149, 236, 253, 188, 68, 81, 35, 30, 17, 52, 81, 79, 82, 144, 237, 253, 253, 144, 253, 253, 171, 141, 58, 117, 121, 98, 172, 152, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488345989418038, y=-0.300348325060634, z=0.03912279544073692, w=-0.08929274528829659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.06, z=-0.14)>	COMP<279>
[1740779345.4673355]	Q_Header<(2621443, 16001, 257, 173, 250, 8, 58, 197, 45)>	Q_Data<(0, 0, 48, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 130, 253, 253, 253, 253, 253, 180, 158, 141, 202, 107, 98, 76, 40, 0, 0, 52, 57, 51, 63, 85, 248, 253, 226, 253, 253, 253, 226, 106, 138, 114, 74, 39, 71, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488345989418038, y=-0.300348325060634, z=0.03912279544073692, w=-0.08929274528829659)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.06, z=-0.14)>	COMP<279>
[1740779345.477452]	Q_Header<(2621443, 16002, 257, 173, 250, 8, 58, 198, 46)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 184, 253, 253, 253, 253, 114, 173, 144, 98, 78, 106, 145, 124, 78, 30, 0, 65, 68, 44, 46, 96, 197, 253, 241, 253, 253, 253, 212, 248, 210, 82, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488284877627435, y=-0.30040742420997196, z=0.038817375415998, w=-0.08929217017862433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.01)>	COMP<278>
[1740779345.4872968]	Q_Header<(2621443, 16003, 257, 173, 250, 8, 58, 199, 46)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 192, 253, 253, 244, 253, 154, 149, 101, 124, 121, 134, 209, 183, 147, 72, 0, 41, 53, 24, 58, 144, 116, 253, 253, 253, 253, 253, 253, 253, 203, 21, 37, 0, 0, 49, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488284877627435, y=-0.30040742420997196, z=0.038817375415998, w=-0.08929217017862433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.01)>	COMP<278>
[1740779345.497302]	Q_Header<(2621443, 16004, 257, 173, 250, 8, 58, 200, 42)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 232, 253, 253, 253, 253, 154, 116, 62, 148, 211, 253, 253, 210, 184, 96, 27, 0, 38, 32, 100, 151, 96, 253, 253, 253, 253, 253, 253, 253, 97, 0, 0, 0, 32, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488284877627435, y=-0.30040742420997196, z=0.038817375415998, w=-0.08929217017862433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.022222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.05, z=-0.01)>	COMP<278>
[1740779345.5073414]	Q_Header<(2621443, 16005, 257, 173, 250, 8, 58, 201, 40)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 239, 253, 253, 253, 253, 103, 118, 62, 154, 253, 253, 253, 101, 127, 134, 91, 38, 0, 21, 153, 171, 244, 246, 253, 253, 207, 236, 253, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488707983466553, y=-0.30029874745050456, z=0.03833081573148717, w=-0.08941822459654253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.04, z=-0.09)>	COMP<278>
[1740779345.5173116]	Q_Header<(2621443, 16006, 257, 173, 250, 8, 58, 202, 41)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 253, 253, 253, 253, 253, 231, 244, 133, 73, 173, 246, 253, 253, 253, 172, 176, 166, 51, 36, 61, 223, 253, 253, 218, 196, 159, 86, 170, 245, 131, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488707983466553, y=-0.30029874745050456, z=0.03833081573148717, w=-0.08941822459654253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.04, z=-0.09)>	COMP<278>
[1740779345.527423]	Q_Header<(2621443, 16007, 257, 173, 250, 8, 58, 203, 37)>	Q_Data<(0, 0, 46, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 253, 253, 253, 221, 253, 139, 70, 237, 253, 253, 253, 253, 253, 197, 192, 45, 0, 121, 253, 253, 253, 253, 131, 94, 48, 82, 124, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488707983466553, y=-0.30029874745050456, z=0.03833081573148717, w=-0.08941822459654253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.04, z=-0.09)>	COMP<278>
[1740779345.5375533]	Q_Header<(2621443, 16008, 257, 173, 250, 8, 58, 204, 36)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 253, 249, 98, 91, 251, 253, 253, 253, 253, 253, 169, 190, 47, 12, 180, 253, 253, 253, 253, 149, 102, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488707983466553, y=-0.30029874745050456, z=0.03833081573148717, w=-0.08941822459654253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03222222222222222, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.04, z=-0.09)>	COMP<278>
[1740779345.5473597]	Q_Header<(2621443, 16009, 257, 173, 250, 8, 58, 205, 38)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 253, 253, 253, 253, 253, 253, 253, 176, 121, 188, 253, 253, 253, 253, 224, 124, 177, 0, 45, 195, 253, 253, 253, 253, 253, 102, 0, 59, 71, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488841610300085, y=-0.3002836606591395, z=0.0378406239042005, w=-0.08953579881848732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.13)>	COMP<278>
[1740779345.5586822]	Q_Header<(2621443, 16010, 257, 173, 250, 8, 58, 206, 42)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 253, 253, 253, 253, 226, 253, 220, 135, 128, 253, 253, 253, 239, 131, 97, 147, 40, 70, 172, 253, 253, 253, 253, 253, 141, 51, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 30, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9488841610300085, y=-0.3002836606591395, z=0.0378406239042005, w=-0.08953579881848732)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.03888888888888889, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.04, z=-0.13)>	COMP<278>
