[1740780015.5023203]	Q_Header<(2621443, 17518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 106, 247, 253, 235, 253, 157, 114, 253, 233, 117, 73, 76, 61, 67, 56, 41, 0, 0, 0, 113, 253, 253, 253, 253, 175, 0, 0, 30, 0, 18, 102, 253, 237, 54, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 65, 31, 0, 61, 78, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30510979671093147, y=-0.9471281907101889, z=0.09911948586888432, w=-0.005615143288138767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.19)>	COMP<192>
[1740780017.4824433]	Q_Header<(2621443, 17715, 257, 173, 250, 8, 58, 197, 52)>	Q_Data<(0, 0, 17, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 19, 26, 18, 21, 0, 0, 0, 15, 17, 0, 31, 46, 158, 150, 238, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 120, 253, 253, 88, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 138, 97, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669812972930677, y=-0.9468274798986539, z=0.09710581580086111, w=-0.004943790747875393)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.01, z=0.14)>	COMP<195>
[1740780017.4923754]	Q_Header<(2621443, 17716, 257, 173, 250, 8, 58, 198, 82)>	Q_Data<(0, 0, 54, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 18, 5, 23, 0, 20, 22, 18, 3, 7, 16, 23, 0, 6, 20, 83, 90, 120, 174, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 253, 253, 90, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 49, 0, 0, 0, 32, 0, 0, 35, 0, 0, 0, 0, 55, 0, 39, 0, 87, 0, 0, 0, 0, 30, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 190, 253, 253, 197, 0, 65, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 189, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669812972930677, y=-0.9468274798986539, z=0.09710581580086111, w=-0.004943790747875393)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.01, z=0.14)>	COMP<195>
[1740780017.5024798]	Q_Header<(2621443, 17717, 257, 173, 250, 8, 58, 199, 95)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 8, 11, 11, 16, 0, 11, 26, 21, 0, 12, 0, 23, 0, 19, 0, 31, 35, 44, 68, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 88, 61, 0, 17, 0, 47, 0, 0, 70, 41, 50, 104, 0, 102, 0, 89, 105, 200, 102, 63, 0, 97, 149, 184, 159, 0, 97, 75, 0, 0, 0, 0, 0, 0, 0, 0, 106, 107, 253, 253, 253, 0, 154, 196, 68, 0, 0, 0, 98, 0, 0, 0, 20, 77, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30669812972930677, y=-0.9468274798986539, z=0.09710581580086111, w=-0.004943790747875393)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0077777777777777776, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.01, z=0.14)>	COMP<195>
[1740780017.5126154]	Q_Header<(2621443, 17718, 257, 173, 250, 8, 58, 200, 110)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 10, 22, 6, 0, 0, 28, 15, 0, 0, 0, 16, 17, 0, 29, 0, 32, 42, 29, 11, 168, 229, 253, 253, 253, 240, 253, 253, 253, 225, 253, 253, 131, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 72, 11, 0, 65, 28, 24, 51, 36, 0, 58, 87, 57, 86, 128, 196, 155, 129, 0, 158, 253, 253, 209, 142, 81, 128, 206, 253, 253, 117, 253, 253, 211, 0, 0, 0, 0, 0, 0, 0, 252, 253, 253, 253, 253, 73, 171, 202, 67, 0, 0, 0, 77, 45, 78, 0, 189, 93, 219, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30658744378224506, y=-0.9468626349579867, z=0.09710942127365157, w=-0.005005011027303224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=0.03)>	COMP<195>
[1740780017.5225546]	Q_Header<(2621443, 17719, 257, 173, 250, 8, 58, 201, 117)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 9, 23, 22, 10, 0, 28, 9, 0, 0, 13, 6, 20, 0, 0, 28, 15, 0, 31, 0, 76, 114, 188, 253, 253, 253, 242, 253, 253, 193, 253, 253, 149, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 21, 0, 0, 10, 136, 156, 207, 129, 121, 86, 230, 253, 253, 253, 253, 253, 253, 253, 252, 175, 143, 140, 215, 253, 253, 253, 253, 253, 253, 0, 0, 0, 29, 68, 0, 0, 253, 253, 253, 253, 253, 81, 91, 111, 67, 37, 121, 167, 137, 203, 205, 0, 253, 202, 150, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 42, 0, 0, 47, 53, 0, 0, 0, 0, 0, 0, 220, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30658744378224506, y=-0.9468626349579867, z=0.09710942127365157, w=-0.005005011027303224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=0.03)>	COMP<195>
[1740780017.5335464]	Q_Header<(2621443, 17720, 257, 173, 250, 8, 58, 202, 127)>	Q_Data<(0, 0, 57, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 0, 10, 19, 16, 22, 0, 18, 0, 0, 0, 0, 0, 9, 0, 0, 6, 27, 0, 0, 0, 41, 0, 91, 205, 253, 214, 253, 253, 253, 219, 253, 253, 117, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 20, 0, 68, 0, 0, 0, 0, 181, 25, 253, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 203, 126, 142, 142, 191, 253, 253, 253, 253, 253, 253, 28, 0, 5, 226, 253, 160, 93, 250, 253, 253, 253, 160, 0, 0, 0, 0, 72, 253, 253, 253, 253, 253, 63, 253, 177, 156, 124, 0, 2, 87, 87, 214, 0, 0, 0, 0, 0, 0, 105, 0, 31, 180, 225, 0, 0, 169, 182, 0, 82, 0, 0, 0, 85, 236, 183, 0, 0, 0, 0, 0, 0, 0, 37, 38, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30658744378224506, y=-0.9468626349579867, z=0.09710942127365157, w=-0.005005011027303224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=0.03)>	COMP<195>
[1740780017.5426357]	Q_Header<(2621443, 17721, 257, 173, 250, 8, 58, 203, 122)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 21, 0, 10, 0, 0, 22, 0, 0, 0, 0, 0, 0, 41, 0, 7, 0, 0, 0, 0, 112, 139, 126, 215, 253, 253, 179, 164, 203, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 60, 40, 90, 32, 51, 0, 35, 49, 0, 103, 81, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 30, 179, 157, 253, 253, 253, 253, 253, 253, 71, 0, 52, 253, 253, 253, 217, 160, 208, 159, 134, 0, 0, 0, 0, 0, 95, 253, 253, 253, 236, 253, 42, 206, 84, 161, 211, 0, 119, 140, 57, 253, 106, 0, 0, 0, 129, 253, 194, 0, 0, 250, 253, 135, 0, 253, 235, 0, 146, 0, 0, 0, 0, 177, 117, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30658744378224506, y=-0.9468626349579867, z=0.09710942127365157, w=-0.005005011027303224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.008888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=0.03)>	COMP<195>
[1740780017.552651]	Q_Header<(2621443, 17722, 257, 173, 250, 8, 58, 204, 117)>	Q_Data<(0, 0, 17, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 0, 20, 19, 0, 0, 0, 0, 5, 32, 17, 0, 0, 0, 0, 23, 59, 40, 46, 109, 157, 173, 91, 84, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 102, 84, 27, 102, 56, 91, 172, 147, 211, 207, 182, 161, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 199, 0, 230, 122, 140, 182, 203, 253, 253, 241, 0, 0, 22, 253, 253, 253, 250, 74, 0, 0, 104, 0, 0, 0, 0, 0, 61, 253, 253, 253, 115, 219, 0, 96, 0, 113, 172, 0, 90, 43, 0, 209, 0, 0, 0, 0, 189, 253, 253, 0, 0, 208, 253, 167, 81, 219, 229, 103, 26, 153, 46, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<191>
[1740780017.5628119]	Q_Header<(2621443, 17723, 257, 173, 250, 8, 58, 205, 118)>	Q_Data<(0, 0, 43, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 11, 0, 15, 0, 0, 0, 18, 18, 0, 0, 0, 0, 19, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 28, 0, 0, 18, 43, 46, 7, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 45, 94, 123, 80, 150, 156, 133, 253, 249, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 253, 253, 242, 0, 253, 139, 57, 0, 0, 146, 116, 72, 0, 0, 0, 249, 253, 243, 192, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 205, 253, 253, 0, 103, 0, 0, 0, 0, 47, 100, 57, 0, 0, 44, 0, 0, 0, 0, 134, 253, 223, 0, 0, 121, 151, 103, 158, 180, 186, 109, 209, 253, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<191>
[1740780017.5723825]	Q_Header<(2621443, 17724, 257, 173, 250, 8, 58, 206, 83)>	Q_Data<(0, 0, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 140, 215, 248, 253, 253, 253, 253, 253, 253, 253, 216, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 253, 253, 253, 253, 194, 67, 250, 201, 131, 0, 14, 0, 0, 0, 0, 0, 0, 89, 188, 119, 107, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 176, 152, 0, 0, 0, 0, 0, 0, 0, 138, 56, 23, 0, 0, 0, 0, 0, 0, 58, 180, 88, 0, 0, 0, 0, 0, 0, 0, 80, 105, 253, 253, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.03, z=-0.06)>	COMP<191>
[1740780017.5824153]	Q_Header<(2621443, 17725, 257, 173, 250, 8, 58, 207, 71)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 17, 0, 0, 0, 23, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 67, 167, 253, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 207, 197, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 85, 253, 253, 253, 253, 253, 98, 45, 213, 214, 165, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.09)>	COMP<196>
[1740780017.5931277]	Q_Header<(2621443, 17726, 257, 173, 250, 8, 58, 208, 62)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 12, 5, 0, 0, 0, 0, 19, 0, 12, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 83, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 223, 192, 253, 253, 191, 29, 61, 165, 157, 133, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 166, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.09)>	COMP<196>
[1740780017.6022675]	Q_Header<(2621443, 17727, 257, 173, 250, 8, 58, 209, 53)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 17, 0, 0, 0, 0, 5, 0, 0, 20, 14, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 164, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 168, 52, 0, 122, 68, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 197, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.06, z=-0.09)>	COMP<196>
[1740780017.612445]	Q_Header<(2621443, 17728, 257, 173, 250, 8, 58, 210, 73)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 16, 22, 18, 0, 21, 0, 0, 7, 0, 0, 24, 13, 15, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50, 93, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 217, 90, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 194, 113, 24, 0, 77, 0, 33, 40, 0, 0, 0, 29, 0, 0, 0, 80, 105, 163, 208, 161, 25, 0, 117, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=-0.2)>	COMP<196>
[1740780017.6223667]	Q_Header<(2621443, 17729, 257, 173, 250, 8, 58, 211, 69)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 18, 8, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 50, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 86, 35, 141, 0, 59, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 76, 96, 50, 0, 0, 68, 0, 36, 12, 0, 0, 8, 79, 0, 0, 0, 168, 199, 253, 253, 253, 253, 88, 190, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=-0.2)>	COMP<196>
[1740780017.6323476]	Q_Header<(2621443, 17730, 257, 173, 250, 8, 58, 212, 74)>	Q_Data<(0, 0, 4, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 28, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 61, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 130, 202, 164, 18, 140, 251, 253, 210, 253, 253, 253, 200, 199, 212, 71, 0, 0, 0, 0, 0, 27, 33, 30, 0, 0, 0, 0, 66, 0, 0, 0, 185, 253, 253, 253, 253, 253, 115, 173, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0033333333333333335, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.06, z=-0.2)>	COMP<196>
[1740780017.6424813]	Q_Header<(2621443, 17731, 257, 173, 250, 8, 58, 213, 77)>	Q_Data<(0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 16, 0, 6, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 27, 0, 111, 171, 253, 253, 253, 205, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 253, 253, 253, 253, 253, 82, 0, 131, 0, 0, 137, 173, 172, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 155, 159, 253, 253, 253, 253, 253, 106, 104, 124, 203, 142, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3065145205383197, y=-0.9468869517386483, z=0.0971056555508695, w=-0.004943782589327737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.05, z=-0.21)>	COMP<195>
