[1740779695.569917]	Q_Header<(2621443, 51054, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 121, 168, 253, 253, 253, 253, 162, 229, 231, 139, 99, 46, 113, 118, 253, 149, 253, 169, 172, 97, 72, 0, 0, 62, 185, 253, 159, 235, 121, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.778037943248765, y=-0.6212340304688108, z=0.03973505146739986, w=0.08453616940452965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.023333333333333334, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.21)>	COMP<162>
[1740779697.57009]	Q_Header<(2621443, 51254, 257, 173, 250, 8, 58, 200, 79)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 12, 3, 0, 8, 25, 0, 0, 13, 0, 0, 0, 0, 0, 21, 26, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 51, 155, 234, 253, 253, 253, 253, 253, 253, 249, 209, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 112, 23, 166, 253, 253, 253, 253, 253, 253, 253, 253, 0, 189, 93, 253, 253, 253, 85, 0, 0, 0, 0, 0, 0, 118, 42, 253, 253, 253, 240, 131, 253, 253, 50, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 220, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7609589516040566, y=-0.6420057115754789, z=0.04156344610541887, w=0.08392032069743165)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.013333333333333334, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.19, z=0.03)>	COMP<163>
[1740779697.5812967]	Q_Header<(2621443, 51255, 257, 173, 250, 8, 58, 201, 83)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 8, 0, 0, 0, 0, 13, 6, 3, 0, 0, 0, 0, 0, 6, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 98, 180, 253, 253, 253, 253, 253, 226, 253, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 154, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 214, 104, 253, 253, 253, 173, 82, 0, 63, 0, 0, 107, 190, 204, 253, 253, 253, 253, 253, 253, 253, 191, 253, 253, 253, 253, 253, 253, 253, 253, 239, 217, 149, 100, 98, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608653788360916, y=-0.6421518250228236, z=0.04138189690765844, w=0.08374035775414068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.22, z=-0.09)>	COMP<163>
[1740779697.590105]	Q_Header<(2621443, 51256, 257, 173, 250, 8, 58, 202, 86)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 7, 0, 0, 6, 0, 0, 0, 16, 12, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 95, 167, 241, 246, 222, 171, 162, 204, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 53, 141, 120, 248, 237, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 163, 168, 253, 253, 253, 151, 149, 162, 156, 0, 0, 142, 194, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 136, 52, 0, 249, 253, 250, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608653788360916, y=-0.6421518250228236, z=0.04138189690765844, w=0.08374035775414068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.22, z=-0.09)>	COMP<163>
[1740779697.60011]	Q_Header<(2621443, 51257, 257, 173, 250, 8, 58, 203, 95)>	Q_Data<(0, 0, 27, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 0, 0, 0, 0, 22, 0, 22, 26, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 19, 51, 98, 82, 80, 67, 77, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 33, 32, 38, 39, 0, 212, 111, 253, 253, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 127, 61, 253, 253, 253, 184, 253, 243, 214, 199, 0, 123, 196, 143, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 50, 178, 97, 54, 225, 253, 253, 253, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608653788360916, y=-0.6421518250228236, z=0.04138189690765844, w=0.08374035775414068)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=-0.22, z=-0.09)>	COMP<163>
[1740779697.6102722]	Q_Header<(2621443, 51258, 257, 173, 250, 8, 58, 204, 92)>	Q_Data<(0, 0, 42, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 7, 10, 0, 10, 22, 28, 35, 0, 11, 29, 0, 50, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 110, 64, 0, 0, 0, 67, 109, 184, 106, 80, 187, 227, 136, 178, 213, 253, 151, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 85, 253, 253, 253, 253, 253, 253, 133, 136, 0, 253, 253, 253, 168, 253, 253, 253, 253, 253, 253, 233, 248, 253, 253, 253, 253, 253, 70, 138, 146, 148, 253, 253, 253, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608071013062153, y=-0.6422762235896754, z=0.041137905036533425, w=0.08343548395391868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.21, z=-0.06)>	COMP<165>
[1740779697.6203663]	Q_Header<(2621443, 51259, 257, 173, 250, 8, 58, 205, 99)>	Q_Data<(0, 0, 54, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 21, 3, 0, 0, 28, 32, 30, 0, 0, 16, 6, 34, 25, 0, 0, 0, 26, 7, 0, 0, 24, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 81, 87, 102, 134, 94, 160, 253, 253, 253, 191, 253, 253, 149, 235, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 38, 253, 253, 253, 253, 253, 244, 0, 0, 0, 253, 253, 253, 210, 253, 253, 253, 253, 253, 253, 135, 0, 253, 253, 253, 253, 253, 253, 253, 207, 174, 253, 253, 91, 136, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 168, 118, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608071013062153, y=-0.6422762235896754, z=0.041137905036533425, w=0.08343548395391868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.21, z=-0.06)>	COMP<165>
[1740779697.6317503]	Q_Header<(2621443, 51260, 257, 173, 250, 8, 58, 206, 99)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 0, 0, 25, 28, 17, 0, 44, 25, 56, 98, 56, 48, 68, 0, 64, 64, 48, 46, 27, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 107, 148, 250, 85, 209, 150, 249, 253, 253, 253, 253, 253, 217, 253, 253, 15, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 97, 207, 173, 253, 253, 253, 89, 0, 0, 52, 253, 253, 253, 245, 253, 253, 238, 138, 202, 120, 0, 0, 239, 253, 253, 187, 214, 253, 253, 202, 124, 139, 94, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 172, 191, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7608071013062153, y=-0.6422762235896754, z=0.041137905036533425, w=0.08343548395391868)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.21, z=-0.06)>	COMP<165>
[1740779697.6406586]	Q_Header<(2621443, 51261, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 0, 9, 25, 0, 47, 54, 116, 131, 135, 213, 115, 98, 124, 60, 107, 105, 79, 90, 0, 0, 34, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 110, 233, 253, 253, 253, 253, 214, 95, 253, 253, 253, 253, 253, 253, 221, 216, 253, 90, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 98, 61, 0, 111, 253, 175, 0, 0, 0, 0, 253, 253, 253, 188, 253, 182, 0, 0, 0, 0, 0, 0, 95, 253, 238, 0, 74, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 162, 168, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606996475406173, y=-0.6425327120003271, z=0.04046729249132867, w=0.08276568419040976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.12)>	COMP<164>
[1740779697.6503804]	Q_Header<(2621443, 51262, 257, 173, 250, 8, 58, 208, 97)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 22, 9, 8, 0, 34, 51, 75, 117, 183, 240, 190, 253, 149, 125, 106, 105, 126, 136, 101, 120, 123, 167, 81, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 154, 221, 253, 253, 253, 253, 253, 253, 176, 253, 253, 253, 253, 253, 253, 221, 121, 102, 134, 157, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 81, 0, 0, 48, 0, 0, 0, 0, 0, 225, 253, 253, 23, 121, 42, 0, 0, 0, 0, 0, 0, 0, 240, 111, 0, 0, 123, 116, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 87, 123, 125, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606996475406173, y=-0.6425327120003271, z=0.04046729249132867, w=0.08276568419040976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.12)>	COMP<164>
[1740779697.670014]	Q_Header<(2621443, 51263, 257, 173, 250, 8, 58, 209, 84)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 9, 5, 33, 21, 0, 0, 46, 129, 144, 153, 215, 253, 207, 253, 139, 253, 149, 179, 152, 148, 143, 131, 233, 253, 132, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 217, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 145, 128, 133, 162, 253, 253, 253, 253, 253, 253, 253, 249, 237, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 117, 43, 0, 0, 0, 0, 0, 0, 0, 132, 206, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 197, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606996475406173, y=-0.6425327120003271, z=0.04046729249132867, w=0.08276568419040976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.12)>	COMP<164>
[1740779697.6714427]	Q_Header<(2621443, 51264, 257, 173, 250, 8, 58, 210, 83)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 14, 13, 21, 0, 13, 15, 72, 211, 247, 158, 224, 253, 200, 253, 143, 253, 253, 244, 184, 173, 174, 129, 253, 253, 145, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 220, 212, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 125, 170, 152, 84, 94, 237, 253, 253, 253, 253, 253, 253, 247, 81, 143, 253, 253, 253, 197, 150, 149, 211, 233, 88, 0, 101, 73, 0, 0, 0, 0, 0, 0, 0, 161, 244, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 149, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606996475406173, y=-0.6425327120003271, z=0.04046729249132867, w=0.08276568419040976)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.013333333333333334, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.12)>	COMP<164>
[1740779697.6901133]	Q_Header<(2621443, 51265, 257, 173, 250, 8, 58, 211, 97)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 14, 5, 0, 28, 33, 38, 130, 253, 253, 170, 253, 220, 159, 253, 177, 253, 253, 253, 149, 242, 192, 108, 253, 253, 131, 218, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 160, 151, 86, 122, 253, 253, 253, 253, 235, 253, 253, 253, 253, 120, 198, 0, 110, 118, 0, 0, 140, 226, 166, 253, 253, 253, 253, 183, 0, 0, 253, 253, 165, 95, 0, 0, 75, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 147, 247, 151, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606375354992841, y=-0.6427149132408491, z=0.0398568697384876, w=0.08221623818949893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07, y=0.012222222222222223, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.27)>	COMP<164>
[1740779697.6916332]	Q_Header<(2621443, 51266, 257, 173, 250, 8, 58, 212, 80)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 20, 0, 17, 28, 78, 99, 176, 181, 123, 232, 253, 219, 129, 217, 253, 253, 253, 253, 170, 246, 206, 157, 221, 207, 212, 247, 37, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 118, 121, 156, 253, 253, 253, 253, 178, 253, 253, 253, 253, 253, 129, 159, 0, 61, 0, 0, 0, 37, 67, 84, 192, 253, 253, 95, 0, 0, 101, 170, 0, 69, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 196, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7606375354992841, y=-0.6427149132408491, z=0.0398568697384876, w=0.08221623818949893)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07, y=0.012222222222222223, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.18, z=-0.27)>	COMP<164>
[1740779697.7100258]	Q_Header<(2621443, 51267, 257, 173, 250, 8, 58, 213, 77)>	Q_Data<(0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 24, 41, 42, 128, 162, 163, 226, 253, 253, 232, 231, 163, 192, 253, 253, 253, 253, 253, 253, 253, 253, 203, 130, 216, 223, 0, 27, 0, 55, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 83, 80, 174, 252, 113, 139, 143, 208, 253, 253, 253, 253, 190, 142, 0, 0, 0, 0, 0, 0, 0, 59, 85, 160, 181, 0, 0, 0, 0, 30, 0, 56, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 128, 49, 168, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7605542796275244, y=-0.6429402761894184, z=0.03906225334737305, w=0.08160348863349652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.18)>	COMP<165>
[1740779697.711475]	Q_Header<(2621443, 51268, 257, 173, 250, 8, 58, 214, 66)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 36, 93, 133, 138, 211, 191, 253, 253, 253, 190, 178, 160, 189, 253, 253, 253, 253, 253, 253, 253, 253, 187, 162, 122, 138, 58, 22, 36, 86, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 114, 97, 73, 81, 140, 209, 253, 253, 196, 103, 0, 0, 0, 0, 0, 0, 0, 0, 22, 54, 33, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 109, 102, 91, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7605542796275244, y=-0.6429402761894184, z=0.03906225334737305, w=0.08160348863349652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.18)>	COMP<165>
[1740779697.729774]	Q_Header<(2621443, 51269, 257, 173, 250, 8, 58, 215, 54)>	Q_Data<(0, 0, 50, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 12, 31, 139, 232, 141, 231, 253, 253, 253, 253, 244, 198, 97, 186, 253, 253, 253, 253, 253, 253, 253, 253, 161, 119, 54, 114, 102, 36, 42, 89, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 30, 0, 0, 0, 81, 163, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7605542796275244, y=-0.6429402761894184, z=0.03906225334737305, w=0.08160348863349652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.18)>	COMP<165>
[1740779697.739852]	Q_Header<(2621443, 51270, 257, 173, 250, 8, 58, 216, 47)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 16, 58, 154, 253, 238, 209, 253, 134, 253, 253, 253, 253, 236, 225, 253, 253, 253, 253, 253, 253, 253, 253, 143, 171, 234, 58, 162, 103, 100, 81, 33, 48, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7605542796275244, y=-0.6429402761894184, z=0.03906225334737305, w=0.08160348863349652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.07555555555555556, y=0.015555555555555555, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=-0.18)>	COMP<165>
