[1740779765.5306292]	Q_Header<(2621443, 58054, 257, 173, 250, 8, 58, 0, 84)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 106, 67, 45, 87, 131, 169, 167, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 203, 253, 250, 64, 69, 97, 179, 206, 78, 176, 122, 97, 213, 253, 226, 57, 201, 214, 209, 253, 253, 245, 0, 0, 40, 51, 0, 18, 151, 253, 253, 253, 253, 178, 119, 16, 253, 223, 0, 0, 0, 0, 40, 116, 106, 17, 0, 0, 43, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 197, 253, 253, 253, 142, 101, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7993993254987604, y=-0.5938883284036756, z=0.033020923501170446, w=0.08465807929043144)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.15, z=0.0)>	COMP<193>
[1740779767.4306426]	Q_Header<(2621443, 58244, 257, 173, 250, 8, 58, 190, 98)>	Q_Data<(0, 0, 39, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 28, 21, 0, 0, 20, 20, 16, 33, 27, 43, 42, 67, 6, 3, 0, 32, 39, 16, 32, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 176, 230, 253, 118, 253, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 227, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 253, 253, 253, 253, 253, 253, 113, 250, 140, 253, 253, 227, 0, 0, 0, 0, 0, 0, 0, 111, 132, 0, 179, 75, 222, 0, 0, 0, 0, 0, 0, 14, 150, 185, 168, 146, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 15, 0, 52, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.782595652396337, y=-0.6158469920978819, z=0.03668226385042884, w=0.08325225938766212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.0)>	COMP<195>
[1740779767.4405768]	Q_Header<(2621443, 58245, 257, 173, 250, 8, 58, 191, 91)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 23, 13, 0, 0, 0, 0, 20, 49, 18, 56, 128, 149, 55, 46, 71, 144, 111, 56, 46, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 168, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 253, 253, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 155, 141, 104, 140, 253, 253, 193, 0, 0, 0, 0, 0, 0, 0, 0, 61, 80, 136, 173, 236, 0, 0, 14, 0, 0, 0, 60, 0, 69, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.782595652396337, y=-0.6158469920978819, z=0.03668226385042884, w=0.08325225938766212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0022222222222222222, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=0.0)>	COMP<195>
[1740779767.4506817]	Q_Header<(2621443, 58246, 257, 173, 250, 8, 58, 192, 86)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 0, 0, 0, 0, 0, 4, 23, 45, 95, 194, 219, 77, 88, 113, 245, 189, 91, 96, 57, 48, 101, 110, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 63, 158, 231, 253, 253, 253, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 253, 230, 94, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 181, 13, 171, 157, 147, 128, 253, 253, 77, 0, 0, 0, 0, 0, 45, 99, 0, 91, 209, 253, 123, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7823929789125286, y=-0.6161367596631544, z=0.036559278755644325, w=0.0830670757703371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0044444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.0)>	COMP<195>
[1740779767.4607513]	Q_Header<(2621443, 58247, 257, 173, 250, 8, 58, 193, 102)>	Q_Data<(0, 0, 51, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 14, 14, 21, 56, 24, 157, 140, 219, 242, 96, 107, 157, 253, 230, 132, 189, 136, 137, 231, 248, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 36, 24, 0, 47, 194, 232, 248, 253, 253, 220, 253, 253, 253, 230, 253, 253, 253, 253, 253, 253, 253, 208, 172, 253, 101, 237, 182, 253, 253, 210, 253, 253, 253, 178, 253, 253, 253, 253, 253, 188, 96, 60, 146, 103, 112, 65, 176, 147, 39, 0, 0, 0, 0, 132, 253, 253, 253, 104, 142, 90, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 120, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7823929789125286, y=-0.6161367596631544, z=0.036559278755644325, w=0.0830670757703371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0044444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.0)>	COMP<195>
[1740779767.470784]	Q_Header<(2621443, 58248, 257, 173, 250, 8, 58, 194, 101)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 11, 0, 29, 7, 142, 136, 253, 253, 184, 196, 126, 118, 161, 253, 209, 164, 253, 243, 203, 253, 253, 207, 59, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 87, 0, 29, 75, 253, 253, 226, 234, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 153, 237, 242, 225, 86, 253, 253, 200, 87, 180, 208, 253, 253, 85, 0, 0, 60, 0, 52, 0, 62, 38, 0, 0, 0, 0, 107, 253, 215, 253, 253, 206, 0, 0, 64, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 65, 193, 58, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7823929789125286, y=-0.6161367596631544, z=0.036559278755644325, w=0.0830670757703371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0044444444444444444, z=-0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.0)>	COMP<195>
[1740779767.480878]	Q_Header<(2621443, 58249, 257, 173, 250, 8, 58, 195, 90)>	Q_Data<(0, 0, 41, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 11, 0, 0, 40, 89, 116, 203, 246, 253, 253, 64, 232, 124, 160, 76, 174, 203, 150, 253, 253, 241, 253, 253, 236, 83, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 88, 0, 0, 106, 253, 253, 172, 172, 202, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 253, 253, 136, 224, 0, 253, 234, 238, 199, 216, 131, 0, 28, 140, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 253, 253, 253, 253, 114, 0, 0, 0, 0, 0, 0, 112, 84, 0, 0, 0, 0, 0, 0, 171, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7821664859836235, y=-0.6164558336663751, z=0.036438032940477816, w=0.08288584377415222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.02)>	COMP<192>
[1740779767.4906995]	Q_Header<(2621443, 58250, 257, 173, 250, 8, 58, 196, 86)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 21, 2, 0, 8, 83, 102, 166, 213, 253, 234, 253, 206, 253, 206, 209, 239, 253, 243, 41, 253, 253, 253, 253, 253, 202, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 81, 228, 245, 59, 91, 68, 69, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 253, 253, 105, 134, 149, 253, 253, 0, 122, 136, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 253, 253, 253, 230, 71, 28, 71, 0, 0, 0, 195, 134, 59, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7821664859836235, y=-0.6164558336663751, z=0.036438032940477816, w=0.08288584377415222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.02)>	COMP<192>
[1740779767.500778]	Q_Header<(2621443, 58251, 257, 173, 250, 8, 58, 197, 88)>	Q_Data<(0, 0, 24, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 0, 0, 41, 121, 189, 147, 206, 253, 104, 112, 253, 253, 253, 253, 253, 253, 249, 158, 253, 203, 243, 226, 194, 122, 16, 57, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 116, 128, 0, 47, 0, 0, 0, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 219, 215, 103, 0, 117, 253, 253, 96, 71, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 253, 253, 253, 253, 253, 206, 0, 0, 49, 0, 0, 0, 191, 177, 67, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7821664859836235, y=-0.6164558336663751, z=0.036438032940477816, w=0.08288584377415222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.02)>	COMP<192>
[1740779767.5106785]	Q_Header<(2621443, 58252, 257, 173, 250, 8, 58, 198, 74)>	Q_Data<(0, 0, 56, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 25, 16, 77, 152, 250, 103, 195, 253, 191, 191, 253, 253, 253, 253, 253, 187, 234, 229, 147, 141, 205, 166, 82, 42, 41, 91, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 152, 202, 253, 253, 253, 253, 253, 253, 253, 253, 79, 77, 70, 98, 75, 0, 0, 180, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 200, 127, 203, 203, 0, 163, 121, 0, 0, 0, 0, 30, 0, 125, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7819177951573312, y=-0.6168184558473178, z=0.03619368140881253, w=0.08264122196885694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.02)>	COMP<192>
[1740779767.520482]	Q_Header<(2621443, 58253, 257, 173, 250, 8, 58, 199, 56)>	Q_Data<(0, 0, 59, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 30, 56, 120, 194, 253, 182, 170, 253, 237, 235, 253, 253, 253, 253, 253, 253, 253, 253, 109, 124, 155, 159, 112, 33, 46, 106, 119, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 66, 99, 165, 148, 253, 253, 253, 253, 253, 253, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7819177951573312, y=-0.6168184558473178, z=0.03619368140881253, w=0.08264122196885694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.02)>	COMP<192>
[1740779767.5317926]	Q_Header<(2621443, 58254, 257, 173, 250, 8, 58, 200, 53)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 27, 31, 93, 183, 253, 253, 233, 158, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 180, 106, 114, 156, 166, 65, 52, 98, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 50, 118, 253, 253, 205, 179, 253, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7819177951573312, y=-0.6168184558473178, z=0.03619368140881253, w=0.08264122196885694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.02)>	COMP<192>
[1740779767.5405955]	Q_Header<(2621443, 58255, 257, 173, 250, 8, 58, 201, 60)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 35, 43, 128, 202, 253, 253, 253, 241, 253, 253, 157, 253, 243, 253, 253, 244, 253, 253, 253, 183, 82, 84, 115, 162, 25, 91, 82, 63, 0, 0, 0, 38, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 64, 73, 159, 225, 204, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7819177951573312, y=-0.6168184558473178, z=0.03619368140881253, w=0.08264122196885694)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.0, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.02)>	COMP<192>
[1740779767.5506089]	Q_Header<(2621443, 58256, 257, 173, 250, 8, 58, 202, 62)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 32, 56, 145, 163, 212, 253, 253, 253, 253, 253, 178, 253, 118, 253, 253, 253, 253, 253, 253, 117, 84, 91, 108, 115, 93, 189, 134, 57, 0, 0, 77, 85, 35, 61, 41, 111, 62, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 100, 0, 79, 155, 153, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7817203295989299, y=-0.6171122932990928, z=0.03600991524542228, w=0.08239556878189845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0033333333333333335, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.0)>	COMP<192>
[1740779767.5604436]	Q_Header<(2621443, 58257, 257, 173, 250, 8, 58, 203, 59)>	Q_Data<(0, 0, 34, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36, 71, 147, 244, 253, 253, 253, 223, 253, 253, 209, 253, 253, 253, 253, 253, 253, 253, 253, 140, 89, 134, 116, 57, 186, 253, 211, 76, 45, 41, 98, 118, 61, 132, 131, 169, 182, 64, 0, 78, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 37, 0, 0, 88, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7817203295989299, y=-0.6171122932990928, z=0.03600991524542228, w=0.08239556878189845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0033333333333333335, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.0)>	COMP<192>
[1740779767.5704918]	Q_Header<(2621443, 58258, 257, 173, 250, 8, 58, 204, 63)>	Q_Data<(0, 0, 20, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47, 99, 134, 144, 253, 253, 122, 253, 167, 253, 229, 189, 253, 253, 253, 253, 253, 227, 253, 165, 205, 112, 230, 162, 14, 202, 253, 195, 43, 24, 93, 121, 111, 152, 190, 224, 107, 204, 116, 18, 67, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 77, 37, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7817203295989299, y=-0.6171122932990928, z=0.03600991524542228, w=0.08239556878189845)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=-0.0033333333333333335, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.15, z=0.0)>	COMP<192>
[1740779767.5805852]	Q_Header<(2621443, 58259, 257, 173, 250, 8, 58, 205, 64)>	Q_Data<(0, 0, 40, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 75, 171, 202, 154, 253, 253, 253, 253, 213, 253, 188, 147, 177, 253, 253, 253, 179, 128, 253, 253, 162, 161, 253, 216, 26, 127, 143, 61, 0, 68, 127, 252, 253, 231, 215, 253, 253, 193, 126, 68, 43, 53, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 87, 0, 0, 10, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.781493312363589, y=-0.6174309862441476, z=0.035888633838627795, w=0.08221426833440755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.08)>	COMP<188>
[1740779767.5921335]	Q_Header<(2621443, 58260, 257, 173, 250, 8, 58, 206, 68)>	Q_Data<(0, 0, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65, 191, 219, 180, 253, 253, 253, 253, 227, 253, 242, 107, 96, 181, 253, 253, 232, 253, 253, 253, 130, 157, 253, 201, 38, 36, 122, 79, 0, 175, 253, 253, 253, 253, 205, 253, 253, 233, 88, 156, 245, 220, 50, 0, 0, 0, 0, 33, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 27, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.781493312363589, y=-0.6174309862441476, z=0.035888633838627795, w=0.08221426833440755)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0022222222222222222, z=-0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=0.08)>	COMP<188>
