[1740780455.4653597]	Q_Header<(2621443, 61518, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 0, 79, 61, 32, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 79, 34, 46, 8, 16, 0, 0, 27, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4957899585183437, y=-0.8634057310353921, z=0.0875246584408845, w=-0.032592864440329376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.01, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=-0.01)>	COMP<110>
[1740780457.4056072]	Q_Header<(2621443, 61712, 257, 173, 250, 8, 58, 194, 57)>	Q_Data<(0, 0, 0, 54, 66, 71, 65, 46, 26, 0, 0, 0, 0, 0, 0, 0, 86, 131, 109, 42, 45, 57, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 55, 87, 44, 47, 124, 158, 173, 176, 134, 135, 190, 94, 49, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 18, 0, 131, 104, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5449754654937153, y=-0.8332405706036736, z=0.08746218412504134, w=-0.03259232820849412)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.011111111111111112, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.0, z=-0.03)>	COMP<115>
[1740780457.415522]	Q_Header<(2621443, 61713, 257, 173, 250, 8, 58, 195, 41)>	Q_Data<(0, 0, 0, 79, 62, 71, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 125, 119, 52, 65, 86, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 47, 26, 153, 159, 68, 89, 182, 117, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 91, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5461314861527604, y=-0.8325026230580745, z=0.08727850080447556, w=-0.032592111489223745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.013333333333333334, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.02)>	COMP<116>
[1740780457.4254434]	Q_Header<(2621443, 61714, 257, 173, 250, 8, 58, 196, 44)>	Q_Data<(0, 0, 0, 41, 65, 65, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 106, 104, 47, 71, 94, 41, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 119, 118, 46, 52, 139, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 183, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5461314861527604, y=-0.8325026230580745, z=0.08727850080447556, w=-0.032592111489223745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.013333333333333334, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.02)>	COMP<116>
[1740780457.4355178]	Q_Header<(2621443, 61715, 257, 173, 250, 8, 58, 197, 52)>	Q_Data<(0, 0, 29, 0, 78, 69, 67, 79, 35, 0, 0, 0, 0, 0, 0, 0, 41, 76, 69, 29, 58, 74, 27, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 79, 38, 0, 59, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 172, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5461314861527604, y=-0.8325026230580745, z=0.08727850080447556, w=-0.032592111489223745)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.013333333333333334, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.02, z=-0.02)>	COMP<116>
[1740780457.4455209]	Q_Header<(2621443, 61716, 257, 173, 250, 8, 58, 198, 44)>	Q_Data<(0, 0, 50, 0, 75, 81, 77, 0, 0, 43, 59, 0, 0, 0, 0, 0, 26, 44, 30, 0, 35, 35, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 60, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477821729961223, y=-0.83146925267144, z=0.08685170274913448, w=-0.03240917368924133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.08)>	COMP<117>
[1740780457.4554138]	Q_Header<(2621443, 61717, 257, 173, 250, 8, 58, 199, 32)>	Q_Data<(0, 0, 0, 54, 82, 77, 73, 0, 0, 94, 94, 0, 0, 0, 0, 0, 25, 26, 14, 16, 5, 17, 10, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477821729961223, y=-0.83146925267144, z=0.08685170274913448, w=-0.03240917368924133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.08)>	COMP<117>
[1740780457.4653876]	Q_Header<(2621443, 61718, 257, 173, 250, 8, 58, 200, 29)>	Q_Data<(0, 0, 0, 48, 45, 75, 82, 36, 0, 81, 50, 0, 0, 0, 0, 0, 36, 23, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5477821729961223, y=-0.83146925267144, z=0.08685170274913448, w=-0.03240917368924133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.012222222222222223, z=-0.1)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.04, z=-0.08)>	COMP<117>
[1740780457.4755025]	Q_Header<(2621443, 61719, 257, 173, 250, 8, 58, 201, 30)>	Q_Data<(0, 0, 0, 0, 71, 81, 73, 0, 0, 94, 78, 0, 0, 0, 0, 0, 42, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491318790385057, y=-0.8306252908563991, z=0.08642555748788752, w=-0.03234854905973191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.025555555555555557, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.23)>	COMP<117>
[1740780457.4854643]	Q_Header<(2621443, 61720, 257, 173, 250, 8, 58, 202, 39)>	Q_Data<(0, 0, 0, 0, 55, 17, 28, 0, 32, 77, 63, 0, 0, 0, 0, 0, 48, 47, 61, 22, 21, 37, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491318790385057, y=-0.8306252908563991, z=0.08642555748788752, w=-0.03234854905973191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.025555555555555557, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.23)>	COMP<117>
[1740780457.4954178]	Q_Header<(2621443, 61721, 257, 173, 250, 8, 58, 203, 30)>	Q_Data<(0, 0, 71, 38, 76, 0, 0, 0, 30, 79, 17, 49, 0, 0, 0, 0, 73, 80, 84, 46, 54, 76, 80, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491318790385057, y=-0.8306252908563991, z=0.08642555748788752, w=-0.03234854905973191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.025555555555555557, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.23)>	COMP<117>
[1740780457.5054636]	Q_Header<(2621443, 61722, 257, 173, 250, 8, 58, 204, 31)>	Q_Data<(0, 0, 0, 68, 63, 84, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 102, 87, 68, 77, 102, 103, 42, 0, 0, 0, 0, 28, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5491318790385057, y=-0.8306252908563991, z=0.08642555748788752, w=-0.03234854905973191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.025555555555555557, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.23)>	COMP<117>
[1740780457.5159333]	Q_Header<(2621443, 61723, 257, 173, 250, 8, 58, 205, 31)>	Q_Data<(0, 0, 0, 0, 30, 49, 74, 0, 0, 0, 0, 0, 0, 35, 0, 0, 30, 78, 89, 78, 79, 103, 97, 28, 0, 0, 0, 0, 25, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5505512560757915, y=-0.8297332344893913, z=0.0859397082654894, w=-0.03241050077341965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03333333333333333, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<115>
[1740780457.5272596]	Q_Header<(2621443, 61724, 257, 173, 250, 8, 58, 206, 32)>	Q_Data<(0, 0, 16, 50, 72, 58, 69, 65, 0, 0, 0, 0, 0, 87, 67, 0, 84, 51, 113, 79, 61, 81, 67, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5505512560757915, y=-0.8297332344893913, z=0.0859397082654894, w=-0.03241050077341965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03333333333333333, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<115>
[1740780457.5355585]	Q_Header<(2621443, 61725, 257, 173, 250, 8, 58, 207, 24)>	Q_Data<(0, 0, 77, 64, 82, 84, 83, 0, 0, 0, 0, 0, 0, 74, 77, 0, 109, 94, 117, 65, 34, 43, 27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5505512560757915, y=-0.8297332344893913, z=0.0859397082654894, w=-0.03241050077341965)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.03333333333333333, z=-0.11444444444444445)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=-0.09)>	COMP<115>
[1740780457.5454495]	Q_Header<(2621443, 61726, 257, 173, 250, 8, 58, 208, 28)>	Q_Data<(0, 0, 49, 0, 60, 56, 81, 23, 0, 0, 0, 0, 66, 84, 12, 0, 100, 98, 100, 24, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.55247187112142, y=-0.8285247072993015, z=0.08520224614289686, w=-0.032591690143486333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.08)>	COMP<119>
[1740780457.5554318]	Q_Header<(2621443, 61727, 257, 173, 250, 8, 58, 209, 36)>	Q_Data<(0, 0, 0, 78, 82, 80, 63, 0, 0, 0, 0, 0, 99, 84, 0, 0, 52, 97, 78, 20, 2, 0, 19, 0, 0, 0, 0, 21, 54, 32, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.55247187112142, y=-0.8285247072993015, z=0.08520224614289686, w=-0.032591690143486333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.08)>	COMP<119>
[1740780457.5653772]	Q_Header<(2621443, 61728, 257, 173, 250, 8, 58, 210, 32)>	Q_Data<(0, 0, 0, 79, 78, 76, 85, 0, 0, 0, 0, 0, 28, 45, 0, 0, 63, 118, 98, 50, 15, 0, 8, 0, 0, 0, 0, 20, 42, 7, 43, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.55247187112142, y=-0.8285247072993015, z=0.08520224614289686, w=-0.032591690143486333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.03666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=-0.08)>	COMP<119>
