[1740780232.994076]	Q_Header<(2621443, 39268, 257, 173, 250, 8, 58, 0, 105)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 28, 28, 58, 77, 208, 253, 253, 133, 222, 141, 253, 85, 226, 223, 72, 119, 253, 253, 161, 84, 103, 169, 219, 182, 77, 122, 179, 253, 253, 253, 253, 171, 129, 123, 76, 165, 225, 82, 253, 253, 253, 253, 135, 209, 244, 228, 139, 63, 160, 241, 253, 253, 253, 180, 253, 253, 119, 253, 253, 253, 181, 0, 0, 0, 0, 0, 0, 76, 139, 108, 48, 150, 253, 201, 253, 253, 101, 131, 59, 113, 0, 79, 253, 239, 253, 230, 135, 129, 201, 166, 0, 0, 0, 0, 0, 90, 33, 46, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.04681489858577654, y=-0.9940994175574218, z=0.09710887046932265, w=0.012024165608080806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.025555555555555557, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=0.06, z=-0.29)>	COMP<81>
[1740780234.904104]	Q_Header<(2621443, 39459, 257, 173, 250, 8, 58, 191, 43)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 53, 110, 104, 120, 0, 157, 247, 214, 209, 220, 242, 233, 76, 72, 69, 107, 83, 29, 25, 38, 0, 41, 31, 24, 41, 97, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 89, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.0028075838023639663, y=-0.9952274235075399, z=0.09533578041940251, w=0.020629637504326535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.03222222222222222, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.02, z=-0.27)>	COMP<73>
[1740780234.9094415]	Q_Header<(2621443, 39460, 257, 173, 250, 8, 58, 192, 50)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 47, 94, 108, 125, 82, 141, 217, 239, 137, 144, 244, 253, 57, 57, 61, 113, 87, 40, 43, 0, 11, 38, 46, 27, 51, 95, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 13, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.003662181313603128, y=-0.9952588083268766, z=0.09491153237754772, w=0.020935469842764547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.02, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.03, z=-0.19)>	COMP<67>
[1740780234.9238653]	Q_Header<(2621443, 39461, 257, 173, 250, 8, 58, 193, 66)>	Q_Data<(0, 0, 30, 0, 54, 0, 0, 0, 0, 0, 87, 94, 106, 133, 135, 131, 159, 242, 139, 226, 253, 253, 121, 45, 56, 91, 77, 68, 80, 38, 37, 71, 65, 59, 35, 73, 43, 8, 0, 0, 0, 17, 29, 0, 0, 62, 63, 79, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 82, 0, 0, 19, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.003662181313603128, y=-0.9952588083268766, z=0.09491153237754772, w=0.020935469842764547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.02, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.03, z=-0.19)>	COMP<67>
[1740780234.9341657]	Q_Header<(2621443, 39462, 257, 173, 250, 8, 58, 194, 60)>	Q_Data<(0, 0, 51, 0, 51, 0, 0, 0, 0, 0, 72, 88, 101, 133, 147, 144, 206, 208, 230, 253, 253, 253, 132, 39, 61, 81, 98, 52, 91, 50, 97, 184, 109, 78, 0, 50, 0, 0, 0, 0, 0, 0, 63, 60, 48, 79, 93, 95, 93, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 131, 54, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.003662181313603128, y=-0.9952588083268766, z=0.09491153237754772, w=0.020935469842764547)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.02, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.03, z=-0.19)>	COMP<67>
[1740780234.9438987]	Q_Header<(2621443, 39463, 257, 173, 250, 8, 58, 195, 56)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 97, 0, 57, 109, 148, 148, 191, 190, 253, 253, 253, 253, 118, 20, 53, 68, 128, 67, 82, 17, 145, 253, 229, 86, 33, 16, 30, 27, 0, 0, 0, 27, 65, 85, 93, 74, 96, 90, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 124, 50, 39, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.004821827684501657, y=-0.9953106841920064, z=0.09430030091841847, w=0.02099631295529835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=-0.04)>	COMP<68>
[1740780234.9541655]	Q_Header<(2621443, 39464, 257, 173, 250, 8, 58, 196, 58)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 93, 60, 103, 115, 131, 146, 142, 253, 253, 253, 253, 205, 135, 67, 65, 78, 156, 107, 59, 0, 154, 253, 253, 133, 39, 36, 53, 24, 36, 0, 0, 63, 51, 136, 125, 0, 71, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 88, 0, 0, 49, 40, 76, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.004821827684501657, y=-0.9953106841920064, z=0.09430030091841847, w=0.02099631295529835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=-0.04)>	COMP<68>
[1740780234.963907]	Q_Header<(2621443, 39465, 257, 173, 250, 8, 58, 197, 60)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 89, 106, 107, 89, 148, 55, 187, 253, 253, 253, 141, 104, 121, 99, 95, 117, 182, 126, 46, 0, 119, 234, 229, 133, 39, 50, 66, 18, 46, 0, 0, 67, 110, 177, 132, 66, 57, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 0, 0, 76, 69, 114, 102, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.004821827684501657, y=-0.9953106841920064, z=0.09430030091841847, w=0.02099631295529835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=-0.04)>	COMP<68>
[1740780234.9739728]	Q_Header<(2621443, 39466, 257, 173, 250, 8, 58, 198, 58)>	Q_Data<(0, 0, 40, 0, 61, 0, 0, 0, 0, 0, 85, 98, 118, 123, 130, 131, 233, 253, 152, 229, 123, 40, 82, 100, 72, 124, 175, 115, 42, 20, 78, 152, 159, 106, 30, 55, 41, 0, 0, 0, 0, 36, 73, 117, 106, 98, 35, 42, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 83, 81, 94, 60, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.004821827684501657, y=-0.9953106841920064, z=0.09430030091841847, w=0.02099631295529835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.0033333333333333335, z=0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=-0.04)>	COMP<68>
[1740780234.9839523]	Q_Header<(2621443, 39467, 257, 173, 250, 8, 58, 199, 55)>	Q_Data<(0, 0, 52, 0, 61, 0, 0, 0, 0, 0, 40, 104, 120, 65, 132, 139, 253, 229, 212, 221, 154, 79, 64, 129, 89, 91, 131, 79, 21, 6, 56, 91, 78, 34, 41, 56, 52, 27, 3, 0, 0, 12, 150, 232, 176, 27, 41, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.005676201178841901, y=-0.9953493421995024, z=0.09387093992536391, w=0.02087377207703151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0033333333333333335, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=-0.01)>	COMP<68>
[1740780234.9939115]	Q_Header<(2621443, 39468, 257, 173, 250, 8, 58, 200, 57)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 56, 33, 42, 86, 97, 144, 142, 250, 158, 228, 149, 175, 82, 75, 175, 145, 46, 73, 56, 47, 8, 45, 55, 62, 56, 31, 63, 95, 44, 55, 0, 0, 31, 240, 253, 253, 172, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 27, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.005676201178841901, y=-0.9953493421995024, z=0.09387093992536391, w=0.02087377207703151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0033333333333333335, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=-0.01)>	COMP<68>
[1740780235.0039067]	Q_Header<(2621443, 39469, 257, 173, 250, 8, 58, 201, 53)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 80, 94, 0, 95, 136, 126, 139, 243, 119, 160, 41, 140, 44, 81, 171, 145, 48, 25, 30, 40, 60, 50, 0, 25, 44, 109, 214, 216, 120, 81, 0, 0, 0, 247, 253, 253, 228, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.005676201178841901, y=-0.9953493421995024, z=0.09387093992536391, w=0.02087377207703151)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.0033333333333333335, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.06, z=-0.01)>	COMP<68>
[1740780235.0139725]	Q_Header<(2621443, 39470, 257, 173, 250, 8, 58, 202, 59)>	Q_Data<(0, 0, 45, 0, 66, 0, 0, 0, 0, 82, 86, 63, 77, 126, 148, 90, 227, 117, 83, 88, 60, 39, 68, 133, 111, 28, 13, 22, 31, 44, 31, 55, 77, 125, 206, 253, 253, 195, 69, 30, 0, 0, 187, 253, 253, 208, 50, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.0064698558956151455, y=-0.9953812259027528, z=0.09350772860455098, w=0.020752367967067448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=0.01)>	COMP<65>
[1740780235.023882]	Q_Header<(2621443, 39471, 257, 173, 250, 8, 58, 203, 59)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 70, 94, 73, 124, 121, 105, 0, 149, 101, 46, 88, 19, 45, 47, 76, 69, 13, 17, 57, 95, 85, 124, 102, 106, 206, 253, 253, 253, 219, 46, 30, 0, 0, 111, 184, 169, 140, 0, 0, 0, 0, 0, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 90, 82, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.0064698558956151455, y=-0.9953812259027528, z=0.09350772860455098, w=0.020752367967067448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=0.01)>	COMP<65>
[1740780235.0338573]	Q_Header<(2621443, 39472, 257, 173, 250, 8, 58, 204, 54)>	Q_Data<(0, 0, 20, 0, 67, 0, 0, 0, 0, 91, 88, 44, 89, 110, 25, 0, 153, 88, 13, 78, 45, 61, 82, 42, 42, 11, 17, 98, 156, 175, 234, 164, 224, 253, 253, 253, 253, 181, 42, 14, 0, 0, 49, 102, 95, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 81, 81, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.0064698558956151455, y=-0.9953812259027528, z=0.09350772860455098, w=0.020752367967067448)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.011111111111111112, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=0.01)>	COMP<65>
[1740780235.0437253]	Q_Header<(2621443, 39473, 257, 173, 250, 8, 58, 205, 52)>	Q_Data<(0, 0, 38, 0, 67, 0, 0, 0, 0, 82, 88, 0, 81, 123, 0, 0, 183, 99, 48, 57, 52, 115, 178, 134, 46, 12, 0, 120, 188, 213, 253, 234, 253, 253, 253, 253, 250, 89, 11, 0, 0, 0, 28, 60, 63, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.007507200789606906, y=-0.995405997379667, z=0.09326018541885653, w=0.020324372869423575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.01888888888888889, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.12)>	COMP<70>
[1740780235.0541754]	Q_Header<(2621443, 39474, 257, 173, 250, 8, 58, 206, 52)>	Q_Data<(0, 0, 64, 0, 66, 0, 0, 0, 0, 71, 100, 0, 124, 119, 97, 0, 169, 70, 62, 38, 49, 152, 247, 206, 80, 0, 39, 108, 161, 178, 238, 253, 253, 206, 253, 156, 150, 43, 0, 0, 0, 0, 13, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 39, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.007507200789606906, y=-0.995405997379667, z=0.09326018541885653, w=0.020324372869423575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.01888888888888889, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.12)>	COMP<70>
[1740780235.0638564]	Q_Header<(2621443, 39475, 257, 173, 250, 8, 58, 207, 43)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 42, 88, 130, 126, 0, 170, 88, 73, 36, 40, 152, 253, 212, 84, 27, 59, 94, 99, 163, 163, 253, 253, 106, 163, 60, 86, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.007507200789606906, y=-0.995405997379667, z=0.09326018541885653, w=0.020324372869423575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.01888888888888889, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.08, z=0.12)>	COMP<70>
