[1740779718.0700793]	Q_Header<(2621443, 53304, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 250, 253, 253, 251, 232, 230, 216, 253, 172, 112, 136, 164, 244, 213, 78, 96, 60, 58, 29, 0, 6, 0, 0, 0, 4, 0, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6906075935337971, y=-0.7172797560061144, z=0.05126914525571274, w=0.07708682197376808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.051111111111111114, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.15, z=0.11)>	COMP<190>
[1740779719.9601943]	Q_Header<(2621443, 53493, 257, 173, 250, 8, 58, 189, 68)>	Q_Data<(0, 0, 26, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 17, 29, 16, 0, 10, 0, 8, 0, 0, 0, 0, 0, 19, 16, 116, 151, 139, 122, 253, 253, 253, 253, 253, 253, 253, 253, 201, 253, 253, 211, 161, 177, 253, 236, 140, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 222, 0, 0, 44, 157, 210, 253, 158, 0, 0, 0, 25, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6915874296393846, y=-0.7163676340726729, z=0.04968247883915445, w=0.0778196075183316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03333333333333333, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.07)>	COMP<189>
[1740779719.970282]	Q_Header<(2621443, 53494, 257, 173, 250, 8, 58, 190, 83)>	Q_Data<(0, 0, 19, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 11, 26, 15, 16, 0, 16, 9, 0, 0, 0, 0, 0, 23, 12, 63, 97, 68, 47, 170, 253, 253, 253, 253, 219, 253, 253, 252, 253, 253, 253, 203, 198, 253, 253, 223, 57, 87, 42, 0, 0, 0, 0, 0, 0, 114, 79, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 157, 57, 0, 85, 24, 32, 190, 182, 102, 0, 0, 111, 142, 0, 0, 0, 0, 0, 0, 139, 131, 48, 0, 30, 192, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6915874296393846, y=-0.7163676340726729, z=0.04968247883915445, w=0.0778196075183316)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03333333333333333, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.07)>	COMP<189>
[1740779719.9803092]	Q_Header<(2621443, 53495, 257, 173, 250, 8, 58, 191, 83)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 26, 25, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 41, 0, 0, 89, 187, 253, 102, 253, 220, 253, 253, 253, 253, 253, 250, 197, 155, 253, 253, 237, 112, 135, 164, 0, 3, 0, 0, 0, 90, 253, 253, 154, 96, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 24, 150, 221, 79, 0, 0, 0, 0, 0, 75, 193, 94, 31, 0, 0, 0, 0, 152, 253, 0, 91, 0, 170, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.691697043676254, y=-0.7162326663320251, z=0.05029192305561045, w=0.07769613840994187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.0)>	COMP<193>
[1740779719.9902537]	Q_Header<(2621443, 53496, 257, 173, 250, 8, 58, 192, 81)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 24, 23, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 29, 0, 10, 41, 70, 163, 189, 153, 169, 253, 253, 253, 252, 253, 253, 176, 252, 253, 253, 253, 253, 133, 232, 68, 0, 0, 0, 129, 209, 253, 253, 253, 187, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 126, 144, 174, 180, 0, 0, 0, 0, 0, 87, 215, 170, 40, 0, 0, 0, 0, 145, 253, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.691697043676254, y=-0.7162326663320251, z=0.05029192305561045, w=0.07769613840994187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.0)>	COMP<193>
[1740779720.0001957]	Q_Header<(2621443, 53497, 257, 173, 250, 8, 58, 193, 75)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 24, 38, 48, 152, 193, 84, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 239, 63, 0, 0, 0, 168, 229, 253, 253, 253, 209, 73, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 61, 0, 115, 209, 34, 0, 0, 0, 0, 28, 192, 207, 0, 0, 0, 0, 0, 136, 253, 83, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.691697043676254, y=-0.7162326663320251, z=0.05029192305561045, w=0.07769613840994187)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.03111111111111111, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.0)>	COMP<193>
[1740779720.0102332]	Q_Header<(2621443, 53498, 257, 173, 250, 8, 58, 194, 70)>	Q_Data<(0, 0, 64, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 18, 25, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 9, 0, 0, 36, 43, 72, 124, 37, 199, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 253, 253, 216, 57, 106, 29, 0, 165, 219, 253, 253, 253, 163, 120, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 125, 0, 0, 0, 0, 0, 0, 30, 120, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 21, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918398762401592, y=-0.7160710567313231, z=0.050903789747180656, w=0.07751536328407606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.03)>	COMP<191>
[1740779720.0201418]	Q_Header<(2621443, 53499, 257, 173, 250, 8, 58, 195, 66)>	Q_Data<(0, 0, 17, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 6, 15, 33, 23, 26, 21, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 25, 0, 34, 53, 112, 149, 201, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 241, 174, 214, 137, 86, 209, 253, 99, 253, 253, 186, 189, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 225, 233, 118, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918398762401592, y=-0.7160710567313231, z=0.050903789747180656, w=0.07751536328407606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.03)>	COMP<191>
[1740779720.0300496]	Q_Header<(2621443, 53500, 257, 173, 250, 8, 58, 196, 58)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10, 29, 6, 23, 13, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 100, 120, 177, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 97, 162, 241, 155, 253, 253, 191, 154, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 203, 160, 102, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 167, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918398762401592, y=-0.7160710567313231, z=0.050903789747180656, w=0.07751536328407606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.03)>	COMP<191>
[1740779720.0401044]	Q_Header<(2621443, 53501, 257, 173, 250, 8, 58, 197, 56)>	Q_Data<(0, 0, 30, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 26, 16, 0, 28, 22, 0, 2, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33, 16, 20, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 230, 209, 145, 70, 227, 225, 131, 73, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 133, 134)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918398762401592, y=-0.7160710567313231, z=0.050903789747180656, w=0.07751536328407606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.02666666666666667, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.03)>	COMP<191>
[1740779720.0501444]	Q_Header<(2621443, 53502, 257, 173, 250, 8, 58, 198, 52)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 14, 39, 28, 0, 20, 20, 18, 15, 30, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 96, 253, 253, 238, 253, 253, 253, 253, 253, 253, 253, 253, 206, 253, 253, 251, 168, 179, 164, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 10, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918987970651653, y=-0.716007832425146, z=0.05126984734780689, w=0.07733201974960872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.023333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.02)>	COMP<191>
[1740779720.0601172]	Q_Header<(2621443, 53503, 257, 173, 250, 8, 58, 199, 56)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 16, 35, 28, 0, 13, 0, 32, 25, 31, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 186, 253, 161, 224, 253, 253, 253, 253, 253, 253, 172, 166, 253, 253, 253, 189, 147, 126, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918987970651653, y=-0.716007832425146, z=0.05126984734780689, w=0.07733201974960872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.023333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.02)>	COMP<191>
[1740779720.070147]	Q_Header<(2621443, 53504, 257, 173, 250, 8, 58, 200, 59)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 11, 20, 0, 24, 13, 20, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 105, 52, 163, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 253, 253, 239, 122, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 154, 224, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 138, 0, 0, 90, 168, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6918987970651653, y=-0.716007832425146, z=0.05126984734780689, w=0.07733201974960872)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.023333333333333334, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=-0.02)>	COMP<191>
[1740779720.0802245]	Q_Header<(2621443, 53505, 257, 173, 250, 8, 58, 201, 63)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 0, 15, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 37, 0, 61, 138, 233, 253, 239, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 43, 35, 0, 253, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 29, 0, 142, 115, 0, 0, 209, 253, 39, 223, 253, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6920283341692633, y=-0.7158934848713432, z=0.051575581440556316, w=0.07702767311003796)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.017777777777777778, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.14)>	COMP<191>
[1740779720.0901718]	Q_Header<(2621443, 53506, 257, 173, 250, 8, 58, 202, 74)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 27, 23, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 41, 75, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 112, 0, 223, 243, 122, 154, 91, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 201, 235, 0, 253, 233, 84, 157, 207, 98, 58, 183, 242, 104, 253, 253, 154, 253, 253, 253, 36, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6920283341692633, y=-0.7158934848713432, z=0.051575581440556316, w=0.07702767311003796)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.017777777777777778, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.14)>	COMP<191>
[1740779720.1002345]	Q_Header<(2621443, 53507, 257, 173, 250, 8, 58, 203, 79)>	Q_Data<(0, 0, 29, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 24, 12, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 198, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 78, 200, 118, 253, 253, 253, 253, 253, 116, 54, 35, 135, 0, 143, 0, 0, 0, 0, 0, 76, 179, 0, 143, 253, 253, 205, 253, 253, 159, 253, 253, 253, 253, 253, 253, 165, 253, 253, 193, 253, 253, 253, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6920283341692633, y=-0.7158934848713432, z=0.051575581440556316, w=0.07702767311003796)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=-0.017777777777777778, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.11, z=0.14)>	COMP<191>
[1740779720.1103268]	Q_Header<(2621443, 53508, 257, 173, 250, 8, 58, 204, 84)>	Q_Data<(0, 0, 36, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 12, 24, 0, 17, 30, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 177, 240, 219, 253, 253, 253, 203, 253, 253, 133, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 46, 57, 134, 253, 253, 253, 242, 253, 253, 253, 253, 253, 253, 39, 113, 174, 253, 228, 253, 49, 0, 91, 0, 32, 183, 253, 143, 224, 253, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 253, 36, 29, 253, 125, 253, 253, 144, 130, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6921243144040168, y=-0.7158054637857415, z=0.05169570496474447, w=0.07690270160044631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.15)>	COMP<190>
[1740779720.1205442]	Q_Header<(2621443, 53509, 257, 173, 250, 8, 58, 205, 95)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 14, 0, 23, 0, 0, 18, 18, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 111, 45, 157, 230, 242, 62, 253, 253, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 145, 147, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 67, 253, 253, 253, 253, 0, 62, 222, 35, 68, 182, 253, 150, 249, 253, 253, 253, 253, 208, 253, 253, 134, 253, 253, 253, 253, 104, 86, 168, 0, 193, 88, 82, 253, 253, 0, 0, 0, 76, 0, 0, 0, 0, 0, 52, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6921243144040168, y=-0.7158054637857415, z=0.05169570496474447, w=0.07690270160044631)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.15)>	COMP<190>
