[1740780602.9581764]	Q_Header<(2621443, 10732, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 69, 74, 33, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4728994093660349, y=-0.8762799200139602, z=0.09008770369440727, w=-0.019592244502645483)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.23, z=0.16)>	COMP<140>
[1740780604.9267597]	Q_Header<(2621443, 10928, 257, 173, 250, 8, 58, 196, 78)>	Q_Data<(0, 0, 40, 0, 53, 78, 73, 77, 86, 84, 12, 0, 0, 0, 0, 0, 68, 36, 44, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 63, 253, 253, 253, 253, 22, 201, 253, 253, 253, 253, 236, 77, 80, 91, 139, 97, 107, 211, 239, 253, 253, 253, 253, 253, 72, 149, 253, 253, 197, 170, 63, 148, 89, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 15, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 48, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686956155086523, y=-0.8785525054865921, z=0.08966191680976823, w=-0.02075224759381974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.01)>	COMP<142>
[1740780604.9368045]	Q_Header<(2621443, 10929, 257, 173, 250, 8, 58, 197, 70)>	Q_Data<(0, 0, 0, 34, 60, 82, 67, 58, 80, 80, 82, 45, 0, 0, 0, 0, 49, 45, 57, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 226, 253, 150, 253, 33, 197, 253, 253, 235, 252, 183, 74, 162, 115, 77, 0, 0, 87, 94, 154, 253, 253, 157, 211, 0, 67, 126, 112, 96, 74, 0, 140, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686956155086523, y=-0.8785525054865921, z=0.08966191680976823, w=-0.02075224759381974)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.01)>	COMP<142>
[1740780604.9467454]	Q_Header<(2621443, 10930, 257, 173, 250, 8, 58, 198, 80)>	Q_Data<(0, 0, 0, 39, 59, 68, 78, 0, 0, 78, 98, 53, 0, 0, 0, 0, 54, 63, 73, 30, 19, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 13, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 158, 253, 253, 161, 45, 128, 76, 253, 131, 191, 102, 106, 163, 139, 19, 0, 0, 0, 0, 0, 166, 201, 31, 61, 0, 0, 0, 0, 37, 0, 38, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686938921403738, y=-0.8786103108947365, z=0.0891733007445092, w=-0.020446992299391228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0011111111111111111, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.16)>	COMP<142>
[1740780604.9567642]	Q_Header<(2621443, 10931, 257, 173, 250, 8, 58, 199, 76)>	Q_Data<(0, 0, 48, 0, 60, 78, 36, 0, 0, 94, 100, 65, 0, 0, 0, 0, 53, 69, 96, 56, 31, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 99, 45, 46, 151, 248, 172, 151, 59, 91, 113, 83, 0, 0, 0, 0, 0, 29, 32, 95, 73, 0, 0, 0, 0, 0, 34, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 69, 88, 188, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686938921403738, y=-0.8786103108947365, z=0.0891733007445092, w=-0.020446992299391228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0011111111111111111, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.16)>	COMP<142>
[1740780604.9666224]	Q_Header<(2621443, 10932, 257, 173, 250, 8, 58, 200, 54)>	Q_Data<(0, 0, 39, 0, 82, 65, 0, 0, 0, 93, 87, 49, 0, 0, 0, 0, 41, 70, 107, 72, 31, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 180, 213, 47, 22, 0, 109, 176, 147, 121, 75, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 77, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 158, 214, 251, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4686938921403738, y=-0.8786103108947365, z=0.0891733007445092, w=-0.020446992299391228)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.0011111111111111111, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.14, z=-0.16)>	COMP<142>
[1740780604.976735]	Q_Header<(2621443, 10933, 257, 173, 250, 8, 58, 201, 54)>	Q_Data<(0, 0, 0, 46, 81, 82, 0, 0, 67, 93, 0, 0, 0, 82, 0, 0, 26, 60, 91, 69, 17, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 101, 0, 0, 0, 0, 73, 110, 95, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 136, 216, 253, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687415964949415, y=-0.8786463571798409, z=0.08862145808732488, w=-0.02020227453643563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0044444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.1)>	COMP<141>
[1740780604.9865732]	Q_Header<(2621443, 10934, 257, 173, 250, 8, 58, 202, 45)>	Q_Data<(0, 0, 63, 0, 81, 75, 67, 0, 66, 88, 18, 0, 47, 41, 0, 0, 26, 31, 57, 50, 12, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 76, 0, 27, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 139, 199, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687415964949415, y=-0.8786463571798409, z=0.08862145808732488, w=-0.02020227453643563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0044444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.1)>	COMP<141>
[1740780604.9965694]	Q_Header<(2621443, 10935, 257, 173, 250, 8, 58, 203, 41)>	Q_Data<(0, 0, 76, 0, 55, 83, 0, 0, 73, 86, 0, 0, 21, 0, 0, 0, 28, 10, 18, 32, 21, 11, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 51, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687415964949415, y=-0.8786463571798409, z=0.08862145808732488, w=-0.02020227453643563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0044444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.1)>	COMP<141>
[1740780605.006513]	Q_Header<(2621443, 10936, 257, 173, 250, 8, 58, 204, 33)>	Q_Data<(0, 0, 36, 0, 76, 48, 0, 0, 60, 91, 14, 0, 0, 0, 0, 0, 49, 39, 8, 16, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687415964949415, y=-0.8786463571798409, z=0.08862145808732488, w=-0.02020227453643563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0044444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.13, z=-0.1)>	COMP<141>
[1740780605.0163262]	Q_Header<(2621443, 10937, 257, 173, 250, 8, 58, 205, 20)>	Q_Data<(0, 0, 0, 0, 38, 45, 37, 6, 71, 0, 0, 0, 0, 0, 0, 0, 90, 55, 24, 30, 37, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46874207406384344, y=-0.8787082864970253, z=0.08807224125965184, w=-0.01989712449802252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.12)>	COMP<146>
[1740780605.0264766]	Q_Header<(2621443, 10938, 257, 173, 250, 8, 58, 206, 26)>	Q_Data<(0, 0, 0, 0, 0, 71, 0, 42, 77, 0, 0, 0, 0, 0, 0, 0, 135, 71, 63, 69, 80, 48, 20, 18, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46874207406384344, y=-0.8787082864970253, z=0.08807224125965184, w=-0.01989712449802252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.12)>	COMP<146>
[1740780605.0365374]	Q_Header<(2621443, 10939, 257, 173, 250, 8, 58, 207, 27)>	Q_Data<(0, 0, 0, 0, 63, 60, 12, 90, 77, 0, 0, 0, 0, 0, 0, 0, 163, 80, 94, 109, 136, 80, 57, 67, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46874207406384344, y=-0.8787082864970253, z=0.08807224125965184, w=-0.01989712449802252)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.0033333333333333335, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.12)>	COMP<146>
[1740780605.0465844]	Q_Header<(2621443, 10940, 257, 173, 250, 8, 58, 208, 33)>	Q_Data<(0, 0, 0, 76, 68, 52, 0, 87, 74, 0, 0, 0, 0, 0, 0, 0, 166, 80, 66, 128, 194, 100, 100, 117, 83, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46875098662296744, y=-0.8787860293486309, z=0.08734149242935761, w=-0.01947025582457378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.23)>	COMP<146>
[1740780605.0565593]	Q_Header<(2621443, 10941, 257, 173, 250, 8, 58, 209, 31)>	Q_Data<(0, 0, 0, 63, 63, 84, 38, 0, 81, 0, 0, 0, 0, 0, 78, 0, 149, 87, 88, 133, 217, 97, 130, 144, 91, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46875098662296744, y=-0.8787860293486309, z=0.08734149242935761, w=-0.01947025582457378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.23)>	COMP<146>
[1740780605.0665243]	Q_Header<(2621443, 10942, 257, 173, 250, 8, 58, 210, 35)>	Q_Data<(0, 0, 0, 20, 65, 39, 0, 0, 63, 0, 0, 0, 0, 0, 132, 59, 130, 90, 124, 101, 191, 76, 125, 131, 73, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46875098662296744, y=-0.8787860293486309, z=0.08734149242935761, w=-0.01947025582457378)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.23)>	COMP<146>
[1740780605.0766435]	Q_Header<(2621443, 10943, 257, 173, 250, 8, 58, 211, 33)>	Q_Data<(0, 0, 0, 79, 68, 0, 0, 0, 63, 0, 0, 0, 0, 34, 107, 103, 110, 61, 102, 42, 133, 41, 90, 89, 39, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687471493058117, y=-0.8788398701633311, z=0.08691353393378591, w=-0.0190428529405486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.014444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.14)>	COMP<140>
[1740780605.086449]	Q_Header<(2621443, 10944, 257, 173, 250, 8, 58, 212, 22)>	Q_Data<(0, 0, 0, 79, 27, 0, 0, 0, 0, 0, 0, 0, 0, 55, 73, 0, 93, 54, 62, 36, 62, 11, 35, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4687471493058117, y=-0.8788398701633311, z=0.08691353393378591, w=-0.0190428529405486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.014444444444444444, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.14)>	COMP<140>
