[1740779885.5314312]	Q_Header<(2621443, 4518, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 252, 253, 253, 253, 253, 244, 253, 253, 253, 253, 242, 125, 193, 103, 100, 74, 0, 38, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 36, 20, 79, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 46, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12598001527664662, y=-0.9878810790952158, z=0.08630607635716005, w=0.02777175724364061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.01888888888888889, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.07)>	COMP<196>
[1740779887.4313567]	Q_Header<(2621443, 4708, 257, 173, 250, 8, 58, 190, 54)>	Q_Data<(0, 0, 35, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 5, 0, 0, 12, 22, 3, 19, 23, 0, 0, 9, 51, 58, 136, 185, 170, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 253, 94, 41, 0, 84, 182, 253, 253, 253, 209, 195, 178, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12616335207922172, y=-0.9882490728179386, z=0.08105705445631663, w=0.029602915219362622)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.19, z=0.0)>	COMP<197>
[1740779887.4426]	Q_Header<(2621443, 4709, 257, 173, 250, 8, 58, 191, 58)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 0, 0, 0, 5, 26, 19, 22, 23, 0, 22, 28, 11, 31, 39, 80, 41, 121, 103, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 190, 0, 50, 12, 23, 108, 253, 253, 253, 253, 213, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 22, 0, 36, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1263447912202966, y=-0.9882359974144068, z=0.08093390973821897, w=0.029602523546784467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<197>
[1740779887.4513159]	Q_Header<(2621443, 4710, 257, 173, 250, 8, 58, 192, 58)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 5, 12, 0, 0, 20, 8, 16, 13, 0, 0, 0, 0, 14, 37, 52, 31, 160, 146, 204, 253, 253, 253, 120, 253, 253, 246, 253, 219, 154, 169, 86, 33, 63, 121, 253, 253, 253, 253, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 43, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1263447912202966, y=-0.9882359974144068, z=0.08093390973821897, w=0.029602523546784467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<197>
[1740779887.4613469]	Q_Header<(2621443, 4711, 257, 173, 250, 8, 58, 193, 58)>	Q_Data<(0, 0, 22, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 8, 20, 0, 0, 17, 17, 8, 30, 29, 28, 96, 61, 150, 253, 253, 253, 253, 253, 177, 253, 253, 133, 253, 253, 123, 82, 93, 203, 86, 253, 253, 246, 244, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 146, 63, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1263447912202966, y=-0.9882359974144068, z=0.08093390973821897, w=0.029602523546784467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<197>
[1740779887.4713442]	Q_Header<(2621443, 4712, 257, 173, 250, 8, 58, 194, 53)>	Q_Data<(0, 0, 52, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 0, 0, 0, 0, 8, 30, 0, 11, 32, 12, 0, 0, 8, 29, 37, 31, 91, 190, 253, 253, 253, 253, 253, 228, 253, 230, 253, 253, 183, 168, 167, 253, 253, 140, 183, 213, 253, 128, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1263447912202966, y=-0.9882359974144068, z=0.08093390973821897, w=0.029602523546784467)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.17, z=-0.08)>	COMP<197>
[1740779887.4813673]	Q_Header<(2621443, 4713, 257, 173, 250, 8, 58, 195, 40)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 3, 10, 0, 0, 0, 0, 0, 8, 0, 0, 23, 0, 0, 0, 10, 6, 0, 0, 62, 103, 189, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 114, 95, 181, 253, 147, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12652582352317493, y=-0.9882197822786903, z=0.08087154663203414, w=0.029541002694267564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<196>
[1740779887.4913065]	Q_Header<(2621443, 4714, 257, 173, 250, 8, 58, 196, 42)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 14, 5, 0, 0, 6, 16, 0, 0, 0, 0, 27, 23, 0, 0, 0, 0, 0, 0, 0, 54, 90, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 249, 253, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 160, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12652582352317493, y=-0.9882197822786903, z=0.08087154663203414, w=0.029541002694267564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<196>
[1740779887.5012934]	Q_Header<(2621443, 4715, 257, 173, 250, 8, 58, 197, 41)>	Q_Data<(0, 0, 10, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 0, 14, 26, 0, 0, 0, 0, 35, 27, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 169, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 220, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12652582352317493, y=-0.9882197822786903, z=0.08087154663203414, w=0.029541002694267564)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=-0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.18, z=-0.12)>	COMP<196>
[1740779887.5114589]	Q_Header<(2621443, 4716, 257, 173, 250, 8, 58, 198, 64)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 0, 0, 16, 24, 5, 11, 0, 0, 23, 11, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 48, 99, 181, 217, 253, 253, 253, 253, 253, 253, 196, 253, 253, 253, 253, 253, 139, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 250, 204, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 47, 0, 76, 117, 253, 179, 35, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1265858808587004, y=-0.9882121489793723, z=0.08087092195649856, w=0.029540774510902115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.2, z=0.01)>	COMP<197>
[1740779887.5214498]	Q_Header<(2621443, 4717, 257, 173, 250, 8, 58, 199, 76)>	Q_Data<(0, 0, 57, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 0, 0, 0, 0, 7, 16, 6, 0, 3, 15, 0, 6, 10, 0, 0, 0, 0, 24, 0, 0, 0, 0, 18, 0, 61, 112, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 200, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 200, 253, 177, 0, 0, 0, 0, 22, 55, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 181, 253, 144, 253, 253, 253, 202, 96, 192, 158, 54, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1265858808587004, y=-0.9882121489793723, z=0.08087092195649856, w=0.029540774510902115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.2, z=0.01)>	COMP<197>
[1740779887.5316792]	Q_Header<(2621443, 4718, 257, 173, 250, 8, 58, 200, 90)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 17, 8, 0, 0, 9, 18, 0, 0, 0, 17, 12, 0, 7, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 46, 114, 253, 253, 189, 253, 253, 253, 253, 253, 253, 253, 253, 195, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 122, 107, 136, 93, 178, 152, 253, 253, 253, 170, 87, 74, 0, 164, 253, 253, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 142, 253, 178, 253, 253, 253, 253, 180, 204, 197, 0, 0, 87, 0, 51, 98, 0, 78, 251, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1265858808587004, y=-0.9882121489793723, z=0.08087092195649856, w=0.029540774510902115)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.006666666666666667, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.2, z=0.01)>	COMP<197>
[1740779887.5427969]	Q_Header<(2621443, 4719, 257, 173, 250, 8, 58, 201, 98)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 2, 0, 0, 13, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 38, 157, 173, 211, 253, 217, 253, 253, 253, 248, 253, 253, 141, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 55, 101, 162, 138, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 253, 253, 253, 146, 78, 64, 140, 78, 0, 71, 0, 0, 189, 174, 253, 253, 253, 253, 253, 253, 203, 137, 136, 0, 51, 134, 183, 145, 253, 0, 96, 253, 253, 0, 0, 0, 0, 65, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664639254210858, y=-0.9882080682647133, z=0.08087058800881633, w=0.029418583713395827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.04)>	COMP<197>
[1740779887.5514855]	Q_Header<(2621443, 4720, 257, 173, 250, 8, 58, 202, 92)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 24, 23, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 66, 158, 214, 141, 253, 253, 253, 125, 152, 252, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 158, 190, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 25, 189, 83, 0, 0, 0, 0, 128, 253, 253, 244, 253, 186, 253, 253, 179, 76, 0, 80, 157, 81, 248, 231, 253, 165, 75, 253, 253, 0, 0, 0, 80, 147, 76, 0, 0, 0, 160, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664639254210858, y=-0.9882080682647133, z=0.08087058800881633, w=0.029418583713395827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.04)>	COMP<197>
[1740779887.5615344]	Q_Header<(2621443, 4721, 257, 173, 250, 8, 58, 203, 103)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 30, 0, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 41, 49, 103, 124, 175, 250, 248, 0, 54, 145, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 55, 0, 0, 26, 62, 0, 0, 14, 0, 0, 101, 108, 62, 223, 253, 253, 251, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 171, 71, 0, 114, 168, 95, 112, 227, 253, 75, 253, 253, 218, 242, 135, 0, 76, 187, 223, 0, 233, 253, 253, 253, 0, 230, 253, 0, 97, 76, 140, 162, 20, 0, 0, 0, 137, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664639254210858, y=-0.9882080682647133, z=0.08087058800881633, w=0.029418583713395827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.04)>	COMP<197>
[1740779887.5715654]	Q_Header<(2621443, 4722, 257, 173, 250, 8, 58, 204, 112)>	Q_Data<(0, 0, 20, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 19, 0, 0, 19, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 60, 45, 129, 133, 23, 9, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 0, 0, 16, 69, 46, 68, 48, 0, 0, 133, 160, 119, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 162, 253, 253, 253, 0, 91, 0, 81, 253, 253, 144, 57, 38, 253, 0, 253, 227, 0, 46, 77, 0, 170, 253, 224, 219, 85, 253, 253, 253, 0, 0, 106, 0, 78, 211, 215, 115, 0, 0, 0, 0, 0, 159, 0, 0, 0, 56, 114, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12664639254210858, y=-0.9882080682647133, z=0.08087058800881633, w=0.029418583713395827)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.012222222222222223, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.18, z=-0.04)>	COMP<197>
[1740779887.581406]	Q_Header<(2621443, 4723, 257, 173, 250, 8, 58, 205, 111)>	Q_Data<(0, 0, 46, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 19, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 72, 35, 23, 0, 118, 0, 0, 120, 139, 123, 86, 91, 242, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 253, 253, 253, 253, 25, 67, 182, 253, 253, 94, 253, 253, 238, 0, 0, 38, 143, 253, 253, 185, 0, 0, 165, 0, 226, 137, 0, 0, 0, 0, 222, 253, 245, 253, 103, 253, 217, 165, 0, 0, 0, 0, 0, 253, 239, 0, 0, 0, 0, 0, 0, 25, 136, 0, 0, 0, 119, 196, 83, 0, 62, 120, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12658428701108185, y=-0.98819970636279, z=0.08111403926602112, w=0.02929626700352907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=-0.08)>	COMP<197>
[1740779887.5914974]	Q_Header<(2621443, 4724, 257, 173, 250, 8, 58, 206, 101)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 15, 6, 0, 19, 0, 3, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 67, 0, 50, 137, 230, 130, 90, 253, 253, 253, 212, 187, 253, 253, 171, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 194, 233, 225, 195, 126, 253, 240, 111, 0, 0, 0, 134, 253, 253, 160, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 223, 253, 213, 211, 150, 253, 176, 34, 0, 0, 0, 0, 0, 215, 187, 0, 0, 0, 0, 0, 71, 61, 217, 0, 0, 0, 83, 253, 253, 0, 0, 0, 154, 166, 242, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.12658428701108185, y=-0.98819970636279, z=0.08111403926602112, w=0.02929626700352907)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.013333333333333334, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.19, z=-0.08)>	COMP<197>
