[1740779378.3676283]	Q_Header<(2621443, 19304, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 20, 0, 16, 8, 0, 0, 0, 0, 0, 165, 243, 253, 253, 253, 253, 253, 253, 253, 229, 113, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9822444796449162, y=-0.16442966682181098, z=0.0205689672304938, w=-0.08795217145145866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.012222222222222223, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.03, z=-0.01)>	COMP<331>
[1740779380.3476837]	Q_Header<(2621443, 19502, 257, 173, 250, 8, 58, 198, 55)>	Q_Data<(0, 0, 66, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 21, 0, 26, 117, 248, 253, 253, 250, 253, 253, 253, 253, 253, 253, 139, 135, 91, 96, 73, 125, 81, 180, 240, 253, 253, 253, 253, 230, 230, 133, 134, 100, 58, 53, 54, 186, 176, 167, 141, 34, 8, 44, 131, 205, 22, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840820283792407, y=-0.1501483464499741, z=0.02258328788068716, w=-0.09234733665805317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.07)>	COMP<341>
[1740779380.3576393]	Q_Header<(2621443, 19503, 257, 173, 250, 8, 58, 199, 54)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 26, 8, 13, 55, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 137, 117, 121, 17, 84, 49, 152, 199, 210, 253, 112, 215, 253, 253, 172, 189, 51, 41, 63, 89, 236, 187, 232, 182, 136, 38, 30, 253, 253, 174, 91, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840820283792407, y=-0.1501483464499741, z=0.02258328788068716, w=-0.09234733665805317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.07)>	COMP<341>
[1740779380.367652]	Q_Header<(2621443, 19504, 257, 173, 250, 8, 58, 200, 61)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 31, 0, 31, 0, 70, 190, 253, 253, 253, 253, 160, 253, 253, 186, 87, 124, 146, 126, 80, 110, 112, 186, 178, 114, 172, 43, 253, 253, 253, 136, 204, 142, 95, 125, 180, 229, 167, 222, 150, 253, 112, 156, 253, 253, 253, 138, 135, 22, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840820283792407, y=-0.1501483464499741, z=0.02258328788068716, w=-0.09234733665805317)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.011111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.07)>	COMP<341>
[1740779380.3777351]	Q_Header<(2621443, 19505, 257, 173, 250, 8, 58, 201, 60)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 10, 31, 33, 38, 35, 117, 226, 253, 253, 253, 155, 253, 253, 109, 53, 165, 209, 63, 182, 253, 253, 205, 232, 84, 72, 238, 253, 253, 253, 120, 239, 237, 141, 121, 253, 204, 125, 174, 84, 253, 227, 148, 253, 253, 253, 154, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840916263227576, y=-0.15014981087601462, z=0.02240039861442982, w=-0.09228720083111142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.013333333333333334, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.02, z=0.01)>	COMP<336>
[1740779380.3876157]	Q_Header<(2621443, 19506, 257, 173, 250, 8, 58, 202, 59)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 12, 25, 20, 20, 33, 70, 191, 253, 253, 238, 222, 253, 209, 31, 215, 253, 253, 141, 253, 253, 253, 195, 235, 49, 60, 253, 253, 253, 253, 194, 210, 253, 166, 97, 253, 197, 100, 99, 130, 253, 253, 32, 253, 253, 253, 86, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840916263227576, y=-0.15014981087601462, z=0.02240039861442982, w=-0.09228720083111142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.013333333333333334, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.02, z=0.01)>	COMP<336>
[1740779380.397662]	Q_Header<(2621443, 19507, 257, 173, 250, 8, 58, 203, 58)>	Q_Data<(0, 0, 50, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 0, 0, 0, 0, 30, 20, 38, 150, 253, 253, 205, 253, 253, 161, 168, 253, 253, 253, 198, 253, 253, 253, 173, 189, 0, 51, 237, 253, 208, 253, 195, 178, 253, 173, 94, 253, 162, 108, 67, 105, 253, 253, 122, 198, 253, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9840916263227576, y=-0.15014981087601462, z=0.02240039861442982, w=-0.09228720083111142)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.013333333333333334, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.02, z=0.01)>	COMP<336>
[1740779380.4088032]	Q_Header<(2621443, 19508, 257, 173, 250, 8, 58, 204, 59)>	Q_Data<(0, 0, 44, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 18, 8, 4, 0, 26, 0, 17, 85, 195, 253, 213, 253, 253, 200, 222, 253, 253, 253, 193, 253, 253, 253, 82, 105, 108, 27, 138, 207, 134, 253, 178, 120, 201, 138, 100, 191, 74, 101, 118, 209, 253, 248, 166, 152, 150, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841128479608244, y=-0.15014373641674697, z=0.02227742430573685, w=-0.09210036514344357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.06)>	COMP<336>
[1740779380.417341]	Q_Header<(2621443, 19509, 257, 173, 250, 8, 58, 205, 57)>	Q_Data<(0, 0, 50, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 0, 18, 0, 0, 3, 11, 9, 27, 149, 235, 176, 253, 222, 253, 237, 253, 253, 253, 187, 253, 253, 253, 183, 253, 241, 113, 77, 111, 90, 186, 103, 46, 58, 41, 55, 52, 0, 4, 158, 253, 253, 253, 160, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841128479608244, y=-0.15014373641674697, z=0.02227742430573685, w=-0.09210036514344357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.06)>	COMP<336>
[1740779380.4275746]	Q_Header<(2621443, 19510, 257, 173, 250, 8, 58, 206, 53)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 0, 0, 0, 24, 33, 11, 0, 0, 112, 224, 189, 230, 253, 253, 253, 253, 253, 253, 153, 180, 253, 253, 147, 253, 253, 200, 94, 109, 104, 173, 125, 91, 126, 72, 40, 0, 142, 197, 173, 253, 253, 224, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841128479608244, y=-0.15014373641674697, z=0.02227742430573685, w=-0.09210036514344357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.06)>	COMP<336>
[1740779380.4376304]	Q_Header<(2621443, 19511, 257, 173, 250, 8, 58, 207, 49)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 0, 2, 16, 81, 209, 231, 154, 252, 253, 253, 253, 253, 253, 91, 97, 182, 227, 41, 253, 253, 253, 208, 141, 111, 167, 186, 172, 118, 163, 166, 107, 253, 253, 145, 193, 211, 124, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841128479608244, y=-0.15014373641674697, z=0.02227742430573685, w=-0.09210036514344357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.006666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.06)>	COMP<336>
[1740779380.4476516]	Q_Header<(2621443, 19512, 257, 173, 250, 8, 58, 208, 52)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 15, 0, 10, 0, 14, 10, 107, 253, 253, 191, 108, 253, 253, 253, 252, 225, 67, 63, 84, 145, 102, 253, 253, 253, 253, 163, 204, 140, 253, 247, 214, 176, 121, 184, 253, 253, 253, 120, 100, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841294277375117, y=-0.15014626595350275, z=0.02227779962318232, w=-0.09191881159592487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=0.02)>	COMP<333>
[1740779380.458897]	Q_Header<(2621443, 19513, 257, 173, 250, 8, 58, 209, 54)>	Q_Data<(0, 0, 63, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 23, 16, 0, 11, 11, 0, 0, 0, 137, 253, 253, 100, 253, 107, 253, 253, 226, 172, 140, 82, 68, 117, 159, 166, 253, 253, 253, 171, 253, 253, 253, 253, 194, 116, 208, 175, 253, 253, 253, 167, 31, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841294277375117, y=-0.15014626595350275, z=0.02227779962318232, w=-0.09191881159592487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=0.02)>	COMP<333>
[1740779380.467598]	Q_Header<(2621443, 19514, 257, 173, 250, 8, 58, 210, 47)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 0, 25, 14, 18, 23, 6, 33, 155, 253, 253, 253, 253, 253, 253, 253, 214, 164, 168, 107, 0, 141, 212, 119, 244, 253, 253, 226, 253, 253, 253, 253, 133, 233, 172, 108, 233, 253, 252, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841294277375117, y=-0.15014626595350275, z=0.02227779962318232, w=-0.09191881159592487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0044444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.05, z=0.02)>	COMP<333>
[1740779380.4776442]	Q_Header<(2621443, 19515, 257, 173, 250, 8, 58, 211, 47)>	Q_Data<(0, 0, 57, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 13, 30, 24, 23, 0, 49, 192, 253, 253, 253, 253, 253, 253, 253, 253, 165, 149, 120, 15, 194, 253, 75, 203, 253, 125, 253, 253, 253, 253, 253, 215, 236, 253, 122, 156, 169, 142, 0, 49, 11, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841528204872049, y=-0.1501498349292064, z=0.022217292648061434, w=-0.09167685043238537)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.0, z=0.04)>	COMP<339>
[1740779380.487698]	Q_Header<(2621443, 19516, 257, 173, 250, 8, 58, 212, 47)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 20, 0, 24, 0, 35, 16, 89, 241, 244, 165, 253, 253, 253, 253, 253, 253, 148, 94, 38, 49, 216, 253, 0, 186, 186, 253, 253, 253, 253, 253, 253, 253, 245, 173, 94, 109, 64, 33, 49, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841528204872049, y=-0.1501498349292064, z=0.022217292648061434, w=-0.09167685043238537)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.0, z=0.04)>	COMP<339>
[1740779380.4976323]	Q_Header<(2621443, 19517, 257, 173, 250, 8, 58, 213, 49)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 8, 14, 0, 27, 26, 23, 27, 152, 253, 253, 253, 163, 84, 253, 253, 253, 253, 60, 178, 199, 129, 202, 253, 210, 72, 56, 253, 253, 253, 253, 253, 253, 253, 253, 68, 112, 33, 0, 48, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841528204872049, y=-0.1501498349292064, z=0.022217292648061434, w=-0.09167685043238537)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.0, z=0.04)>	COMP<339>
[1740779380.5083933]	Q_Header<(2621443, 19518, 257, 173, 250, 8, 58, 214, 45)>	Q_Data<(0, 0, 23, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 0, 7, 9, 25, 31, 9, 60, 230, 253, 253, 253, 253, 224, 177, 253, 246, 239, 253, 253, 253, 253, 199, 253, 253, 228, 125, 253, 253, 253, 253, 253, 253, 253, 197, 130, 123, 53, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9841583256608992, y=-0.15015067484035052, z=0.022217416927596583, w=-0.09161632639649031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.0, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.0, z=-0.04)>	COMP<339>
