[1740779710.569988]	Q_Header<(2621443, 52554, 257, 173, 250, 8, 58, 0, 40)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 205, 253, 253, 253, 190, 253, 253, 150, 21, 66, 100, 202, 232, 179, 248, 203, 54, 66, 80, 35, 0, 0, 0, 0, 32, 0, 60, 119, 127, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7193282604994526, y=-0.688138040633927, z=0.04962357876843912, w=0.08105794908301002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.0033333333333333335, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.08, z=0.07)>	COMP<195>
[1740779712.500091]	Q_Header<(2621443, 52747, 257, 173, 250, 8, 58, 193, 59)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 0, 0, 17, 30, 0, 14, 0, 22, 31, 9, 0, 10, 0, 0, 0, 12, 0, 21, 0, 27, 0, 0, 0, 0, 31, 62, 0, 144, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 229, 182, 176, 253, 253, 253, 253, 253, 253, 253, 126, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7271788654616356, y=-0.6801814064717531, z=0.04443396122679794, w=0.0811774291643424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=-0.028888888888888888, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.09, z=0.15)>	COMP<196>
[1740779712.5101025]	Q_Header<(2621443, 52748, 257, 173, 250, 8, 58, 194, 51)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 0, 0, 9, 22, 0, 21, 21, 31, 25, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 84, 150, 143, 170, 212, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 221, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 105, 180, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7271098038485773, y=-0.6801738986056026, z=0.045226925598236864, w=0.08142067307428877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.028888888888888888, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.24)>	COMP<194>
[1740779712.5200477]	Q_Header<(2621443, 52749, 257, 173, 250, 8, 58, 195, 54)>	Q_Data<(0, 0, 22, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 12, 0, 20, 27, 37, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 22, 0, 0, 79, 75, 73, 100, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 253, 253, 189, 139, 222, 122, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 146, 102, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7271098038485773, y=-0.6801738986056026, z=0.045226925598236864, w=0.08142067307428877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.028888888888888888, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.24)>	COMP<194>
[1740779712.5331123]	Q_Header<(2621443, 52750, 257, 173, 250, 8, 58, 196, 45)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 20, 30, 23, 4, 0, 10, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 100, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 196, 125, 163, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7271098038485773, y=-0.6801738986056026, z=0.045226925598236864, w=0.08142067307428877)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.042222222222222223, y=-0.028888888888888888, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.1, z=0.24)>	COMP<194>
[1740779712.5408905]	Q_Header<(2621443, 52751, 257, 173, 250, 8, 58, 197, 55)>	Q_Data<(0, 0, 27, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 15, 0, 0, 23, 18, 33, 17, 0, 12, 0, 0, 0, 0, 4, 18, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 85, 174, 253, 253, 216, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 223, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7270479414303682, y=-0.6801731245214929, z=0.04589825822327375, w=0.08160368516558113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.16)>	COMP<190>
[1740779712.5499797]	Q_Header<(2621443, 52752, 257, 173, 250, 8, 58, 198, 48)>	Q_Data<(0, 0, 48, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 25, 0, 19, 23, 21, 38, 22, 0, 0, 0, 0, 0, 0, 0, 19, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 57, 197, 116, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7270479414303682, y=-0.6801731245214929, z=0.04589825822327375, w=0.08160368516558113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.16)>	COMP<190>
[1740779712.5601072]	Q_Header<(2621443, 52753, 257, 173, 250, 8, 58, 199, 66)>	Q_Data<(0, 0, 32, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 8, 21, 29, 29, 14, 0, 8, 0, 0, 0, 0, 0, 12, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 101, 172, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 246, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 79, 0, 0, 211, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 196, 253, 176, 30, 0, 0, 0, 52, 84, 43, 0, 253, 253, 253, 253, 152, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7270479414303682, y=-0.6801731245214929, z=0.04589825822327375, w=0.08160368516558113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.16)>	COMP<190>
[1740779712.570179]	Q_Header<(2621443, 52754, 257, 173, 250, 8, 58, 200, 83)>	Q_Data<(0, 0, 60, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 14, 12, 0, 0, 22, 26, 14, 25, 0, 9, 0, 0, 0, 11, 30, 16, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 47, 101, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 206, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 154, 0, 20, 231, 198, 253, 230, 139, 85, 104, 0, 0, 36, 106, 0, 0, 0, 0, 0, 0, 97, 0, 0, 220, 253, 253, 253, 253, 253, 253, 167, 195, 0, 149, 253, 228, 95, 253, 253, 253, 253, 207, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7270479414303682, y=-0.6801731245214929, z=0.04589825822327375, w=0.08160368516558113)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.024444444444444446, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.12, z=0.16)>	COMP<190>
[1740779712.5803185]	Q_Header<(2621443, 52755, 257, 173, 250, 8, 58, 201, 86)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 13, 18, 26, 4, 0, 0, 2, 29, 22, 32, 20, 8, 0, 0, 0, 0, 36, 6, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 54, 110, 174, 205, 193, 253, 253, 253, 103, 243, 253, 253, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 188, 218, 208, 189, 106, 253, 253, 253, 253, 253, 135, 221, 180, 151, 253, 253, 87, 0, 0, 0, 0, 0, 210, 143, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 98, 200, 253, 253, 204, 253, 253, 253, 253, 177, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269929770549718, y=-0.6801788041558732, z=0.04657003118906418, w=0.08166540200651098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.14)>	COMP<190>
[1740779712.5902288]	Q_Header<(2621443, 52756, 257, 173, 250, 8, 58, 202, 88)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 22, 24, 0, 0, 16, 0, 0, 39, 35, 16, 20, 0, 0, 0, 0, 24, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 82, 106, 68, 191, 253, 253, 209, 221, 253, 253, 252, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 71, 91, 97, 213, 253, 253, 253, 194, 253, 253, 253, 253, 253, 161, 253, 252, 235, 253, 253, 240, 90, 0, 0, 0, 0, 253, 232, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 253, 253, 253, 253, 253, 166, 159, 0, 111, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269929770549718, y=-0.6801788041558732, z=0.04657003118906418, w=0.08166540200651098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.14)>	COMP<190>
[1740779712.6002495]	Q_Header<(2621443, 52757, 257, 173, 250, 8, 58, 203, 95)>	Q_Data<(0, 0, 37, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 20, 22, 0, 10, 17, 0, 0, 40, 31, 0, 5, 0, 0, 0, 0, 16, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 17, 53, 0, 17, 185, 208, 195, 177, 248, 253, 173, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 118, 108, 177, 233, 60, 119, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 253, 223, 253, 253, 253, 75, 148, 0, 0, 67, 253, 240, 246, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 222, 224, 134, 0, 0, 0, 252, 98, 94, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269929770549718, y=-0.6801788041558732, z=0.04657003118906418, w=0.08166540200651098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.01888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.14)>	COMP<190>
[1740779712.6103256]	Q_Header<(2621443, 52758, 257, 173, 250, 8, 58, 204, 94)>	Q_Data<(0, 0, 43, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 25, 27, 0, 0, 12, 12, 21, 40, 8, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 11, 20, 66, 60, 100, 87, 122, 182, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 101, 57, 199, 241, 242, 253, 181, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 232, 253, 151, 253, 253, 253, 194, 197, 0, 0, 0, 82, 0, 165, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 131, 253, 253, 158, 146, 49, 0, 0, 109, 253, 218, 93, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269481255140315, y=-0.6801939471644305, z=0.046937288708672566, w=0.08172825693226601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.16)>	COMP<192>
[1740779712.6203246]	Q_Header<(2621443, 52759, 257, 173, 250, 8, 58, 205, 113)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 8, 0, 13, 25, 29, 37, 19, 0, 0, 22, 29, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 19, 0, 0, 0, 21, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 46, 22, 41, 46, 123, 0, 168, 253, 236, 253, 253, 253, 253, 124, 253, 253, 139, 197, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 208, 171, 253, 253, 253, 237, 203, 253, 207, 0, 22, 225, 253, 253, 0, 51, 253, 253, 253, 249, 253, 170, 253, 253, 253, 253, 209, 253, 135, 253, 210, 0, 0, 88, 218, 174, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269481255140315, y=-0.6801939471644305, z=0.046937288708672566, w=0.08172825693226601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.16)>	COMP<192>
[1740779712.6317587]	Q_Header<(2621443, 52760, 257, 173, 250, 8, 58, 206, 100)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 22, 8, 7, 5, 0, 28, 36, 39, 31, 23, 0, 31, 44, 33, 0, 20, 12, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 171, 20, 144, 29, 191, 220, 253, 164, 253, 242, 253, 253, 253, 253, 253, 228, 233, 253, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 227, 83, 253, 253, 253, 44, 253, 253, 184, 0, 28, 253, 253, 253, 0, 253, 253, 253, 253, 106, 174, 0, 150, 253, 253, 253, 65, 136, 184, 253, 253, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 148, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269481255140315, y=-0.6801939471644305, z=0.046937288708672566, w=0.08172825693226601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.16)>	COMP<192>
[1740779712.6403213]	Q_Header<(2621443, 52761, 257, 173, 250, 8, 58, 207, 93)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 0, 0, 0, 0, 25, 31, 40, 36, 21, 7, 0, 43, 101, 87, 24, 20, 51, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 146, 253, 253, 250, 227, 236, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 253, 253, 80, 173, 253, 196, 94, 40, 31, 253, 253, 253, 0, 253, 253, 253, 221, 0, 0, 0, 0, 203, 253, 253, 0, 0, 135, 253, 253, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 197, 0, 60, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269481255140315, y=-0.6801939471644305, z=0.046937288708672566, w=0.08172825693226601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.013333333333333334, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.16)>	COMP<192>
[1740779712.6502516]	Q_Header<(2621443, 52762, 257, 173, 250, 8, 58, 208, 94)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 14, 0, 39, 47, 54, 49, 29, 51, 94, 44, 138, 138, 40, 54, 76, 65, 53, 0, 49, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 201, 200, 213, 253, 253, 253, 241, 253, 216, 253, 253, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 253, 253, 253, 209, 253, 253, 253, 253, 193, 198, 205, 0, 103, 188, 68, 0, 0, 0, 253, 253, 253, 0, 221, 165, 64, 0, 0, 0, 0, 0, 130, 253, 219, 56, 0, 0, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 149, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269527322697327, y=-0.680198257633409, z=0.04712069767525051, w=0.08154566333437135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.013333333333333334, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.13)>	COMP<190>
[1740779712.6602502]	Q_Header<(2621443, 52763, 257, 173, 250, 8, 58, 209, 99)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 0, 0, 22, 0, 23, 0, 41, 57, 70, 97, 128, 97, 213, 149, 144, 150, 108, 112, 101, 82, 101, 34, 66, 64, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 52, 240, 253, 253, 176, 253, 253, 253, 239, 253, 253, 253, 253, 253, 202, 250, 117, 226, 217, 89, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 253, 253, 253, 253, 240, 253, 253, 253, 253, 155, 253, 249, 64, 54, 66, 0, 0, 0, 0, 151, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 211, 183, 32, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 145, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7269527322697327, y=-0.680198257633409, z=0.04712069767525051, w=0.08154566333437135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.013333333333333334, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.14, z=0.13)>	COMP<190>
