[1740779588.099152]	Q_Header<(2621443, 40304, 257, 173, 250, 8, 58, 0, 59)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 4, 0, 0, 7, 0, 0, 21, 26, 121, 177, 213, 253, 253, 253, 253, 253, 253, 179, 161, 30, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 142, 148, 68, 96, 57, 0, 91, 123, 144, 0, 0, 0, 78, 107, 82, 84, 199, 253, 253, 253, 140, 26, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7952660415597249, y=0.5987993195504575, z=-0.06780817898486988, w=0.06628234237404922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.02)>	COMP<246>
[1740779589.9698029]	Q_Header<(2621443, 40491, 257, 173, 250, 8, 58, 187, 79)>	Q_Data<(0, 0, 25, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 110, 144, 153, 132, 236, 185, 95, 245, 253, 127, 188, 133, 52, 77, 60, 180, 122, 253, 253, 250, 253, 240, 253, 202, 253, 139, 62, 90, 43, 108, 139, 227, 253, 215, 169, 201, 253, 139, 65, 0, 20, 0, 0, 0, 116, 253, 253, 253, 253, 217, 0, 0, 0, 0, 0, 0, 19, 91, 225, 159, 184, 100, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 205, 108, 163, 45, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7906893151997803, y=0.604598097751372, z=-0.06878478257276359, w=0.06738101149985005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.034444444444444444, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.0, z=-0.13)>	COMP<251>
[1740779589.9793541]	Q_Header<(2621443, 40492, 257, 173, 250, 8, 58, 188, 80)>	Q_Data<(0, 0, 30, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 49, 133, 157, 195, 241, 238, 140, 253, 253, 123, 124, 118, 57, 83, 64, 102, 151, 189, 253, 229, 253, 177, 253, 253, 253, 238, 108, 97, 52, 50, 103, 218, 253, 253, 155, 198, 253, 128, 23, 0, 0, 70, 94, 0, 104, 253, 253, 253, 253, 253, 0, 82, 110, 0, 0, 0, 0, 70, 119, 55, 62, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 164, 86, 225, 122, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7906396929537339, y=0.6046068240234436, z=-0.0693350850081397, w=0.06732094961617789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03111111111111111, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.0, z=-0.01)>	COMP<250>
[1740779589.9892519]	Q_Header<(2621443, 40493, 257, 173, 250, 8, 58, 189, 76)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 39, 124, 128, 213, 242, 253, 172, 223, 223, 112, 173, 175, 76, 86, 48, 54, 164, 111, 238, 164, 244, 253, 253, 253, 253, 253, 236, 99, 81, 27, 41, 169, 253, 192, 151, 206, 196, 55, 0, 39, 98, 246, 253, 30, 57, 253, 253, 114, 253, 253, 22, 129, 212, 132, 0, 0, 0, 20, 56, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 157, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7906396929537339, y=0.6046068240234436, z=-0.0693350850081397, w=0.06732094961617789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03111111111111111, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.0, z=-0.01)>	COMP<250>
[1740779589.9992025]	Q_Header<(2621443, 40494, 257, 173, 250, 8, 58, 190, 62)>	Q_Data<(0, 0, 51, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 115, 125, 108, 215, 230, 253, 189, 181, 134, 96, 201, 193, 153, 33, 30, 54, 149, 128, 177, 144, 253, 253, 253, 253, 253, 253, 253, 147, 210, 138, 133, 124, 210, 68, 138, 227, 162, 0, 52, 86, 160, 253, 253, 154, 179, 189, 225, 224, 253, 253, 54, 152, 253, 147, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7906396929537339, y=0.6046068240234436, z=-0.0693350850081397, w=0.06732094961617789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03111111111111111, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.0, z=-0.01)>	COMP<250>
[1740779590.0097933]	Q_Header<(2621443, 40495, 257, 173, 250, 8, 58, 191, 70)>	Q_Data<(0, 0, 22, 0, 56, 0, 0, 0, 0, 0, 0, 0, 15, 112, 95, 94, 197, 119, 253, 228, 134, 89, 178, 202, 179, 224, 134, 114, 0, 109, 115, 160, 233, 253, 253, 253, 164, 253, 253, 253, 226, 253, 243, 206, 62, 147, 77, 143, 214, 107, 0, 127, 180, 203, 253, 253, 198, 215, 129, 64, 196, 246, 156, 15, 122, 220, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7906396929537339, y=0.6046068240234436, z=-0.0693350850081397, w=0.06732094961617789)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03111111111111111, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.0, z=-0.01)>	COMP<250>
[1740779590.0192533]	Q_Header<(2621443, 40496, 257, 173, 250, 8, 58, 192, 68)>	Q_Data<(0, 0, 18, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 79, 180, 234, 253, 239, 125, 51, 211, 207, 176, 249, 192, 197, 69, 55, 105, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 156, 188, 82, 141, 179, 84, 44, 170, 250, 202, 253, 253, 215, 185, 100, 141, 129, 89, 69, 0, 109, 138, 91, 117, 42, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 75, 55, 73, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905796952119862, y=0.604607616827757, z=-0.07006758975552847, w=0.06726000340643935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.03, z=-0.02)>	COMP<251>
[1740779590.0293014]	Q_Header<(2621443, 40497, 257, 173, 250, 8, 58, 193, 72)>	Q_Data<(0, 0, 53, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 94, 75, 140, 75, 253, 253, 224, 123, 95, 216, 211, 186, 216, 227, 240, 105, 35, 84, 191, 253, 250, 244, 162, 253, 253, 253, 253, 253, 253, 253, 229, 253, 250, 96, 110, 128, 91, 61, 135, 227, 137, 253, 253, 146, 102, 9, 106, 12, 41, 21, 0, 169, 150, 192, 229, 136, 190, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 72, 108, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905796952119862, y=0.604607616827757, z=-0.07006758975552847, w=0.06726000340643935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.03, z=-0.02)>	COMP<251>
[1740779590.039402]	Q_Header<(2621443, 40498, 257, 173, 250, 8, 58, 194, 82)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 145, 206, 253, 253, 174, 132, 111, 202, 207, 162, 155, 253, 237, 115, 39, 59, 151, 239, 204, 137, 206, 242, 109, 253, 253, 235, 223, 187, 213, 253, 253, 112, 48, 58, 78, 183, 192, 197, 138, 223, 193, 77, 0, 0, 0, 0, 0, 0, 69, 186, 244, 253, 182, 176, 231, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 74, 204, 94, 22, 89, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905796952119862, y=0.604607616827757, z=-0.07006758975552847, w=0.06726000340643935)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.03, z=-0.02)>	COMP<251>
[1740779590.049358]	Q_Header<(2621443, 40499, 257, 173, 250, 8, 58, 195, 85)>	Q_Data<(0, 0, 45, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 161, 229, 253, 164, 188, 253, 169, 171, 205, 168, 95, 252, 216, 143, 87, 29, 107, 159, 121, 178, 253, 253, 223, 120, 149, 196, 135, 54, 212, 253, 253, 85, 0, 14, 98, 251, 253, 207, 132, 194, 140, 0, 0, 0, 0, 0, 0, 0, 28, 145, 253, 253, 253, 125, 154, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 104, 99, 0, 0, 0, 0, 0, 137, 78, 0, 0, 0, 191, 253, 253, 10, 0, 78, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905363112565907, y=0.6046211163764507, z=-0.070496405149889, w=0.06720046932469939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=-0.08)>	COMP<251>
[1740779590.0593555]	Q_Header<(2621443, 40500, 257, 173, 250, 8, 58, 196, 91)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 140, 242, 253, 228, 214, 253, 221, 146, 253, 253, 95, 215, 162, 143, 101, 0, 119, 132, 122, 200, 253, 253, 253, 104, 185, 168, 147, 55, 163, 253, 202, 32, 8, 46, 115, 249, 215, 132, 169, 253, 190, 53, 73, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 253, 134, 181, 74, 30, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 101, 36, 0, 0, 0, 0, 12, 167, 100, 0, 0, 0, 253, 253, 253, 77, 0, 79, 86, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905363112565907, y=0.6046211163764507, z=-0.070496405149889, w=0.06720046932469939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=-0.08)>	COMP<251>
[1740779590.0693712]	Q_Header<(2621443, 40501, 257, 173, 250, 8, 58, 197, 93)>	Q_Data<(0, 0, 39, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 218, 253, 239, 227, 253, 249, 170, 253, 253, 148, 231, 179, 123, 100, 61, 130, 120, 174, 146, 201, 227, 251, 64, 210, 167, 106, 21, 83, 165, 108, 0, 0, 0, 91, 182, 148, 105, 253, 253, 232, 101, 102, 63, 0, 0, 0, 0, 0, 102, 181, 253, 253, 253, 238, 141, 120, 88, 0, 0, 0, 0, 62, 66, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 41, 93, 93, 0, 0, 0, 253, 253, 253, 0, 0, 0, 108, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7905363112565907, y=0.6046211163764507, z=-0.070496405149889, w=0.06720046932469939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.025555555555555557, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.04, z=-0.08)>	COMP<251>
[1740779590.0793662]	Q_Header<(2621443, 40502, 257, 173, 250, 8, 58, 198, 89)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 110, 253, 236, 199, 253, 159, 253, 253, 170, 245, 242, 155, 80, 74, 119, 134, 218, 123, 222, 197, 192, 117, 178, 138, 33, 2, 53, 58, 15, 0, 0, 0, 51, 97, 80, 71, 253, 253, 234, 91, 95, 91, 0, 0, 0, 0, 0, 54, 81, 186, 156, 253, 214, 88, 128, 117, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 50, 63, 0, 0, 0, 169, 253, 179, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904668401156091, y=0.6046756995618361, z=-0.07092289925213016, w=0.0670776818227978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<251>
[1740779590.0892744]	Q_Header<(2621443, 40503, 257, 173, 250, 8, 58, 199, 70)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 219, 253, 206, 125, 215, 102, 253, 253, 187, 163, 188, 204, 150, 91, 119, 159, 253, 252, 220, 121, 237, 178, 76, 90, 0, 20, 62, 37, 0, 67, 74, 73, 52, 18, 0, 46, 211, 253, 176, 45, 76, 54, 0, 0, 0, 0, 0, 0, 80, 139, 70, 208, 143, 22, 95, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904668401156091, y=0.6046756995618361, z=-0.07092289925213016, w=0.0670776818227978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<251>
[1740779590.0991664]	Q_Header<(2621443, 40504, 257, 173, 250, 8, 58, 200, 64)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 205, 245, 124, 48, 136, 125, 253, 253, 197, 253, 166, 253, 253, 158, 196, 134, 253, 253, 124, 253, 250, 251, 226, 0, 27, 63, 15, 47, 18, 60, 76, 104, 77, 0, 0, 27, 123, 172, 102, 0, 42, 0, 0, 0, 0, 0, 0, 0, 121, 148, 77, 5, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904668401156091, y=0.6046756995618361, z=-0.07092289925213016, w=0.0670776818227978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<251>
[1740779590.1092613]	Q_Header<(2621443, 40505, 257, 173, 250, 8, 58, 201, 61)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 121, 120, 93, 0, 64, 106, 212, 189, 194, 253, 187, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 58, 9, 107, 94, 95, 91, 94, 0, 110, 40, 20, 0, 0, 70, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 67, 79, 75, 47, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 32, 141, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904668401156091, y=0.6046756995618361, z=-0.07092289925213016, w=0.0670776818227978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.022222222222222223, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<251>
[1740779590.119274]	Q_Header<(2621443, 40506, 257, 173, 250, 8, 58, 202, 69)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 40, 71, 68, 4, 21, 71, 135, 114, 162, 228, 232, 253, 253, 253, 253, 253, 175, 207, 253, 253, 253, 253, 253, 104, 51, 138, 179, 162, 149, 194, 0, 130, 54, 0, 0, 84, 52, 18, 40, 0, 0, 48, 16, 0, 0, 0, 0, 0, 0, 0, 20, 22, 36, 0, 0, 0, 0, 0, 0, 0, 0, 87, 153, 243, 180, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904628250171934, y=0.6046726281712096, z=-0.07116667855532759, w=0.06689423644651718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<249>
[1740779590.129363]	Q_Header<(2621443, 40507, 257, 173, 250, 8, 58, 203, 78)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 46, 29, 0, 12, 36, 70, 51, 123, 205, 253, 253, 253, 253, 253, 253, 189, 177, 167, 253, 253, 253, 253, 205, 110, 134, 209, 130, 231, 253, 253, 216, 164, 131, 85, 106, 42, 47, 104, 104, 70, 165, 50, 63, 0, 0, 55, 32, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 105, 0, 80, 176, 253, 253, 252, 137, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 241, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7904628250171934, y=0.6046726281712096, z=-0.07116667855532759, w=0.06689423644651718)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.016666666666666666, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.03, z=-0.09)>	COMP<249>
