[1740779678.0699506]	Q_Header<(2621443, 49304, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 202, 131, 131, 125, 49, 0, 117, 127, 138, 218, 237, 135, 253, 253, 253, 253, 224, 65, 219, 253, 209, 172, 173, 253, 253, 50, 250, 179, 135, 214, 192, 178, 253, 253, 253, 249, 237, 148, 0, 99, 58, 0, 0, 0, 0, 156, 253, 253, 202, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 32, 0, 169, 253, 253, 253, 253, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9031617903762748, y=-0.4195060475269403, z=0.0181279348342065, w=0.0893579010009371)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.03888888888888889, z=-0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=-0.03)>	COMP<162>
[1740779680.070028]	Q_Header<(2621443, 49503, 257, 173, 250, 8, 58, 199, 88)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 74, 54, 64, 139, 253, 253, 253, 112, 210, 114, 174, 131, 137, 253, 253, 253, 201, 221, 242, 107, 210, 155, 194, 140, 61, 24, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 105, 253, 253, 253, 129, 8, 253, 253, 123, 95, 100, 84, 15, 59, 0, 0, 0, 0, 30, 0, 56, 0, 0, 87, 0, 0, 0, 111, 121, 64, 131, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 83, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8797172418758765, y=-0.4669892886694187, z=0.02154583961577634, w=0.08691579493729606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.0, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.15, z=0.0)>	COMP<157>
[1740779680.08002]	Q_Header<(2621443, 49504, 257, 173, 250, 8, 58, 200, 77)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 55, 118, 68, 105, 163, 253, 253, 253, 87, 253, 175, 177, 194, 165, 253, 253, 253, 161, 253, 253, 146, 147, 120, 149, 162, 124, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 217, 121, 0, 19, 0, 25, 97, 32, 148, 146, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 105, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 253, 253, 0, 139, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8790407085211307, y=-0.4680852099464346, z=0.02191192989578433, w=0.08776979161598292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.0)>	COMP<157>
[1740779680.089834]	Q_Header<(2621443, 49505, 257, 173, 250, 8, 58, 201, 66)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 69, 138, 115, 135, 212, 253, 253, 253, 147, 253, 91, 237, 158, 201, 253, 253, 253, 237, 253, 253, 246, 120, 162, 181, 225, 158, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 119, 53, 0, 0, 83, 173, 129, 0, 166, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 144, 182, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8790407085211307, y=-0.4680852099464346, z=0.02191192989578433, w=0.08776979161598292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.0)>	COMP<157>
[1740779680.0998468]	Q_Header<(2621443, 49506, 257, 173, 250, 8, 58, 202, 68)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 52, 76, 128, 180, 253, 215, 253, 253, 253, 229, 253, 253, 253, 129, 253, 253, 253, 253, 253, 253, 170, 234, 74, 227, 229, 243, 194, 91, 0, 0, 0, 0, 60, 51, 0, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 60, 124, 57, 0, 112, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 158, 167, 173, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8790407085211307, y=-0.4680852099464346, z=0.02191192989578433, w=0.08776979161598292)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0011111111111111111, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=0.0)>	COMP<157>
[1740779680.1099215]	Q_Header<(2621443, 49507, 257, 173, 250, 8, 58, 203, 61)>	Q_Data<(0, 0, 17, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 34, 67, 113, 126, 201, 253, 241, 253, 194, 253, 253, 157, 253, 253, 145, 253, 253, 253, 253, 253, 253, 253, 86, 99, 253, 253, 253, 253, 147, 0, 29, 0, 88, 122, 76, 0, 0, 0, 39, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8785484945064707, y=-0.4688765829372452, z=0.022278046442605375, w=0.08837975684628105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.015555555555555555, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=-0.01)>	COMP<163>
[1740779680.119845]	Q_Header<(2621443, 49508, 257, 173, 250, 8, 58, 204, 57)>	Q_Data<(0, 0, 26, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 48, 130, 152, 214, 253, 253, 253, 253, 203, 253, 253, 181, 253, 253, 109, 253, 253, 253, 253, 253, 253, 253, 240, 105, 229, 244, 253, 253, 253, 96, 84, 0, 108, 124, 71, 30, 48, 87, 25, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8785484945064707, y=-0.4688765829372452, z=0.022278046442605375, w=0.08837975684628105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.015555555555555555, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=-0.01)>	COMP<163>
[1740779680.1296222]	Q_Header<(2621443, 49509, 257, 173, 250, 8, 58, 205, 53)>	Q_Data<(0, 0, 47, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 64, 151, 194, 228, 253, 253, 253, 253, 200, 253, 213, 253, 253, 198, 50, 251, 253, 253, 253, 253, 253, 253, 253, 179, 253, 250, 194, 253, 253, 161, 111, 0, 98, 76, 0, 0, 119, 170, 154, 115, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8785484945064707, y=-0.4688765829372452, z=0.022278046442605375, w=0.08837975684628105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.015555555555555555, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.14, z=-0.01)>	COMP<163>
[1740779680.1403382]	Q_Header<(2621443, 49510, 257, 173, 250, 8, 58, 206, 53)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 133, 74, 253, 253, 253, 253, 253, 253, 235, 214, 125, 253, 253, 158, 52, 157, 227, 183, 253, 253, 253, 253, 253, 160, 253, 177, 66, 253, 253, 152, 99, 0, 108, 90, 100, 0, 172, 253, 253, 219, 69, 32, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8780633946181292, y=-0.4696717518133257, z=0.02270537903503017, w=0.08886836525538691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.017777777777777778, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.02)>	COMP<160>
[1740779680.1498637]	Q_Header<(2621443, 49511, 257, 173, 250, 8, 58, 207, 59)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 112, 224, 188, 253, 253, 253, 253, 253, 253, 253, 158, 49, 253, 253, 119, 60, 125, 194, 173, 137, 241, 253, 74, 173, 160, 184, 188, 155, 189, 203, 84, 84, 148, 223, 214, 158, 86, 205, 253, 253, 253, 102, 49, 0, 0, 16, 47, 0, 0, 53, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8780633946181292, y=-0.4696717518133257, z=0.02270537903503017, w=0.08886836525538691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.017777777777777778, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.02)>	COMP<160>
[1740779680.1598828]	Q_Header<(2621443, 49512, 257, 173, 250, 8, 58, 208, 61)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 142, 253, 253, 253, 253, 196, 253, 253, 253, 253, 106, 89, 197, 166, 59, 57, 68, 129, 133, 103, 167, 204, 161, 26, 104, 46, 144, 118, 118, 95, 31, 78, 248, 253, 253, 144, 157, 193, 253, 253, 253, 117, 89, 30, 79, 74, 37, 48, 42, 38, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8780633946181292, y=-0.4696717518133257, z=0.02270537903503017, w=0.08886836525538691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.017777777777777778, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.02)>	COMP<160>
[1740779680.169845]	Q_Header<(2621443, 49513, 257, 173, 250, 8, 58, 209, 58)>	Q_Data<(0, 0, 57, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 152, 239, 253, 253, 253, 253, 253, 253, 253, 253, 84, 85, 106, 87, 26, 116, 105, 56, 74, 84, 82, 119, 115, 70, 68, 68, 130, 100, 99, 56, 0, 91, 253, 253, 253, 173, 188, 169, 216, 253, 210, 111, 129, 78, 98, 88, 17, 83, 0, 25, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8780633946181292, y=-0.4696717518133257, z=0.02270537903503017, w=0.08886836525538691)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=-0.017777777777777778, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.02)>	COMP<160>
[1740779680.1799302]	Q_Header<(2621443, 49514, 257, 173, 250, 8, 58, 210, 60)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 179, 168, 199, 253, 253, 253, 77, 253, 253, 253, 139, 39, 72, 57, 52, 131, 131, 79, 40, 22, 35, 60, 69, 31, 70, 46, 97, 88, 138, 124, 0, 98, 252, 253, 253, 235, 178, 178, 128, 134, 109, 72, 127, 64, 88, 79, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877490846665688, y=-0.470635871088483, z=0.023437190312278235, w=0.08923221936601766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<160>
[1740779680.1898494]	Q_Header<(2621443, 49515, 257, 173, 250, 8, 58, 211, 60)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 219, 200, 253, 253, 253, 228, 162, 253, 253, 253, 180, 59, 46, 56, 29, 106, 124, 104, 48, 0, 16, 77, 84, 0, 61, 56, 42, 65, 153, 140, 0, 93, 185, 223, 253, 229, 142, 190, 151, 127, 96, 0, 80, 39, 68, 53, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877490846665688, y=-0.470635871088483, z=0.023437190312278235, w=0.08923221936601766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<160>
[1740779680.19982]	Q_Header<(2621443, 49516, 257, 173, 250, 8, 58, 212, 56)>	Q_Data<(0, 0, 24, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 225, 253, 253, 253, 253, 157, 176, 253, 253, 253, 194, 94, 46, 22, 0, 46, 94, 93, 0, 39, 0, 132, 114, 0, 53, 19, 0, 37, 128, 126, 31, 73, 143, 78, 232, 157, 88, 157, 144, 121, 97, 0, 20, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877490846665688, y=-0.470635871088483, z=0.023437190312278235, w=0.08923221936601766)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.02666666666666667, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=0.02)>	COMP<160>
[1740779680.2116508]	Q_Header<(2621443, 49517, 257, 173, 250, 8, 58, 213, 51)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 169, 253, 253, 253, 253, 229, 151, 253, 253, 253, 188, 164, 42, 21, 0, 0, 54, 61, 8, 80, 68, 165, 100, 67, 13, 0, 28, 0, 89, 105, 52, 40, 112, 64, 113, 69, 0, 98, 86, 86, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770652921129308, y=-0.4713691893519948, z=0.023925511100088302, w=0.08941549428987082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.04)>	COMP<166>
[1740779680.2198281]	Q_Header<(2621443, 49518, 257, 173, 250, 8, 58, 214, 51)>	Q_Data<(0, 0, 11, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 79, 223, 253, 253, 253, 251, 225, 253, 253, 253, 253, 231, 28, 63, 17, 11, 24, 0, 15, 75, 40, 202, 53, 136, 62, 56, 62, 0, 71, 86, 60, 48, 75, 43, 64, 25, 0, 24, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770652921129308, y=-0.4713691893519948, z=0.023925511100088302, w=0.08941549428987082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.04)>	COMP<166>
[1740779680.2297916]	Q_Header<(2621443, 49519, 257, 173, 250, 8, 58, 215, 49)>	Q_Data<(0, 0, 44, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 162, 117, 253, 237, 253, 253, 239, 253, 151, 253, 253, 253, 85, 60, 16, 16, 11, 0, 0, 0, 170, 253, 144, 197, 132, 97, 87, 0, 29, 61, 66, 63, 35, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770652921129308, y=-0.4713691893519948, z=0.023925511100088302, w=0.08941549428987082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.03111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=0.04)>	COMP<166>
