[1740779880.5316687]	Q_Header<(2621443, 4018, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 253, 168, 253, 253, 238, 253, 253, 196, 229, 253, 253, 188, 158, 79, 105, 66, 0, 17, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1434297124008253, y=-0.9857588446747785, z=0.08166338518821457, w=0.03222590985005777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.0033333333333333335, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.21, z=-0.2)>	COMP<161>
[1740779882.4013033]	Q_Header<(2621443, 4205, 257, 173, 250, 8, 58, 187, 52)>	Q_Data<(0, 0, 14, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 10, 8, 26, 30, 21, 76, 148, 184, 253, 253, 253, 210, 199, 253, 253, 253, 253, 253, 225, 197, 229, 136, 67, 0, 7, 0, 0, 0, 0, 0, 0, 0, 55, 58, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 44, 138, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13153202321684973, y=-0.9872531208967723, z=0.08416828771045744, w=0.03076201378250221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.014444444444444444, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.12, z=-0.09)>	COMP<164>
[1740779882.4114127]	Q_Header<(2621443, 4206, 257, 173, 250, 8, 58, 188, 53)>	Q_Data<(0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 19, 34, 12, 13, 31, 115, 107, 253, 253, 253, 230, 253, 253, 253, 253, 253, 199, 253, 253, 253, 122, 158, 94, 52, 0, 0, 0, 0, 83, 139, 91, 177, 137, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134409496547664, y=-0.9872779182906831, z=0.08410416489889722, w=0.030943985198650863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.07)>	COMP<164>
[1740779882.421413]	Q_Header<(2621443, 4207, 257, 173, 250, 8, 58, 189, 70)>	Q_Data<(0, 0, 35, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 0, 0, 19, 0, 0, 15, 25, 9, 0, 38, 62, 34, 195, 253, 206, 253, 253, 253, 253, 253, 181, 131, 253, 253, 253, 218, 236, 102, 77, 61, 0, 0, 0, 179, 253, 253, 253, 201, 220, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 104, 60, 0, 0, 0, 50, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134409496547664, y=-0.9872779182906831, z=0.08410416489889722, w=0.030943985198650863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.07)>	COMP<164>
[1740779882.4313145]	Q_Header<(2621443, 4208, 257, 173, 250, 8, 58, 190, 59)>	Q_Data<(0, 0, 26, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 0, 0, 0, 0, 21, 0, 8, 31, 33, 27, 61, 174, 58, 253, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 160, 85, 97, 0, 0, 34, 253, 253, 253, 253, 253, 253, 190, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13134409496547664, y=-0.9872779182906831, z=0.08410416489889722, w=0.030943985198650863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.07)>	COMP<164>
[1740779882.4417617]	Q_Header<(2621443, 4209, 257, 173, 250, 8, 58, 191, 55)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 0, 15, 0, 12, 0, 0, 23, 26, 0, 21, 0, 0, 47, 99, 79, 174, 253, 253, 253, 242, 253, 253, 224, 219, 253, 253, 243, 253, 182, 86, 0, 0, 37, 227, 253, 253, 253, 253, 253, 218, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.131103239924829, y=-0.9873026112774832, z=0.08416730347129385, w=0.031005794172166264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.09)>	COMP<169>
[1740779882.451262]	Q_Header<(2621443, 4210, 257, 173, 250, 8, 58, 192, 47)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 0, 0, 0, 8, 0, 0, 16, 26, 0, 0, 0, 0, 17, 65, 59, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 204, 35, 28, 0, 34, 157, 162, 253, 253, 253, 253, 191, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 12, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.131103239924829, y=-0.9873026112774832, z=0.08416730347129385, w=0.031005794172166264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.09)>	COMP<169>
[1740779882.461272]	Q_Header<(2621443, 4211, 257, 173, 250, 8, 58, 193, 49)>	Q_Data<(0, 0, 44, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 0, 0, 6, 12, 0, 0, 0, 0, 21, 0, 10, 13, 0, 0, 39, 54, 114, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 140, 146, 43, 0, 0, 127, 253, 253, 253, 253, 253, 158, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 81, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.131103239924829, y=-0.9873026112774832, z=0.08416730347129385, w=0.031005794172166264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.005555555555555556, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.09)>	COMP<169>
[1740779882.4844613]	Q_Header<(2621443, 4212, 257, 173, 250, 8, 58, 194, 51)>	Q_Data<(0, 0, 56, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 0, 0, 20, 0, 0, 3, 28, 31, 13, 17, 22, 37, 15, 22, 38, 104, 156, 219, 253, 253, 253, 253, 253, 253, 253, 253, 176, 208, 253, 139, 28, 98, 60, 231, 253, 253, 253, 253, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13092192941969785, y=-0.9873161446587565, z=0.08429052891776352, w=0.031006219181914457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.05)>	COMP<169>
[1740779882.4859838]	Q_Header<(2621443, 4213, 257, 173, 250, 8, 58, 195, 58)>	Q_Data<(0, 0, 18, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 14, 6, 0, 19, 0, 0, 30, 37, 14, 14, 25, 25, 39, 0, 0, 0, 50, 88, 126, 210, 253, 253, 253, 253, 253, 253, 253, 231, 253, 253, 253, 107, 220, 206, 242, 165, 253, 253, 253, 133, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13092192941969785, y=-0.9873161446587565, z=0.08429052891776352, w=0.031006219181914457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.05)>	COMP<169>
[1740779882.491265]	Q_Header<(2621443, 4214, 257, 173, 250, 8, 58, 196, 49)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 0, 10, 28, 16, 0, 25, 22, 0, 0, 27, 15, 24, 0, 0, 0, 36, 34, 49, 116, 143, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 196, 253, 253, 253, 237, 184, 79, 248, 122, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13092192941969785, y=-0.9873161446587565, z=0.08429052891776352, w=0.031006219181914457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.05)>	COMP<169>
[1740779882.5012496]	Q_Header<(2621443, 4215, 257, 173, 250, 8, 58, 197, 45)>	Q_Data<(0, 0, 3, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 0, 0, 7, 34, 28, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 3, 0, 35, 60, 27, 213, 253, 251, 231, 250, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 197, 102, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13092192941969785, y=-0.9873161446587565, z=0.08429052891776352, w=0.031006219181914457)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.0011111111111111111, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.05)>	COMP<169>
[1740779882.5113962]	Q_Header<(2621443, 4216, 257, 173, 250, 8, 58, 198, 60)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 0, 0, 0, 23, 28, 0, 0, 0, 0, 0, 14, 16, 0, 0, 0, 0, 0, 0, 0, 30, 34, 129, 201, 138, 19, 72, 253, 235, 253, 253, 253, 253, 199, 253, 175, 253, 253, 253, 43, 75, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1308003525250138, y=-0.9873198798155031, z=0.08441291999164445, w=0.031067372578269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.04)>	COMP<164>
[1740779882.5215163]	Q_Header<(2621443, 4217, 257, 173, 250, 8, 58, 199, 65)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 15, 4, 19, 0, 16, 0, 9, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 106, 95, 53, 168, 253, 116, 218, 253, 253, 220, 253, 253, 253, 253, 253, 253, 182, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 93, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 109, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 47, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1308003525250138, y=-0.9873198798155031, z=0.08441291999164445, w=0.031067372578269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.04)>	COMP<164>
[1740779882.5320773]	Q_Header<(2621443, 4218, 257, 173, 250, 8, 58, 200, 69)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 18, 0, 24, 0, 6, 0, 0, 0, 0, 33, 8, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 53, 55, 38, 130, 191, 194, 155, 253, 253, 89, 253, 253, 253, 253, 253, 253, 208, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 68, 129, 88, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 201, 223, 142, 115, 253, 253, 0, 51, 183, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1308003525250138, y=-0.9873198798155031, z=0.08441291999164445, w=0.031067372578269723)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0022222222222222222, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.04)>	COMP<164>
[1740779882.5427408]	Q_Header<(2621443, 4219, 257, 173, 250, 8, 58, 201, 92)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 21, 10, 18, 0, 12, 0, 0, 14, 14, 23, 18, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 9, 0, 0, 68, 122, 154, 98, 253, 253, 168, 253, 253, 253, 253, 253, 253, 196, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 108, 76, 71, 72, 136, 153, 253, 253, 119, 253, 126, 0, 69, 131, 127, 253, 81, 0, 0, 0, 72, 0, 0, 0, 0, 0, 214, 253, 253, 231, 253, 240, 253, 136, 127, 253, 253, 197, 35, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13079722475941133, y=-0.9872962705124766, z=0.08471607464585297, w=0.03100559504329489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.011111111111111112, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.16)>	COMP<163>
[1740779882.5513895]	Q_Header<(2621443, 4220, 257, 173, 250, 8, 58, 202, 83)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 18, 20, 3, 0, 19, 0, 0, 0, 0, 23, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 99, 79, 253, 253, 204, 253, 253, 253, 253, 253, 253, 103, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 253, 232, 205, 253, 253, 253, 253, 253, 253, 253, 253, 210, 0, 195, 253, 253, 253, 83, 0, 104, 211, 109, 0, 0, 0, 0, 181, 253, 253, 253, 253, 253, 253, 184, 81, 231, 253, 166, 193, 170, 0, 79, 0, 131, 0, 113, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13079722475941133, y=-0.9872962705124766, z=0.08471607464585297, w=0.03100559504329489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.011111111111111112, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.16)>	COMP<163>
[1740779882.5614667]	Q_Header<(2621443, 4221, 257, 173, 250, 8, 58, 203, 95)>	Q_Data<(0, 0, 32, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 0, 0, 20, 0, 0, 0, 12, 0, 38, 15, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 43, 233, 253, 160, 228, 250, 207, 253, 199, 253, 128, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 42, 0, 41, 98, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 253, 93, 138, 253, 209, 0, 0, 0, 0, 134, 253, 253, 253, 253, 253, 217, 148, 0, 96, 212, 188, 253, 253, 0, 130, 0, 0, 150, 97, 204, 130, 80, 0, 0, 0, 0, 0, 0, 0, 116, 81, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.13079722475941133, y=-0.9872962705124766, z=0.08471607464585297, w=0.03100559504329489)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.011111111111111112, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=0.16)>	COMP<163>
