[1740779688.0698018]	Q_Header<(2621443, 50304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 23, 181, 176, 253, 253, 197, 253, 253, 253, 212, 65, 0, 26, 58, 173, 253, 253, 206, 191, 173, 154, 44, 23, 0, 0, 34, 154, 226, 195, 117, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7661286690242628, y=-0.6362432477620232, z=0.04443448622129249, w=0.07916418767722028)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.01888888888888889, z=-0.057777777777777775)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.09, z=-0.05)>	COMP<167>
[1740779690.0299158]	Q_Header<(2621443, 50499, 257, 173, 250, 8, 58, 195, 57)>	Q_Data<(0, 0, 8, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 6, 12, 0, 0, 24, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 19, 23, 26, 47, 126, 155, 151, 170, 253, 253, 253, 253, 253, 253, 253, 253, 215, 55, 170, 172, 207, 116, 253, 253, 253, 143, 186, 123, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515294372892982, y=-0.6532623704464678, z=0.04150410276591592, w=0.08203163840792795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.11, z=-0.11)>	COMP<169>
[1740779690.042827]	Q_Header<(2621443, 50500, 257, 173, 250, 8, 58, 196, 52)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 18, 27, 0, 0, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 59, 52, 65, 175, 253, 253, 253, 253, 253, 253, 161, 253, 253, 220, 126, 152, 253, 253, 111, 253, 245, 166, 187, 77, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515973844304539, y=-0.6532683779080029, z=0.04113826840231654, w=0.08154410472625356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<170>
[1740779690.0498288]	Q_Header<(2621443, 50501, 257, 173, 250, 8, 58, 197, 45)>	Q_Data<(0, 0, 27, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 11, 0, 0, 13, 31, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 110, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 28, 184, 117, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515973844304539, y=-0.6532683779080029, z=0.04113826840231654, w=0.08154410472625356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<170>
[1740779690.0597878]	Q_Header<(2621443, 50502, 257, 173, 250, 8, 58, 198, 40)>	Q_Data<(0, 0, 68, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 15, 0, 3, 0, 0, 0, 0, 8, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 244, 176, 168, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 158, 220, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515973844304539, y=-0.6532683779080029, z=0.04113826840231654, w=0.08154410472625356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<170>
[1740779690.0698764]	Q_Header<(2621443, 50503, 257, 173, 250, 8, 58, 199, 47)>	Q_Data<(0, 0, 58, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 104, 79, 146, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 111, 253, 253, 233, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515973844304539, y=-0.6532683779080029, z=0.04113826840231654, w=0.08154410472625356)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04777777777777778, y=-0.008888888888888889, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.09)>	COMP<170>
[1740779690.080002]	Q_Header<(2621443, 50504, 257, 173, 250, 8, 58, 200, 68)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 12, 0, 0, 0, 0, 14, 5, 0, 0, 22, 27, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 31, 49, 91, 85, 234, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 91, 0, 0, 87, 253, 136, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 67, 0, 0, 60, 0, 0, 0, 0, 0, 208, 208, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516350060593303, y=-0.653309062513932, z=0.041014918722847744, w=0.0809312235513335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.1)>	COMP<168>
[1740779690.0899563]	Q_Header<(2621443, 50505, 257, 173, 250, 8, 58, 201, 73)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 10, 16, 0, 17, 33, 27, 0, 16, 35, 0, 0, 5, 0, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 252, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 152, 131, 29, 83, 253, 173, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 203, 186, 208, 122, 122, 77, 149, 224, 0, 226, 253, 253, 253, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516350060593303, y=-0.653309062513932, z=0.041014918722847744, w=0.0809312235513335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.1)>	COMP<168>
[1740779690.0999997]	Q_Header<(2621443, 50506, 257, 173, 250, 8, 58, 202, 80)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 7, 7, 0, 0, 13, 35, 42, 0, 17, 37, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 98, 139, 217, 253, 253, 253, 253, 253, 253, 202, 253, 233, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 79, 205, 253, 56, 253, 216, 253, 253, 54, 139, 100, 129, 60, 253, 253, 54, 0, 0, 0, 0, 0, 0, 0, 74, 0, 189, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 188, 253, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516350060593303, y=-0.653309062513932, z=0.041014918722847744, w=0.0809312235513335)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=-0.1)>	COMP<168>
[1740779690.1107745]	Q_Header<(2621443, 50507, 257, 173, 250, 8, 58, 203, 72)>	Q_Data<(0, 0, 36, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 7, 0, 0, 7, 9, 15, 31, 0, 35, 34, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 132, 253, 253, 253, 253, 253, 253, 253, 215, 118, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 106, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 152, 168, 231, 253, 253, 221, 0, 0, 0, 0, 0, 154, 184, 95, 101, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 43, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516851686645866, y=-0.6533606471707047, z=0.04095329231681858, w=0.08007558795777343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.024444444444444446, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.14)>	COMP<168>
[1740779690.1200042]	Q_Header<(2621443, 50508, 257, 173, 250, 8, 58, 204, 76)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 0, 0, 0, 8, 20, 23, 7, 0, 44, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 26, 120, 253, 253, 249, 246, 174, 240, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 154, 151, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 145, 253, 253, 253, 253, 0, 0, 126, 0, 0, 166, 237, 102, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 197, 150, 180, 206, 58, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516851686645866, y=-0.6533606471707047, z=0.04095329231681858, w=0.08007558795777343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.024444444444444446, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.14)>	COMP<168>
[1740779690.129856]	Q_Header<(2621443, 50509, 257, 173, 250, 8, 58, 205, 87)>	Q_Data<(0, 0, 47, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 11, 0, 0, 6, 19, 29, 0, 13, 37, 32, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 130, 60, 106, 63, 115, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 15, 0, 0, 0, 0, 0, 0, 0, 148, 136, 36, 132, 181, 165, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 122, 253, 253, 253, 253, 133, 147, 172, 0, 40, 132, 166, 77, 253, 253, 253, 253, 253, 127, 253, 253, 253, 253, 253, 253, 253, 165, 166, 82, 0, 77, 84, 253, 253, 190, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516851686645866, y=-0.6533606471707047, z=0.04095329231681858, w=0.08007558795777343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.024444444444444446, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.14)>	COMP<168>
[1740779690.1338608]	Q_Header<(2621443, 50510, 257, 173, 250, 8, 58, 206, 86)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 17, 29, 0, 0, 22, 31, 25, 7, 42, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 53, 0, 39, 55, 70, 65, 105, 114, 197, 253, 253, 130, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 228, 186, 253, 253, 253, 253, 253, 220, 167, 0, 76, 253, 253, 0, 231, 253, 253, 253, 253, 0, 253, 241, 253, 253, 253, 253, 0, 0, 126, 0, 0, 0, 136, 234, 253, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7516851686645866, y=-0.6533606471707047, z=0.04095329231681858, w=0.08007558795777343)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=-0.024444444444444446, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=-0.14)>	COMP<168>
[1740779690.1500082]	Q_Header<(2621443, 50511, 257, 173, 250, 8, 58, 207, 78)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 2, 15, 31, 42, 51, 41, 10, 22, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 61, 27, 0, 0, 69, 181, 78, 178, 228, 247, 253, 238, 217, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 245, 198, 253, 253, 253, 253, 253, 244, 115, 0, 154, 253, 253, 37, 229, 253, 253, 253, 253, 0, 0, 199, 253, 253, 253, 205, 0, 251, 253, 0, 0, 0, 25, 71, 174, 114, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.751714356873733, y=-0.6533860174028346, z=0.041076953733032016, w=0.0795293769898079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<172>
[1740779690.1600568]	Q_Header<(2621443, 50512, 257, 173, 250, 8, 58, 208, 80)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 26, 12, 36, 48, 25, 19, 21, 65, 60, 0, 64, 26, 0, 40, 24, 0, 0, 44, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 135, 83, 175, 231, 210, 209, 253, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 113, 175, 253, 253, 253, 253, 213, 0, 0, 227, 253, 253, 159, 253, 253, 253, 253, 253, 0, 0, 119, 222, 253, 253, 253, 128, 253, 253, 147, 0, 0, 0, 0, 0, 0, 61, 106, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.751714356873733, y=-0.6533860174028346, z=0.041076953733032016, w=0.0795293769898079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<172>
[1740779690.170043]	Q_Header<(2621443, 50513, 257, 173, 250, 8, 58, 209, 82)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 17, 11, 0, 0, 7, 25, 0, 15, 38, 20, 0, 40, 106, 88, 51, 70, 11, 51, 56, 88, 0, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 233, 253, 253, 253, 253, 253, 253, 100, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 0, 141, 216, 70, 51, 142, 134, 0, 0, 239, 253, 253, 179, 253, 253, 253, 81, 60, 0, 0, 0, 149, 253, 253, 253, 253, 253, 253, 207, 43, 0, 0, 0, 0, 0, 0, 98, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.751714356873733, y=-0.6533860174028346, z=0.041076953733032016, w=0.0795293769898079)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.028888888888888888, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<172>
[1740779690.180129]	Q_Header<(2621443, 50514, 257, 173, 250, 8, 58, 210, 95)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 0, 25, 19, 20, 38, 26, 0, 61, 52, 129, 84, 202, 126, 46, 77, 50, 96, 47, 126, 3, 0, 61, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 142, 113, 253, 253, 253, 229, 253, 253, 253, 253, 253, 253, 253, 177, 253, 210, 130, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 118, 203, 85, 0, 67, 0, 0, 0, 0, 162, 253, 253, 123, 233, 138, 0, 0, 0, 0, 0, 0, 87, 253, 253, 253, 253, 116, 194, 157, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7517114374797557, y=-0.653444515236949, z=0.04125990027089273, w=0.0789797499268272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.03222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.11)>	COMP<168>
[1740779690.1900628]	Q_Header<(2621443, 50515, 257, 173, 250, 8, 58, 211, 91)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 17, 0, 34, 29, 0, 33, 52, 100, 102, 135, 234, 149, 253, 209, 134, 153, 116, 86, 46, 131, 26, 126, 238, 160, 68, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 126, 197, 253, 187, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 211, 219, 159, 61, 253, 253, 0, 253, 253, 253, 253, 253, 253, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 181, 253, 160, 0, 33, 0, 0, 0, 0, 81, 253, 253, 74, 72, 0, 0, 0, 0, 0, 0, 0, 0, 216, 237, 144, 155, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7517114374797557, y=-0.653444515236949, z=0.04125990027089273, w=0.0789797499268272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.03222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.14, z=-0.11)>	COMP<168>
