[1740780025.5023825]	Q_Header<(2621443, 18518, 257, 173, 250, 8, 58, 0, 49)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 186, 245, 253, 253, 253, 232, 253, 253, 253, 202, 203, 167, 91, 157, 99, 0, 0, 0, 0, 0, 57, 0, 28, 84, 140, 203, 149, 42, 0, 48, 91, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 64, 103, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2864457872418158, y=-0.9539444297469292, z=0.08880857030403622, w=-0.007202344533248297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0011111111111111111, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.2)>	COMP<194>
[1740780027.4524696]	Q_Header<(2621443, 18712, 257, 173, 250, 8, 58, 194, 67)>	Q_Data<(0, 0, 47, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 14, 0, 0, 13, 40, 38, 21, 23, 14, 53, 61, 39, 90, 188, 215, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 17, 24, 69, 183, 105, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 88, 246, 253, 130, 34, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708180332116365, y=-0.9586360220017945, z=0.08746500824707575, w=-0.0049439397543706454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.04)>	COMP<193>
[1740780027.4624825]	Q_Header<(2621443, 18713, 257, 173, 250, 8, 58, 195, 82)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 7, 21, 0, 21, 0, 0, 10, 18, 0, 0, 0, 15, 12, 32, 26, 93, 134, 244, 253, 253, 253, 217, 253, 253, 253, 253, 253, 253, 253, 222, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 71, 0, 0, 211, 253, 205, 56, 0, 0, 69, 55, 128, 212, 161, 0, 0, 119, 35, 0, 0, 0, 0, 0, 0, 0, 147, 183, 253, 253, 253, 133, 53, 159, 0, 0, 0, 0, 0, 0, 0, 0, 65, 213, 253, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708180332116365, y=-0.9586360220017945, z=0.08746500824707575, w=-0.0049439397543706454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.04)>	COMP<193>
[1740780027.4725847]	Q_Header<(2621443, 18714, 257, 173, 250, 8, 58, 196, 96)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 13, 17, 9, 19, 16, 0, 16, 0, 0, 0, 22, 19, 0, 0, 0, 33, 70, 145, 238, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 59, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 138, 165, 114, 253, 253, 253, 162, 0, 0, 38, 166, 253, 253, 253, 168, 194, 253, 135, 0, 0, 0, 0, 0, 0, 0, 200, 239, 253, 253, 253, 125, 95, 152, 0, 107, 144, 0, 0, 0, 139, 212, 107, 248, 246, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2708180332116365, y=-0.9586360220017945, z=0.08746500824707575, w=-0.0049439397543706454)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.013333333333333334, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=0.04)>	COMP<193>
[1740780027.483931]	Q_Header<(2621443, 18715, 257, 173, 250, 8, 58, 197, 112)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 7, 10, 0, 18, 0, 26, 0, 24, 7, 7, 15, 9, 0, 16, 25, 0, 35, 108, 180, 213, 198, 253, 253, 253, 226, 253, 253, 253, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36, 22, 0, 0, 0, 0, 102, 97, 76, 48, 160, 225, 73, 253, 182, 223, 173, 253, 253, 253, 245, 0, 76, 86, 253, 253, 253, 253, 253, 253, 253, 124, 0, 0, 0, 8, 35, 0, 0, 217, 253, 253, 253, 178, 55, 122, 124, 0, 178, 253, 199, 201, 253, 253, 253, 193, 149, 87, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 185, 129, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707573716459974, y=-0.9586373487538401, z=0.08764823843184225, w=-0.004760837463568033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=0.13)>	COMP<195>
[1740780027.492578]	Q_Header<(2621443, 18716, 257, 173, 250, 8, 58, 198, 106)>	Q_Data<(0, 0, 44, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 6, 0, 0, 0, 24, 0, 30, 14, 0, 0, 11, 14, 18, 0, 0, 0, 28, 73, 73, 121, 253, 253, 253, 225, 253, 229, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 35, 48, 168, 253, 253, 174, 229, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 124, 96, 170, 253, 253, 253, 253, 253, 253, 253, 0, 0, 0, 42, 236, 232, 169, 124, 179, 224, 164, 200, 28, 0, 0, 0, 0, 230, 253, 253, 253, 253, 253, 253, 220, 0, 97, 119, 0, 0, 23, 123, 134, 141, 0, 0, 0, 0, 0, 0, 0, 0, 145, 79, 49, 124, 253, 128, 66, 0, 0, 0, 0, 137, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707573716459974, y=-0.9586373487538401, z=0.08764823843184225, w=-0.004760837463568033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=0.13)>	COMP<195>
[1740780027.5025933]	Q_Header<(2621443, 18717, 257, 173, 250, 8, 58, 199, 112)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 21, 0, 20, 0, 0, 0, 0, 12, 0, 0, 0, 0, 42, 42, 0, 25, 134, 231, 227, 234, 189, 120, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 27, 57, 77, 0, 0, 58, 78, 0, 17, 160, 170, 146, 253, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 168, 253, 253, 253, 253, 253, 253, 253, 102, 0, 0, 77, 253, 253, 253, 231, 50, 129, 82, 91, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 203, 151, 0, 166, 158, 0, 0, 118, 171, 157, 190, 0, 0, 16, 86, 100, 159, 0, 0, 168, 152, 156, 82, 253, 124, 231, 0, 0, 0, 0, 123, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707573716459974, y=-0.9586373487538401, z=0.08764823843184225, w=-0.004760837463568033)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=0.13)>	COMP<195>
[1740780027.5126758]	Q_Header<(2621443, 18718, 257, 173, 250, 8, 58, 200, 115)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 31, 0, 0, 24, 120, 91, 192, 126, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 78, 61, 0, 40, 0, 121, 96, 126, 210, 134, 253, 253, 205, 253, 253, 253, 225, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 113, 119, 253, 253, 86, 253, 253, 253, 47, 0, 0, 134, 253, 253, 253, 253, 0, 0, 94, 88, 0, 32, 0, 0, 23, 253, 253, 253, 253, 253, 253, 0, 0, 0, 115, 124, 0, 0, 101, 159, 116, 173, 0, 0, 0, 120, 41, 201, 0, 0, 119, 99, 140, 0, 204, 0, 186, 253, 107, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074712897844216, y=-0.9586010837996872, z=0.08807216120736971, w=-0.004821691431311301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.12)>	COMP<192>
[1740780027.522649]	Q_Header<(2621443, 18719, 257, 173, 250, 8, 58, 201, 108)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 33, 107, 43, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 39, 0, 58, 119, 102, 104, 253, 215, 253, 253, 253, 253, 253, 235, 253, 253, 253, 109, 253, 253, 253, 253, 253, 253, 253, 247, 225, 253, 253, 253, 253, 183, 134, 177, 72, 158, 60, 145, 169, 86, 0, 0, 0, 173, 253, 240, 230, 212, 0, 25, 0, 67, 0, 0, 0, 0, 0, 129, 253, 253, 161, 106, 99, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 57, 0, 0, 0, 164, 58, 202, 0, 0, 102, 0, 0, 0, 67, 0, 213, 253, 182, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074712897844216, y=-0.9586010837996872, z=0.08807216120736971, w=-0.004821691431311301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.12)>	COMP<192>
[1740780027.5333524]	Q_Header<(2621443, 18720, 257, 173, 250, 8, 58, 202, 93)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 0, 5, 26, 0, 0, 0, 0, 0, 0, 24, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 39, 44, 8, 84, 169, 253, 253, 138, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 162, 253, 253, 141, 209, 253, 253, 253, 253, 221, 135, 171, 209, 82, 138, 72, 0, 56, 0, 0, 0, 0, 64, 68, 63, 123, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 62, 0, 0, 0, 0, 0, 120, 46, 0, 253, 253, 217, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27074712897844216, y=-0.9586010837996872, z=0.08807216120736971, w=-0.004821691431311301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.12)>	COMP<192>
[1740780027.5430672]	Q_Header<(2621443, 18721, 257, 173, 250, 8, 58, 203, 73)>	Q_Data<(0, 0, 20, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 0, 18, 26, 0, 0, 0, 0, 5, 17, 38, 15, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 28, 80, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 253, 253, 253, 212, 250, 95, 109, 192, 199, 184, 119, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 189, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707580913493119, y=-0.9585178238389527, z=0.08893023875021358, w=-0.00500499627832362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<192>
[1740780027.5523627]	Q_Header<(2621443, 18722, 257, 173, 250, 8, 58, 204, 50)>	Q_Data<(0, 0, 21, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 12, 16, 16, 11, 0, 3, 0, 11, 22, 36, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 205, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 102, 53, 43, 173, 178, 181, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707580913493119, y=-0.9585178238389527, z=0.08893023875021358, w=-0.00500499627832362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<192>
[1740780027.5622253]	Q_Header<(2621443, 18723, 257, 173, 250, 8, 58, 205, 72)>	Q_Data<(0, 0, 36, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 15, 0, 0, 0, 0, 16, 17, 0, 21, 26, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 112, 253, 253, 253, 253, 248, 253, 253, 253, 253, 253, 253, 183, 253, 253, 253, 253, 253, 158, 61, 0, 78, 107, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 143, 125, 124, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707580913493119, y=-0.9585178238389527, z=0.08893023875021358, w=-0.00500499627832362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<192>
[1740780027.5724232]	Q_Header<(2621443, 18724, 257, 173, 250, 8, 58, 206, 73)>	Q_Data<(0, 0, 59, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 0, 0, 0, 0, 8, 17, 0, 0, 21, 19, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 154, 203, 150, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 185, 108, 66, 50, 0, 41, 63, 0, 0, 20, 0, 0, 0, 0, 0, 0, 199, 253, 253, 206, 0, 0, 0, 0, 0, 170, 70, 0, 0, 0, 0, 0, 0, 0, 0, 52, 53, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707580913493119, y=-0.9585178238389527, z=0.08893023875021358, w=-0.00500499627832362)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.13, z=0.08)>	COMP<192>
[1740780027.5839925]	Q_Header<(2621443, 18725, 257, 173, 250, 8, 58, 207, 84)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 0, 0, 11, 0, 3, 13, 10, 0, 14, 16, 0, 0, 0, 22, 0, 17, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 7, 140, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 111, 49, 253, 253, 253, 253, 253, 252, 253, 218, 253, 253, 177, 66, 35, 0, 0, 0, 14, 0, 0, 0, 30, 59, 0, 0, 0, 0, 0, 253, 253, 253, 186, 0, 0, 0, 103, 127, 211, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707574513325569, y=-0.9584545217031428, z=0.08960142889003463, w=-0.0051880936346409695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.05)>	COMP<194>
[1740780027.5924034]	Q_Header<(2621443, 18726, 257, 173, 250, 8, 58, 208, 70)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 29, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 31, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 69, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 248, 123, 136, 248, 253, 211, 253, 253, 213, 170, 72, 215, 253, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 253, 253, 253, 253, 126, 0, 0, 96, 97, 215, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707574513325569, y=-0.9584545217031428, z=0.08960142889003463, w=-0.0051880936346409695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.05)>	COMP<194>
[1740780027.6024272]	Q_Header<(2621443, 18727, 257, 173, 250, 8, 58, 209, 75)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 31, 27, 0, 11, 8, 0, 20, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 0, 0, 111, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 245, 203, 203, 150, 58, 191, 130, 110, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 161, 253, 253, 253, 253, 206, 0, 41, 0, 49, 130, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2707574513325569, y=-0.9584545217031428, z=0.08960142889003463, w=-0.0051880936346409695)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=0.05)>	COMP<194>
[1740780027.6125054]	Q_Header<(2621443, 18728, 257, 173, 250, 8, 58, 210, 72)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 9, 21, 0, 0, 18, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 117, 0, 18, 194, 253, 253, 253, 253, 253, 128, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 162, 86, 0, 102, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 253, 253, 253, 218, 233, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 69, 0, 69, 0, 122, 88, 154, 55, 45, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2706857722387965, y=-0.9584168391129247, z=0.09020824608093375, w=-0.005370991647579277)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.0033333333333333335, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.14, z=0.08)>	COMP<191>
