[1740779810.5408385]	Q_Header<(2621443, 62554, 257, 173, 250, 8, 58, 0, 41)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 244, 253, 230, 253, 253, 253, 219, 220, 253, 253, 163, 102, 104, 153, 129, 27, 7, 0, 32, 84, 91, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 67, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.42084142679388814, y=-0.9029017007341534, z=0.07128974423426561, w=0.05078173561892892)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03222222222222222, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.2, z=-0.01)>	COMP<178>
[1740779812.5108116]	Q_Header<(2621443, 62751, 257, 173, 250, 8, 58, 197, 50)>	Q_Data<(0, 0, 37, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 0, 4, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 25, 40, 66, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 233, 203, 147, 224, 253, 253, 165, 80, 181, 159, 100, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 129, 24, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4418834446085034, y=-0.8923726303343823, z=0.07183657656135477, w=0.05700540569949477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03333333333333333, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.18)>	COMP<173>
[1740779812.5207455]	Q_Header<(2621443, 62752, 257, 173, 250, 8, 58, 198, 45)>	Q_Data<(0, 0, 66, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 9, 0, 12, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 0, 12, 9, 14, 82, 191, 253, 253, 253, 253, 253, 253, 253, 253, 253, 155, 253, 253, 253, 253, 225, 233, 139, 134, 135, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4418834446085034, y=-0.8923726303343823, z=0.07183657656135477, w=0.05700540569949477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03333333333333333, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.18)>	COMP<173>
[1740779812.5308251]	Q_Header<(2621443, 62753, 257, 173, 250, 8, 58, 199, 48)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 8, 0, 11, 0, 0, 10, 0, 0, 0, 0, 0, 0, 22, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 42, 163, 228, 253, 253, 253, 253, 253, 253, 253, 253, 253, 149, 253, 253, 253, 253, 210, 59, 122, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 137)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4418834446085034, y=-0.8923726303343823, z=0.07183657656135477, w=0.05700540569949477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03333333333333333, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.18)>	COMP<173>
[1740779812.540979]	Q_Header<(2621443, 62754, 257, 173, 250, 8, 58, 200, 54)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 134, 196, 251, 253, 253, 253, 253, 246, 253, 253, 253, 227, 230, 183, 253, 253, 143, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 147, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 218)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4418834446085034, y=-0.8923726303343823, z=0.07183657656135477, w=0.05700540569949477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03333333333333333, z=0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=0.18)>	COMP<173>
[1740779812.5508664]	Q_Header<(2621443, 62755, 257, 173, 250, 8, 58, 201, 66)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 11, 25, 0, 0, 6, 0, 10, 0, 0, 21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 67, 93, 145, 174, 253, 253, 253, 175, 253, 253, 253, 253, 253, 253, 253, 253, 157, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 220, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 137, 109, 191, 229, 217, 191, 101, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 193)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.442742512698403, y=-0.8918936225615886, z=0.07195939102170074, w=0.057677374483042575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.19)>	COMP<173>
[1740779812.5608356]	Q_Header<(2621443, 62756, 257, 173, 250, 8, 58, 202, 72)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 25, 19, 13, 28, 0, 20, 0, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 11, 83, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 144, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 81, 64, 0, 60, 199, 253, 206, 0, 0, 0, 0, 111, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 253, 80, 253, 253, 253, 253, 253, 253, 190, 253, 158, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.442742512698403, y=-0.8918936225615886, z=0.07195939102170074, w=0.057677374483042575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.19)>	COMP<173>
[1740779812.5708852]	Q_Header<(2621443, 62757, 257, 173, 250, 8, 58, 203, 76)>	Q_Data<(0, 0, 32, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 29, 19, 26, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 93, 177, 247, 208, 253, 253, 253, 222, 253, 251, 253, 253, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 47, 70, 123, 184, 141, 253, 253, 253, 253, 253, 253, 73, 62, 87, 112, 253, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 154, 253, 253, 253, 253, 253, 253, 190, 253, 253, 253, 50, 58, 52, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.442742512698403, y=-0.8918936225615886, z=0.07195939102170074, w=0.057677374483042575)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.03222222222222222, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.19)>	COMP<173>
[1740779812.5810032]	Q_Header<(2621443, 62758, 257, 173, 250, 8, 58, 204, 86)>	Q_Data<(0, 0, 33, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 30, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 145, 99, 155, 208, 253, 208, 253, 253, 253, 253, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 49, 0, 0, 0, 140, 157, 212, 242, 250, 154, 232, 253, 253, 253, 253, 253, 220, 116, 140, 246, 253, 253, 195, 191, 48, 167, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 253, 253, 88, 199, 253, 0, 0, 179, 118, 175, 4, 0, 0, 89, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4434905503001502, y=-0.8914977948918241, z=0.07196192661765442, w=0.058045625287013874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.19)>	COMP<173>
[1740779812.5909705]	Q_Header<(2621443, 62759, 257, 173, 250, 8, 58, 205, 99)>	Q_Data<(0, 0, 46, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 17, 24, 0, 15, 0, 10, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 38, 126, 240, 253, 240, 222, 253, 233, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 71, 58, 69, 39, 0, 0, 0, 0, 0, 0, 0, 37, 42, 76, 96, 0, 209, 247, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 182, 253, 253, 253, 253, 253, 243, 217, 105, 0, 0, 0, 0, 238, 253, 253, 253, 253, 253, 253, 253, 253, 229, 253, 253, 253, 98, 253, 253, 0, 0, 251, 253, 253, 186, 0, 0, 165, 0, 0, 21, 0, 0, 0, 174, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4434905503001502, y=-0.8914977948918241, z=0.07196192661765442, w=0.058045625287013874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.19)>	COMP<173>
[1740779812.6025503]	Q_Header<(2621443, 62760, 257, 173, 250, 8, 58, 206, 109)>	Q_Data<(0, 0, 53, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 0, 16, 0, 19, 0, 14, 0, 19, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 141, 198, 144, 122, 175, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 66, 84, 112, 105, 52, 63, 0, 0, 0, 0, 87, 104, 17, 111, 124, 192, 221, 104, 136, 250, 253, 253, 253, 233, 253, 253, 253, 253, 253, 253, 253, 39, 182, 247, 253, 201, 253, 253, 253, 150, 88, 85, 0, 135, 132, 93, 253, 253, 253, 253, 253, 253, 253, 253, 130, 253, 253, 253, 0, 252, 253, 64, 107, 216, 246, 253, 177, 0, 0, 139, 66, 0, 0, 88, 0, 0, 154, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4434905503001502, y=-0.8914977948918241, z=0.07196192661765442, w=0.058045625287013874)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.023333333333333334, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.05, z=0.19)>	COMP<173>
[1740779812.6110637]	Q_Header<(2621443, 62761, 257, 173, 250, 8, 58, 207, 107)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 0, 8, 0, 0, 12, 0, 0, 0, 0, 18, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 85, 43, 0, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 73, 0, 55, 46, 0, 101, 79, 0, 24, 0, 111, 158, 62, 253, 253, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 85, 152, 157, 253, 96, 253, 253, 253, 0, 47, 116, 246, 223, 253, 61, 210, 253, 253, 253, 253, 253, 152, 149, 99, 253, 253, 187, 61, 253, 253, 191, 121, 110, 183, 169, 0, 0, 0, 94, 0, 0, 0, 0, 0, 74, 99, 56, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4442701532453634, y=-0.8911037556508182, z=0.07183761098637076, w=0.058287951140173384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.15)>	COMP<172>
[1740779812.621011]	Q_Header<(2621443, 62762, 257, 173, 250, 8, 58, 208, 107)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 18, 0, 0, 0, 28, 20, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 50, 0, 67, 101, 96, 147, 199, 52, 99, 217, 253, 253, 212, 253, 253, 253, 253, 253, 253, 211, 253, 253, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 154, 217, 105, 91, 248, 151, 253, 253, 238, 0, 0, 144, 253, 244, 253, 101, 205, 253, 253, 93, 237, 123, 56, 0, 156, 253, 253, 253, 159, 253, 253, 224, 0, 0, 0, 0, 0, 0, 0, 9, 0, 93, 0, 0, 0, 0, 0, 160, 183, 0, 0, 157, 87, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4442701532453634, y=-0.8911037556508182, z=0.07183761098637076, w=0.058287951140173384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.15)>	COMP<172>
[1740779812.6307802]	Q_Header<(2621443, 62763, 257, 173, 250, 8, 58, 209, 85)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 26, 0, 15, 0, 0, 0, 8, 0, 0, 0, 19, 8, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 63, 119, 249, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 248, 221, 91, 129, 63, 189, 0, 60, 0, 0, 143, 253, 217, 253, 0, 145, 107, 163, 0, 73, 0, 0, 0, 54, 206, 253, 253, 181, 253, 253, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 191, 0, 0, 194, 104, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4442701532453634, y=-0.8911037556508182, z=0.07183761098637076, w=0.058287951140173384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.15)>	COMP<172>
[1740779812.6408973]	Q_Header<(2621443, 62764, 257, 173, 250, 8, 58, 210, 76)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 11, 29, 18, 21, 0, 0, 0, 0, 22, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 253, 123, 253, 136, 0, 0, 0, 0, 0, 0, 0, 12, 253, 182, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 112, 253, 171, 163, 163, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 129, 0, 0, 151, 26, 0, 0, 0, 0, 193, 128, 180, 205, 94, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4442701532453634, y=-0.8911037556508182, z=0.07183761098637076, w=0.058287951140173384)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.02, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=0.15)>	COMP<172>
[1740779812.650872]	Q_Header<(2621443, 62765, 257, 173, 250, 8, 58, 211, 71)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 24, 26, 15, 15, 0, 0, 0, 12, 29, 0, 2, 21, 30, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 94, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 95, 253, 253, 253, 253, 253, 253, 253, 253, 99, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 152, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 41, 51, 0, 0, 0, 0, 0, 0, 57, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 187, 247, 232, 162, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4453701555149085, y=-0.8905572069505316, z=0.07165472969364158, w=0.058471235985101046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=0.05)>	COMP<172>
[1740779812.6608794]	Q_Header<(2621443, 62766, 257, 173, 250, 8, 58, 212, 76)>	Q_Data<(0, 0, 7, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 8, 18, 22, 0, 0, 0, 17, 30, 28, 36, 47, 41, 28, 21, 0, 43, 28, 19, 30, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 139, 207, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 161, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 198, 210, 190, 86, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 253, 155, 205, 160, 136, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4453701555149085, y=-0.8905572069505316, z=0.07165472969364158, w=0.058471235985101046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=0.05)>	COMP<172>
[1740779812.6708255]	Q_Header<(2621443, 62767, 257, 173, 250, 8, 58, 213, 68)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 9, 20, 13, 21, 43, 27, 34, 30, 0, 28, 6, 3, 0, 41, 71, 48, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 250, 0, 211, 200, 253, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 190, 43, 76, 79, 153, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 222, 73, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4453701555149085, y=-0.8905572069505316, z=0.07165472969364158, w=0.058471235985101046)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.015555555555555555, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.1, z=0.05)>	COMP<172>
