[1740779313.6670594]	Q_Header<(2621443, 12804, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 76, 91, 192, 191, 253, 253, 133, 39, 94, 120, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9759935247009964, y=-0.1899375804433432, z=0.03887861142108278, w=-0.09924116510310926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.03333333333333333, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.17, z=-0.07)>	COMP<15>
[1740779315.657256]	Q_Header<(2621443, 13004, 257, 173, 250, 8, 58, 200, 43)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54, 206, 253, 253, 253, 253, 236, 218, 79, 63, 109, 221, 236, 159, 202, 143, 86, 220, 207, 107, 187, 253, 253, 213, 46, 25, 23, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9382900892165358, y=-0.3286731366962236, z=0.053527639903916076, w=-0.09338345388026409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.034444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.13, z=-0.03)>	COMP<354>
[1740779315.670105]	Q_Header<(2621443, 13005, 257, 173, 250, 8, 58, 201, 36)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 253, 253, 253, 186, 86, 52, 51, 124, 128, 133, 220, 153, 46, 186, 180, 133, 151, 244, 253, 133, 22, 0, 22, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9382900892165358, y=-0.3286731366962236, z=0.053527639903916076, w=-0.09338345388026409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.034444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.13, z=-0.03)>	COMP<354>
[1740779315.6806715]	Q_Header<(2621443, 13006, 257, 173, 250, 8, 58, 202, 37)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 253, 253, 253, 253, 253, 253, 154, 103, 40, 137, 210, 151, 96, 190, 127, 15, 141, 122, 100, 88, 154, 162, 62, 0, 0, 0, 6, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9376112878717369, y=-0.33056260481143906, z=0.053893423199501606, w=-0.09332168071578477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.05)>	COMP<358>
[1740779315.6876035]	Q_Header<(2621443, 13007, 257, 173, 250, 8, 58, 203, 40)>	Q_Data<(0, 0, 50, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 237, 253, 253, 209, 253, 253, 148, 104, 10, 174, 246, 172, 93, 129, 82, 40, 115, 74, 57, 73, 113, 123, 47, 0, 0, 0, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9376112878717369, y=-0.33056260481143906, z=0.053893423199501606, w=-0.09332168071578477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.05)>	COMP<358>
[1740779315.702116]	Q_Header<(2621443, 13008, 257, 173, 250, 8, 58, 204, 35)>	Q_Data<(0, 0, 48, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 129, 253, 253, 253, 210, 195, 190, 91, 78, 171, 215, 140, 109, 85, 96, 49, 127, 88, 33, 81, 97, 124, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9376112878717369, y=-0.33056260481143906, z=0.053893423199501606, w=-0.09332168071578477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.05)>	COMP<358>
[1740779315.7070189]	Q_Header<(2621443, 13009, 257, 173, 250, 8, 58, 205, 33)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43, 223, 253, 253, 253, 253, 253, 113, 100, 129, 138, 191, 130, 102, 145, 74, 139, 99, 52, 79, 106, 155, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9376112878717369, y=-0.33056260481143906, z=0.053893423199501606, w=-0.09332168071578477)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.05)>	COMP<358>
[1740779315.7235992]	Q_Header<(2621443, 13010, 257, 173, 250, 8, 58, 206, 31)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 253, 253, 253, 253, 132, 89, 86, 174, 253, 226, 146, 171, 74, 105, 67, 79, 70, 101, 144, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9371091184654542, y=-0.33196147553299504, z=0.054136758374290606, w=-0.09325926358051413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03111111111111111, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.11)>	COMP<358>
[1740779315.7294292]	Q_Header<(2621443, 13011, 257, 173, 250, 8, 58, 207, 34)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 110, 253, 253, 253, 140, 253, 250, 56, 66, 253, 253, 253, 188, 150, 71, 18, 126, 157, 123, 112, 127, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9371091184654542, y=-0.33196147553299504, z=0.054136758374290606, w=-0.09325926358051413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03111111111111111, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.11)>	COMP<358>
[1740779315.7396884]	Q_Header<(2621443, 13012, 257, 173, 250, 8, 58, 208, 34)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 75, 196, 253, 253, 143, 253, 253, 120, 94, 253, 253, 253, 182, 105, 64, 37, 145, 115, 141, 162, 137, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9371091184654542, y=-0.33196147553299504, z=0.054136758374290606, w=-0.09325926358051413)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03111111111111111, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.14, z=-0.11)>	COMP<358>
[1740779315.7474968]	Q_Header<(2621443, 13013, 257, 173, 250, 8, 58, 209, 36)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 33, 54, 88, 170, 226, 140, 253, 253, 91, 85, 253, 253, 238, 145, 14, 41, 13, 108, 242, 253, 148, 134, 46, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9366238907488001, y=-0.333305295671784, z=0.054381069116198416, w=-0.0931985325930808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.028888888888888888, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.17, z=-0.03)>	COMP<352>
[1740779315.7596397]	Q_Header<(2621443, 13014, 257, 173, 250, 8, 58, 210, 35)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 0, 67, 108, 253, 253, 253, 78, 110, 185, 214, 128, 125, 113, 55, 18, 114, 253, 253, 136, 135, 33, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9366238907488001, y=-0.333305295671784, z=0.054381069116198416, w=-0.0931985325930808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.028888888888888888, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.17, z=-0.03)>	COMP<352>
[1740779315.767002]	Q_Header<(2621443, 13015, 257, 173, 250, 8, 58, 211, 35)>	Q_Data<(0, 0, 59, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 16, 24, 104, 253, 253, 253, 233, 239, 132, 52, 62, 133, 188, 138, 71, 123, 253, 253, 143, 132, 29, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9366238907488001, y=-0.333305295671784, z=0.054381069116198416, w=-0.0931985325930808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.028888888888888888, z=0.09555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.17, z=-0.03)>	COMP<352>
[1740779315.7770996]	Q_Header<(2621443, 13016, 257, 173, 250, 8, 58, 212, 33)>	Q_Data<(0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 21, 21, 86, 253, 253, 253, 253, 253, 245, 166, 28, 153, 221, 179, 87, 70, 178, 253, 253, 144, 50, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9359801009707187, y=-0.3350851486357513, z=0.05462681384863341, w=-0.09314024350057495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.023333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.15, z=-0.04)>	COMP<0>
[1740779315.797158]	Q_Header<(2621443, 13017, 257, 173, 250, 8, 58, 213, 35)>	Q_Data<(0, 0, 20, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 30, 43, 212, 253, 186, 253, 253, 253, 237, 75, 147, 200, 152, 80, 76, 235, 253, 253, 167, 53, 60, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9359801009707187, y=-0.3350851486357513, z=0.05462681384863341, w=-0.09314024350057495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.023333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.15, z=-0.04)>	COMP<0>
[1740779315.8014169]	Q_Header<(2621443, 13018, 257, 173, 250, 8, 58, 214, 39)>	Q_Data<(0, 0, 31, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11, 0, 124, 223, 133, 253, 253, 191, 195, 58, 111, 125, 91, 62, 79, 222, 253, 253, 164, 14, 51, 0, 0, 0, 0, 0, 0, 17, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9359801009707187, y=-0.3350851486357513, z=0.05462681384863341, w=-0.09314024350057495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.023333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.15, z=-0.04)>	COMP<0>
[1740779315.807064]	Q_Header<(2621443, 13019, 257, 173, 250, 8, 58, 215, 40)>	Q_Data<(0, 0, 54, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 20, 9, 47, 85, 132, 253, 253, 231, 208, 158, 109, 50, 97, 12, 45, 139, 149, 161, 115, 13, 22, 0, 0, 0, 0, 0, 59, 116, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9359801009707187, y=-0.3350851486357513, z=0.05462681384863341, w=-0.09314024350057495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.023333333333333334, z=0.09333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.15, z=-0.04)>	COMP<0>
[1740779315.817378]	Q_Header<(2621443, 13020, 257, 173, 250, 8, 58, 216, 40)>	Q_Data<(0, 0, 68, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 16, 27, 0, 13, 46, 86, 188, 253, 253, 253, 240, 166, 89, 59, 0, 24, 44, 18, 35, 7, 10, 0, 0, 0, 0, 0, 0, 76, 143, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9355095035950425, y=-0.33637325466903367, z=0.0548719934580768, w=-0.09308096776815031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.023333333333333334, z=0.09111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.18, z=-0.11)>	COMP<0>
