[1740780065.502714]	Q_Header<(2621443, 22518, 257, 173, 250, 8, 58, 0, 68)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 87, 225, 253, 253, 253, 231, 253, 253, 190, 253, 253, 253, 218, 253, 236, 142, 99, 145, 170, 158, 131, 68, 193, 253, 215, 149, 84, 71, 69, 0, 21, 0, 0, 65, 175, 188, 167, 150, 29, 89, 128, 0, 0, 31, 0, 0, 0, 0, 0, 0, 105, 217, 180, 96, 141, 40, 19, 105, 174, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4690529435362312, y=-0.8788410323979432, z=0.08294638259801408, w=-0.02734361987042701)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.027777777777777776, z=-0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.18, z=-0.14)>	COMP<198>
[1740780067.3625405]	Q_Header<(2621443, 22704, 257, 173, 250, 8, 58, 186, 33)>	Q_Data<(0, 0, 58, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 93, 143, 109, 156, 220, 253, 253, 97, 91, 17, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 34, 60, 139, 129, 33, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49273450174649314, y=-0.865413415119971, z=0.08593709630361233, w=-0.029785016332502003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=-0.07)>	COMP<198>
[1740780067.37253]	Q_Header<(2621443, 22705, 257, 173, 250, 8, 58, 187, 31)>	Q_Data<(0, 0, 32, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 44, 148, 158, 119, 220, 253, 253, 133, 81, 23, 29, 49, 68, 11, 0, 0, 0, 0, 0, 0, 0, 11, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49273450174649314, y=-0.865413415119971, z=0.08593709630361233, w=-0.029785016332502003)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.11, z=-0.07)>	COMP<198>
[1740780067.3826258]	Q_Header<(2621443, 22706, 257, 173, 250, 8, 58, 188, 32)>	Q_Data<(0, 0, 32, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 139, 226, 229, 253, 253, 157, 110, 81, 0, 133, 146, 43, 17, 0, 0, 0, 0, 0, 9, 31, 37, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49268160954007884, y=-0.8654277182443977, z=0.08630473189911689, w=-0.029175149821625085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.14)>	COMP<198>
[1740780067.3926175]	Q_Header<(2621443, 22707, 257, 173, 250, 8, 58, 189, 41)>	Q_Data<(0, 0, 45, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 159, 221, 237, 253, 157, 176, 132, 143, 62, 199, 204, 98, 34, 0, 0, 0, 0, 8, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49268160954007884, y=-0.8654277182443977, z=0.08630473189911689, w=-0.029175149821625085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.14)>	COMP<198>
[1740780067.4025424]	Q_Header<(2621443, 22708, 257, 173, 250, 8, 58, 190, 38)>	Q_Data<(0, 0, 21, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 229, 253, 253, 250, 245, 148, 191, 119, 217, 223, 120, 53, 17, 0, 0, 14, 0, 0, 0, 42, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49268160954007884, y=-0.8654277182443977, z=0.08630473189911689, w=-0.029175149821625085)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.03666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=-0.14)>	COMP<198>
[1740780067.412651]	Q_Header<(2621443, 22709, 257, 173, 250, 8, 58, 191, 36)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 253, 253, 253, 147, 210, 155, 181, 192, 113, 62, 54, 0, 28, 61, 27, 0, 0, 31, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49263108784809906, y=-0.8654461893939036, z=0.08655072265749034, w=-0.02874851225083071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.034444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<203>
[1740780067.4225967]	Q_Header<(2621443, 22710, 257, 173, 250, 8, 58, 192, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 205, 218, 253, 253, 214, 253, 157, 126, 131, 64, 65, 75, 37, 46, 93, 90, 8, 11, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 19, 37, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49263108784809906, y=-0.8654461893939036, z=0.08655072265749034, w=-0.02874851225083071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.034444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<203>
[1740780067.4346364]	Q_Header<(2621443, 22711, 257, 173, 250, 8, 58, 193, 33)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 137, 192, 253, 253, 253, 253, 117, 75, 87, 91, 98, 87, 36, 65, 196, 194, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49263108784809906, y=-0.8654461893939036, z=0.08655072265749034, w=-0.02874851225083071)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.034444444444444444, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.11)>	COMP<203>
[1740780067.4426515]	Q_Header<(2621443, 22712, 257, 173, 250, 8, 58, 194, 43)>	Q_Data<(0, 0, 27, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 67, 81, 220, 229, 253, 253, 253, 116, 28, 35, 186, 222, 168, 49, 108, 253, 253, 111, 20, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 18, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49248302657491144, y=-0.8655225926209963, z=0.0867902917077115, w=-0.028258723671357542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.09)>	COMP<197>
[1740780067.452557]	Q_Header<(2621443, 22713, 257, 173, 250, 8, 58, 195, 44)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 91, 197, 253, 253, 253, 253, 197, 93, 76, 253, 253, 249, 66, 175, 237, 226, 138, 35, 27, 0, 0, 0, 0, 0, 10, 47, 16, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49248302657491144, y=-0.8655225926209963, z=0.0867902917077115, w=-0.028258723671357542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.09)>	COMP<197>
[1740780067.4626133]	Q_Header<(2621443, 22714, 257, 173, 250, 8, 58, 196, 46)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 67, 125, 253, 253, 253, 253, 229, 183, 195, 253, 253, 253, 114, 212, 222, 221, 170, 37, 35, 0, 0, 0, 0, 0, 24, 48, 56, 120, 98, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 29, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49248302657491144, y=-0.8655225926209963, z=0.0867902917077115, w=-0.028258723671357542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.09)>	COMP<197>
[1740780067.4725852]	Q_Header<(2621443, 22715, 257, 173, 250, 8, 58, 197, 48)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 155, 192, 253, 253, 253, 214, 235, 253, 253, 253, 253, 180, 189, 253, 253, 228, 27, 82, 37, 0, 0, 0, 0, 29, 63, 106, 190, 132, 64, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 59, 0, 49, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49248302657491144, y=-0.8655225926209963, z=0.0867902917077115, w=-0.028258723671357542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.035555555555555556, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.06, z=-0.09)>	COMP<197>
[1740780067.4827383]	Q_Header<(2621443, 22716, 257, 173, 250, 8, 58, 198, 51)>	Q_Data<(0, 0, 38, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 130, 117, 208, 253, 253, 253, 238, 253, 253, 253, 253, 238, 115, 253, 253, 253, 95, 100, 41, 28, 0, 0, 0, 129, 217, 200, 253, 170, 96, 157, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 55, 16, 16, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4921926394968165, y=-0.8656706604642049, z=0.08709807745063954, w=-0.02783232187630808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.027777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=-0.12)>	COMP<197>
[1740780067.4925978]	Q_Header<(2621443, 22717, 257, 173, 250, 8, 58, 199, 50)>	Q_Data<(0, 0, 52, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 64, 53, 243, 253, 253, 253, 195, 253, 253, 253, 253, 253, 133, 245, 253, 253, 69, 170, 159, 24, 14, 0, 38, 194, 249, 253, 253, 165, 210, 247, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 43, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4921926394968165, y=-0.8656706604642049, z=0.08709807745063954, w=-0.02783232187630808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.027777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=-0.12)>	COMP<197>
[1740780067.5025868]	Q_Header<(2621443, 22718, 257, 173, 250, 8, 58, 200, 47)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 39, 34, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 156, 253, 222, 110, 59, 0, 59, 227, 253, 253, 253, 197, 253, 253, 130, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 20, 36, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4921926394968165, y=-0.8656706604642049, z=0.08709807745063954, w=-0.02783232187630808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.027777777777777776, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.05, z=-0.12)>	COMP<197>
[1740780067.5126822]	Q_Header<(2621443, 22719, 257, 173, 250, 8, 58, 201, 49)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 22, 32, 172, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 208, 253, 244, 147, 74, 0, 66, 227, 253, 253, 177, 253, 253, 253, 95, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 57, 29, 27, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49183420275512885, y=-0.8658674609436905, z=0.08728256514517675, w=-0.027466541479251427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.04, z=-0.01)>	COMP<199>
[1740780067.5227108]	Q_Header<(2621443, 22720, 257, 173, 250, 8, 58, 202, 43)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 23, 21, 94, 134, 209, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 253, 253, 208, 141, 76, 11, 16, 182, 253, 215, 253, 253, 253, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 75, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.49183420275512885, y=-0.8658674609436905, z=0.08728256514517675, w=-0.027466541479251427)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.022222222222222223, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.04, z=-0.01)>	COMP<199>
