[1740779703.0699182]	Q_Header<(2621443, 51804, 257, 173, 250, 8, 58, 0, 44)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 107, 142, 238, 175, 182, 204, 136, 153, 253, 253, 120, 116, 95, 252, 253, 253, 188, 209, 49, 27, 0, 0, 93, 161, 200, 202, 199, 28, 46, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7761871716292333, y=-0.6235986736286763, z=0.039673009480144815, w=0.08416781549710724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.013333333333333334, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.1, z=-0.03)>	COMP<194>
[1740779704.980084]	Q_Header<(2621443, 51995, 257, 173, 250, 8, 58, 191, 53)>	Q_Data<(0, 0, 10, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 43, 22, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 39, 22, 0, 146, 241, 175, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 224, 198, 253, 229, 253, 253, 253, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 253, 253, 253, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7717223547607478, y=-0.6289622639836686, z=0.03869598014222667, w=0.08575370993663797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.15)>	COMP<196>
[1740779704.9899807]	Q_Header<(2621443, 51996, 257, 173, 250, 8, 58, 192, 50)>	Q_Data<(0, 0, 37, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 37, 20, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 50, 133, 216, 253, 253, 253, 253, 253, 253, 253, 253, 128, 253, 253, 253, 253, 162, 253, 253, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 118, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7717223547607478, y=-0.6289622639836686, z=0.03869598014222667, w=0.08575370993663797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.15)>	COMP<196>
[1740779704.9999762]	Q_Header<(2621443, 51997, 257, 173, 250, 8, 58, 193, 47)>	Q_Data<(0, 0, 53, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 14, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 139, 224, 253, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7717223547607478, y=-0.6289622639836686, z=0.03869598014222667, w=0.08575370993663797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.09, z=0.15)>	COMP<196>
[1740779705.0105793]	Q_Header<(2621443, 51998, 257, 173, 250, 8, 58, 194, 57)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 25, 26, 18, 0, 14, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 65, 110, 154, 250, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 71, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7715028411339129, y=-0.6292264864912586, z=0.03863617867387396, w=0.08581748375271214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.12, z=0.14)>	COMP<195>
[1740779705.0201232]	Q_Header<(2621443, 51999, 257, 173, 250, 8, 58, 195, 73)>	Q_Data<(0, 0, 37, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 6, 25, 21, 15, 7, 18, 27, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 0, 0, 0, 26, 53, 51, 113, 80, 236, 253, 253, 253, 253, 253, 253, 105, 253, 253, 253, 216, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 70, 36, 233, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 253, 253, 205, 88, 109, 0, 34, 22, 95, 0, 60, 187, 253, 186, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7715028411339129, y=-0.6292264864912586, z=0.03863617867387396, w=0.08581748375271214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.12, z=0.14)>	COMP<195>
[1740779705.030047]	Q_Header<(2621443, 52000, 257, 173, 250, 8, 58, 196, 75)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 0, 17, 0, 14, 0, 22, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 17, 27, 0, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 68, 108, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 151, 197, 185, 211, 253, 253, 154, 0, 108, 69, 0, 116, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 70, 124, 253, 253, 253, 253, 253, 253, 173, 167, 253, 253, 143, 229, 250, 253, 253, 253, 188, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7715028411339129, y=-0.6292264864912586, z=0.03863617867387396, w=0.08581748375271214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.12, z=0.14)>	COMP<195>
[1740779705.0401373]	Q_Header<(2621443, 52001, 257, 173, 250, 8, 58, 197, 74)>	Q_Data<(0, 0, 37, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 0, 12, 0, 17, 15, 27, 20, 14, 0, 12, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 80, 200, 164, 253, 253, 253, 253, 253, 253, 253, 189, 125, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 228, 253, 253, 253, 253, 253, 253, 253, 33, 181, 187, 38, 253, 232, 96, 0, 0, 0, 0, 0, 29, 144, 0, 171, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 253, 253, 194, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7715028411339129, y=-0.6292264864912586, z=0.03863617867387396, w=0.08581748375271214)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0044444444444444444, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.12, z=0.14)>	COMP<195>
[1740779705.0500855]	Q_Header<(2621443, 52002, 257, 173, 250, 8, 58, 198, 80)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 17, 0, 0, 0, 0, 12, 32, 31, 31, 0, 5, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 101, 252, 253, 253, 253, 253, 253, 253, 148, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 94, 102, 253, 253, 209, 253, 253, 253, 253, 253, 253, 113, 161, 176, 150, 253, 253, 194, 0, 0, 33, 0, 0, 145, 249, 26, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 223, 225, 124, 165, 135, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7712962714377155, y=-0.6295125222448839, z=0.03851293402525904, w=0.08563176931448246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.03)>	COMP<195>
[1740779705.061156]	Q_Header<(2621443, 52003, 257, 173, 250, 8, 58, 199, 84)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 20, 0, 12, 12, 0, 15, 35, 32, 37, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 66, 123, 210, 253, 253, 253, 251, 253, 149, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 145, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 103, 184, 149, 253, 253, 253, 214, 0, 193, 83, 0, 72, 235, 31, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 150, 70, 130, 0, 195, 190, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7712962714377155, y=-0.6295125222448839, z=0.03851293402525904, w=0.08563176931448246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.03)>	COMP<195>
[1740779705.0701704]	Q_Header<(2621443, 52004, 257, 173, 250, 8, 58, 200, 96)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 0, 0, 19, 0, 25, 37, 21, 20, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 41, 115, 143, 126, 130, 106, 123, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 88, 0, 0, 0, 0, 53, 68, 0, 0, 106, 109, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 155, 88, 253, 116, 253, 253, 253, 253, 0, 253, 180, 23, 3, 230, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 146, 13, 0, 103, 0, 217, 177, 108, 0, 0, 0, 103, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7712962714377155, y=-0.6295125222448839, z=0.03851293402525904, w=0.08563176931448246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.008888888888888889, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=0.03)>	COMP<195>
[1740779705.0801659]	Q_Header<(2621443, 52005, 257, 173, 250, 8, 58, 201, 84)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 0, 0, 20, 0, 32, 32, 0, 0, 9, 16, 20, 37, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 48, 81, 63, 0, 0, 9, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 111, 80, 58, 89, 137, 223, 253, 202, 149, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 193, 143, 253, 84, 253, 253, 253, 253, 63, 241, 140, 0, 239, 253, 96, 253, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 206, 0, 163, 0, 193, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7711228278342517, y=-0.6297645510205642, z=0.038269274422358376, w=0.08544973555231536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.13, z=0.08)>	COMP<197>
[1740779705.0901575]	Q_Header<(2621443, 52006, 257, 173, 250, 8, 58, 202, 98)>	Q_Data<(0, 0, 58, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 3, 15, 37, 38, 0, 0, 34, 43, 40, 30, 51, 46, 56, 44, 12, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 28, 90, 70, 84, 58, 253, 236, 253, 183, 244, 253, 253, 253, 59, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 253, 52, 253, 253, 253, 253, 55, 173, 0, 0, 253, 253, 209, 253, 162, 253, 253, 253, 253, 244, 242, 253, 253, 253, 253, 253, 230, 187, 237, 0, 158, 143, 113, 0, 0, 0, 117, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7711228278342517, y=-0.6297645510205642, z=0.038269274422358376, w=0.08544973555231536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.13, z=0.08)>	COMP<197>
[1740779705.1001654]	Q_Header<(2621443, 52007, 257, 173, 250, 8, 58, 203, 99)>	Q_Data<(0, 0, 23, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 5, 0, 0, 0, 36, 43, 25, 0, 37, 41, 15, 20, 42, 81, 101, 52, 25, 0, 54, 38, 0, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 221, 253, 236, 253, 243, 171, 253, 253, 253, 253, 155, 253, 253, 253, 253, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 179, 119, 253, 237, 253, 253, 47, 74, 0, 71, 253, 253, 244, 253, 245, 230, 164, 112, 51, 69, 48, 69, 253, 253, 253, 203, 66, 234, 234, 0, 0, 154, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 46, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7711228278342517, y=-0.6297645510205642, z=0.038269274422358376, w=0.08544973555231536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.0077777777777777776, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.13, z=0.08)>	COMP<197>
[1740779705.110346]	Q_Header<(2621443, 52008, 257, 173, 250, 8, 58, 204, 90)>	Q_Data<(0, 0, 31, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 0, 0, 0, 0, 19, 22, 45, 34, 58, 50, 54, 122, 128, 107, 155, 59, 44, 36, 66, 71, 7, 11, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 142, 99, 253, 253, 253, 253, 253, 253, 243, 253, 253, 253, 253, 91, 193, 253, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 228, 167, 253, 200, 0, 0, 0, 0, 253, 253, 179, 228, 200, 0, 0, 0, 0, 0, 0, 0, 206, 253, 142, 253, 127, 120, 221, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 53, 155, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7710116571516911, y=-0.6299565637636639, z=0.03802566991810509, w=0.08514576169463339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0044444444444444444, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.15, z=0.04)>	COMP<196>
[1740779705.120135]	Q_Header<(2621443, 52009, 257, 173, 250, 8, 58, 205, 84)>	Q_Data<(0, 0, 41, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 19, 8, 0, 15, 0, 52, 66, 104, 127, 96, 220, 236, 46, 132, 54, 53, 79, 86, 68, 46, 60, 71, 72, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 242, 253, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 138, 253, 172, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 198, 253, 232, 38, 5, 0, 0, 0, 0, 0, 176, 253, 71, 114, 110, 0, 0, 0, 0, 0, 0, 0, 72, 216, 0, 216, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 244, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7710116571516911, y=-0.6299565637636639, z=0.03802566991810509, w=0.08514576169463339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0044444444444444444, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.15, z=0.04)>	COMP<196>
[1740779705.1322613]	Q_Header<(2621443, 52010, 257, 173, 250, 8, 58, 206, 85)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 6, 13, 16, 0, 0, 0, 30, 71, 71, 147, 226, 190, 253, 253, 210, 206, 116, 71, 75, 93, 67, 76, 167, 184, 141, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 253, 253, 253, 253, 253, 253, 214, 253, 253, 253, 253, 253, 218, 208, 197, 91, 101, 196, 253, 253, 253, 253, 253, 253, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 253, 248, 0, 0, 0, 0, 0, 0, 162, 28, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 253, 7, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7710116571516911, y=-0.6299565637636639, z=0.03802566991810509, w=0.08514576169463339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0044444444444444444, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.15, z=0.04)>	COMP<196>
[1740779705.14028]	Q_Header<(2621443, 52011, 257, 173, 250, 8, 58, 207, 91)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 13, 15, 0, 14, 27, 58, 74, 121, 161, 253, 252, 253, 253, 253, 253, 200, 124, 74, 93, 182, 152, 253, 253, 165, 105, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 253, 253, 253, 253, 253, 176, 253, 253, 253, 253, 253, 231, 208, 210, 164, 91, 176, 253, 253, 253, 253, 253, 253, 253, 202, 177, 253, 253, 253, 253, 253, 46, 201, 184, 240, 170, 120, 247, 217, 103, 0, 19, 0, 0, 0, 211, 87, 134, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 253, 161, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7710116571516911, y=-0.6299565637636639, z=0.03802566991810509, w=0.08514576169463339)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.0044444444444444444, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.15, z=0.04)>	COMP<196>
