[1740780470.465424]	Q_Header<(2621443, 63018, 257, 173, 250, 8, 58, 0, 23)>	Q_Data<(0, 0, 54, 0, 61, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 40, 40, 14, 31, 31, 63, 133, 127, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6948335747900043, y=-0.7134495481131728, z=0.07965195143191808, w=-0.043030364566668394)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=0.051111111111111114, z=0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=-0.02)>	COMP<141>
[1740780472.3764808]	Q_Header<(2621443, 63209, 257, 173, 250, 8, 58, 191, 83)>	Q_Data<(0, 0, 0, 65, 16, 80, 87, 80, 67, 59, 0, 0, 0, 0, 0, 105, 159, 124, 59, 54, 21, 0, 0, 0, 0, 0, 0, 0, 23, 19, 0, 25, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 108, 191, 185, 222, 253, 112, 141, 228, 253, 253, 253, 253, 253, 253, 253, 253, 165, 168, 156, 128, 21, 65, 70, 16, 70, 98, 144, 171, 164, 108, 0, 0, 0, 17, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 243, 253, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 253, 253, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5483900893711864, y=-0.8298786917284386, z=0.0983257021677219, w=-0.030028706062395515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=0.22777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.17, z=0.07)>	COMP<112>
[1740780472.3857405]	Q_Header<(2621443, 63210, 257, 173, 250, 8, 58, 192, 80)>	Q_Data<(0, 0, 0, 61, 38, 71, 68, 86, 89, 0, 0, 0, 0, 81, 0, 0, 110, 110, 55, 13, 16, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 22, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 95, 111, 104, 117, 19, 162, 253, 144, 243, 253, 253, 253, 253, 253, 253, 175, 115, 36, 62, 15, 0, 0, 0, 69, 120, 40, 85, 58, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 164, 223, 253, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 172, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5483900893711864, y=-0.8298786917284386, z=0.0983257021677219, w=-0.030028706062395515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=0.22777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.17, z=0.07)>	COMP<112>
[1740780472.3956077]	Q_Header<(2621443, 63211, 257, 173, 250, 8, 58, 193, 67)>	Q_Data<(0, 0, 0, 28, 60, 66, 67, 83, 33, 72, 0, 0, 73, 108, 0, 0, 66, 65, 47, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 7, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 51, 57, 66, 29, 106, 204, 134, 154, 253, 253, 253, 253, 253, 253, 169, 119, 117, 17, 39, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 253, 253, 212, 187, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5483900893711864, y=-0.8298786917284386, z=0.0983257021677219, w=-0.030028706062395515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=0.22777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.17, z=0.07)>	COMP<112>
[1740780472.405684]	Q_Header<(2621443, 63212, 257, 173, 250, 8, 58, 194, 59)>	Q_Data<(0, 0, 0, 0, 61, 49, 79, 52, 40, 72, 0, 0, 0, 117, 0, 0, 53, 48, 56, 13, 18, 40, 16, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 58, 79, 215, 253, 186, 56, 196, 143, 173, 96, 67, 0, 47, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 253, 253, 253, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5483900893711864, y=-0.8298786917284386, z=0.0983257021677219, w=-0.030028706062395515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=0.22777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.17, z=0.07)>	COMP<112>
[1740780472.4156659]	Q_Header<(2621443, 63213, 257, 173, 250, 8, 58, 195, 54)>	Q_Data<(0, 0, 0, 0, 68, 64, 69, 0, 59, 66, 28, 0, 0, 41, 0, 0, 40, 47, 69, 32, 34, 62, 32, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 44, 103, 129, 87, 146, 34, 66, 166, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 87, 99, 120, 179, 160, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.54558440128012, y=-0.831712566981116, z=0.09832603987719804, w=-0.03039501418922696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.015555555555555555, z=0.23)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.12, z=0.17)>	COMP<112>
[1740780472.425545]	Q_Header<(2621443, 63214, 257, 173, 250, 8, 58, 196, 45)>	Q_Data<(0, 0, 50, 0, 15, 69, 71, 0, 91, 67, 0, 0, 0, 0, 0, 0, 14, 0, 74, 38, 44, 70, 33, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 77, 100, 151, 58, 0, 154, 189, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 118, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.54558440128012, y=-0.831712566981116, z=0.09832603987719804, w=-0.03039501418922696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.015555555555555555, z=0.23)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.12, z=0.17)>	COMP<112>
[1740780472.435634]	Q_Header<(2621443, 63215, 257, 173, 250, 8, 58, 197, 47)>	Q_Data<(0, 0, 12, 0, 74, 85, 73, 0, 91, 65, 20, 0, 0, 0, 0, 0, 23, 31, 58, 27, 39, 64, 26, 0, 0, 0, 0, 0, 38, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 99, 121, 37, 0, 107, 150, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 119, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.54558440128012, y=-0.831712566981116, z=0.09832603987719804, w=-0.03039501418922696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.015555555555555555, z=0.23)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.12, z=0.17)>	COMP<112>
[1740780472.4456346]	Q_Header<(2621443, 63216, 257, 173, 250, 8, 58, 198, 40)>	Q_Data<(0, 0, 0, 0, 81, 84, 68, 0, 88, 70, 82, 0, 0, 0, 0, 0, 26, 14, 25, 11, 17, 46, 6, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 66, 0, 0, 55, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5418545482155327, y=-0.8341435132306472, z=0.09826377817380126, w=-0.030699801503988842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.2288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.13, z=0.17)>	COMP<110>
[1740780472.4555914]	Q_Header<(2621443, 63217, 257, 173, 250, 8, 58, 199, 39)>	Q_Data<(0, 0, 0, 0, 0, 50, 87, 0, 77, 27, 81, 75, 0, 0, 0, 0, 23, 27, 0, 0, 15, 17, 12, 0, 0, 0, 0, 0, 33, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5418545482155327, y=-0.8341435132306472, z=0.09826377817380126, w=-0.030699801503988842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.2288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.13, z=0.17)>	COMP<110>
[1740780472.4655142]	Q_Header<(2621443, 63218, 257, 173, 250, 8, 58, 200, 28)>	Q_Data<(0, 0, 0, 0, 83, 84, 23, 0, 88, 78, 0, 81, 0, 0, 0, 0, 15, 22, 19, 9, 16, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5418545482155327, y=-0.8341435132306472, z=0.09826377817380126, w=-0.030699801503988842)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.015555555555555555, z=0.2288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.13, z=0.17)>	COMP<110>
[1740780472.476524]	Q_Header<(2621443, 63219, 257, 173, 250, 8, 58, 201, 39)>	Q_Data<(0, 0, 0, 66, 14, 28, 0, 0, 16, 77, 0, 89, 0, 0, 0, 0, 0, 6, 24, 17, 15, 25, 30, 17, 12, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539114950491084, y=-0.8359241890553478, z=0.09814296845801689, w=-0.03088329728840581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.22555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.11, z=0.06)>	COMP<110>
[1740780472.4855163]	Q_Header<(2621443, 63220, 257, 173, 250, 8, 58, 202, 36)>	Q_Data<(0, 0, 0, 79, 0, 66, 43, 0, 75, 64, 0, 61, 0, 0, 0, 0, 49, 56, 72, 15, 34, 55, 62, 24, 0, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539114950491084, y=-0.8359241890553478, z=0.09814296845801689, w=-0.03088329728840581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.22555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.11, z=0.06)>	COMP<110>
[1740780472.4955213]	Q_Header<(2621443, 63221, 257, 173, 250, 8, 58, 203, 32)>	Q_Data<(0, 0, 65, 27, 62, 0, 86, 0, 65, 58, 0, 0, 0, 0, 0, 0, 93, 116, 127, 30, 67, 91, 85, 13, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539114950491084, y=-0.8359241890553478, z=0.09814296845801689, w=-0.03088329728840581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.22555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.11, z=0.06)>	COMP<110>
[1740780472.5055525]	Q_Header<(2621443, 63222, 257, 173, 250, 8, 58, 204, 34)>	Q_Data<(0, 0, 59, 0, 32, 5, 66, 79, 27, 0, 0, 0, 0, 0, 52, 0, 119, 150, 154, 55, 90, 119, 93, 20, 0, 0, 0, 3, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.539114950491084, y=-0.8359241890553478, z=0.09814296845801689, w=-0.03088329728840581)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.016666666666666666, z=0.22555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.11, z=0.06)>	COMP<110>
[1740780472.5155678]	Q_Header<(2621443, 63223, 257, 173, 250, 8, 58, 205, 30)>	Q_Data<(0, 0, 62, 0, 41, 46, 66, 85, 0, 0, 0, 0, 0, 52, 88, 0, 102, 134, 144, 63, 80, 109, 75, 25, 0, 0, 0, 0, 24, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5363737540996839, y=-0.837702523329331, z=0.09796084152594363, w=-0.03100567445182515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.023333333333333334, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=0.08)>	COMP<109>
[1740780472.5274067]	Q_Header<(2621443, 63224, 257, 173, 250, 8, 58, 206, 38)>	Q_Data<(0, 0, 0, 72, 69, 84, 66, 88, 0, 0, 0, 0, 0, 95, 14, 0, 40, 80, 114, 50, 42, 63, 37, 6, 0, 0, 0, 0, 14, 9, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5363737540996839, y=-0.837702523329331, z=0.09796084152594363, w=-0.03100567445182515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.023333333333333334, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=0.08)>	COMP<109>
[1740780472.535699]	Q_Header<(2621443, 63225, 257, 173, 250, 8, 58, 207, 34)>	Q_Data<(0, 0, 0, 79, 79, 62, 41, 87, 0, 0, 42, 0, 0, 61, 0, 0, 40, 72, 73, 30, 34, 10, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5363737540996839, y=-0.837702523329331, z=0.09796084152594363, w=-0.03100567445182515)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.023333333333333334, z=0.21888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=0.08)>	COMP<109>
