[1740780123.0030708]	Q_Header<(2621443, 28268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 61, 132, 119, 253, 253, 253, 253, 253, 253, 102, 185, 253, 253, 253, 193, 253, 253, 253, 253, 253, 86, 71, 138, 223, 253, 253, 227, 169, 17, 23, 50, 72, 33, 0, 0, 0, 0, 49, 145, 165, 127, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1900058252026721, y=-0.9776785442005786, z=0.08966224131793295, w=-0.0017700510539278799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.006666666666666667, z=-0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=-0.09, z=0.18)>	COMP<100>
[1740780124.9551303]	Q_Header<(2621443, 28463, 257, 173, 250, 8, 58, 195, 63)>	Q_Data<(0, 0, 13, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 5, 6, 20, 0, 27, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 81, 71, 101, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 96, 0, 173, 145, 209, 218, 127, 0, 35, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 253, 253, 253, 81, 140, 91, 42, 166, 0, 72, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19623349038245735, y=-0.976284503473532, z=0.09143320951568308, w=-0.0009765896877509542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.0)>	COMP<102>
[1740780124.967543]	Q_Header<(2621443, 28464, 257, 173, 250, 8, 58, 196, 71)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 22, 0, 14, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 11, 45, 130, 187, 253, 253, 253, 244, 253, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 101, 157, 86, 104, 93, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 253, 253, 253, 249, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 109, 45, 0, 0, 87, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19623349038245735, y=-0.976284503473532, z=0.09143320951568308, w=-0.0009765896877509542)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.0)>	COMP<102>
[1740780124.9767883]	Q_Header<(2621443, 28465, 257, 173, 250, 8, 58, 197, 86)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 20, 0, 8, 0, 20, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 35, 103, 93, 35, 225, 253, 253, 253, 187, 207, 163, 118, 162, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 98, 145, 75, 58, 73, 90, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 27, 44, 117, 136, 132, 103, 0, 106, 218, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 189, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962261830406888, y=-0.976309183178494, z=0.09118566639589085, w=-0.0009155187389145667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.08)>	COMP<102>
[1740780124.984755]	Q_Header<(2621443, 28466, 257, 173, 250, 8, 58, 198, 96)>	Q_Data<(0, 0, 44, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 6, 0, 14, 14, 10, 0, 22, 28, 11, 17, 13, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 23, 57, 55, 62, 61, 0, 0, 53, 126, 101, 110, 253, 253, 253, 253, 225, 174, 58, 0, 159, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 157, 157, 111, 120, 93, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 253, 253, 253, 185, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 87, 13, 0, 0, 0, 0, 0, 0, 48, 50, 118, 145, 165, 0, 90, 225, 60, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 185, 134, 0, 108)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962261830406888, y=-0.976309183178494, z=0.09118566639589085, w=-0.0009155187389145667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.08)>	COMP<102>
[1740780124.993335]	Q_Header<(2621443, 28467, 257, 173, 250, 8, 58, 199, 109)>	Q_Data<(0, 0, 46, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0, 0, 22, 6, 0, 23, 20, 23, 37, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 86, 97, 102, 73, 41, 0, 0, 52, 112, 70, 177, 253, 253, 253, 253, 225, 135, 62, 0, 115, 253, 253, 127, 240, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 137, 104, 182, 102, 0, 23, 0, 56, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 253, 253, 198, 165, 0, 0, 0, 0, 52, 29, 0, 0, 0, 0, 30, 0, 24, 0, 0, 0, 0, 0, 0, 45, 83, 119, 156, 42, 0, 167, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 134, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962261830406888, y=-0.976309183178494, z=0.09118566639589085, w=-0.0009155187389145667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.08)>	COMP<102>
[1740780125.003332]	Q_Header<(2621443, 28468, 257, 173, 250, 8, 58, 200, 93)>	Q_Data<(0, 0, 63, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 22, 7, 21, 0, 0, 18, 36, 59, 11, 17, 0, 0, 0, 0, 0, 0, 0, 13, 27, 61, 118, 104, 114, 91, 70, 47, 34, 0, 69, 31, 216, 253, 253, 253, 253, 148, 88, 72, 100, 139, 86, 109, 127, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 250, 216, 142, 220, 124, 95, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 171, 231, 253, 117, 73, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 95, 0, 0, 0, 0, 0, 70, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1962261830406888, y=-0.976309183178494, z=0.09118566639589085, w=-0.0009155187389145667)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.0044444444444444444, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.08)>	COMP<102>
[1740780125.0134175]	Q_Header<(2621443, 28469, 257, 173, 250, 8, 58, 201, 106)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 12, 0, 0, 5, 32, 20, 0, 0, 19, 60, 30, 34, 2, 0, 0, 0, 0, 9, 27, 37, 38, 44, 109, 94, 105, 129, 101, 78, 0, 0, 24, 79, 206, 253, 253, 157, 114, 158, 39, 40, 175, 253, 253, 184, 75, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 188, 220, 79, 159, 139, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 181, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 134, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 90, 61, 0, 18, 131, 242, 225, 0, 0, 211, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19623273336652197, y=-0.9763417738509752, z=0.0908224905907884, w=-0.0008545126802896757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.008888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.12)>	COMP<105>
[1740780125.0233607]	Q_Header<(2621443, 28470, 257, 173, 250, 8, 58, 202, 114)>	Q_Data<(0, 0, 62, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 24, 0, 22, 0, 0, 18, 0, 49, 47, 43, 33, 61, 30, 0, 9, 0, 0, 0, 40, 47, 32, 0, 0, 0, 77, 107, 83, 83, 102, 176, 133, 125, 184, 253, 253, 253, 240, 253, 66, 0, 201, 253, 253, 190, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 174, 244, 146, 115, 91, 0, 76, 157, 156, 107, 0, 0, 76, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 198, 253, 253, 74, 155, 146, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 18, 0, 55, 0, 0, 0, 0, 45, 0, 48, 191, 253, 253, 94, 197, 253, 154, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19623273336652197, y=-0.9763417738509752, z=0.0908224905907884, w=-0.0008545126802896757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.008888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.12)>	COMP<105>
[1740780125.0333529]	Q_Header<(2621443, 28471, 257, 173, 250, 8, 58, 203, 106)>	Q_Data<(0, 0, 28, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 0, 14, 16, 10, 42, 37, 36, 25, 34, 75, 144, 166, 108, 83, 34, 0, 6, 0, 0, 0, 36, 32, 0, 66, 160, 192, 58, 99, 143, 91, 229, 253, 253, 138, 207, 253, 253, 253, 253, 253, 104, 0, 158, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 88, 160, 253, 253, 127, 0, 0, 124, 253, 253, 253, 184, 40, 151, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 105, 253, 253, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 148, 97, 149, 149, 0, 0, 0, 0, 0, 0, 0, 86, 199, 253, 199, 251, 249, 159, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19623273336652197, y=-0.9763417738509752, z=0.0908224905907884, w=-0.0008545126802896757)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.008888888888888889, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.12, z=-0.12)>	COMP<105>
[1740780125.0435195]	Q_Header<(2621443, 28472, 257, 173, 250, 8, 58, 204, 124)>	Q_Data<(0, 0, 29, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 43, 91, 121, 135, 71, 70, 64, 236, 253, 200, 106, 55, 36, 0, 37, 54, 64, 39, 0, 0, 83, 253, 253, 100, 168, 218, 138, 253, 253, 253, 111, 215, 225, 253, 253, 214, 253, 98, 0, 84, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 253, 253, 252, 206, 253, 253, 176, 90, 0, 142, 253, 253, 253, 252, 109, 168, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 117, 0, 59, 0, 0, 0, 55, 99, 71, 0, 135, 0, 59, 0, 54, 0, 0, 253, 253, 253, 175, 253, 253, 242, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 132, 0, 171, 116, 0, 0, 0, 0, 0, 0, 0, 0, 112, 166, 166, 196, 83, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628623670823253, y=-0.97636533850174, z=0.09045279937860716, w=-0.000854479886167679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.012222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.07)>	COMP<101>
[1740780125.05308]	Q_Header<(2621443, 28473, 257, 173, 250, 8, 58, 205, 115)>	Q_Data<(0, 0, 55, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 90, 152, 201, 212, 119, 75, 120, 253, 253, 253, 177, 101, 38, 75, 80, 117, 105, 53, 56, 90, 114, 253, 253, 171, 157, 235, 116, 253, 253, 253, 74, 225, 114, 253, 253, 75, 173, 57, 46, 49, 151, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 253, 253, 187, 131, 0, 127, 253, 253, 253, 235, 76, 105, 136, 0, 13, 0, 0, 0, 0, 0, 0, 0, 128, 134, 141, 135, 80, 0, 95, 0, 132, 161, 91, 0, 171, 0, 163, 23, 0, 0, 0, 253, 253, 253, 188, 246, 253, 203, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 76, 0, 79, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628623670823253, y=-0.97636533850174, z=0.09045279937860716, w=-0.000854479886167679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.012222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.07)>	COMP<101>
[1740780125.0650654]	Q_Header<(2621443, 28474, 257, 173, 250, 8, 58, 206, 106)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 65, 130, 197, 253, 236, 120, 185, 253, 243, 253, 253, 253, 107, 36, 90, 102, 148, 133, 57, 93, 144, 144, 253, 253, 222, 64, 191, 119, 253, 253, 244, 61, 226, 176, 253, 253, 55, 123, 90, 193, 95, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 136, 253, 253, 253, 253, 124, 253, 253, 253, 164, 0, 128, 220, 155, 253, 149, 18, 15, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 171, 123, 156, 75, 0, 109, 52, 123, 167, 66, 0, 131, 0, 134, 0, 0, 0, 0, 230, 253, 253, 62, 98, 190, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19628623670823253, y=-0.97636533850174, z=0.09045279937860716, w=-0.000854479886167679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.012222222222222223, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.12, z=-0.07)>	COMP<101>
[1740780125.07417]	Q_Header<(2621443, 28475, 257, 173, 250, 8, 58, 207, 103)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 23, 46, 46, 147, 206, 253, 169, 253, 253, 253, 118, 253, 253, 253, 51, 93, 15, 97, 140, 122, 39, 101, 158, 144, 192, 253, 216, 75, 107, 168, 250, 204, 117, 90, 167, 253, 253, 249, 53, 149, 120, 253, 141, 138, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 253, 253, 253, 165, 253, 253, 253, 183, 0, 84, 78, 0, 186, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 127, 38, 119, 0, 0, 0, 0, 56, 108, 0, 0, 57, 0, 82, 0, 0, 0, 0, 0, 230, 224, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622660884127704, y=-0.9764333711486004, z=0.0898431005332379, w=-0.0010986248706510069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.13)>	COMP<101>
[1740780125.0833042]	Q_Header<(2621443, 28476, 257, 173, 250, 8, 58, 208, 90)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 28, 15, 62, 68, 115, 159, 248, 142, 253, 253, 253, 240, 253, 253, 253, 187, 185, 134, 75, 99, 71, 0, 53, 108, 95, 69, 157, 168, 88, 62, 150, 207, 118, 0, 70, 134, 253, 253, 163, 115, 153, 123, 253, 153, 91, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 210, 164, 199, 253, 203, 144, 253, 253, 253, 139, 0, 29, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 137, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622660884127704, y=-0.9764333711486004, z=0.0898431005332379, w=-0.0010986248706510069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.13)>	COMP<101>
[1740780125.0931427]	Q_Header<(2621443, 28477, 257, 173, 250, 8, 58, 209, 81)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 16, 26, 72, 97, 64, 147, 168, 223, 253, 253, 253, 253, 219, 253, 253, 253, 253, 178, 115, 58, 6, 0, 64, 128, 99, 113, 181, 129, 62, 104, 113, 124, 55, 0, 42, 167, 253, 253, 103, 98, 115, 97, 253, 112, 69, 115, 189, 98, 253, 253, 253, 253, 217, 210, 177, 253, 253, 113, 203, 207, 63, 0, 96, 169, 241, 174, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622660884127704, y=-0.9764333711486004, z=0.0898431005332379, w=-0.0010986248706510069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.13)>	COMP<101>
[1740780125.1031618]	Q_Header<(2621443, 28478, 257, 173, 250, 8, 58, 210, 74)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 46, 70, 81, 172, 253, 125, 194, 253, 253, 253, 253, 253, 243, 207, 253, 253, 242, 198, 21, 0, 51, 187, 253, 204, 234, 253, 157, 123, 93, 118, 63, 0, 0, 0, 125, 253, 253, 69, 29, 61, 18, 144, 16, 0, 0, 0, 25, 127, 253, 253, 225, 83, 153, 187, 221, 134, 157, 253, 253, 59, 0, 36, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19622660884127704, y=-0.9764333711486004, z=0.0898431005332379, w=-0.0010986248706510069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.13, z=-0.13)>	COMP<101>
[1740780125.1134386]	Q_Header<(2621443, 28479, 257, 173, 250, 8, 58, 211, 75)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 53, 62, 56, 85, 253, 253, 217, 253, 253, 253, 202, 253, 244, 253, 204, 253, 149, 253, 253, 70, 21, 88, 253, 253, 253, 253, 253, 187, 253, 111, 145, 66, 0, 0, 0, 56, 161, 146, 27, 0, 0, 6, 34, 0, 0, 0, 0, 43, 58, 193, 253, 140, 91, 78, 164, 198, 69, 133, 253, 253, 80, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.19616368549616803, y=-0.9764850044347206, z=0.0894149966558451, w=-0.0013427508030229298)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.022222222222222223, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.13, z=-0.18)>	COMP<101>
